GEO_ID,B27002_001E,B27002_001M,B27002_002E,B27002_002M,B27002_003E,B27002_003M,B27002_004E,B27002_004M,B27002_005E,B27002_005M,B27002_006E,B27002_006M,B27002_007E,B27002_007M,B27002_008E,B27002_008M,B27002_009E,B27002_009M,B27002_010E,B27002_010M,B27002_011E,B27002_011M,B27002_012E,B27002_012M,B27002_013E,B27002_013M,B27002_014E,B27002_014M,B27002_015E,B27002_015M,B27002_016E,B27002_016M,B27002_017E,B27002_017M,B27002_018E,B27002_018M,B27002_019E,B27002_019M,B27002_020E,B27002_020M,B27002_021E,B27002_021M,B27002_022E,B27002_022M,B27002_023E,B27002_023M,B27002_024E,B27002_024M,B27002_025E,B27002_025M,B27002_026E,B27002_026M,B27002_027E,B27002_027M,B27002_028E,B27002_028M,B27002_029E,B27002_029M,B27002_030E,B27002_030M,B27002_031E,B27002_031M,B27002_032E,B27002_032M,B27002_033E,B27002_033M,B27002_034E,B27002_034M,B27002_035E,B27002_035M,B27002_036E,B27002_036M,B27002_037E,B27002_037M,B27002_038E,B27002_038M,B27002_039E,B27002_039M,B27002_040E,B27002_040M,B27002_041E,B27002_041M,B27002_042E,B27002_042M,B27002_043E,B27002_043M,B27002_044E,B27002_044M,B27002_045E,B27002_045M,B27002_046E,B27002_046M,B27002_047E,B27002_047M,B27002_048E,B27002_048M,B27002_049E,B27002_049M,B27002_050E,B27002_050M,B27002_051E,B27002_051M,B27002_052E,B27002_052M,B27002_053E,B27002_053M,B27002_054E,B27002_054M,B27002_055E,B27002_055M,B27002_056E,B27002_056M,B27002_057E,B27002_057M,NAME,B27002_001MA,B27002_001EA,B27002_002EA,B27002_002MA,B27002_003MA,B27002_003EA,B27002_004EA,B27002_004MA,B27002_005MA,B27002_005EA,B27002_006MA,B27002_006EA,B27002_007MA,B27002_007EA,B27002_008EA,B27002_008MA,B27002_009EA,B27002_009MA,B27002_010EA,B27002_010MA,B27002_011EA,B27002_011MA,B27002_012EA,B27002_012MA,B27002_013EA,B27002_013MA,B27002_014EA,B27002_014MA,B27002_015EA,B27002_015MA,B27002_016MA,B27002_016EA,B27002_017EA,B27002_017MA,B27002_018EA,B27002_018MA,B27002_019MA,B27002_019EA,B27002_020EA,B27002_020MA,B27002_021MA,B27002_021EA,B27002_022MA,B27002_022EA,B27002_023EA,B27002_023MA,B27002_024MA,B27002_024EA,B27002_025MA,B27002_025EA,B27002_026EA,B27002_026MA,B27002_027EA,B27002_027MA,B27002_028MA,B27002_028EA,B27002_029EA,B27002_029MA,B27002_030MA,B27002_030EA,B27002_031MA,B27002_031EA,B27002_032EA,B27002_032MA,B27002_033MA,B27002_033EA,B27002_034MA,B27002_034EA,B27002_035EA,B27002_035MA,B27002_036MA,B27002_036EA,B27002_037MA,B27002_037EA,B27002_038MA,B27002_038EA,B27002_039MA,B27002_039EA,B27002_040MA,B27002_040EA,B27002_041EA,B27002_041MA,B27002_042EA,B27002_042MA,B27002_043EA,B27002_043MA,B27002_044EA,B27002_044MA,B27002_045EA,B27002_045MA,B27002_046EA,B27002_046MA,B27002_047MA,B27002_047EA,B27002_048EA,B27002_048MA,B27002_049EA,B27002_049MA,B27002_050MA,B27002_050EA,B27002_051EA,B27002_051MA,B27002_052MA,B27002_052EA,B27002_053MA,B27002_053EA,B27002_054EA,B27002_054MA,B27002_055EA,B27002_055MA,B27002_056MA,B27002_056EA,B27002_057EA,B27002_057MA,state
0400000US13,9800887,3675,4727828,8687,407708,5978,191452,7340,216256,6941,861342,7717,485150,9302,376192,9774,490326,6668,289126,7480,201200,7594,619556,6014,344189,9621,275367,8246,650297,5994,433319,7559,216978,8326,654992,4519,460953,7231,194039,6708,537815,2947,377928,6713,159887,6165,331734,2812,200836,4407,130898,4728,174058,2424,112120,3518,61938,3493,5073059,7882,391128,6491,186760,7152,204368,8031,826901,6585,462685,10237,364216,10944,499859,5604,298464,6777,201395,7602,674633,6224,405481,8684,269152,8780,708123,4778,483299,8284,224824,7570,706374,4364,492928,7686,213446,7242,609915,2776,422095,6296,187820,6177,388337,2682,224974,4647,163363,4979,267789,2860,157174,4886,110615,4500,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,661352,3290,57250,1834,39176,2247,18074,2156,101195,1701,72311,3178,28884,2930,60215,1705,44077,2104,16138,2016,89135,2286,66419,2807,22716,2205,82218,1675,67292,2494,14926,2089,86901,997,71779,1736,15122,1758,87876,659,72039,1483,15837,1513,57918,662,40623,1679,17295,1589,38644,435,27756,1712,10888,1607,683816,2110,51833,1555,34635,1804,17198,1799,96570,1455,68432,2577,28138,2285,59444,1176,43973,2297,15471,1973,92501,1242,69358,2341,23143,2199,85079,1166,68351,1999,16728,2034,89628,821,73219,1895,16409,1868,89545,612,73936,1669,15609,1566,62395,473,43462,1784,18933,1690,56821,648,39982,1638,16839,1667,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,796967,2603,71262,2442,39685,2809,31577,2762,150506,2597,93854,3776,56652,4433,78723,1944,52900,2937,25823,2802,100175,2569,62874,3443,37301,3068,97033,1822,67323,2851,29710,2877,99854,1649,69397,2521,30457,2274,96286,1100,69531,2307,26755,2334,63907,1130,39666,2091,24241,2053,39221,695,29673,1263,9548,1203,795205,2627,66156,2292,38115,2566,28041,2704,138024,2453,87951,4002,50073,4150,75631,1337,48690,2596,26941,2673,102129,1797,67510,3099,34619,2935,95084,1849,65241,2753,29843,2807,102537,1847,74016,2812,28521,2450,99491,1087,74257,2149,25234,2275,66394,964,44421,1965,21973,1842,49759,897,34122,1842,15637,1809,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,6216793,5500,493154,5029,266472,7275,226682,6937,1048765,5536,632470,10781,416295,9914,627139,2779,422762,6754,204377,6592,865063,3280,565425,8536,299638,8716,826767,2805,575709,6439,251058,6437,868602,2626,646894,6988,221708,6615,757111,2051,570289,5806,186822,5893,440595,1838,288328,5117,152267,4908,289597,1544,197251,3751,92346,3271,6487823,5356,465732,5393,248908,6032,216824,6542,1010309,4930,606793,9505,403516,10179,614495,2977,402625,8010,211870,7404,884968,3549,558533,6568,326435,7311,841321,2492,584614,6823,256707,6636,907147,2045,684342,5856,222805,5314,818158,2068,622240,6046,195918,6041,510156,1863,327432,5411,182724,5390,435537,2379,283627,4452,151910,4345,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,3165813,4997,262820,3967,143426,4994,119394,4936,545630,3966,350273,6848,195357,6693,332878,2337,231932,4589,100946,4155,401265,3435,250139,5662,151126,5247,400299,3314,281001,6158,119298,5572,438621,2427,328260,5308,110361,5144,398724,1913,304587,4757,94137,4443,237012,1887,156992,3640,80020,3586,148564,1334,102736,2728,45828,2384,3305738,5074,250311,4273,132293,4840,118018,4670,525254,4391,335608,6715,189646,6698,327650,3293,222213,4719,105437,4843,420206,3738,258551,6857,161655,6026,411549,2726,284652,5174,126897,4880,454080,2407,336421,5223,117659,4622,423678,1938,324537,4347,99141,3893,271026,1994,175491,3790,95535,3950,221984,1545,155151,2944,66833,2677,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,1504334,3691,122295,3011,77677,3290,44618,2980,246318,3512,167219,3968,79099,4093,159249,1958,121435,3208,37814,2928,193438,2338,139895,3562,53543,3571,180012,1845,143635,2564,36377,2690,204312,1676,164775,2708,39537,2409,197196,1344,162042,2272,35154,2230,116564,1176,81757,2243,34807,2239,84950,1049,62660,1625,22290,1498,1540950,3674,113901,2685,72397,2792,41504,2458,238750,3149,167956,4261,70794,3480,156026,2528,116365,2776,39661,2527,191051,2601,137558,3089,53493,3191,179303,2113,140084,2856,39219,2658,205846,1735,169321,2592,36525,2269,202419,1606,168359,2591,34060,2143,128371,1016,91481,2057,36890,2021,125283,1236,93643,2128,31640,1912,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,1400355,3591,124617,2457,75388,3311,49229,3147,243832,3290,167400,4821,76432,3730,148825,2742,108814,3245,40011,3415,188418,2698,131657,3320,56761,3386,168713,1946,125169,2873,43544,2810,180715,1995,143016,2749,37699,2280,174151,1417,139754,2708,34397,2441,100709,1195,69501,2111,31208,1901,70375,921,49445,1836,20930,1641,1436378,3551,118247,3251,70895,3443,47352,3193,232238,3361,158424,3812,73814,3706,142639,2467,102609,2860,40030,3095,187019,2154,130266,3311,56753,2981,170944,2034,130181,2963,40763,2575,187605,1538,149924,2999,37681,2748,181340,1461,145003,2438,36337,2238,113682,1434,78993,2271,34689,2025,102664,1545,72115,2044,30549,2057,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,2105640,4175,167698,2766,84692,3627,83006,3572,351277,3995,214196,5599,137081,5314,210283,2774,135059,3393,75224,3556,265853,3339,160361,4781,105492,5002,271559,2420,181680,3763,89879,3455,295959,2072,210903,3746,85056,3342,272157,1641,186888,4241,85269,4212,172424,1241,106366,2792,66058,2753,98430,1343,68096,2059,30334,1975,2206460,4106,160424,3597,81901,3178,78523,4274,332721,3702,196222,5088,136499,4840,205803,1622,131107,4117,74696,3922,279903,3152,171329,4213,108574,4476,280484,2483,191544,4064,88940,3621,311074,2088,218356,4860,92718,4572,294104,1398,206407,3536,87697,3449,193811,1437,124608,3216,69203,2897,148136,1837,98819,2579,49317,2258,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,2176147,4812,189066,3664,85445,4129,103621,4313,371125,4236,193751,6742,177374,6746,226506,3602,128524,5267,97982,5243,306274,4644,178809,5654,127465,5769,260803,3157,171822,5686,88981,5140,291795,2901,195511,3975,96284,3906,274290,2002,186117,4866,88173,4583,161642,2039,91768,2899,69874,3006,94646,1789,59052,2323,35594,2280,2346763,4938,182327,4039,80923,4416,101404,4950,368459,4220,189223,6305,179236,6415,234815,3665,132404,4839,102411,4480,327963,4085,189988,5361,137975,5689,286205,3335,185892,5539,100313,4869,316425,3240,212675,5076,103750,4758,300025,1958,199686,4147,100339,4601,185241,1614,106407,3207,78834,3049,145303,1744,85334,2601,59969,2644,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,641305,2085,39612,1690,19949,1738,19663,1993,93347,2300,58629,2330,34718,2935,58507,1176,37830,1766,20677,1680,72386,1357,41124,2613,31262,2410,76010,1150,48557,2233,27453,2120,99745,1092,66810,1928,32935,1918,98156,858,69714,2048,28442,1846,63575,512,41548,1729,22027,1657,39967,763,28352,1265,11615,1174,672886,2064,37013,1423,21692,1722,15321,1460,89855,1580,55296,2884,34559,2967,54600,962,33102,2139,21498,2098,75680,1438,44941,2516,30739,2345,80165,716,51212,2050,28953,1942,104404,929,73309,2126,31095,2064,105854,777,81539,1977,24315,1918,68410,651,42714,2001,25696,1847,56905,847,36478,1431,20427,1317,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,2808716,3898,225643,3527,137822,4550,87821,4851,459038,3523,317803,5968,141235,5643,276563,2544,204052,4609,72511,4920,381938,2978,256153,5844,125785,5985,361985,2572,272903,4346,89082,4355,418949,2452,328450,4463,90499,4050,351502,1916,283253,3802,68249,3791,205910,1629,154312,2772,51598,2838,127188,1336,92524,2304,34664,2253,3025323,3574,214606,3384,133826,4360,80780,4153,443831,3291,306559,5933,137272,5857,270684,2246,198032,4709,72652,4450,411423,2539,292033,5490,119390,5493,394483,2231,303303,3950,91180,3417,461221,1827,374294,4505,86927,4461,393453,1649,324620,3987,68833,3661,244262,1547,178619,3132,65643,3062,191360,1693,133113,3274,58247,3117,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,3199534,2499,227334,4008,151158,4358,76176,4163,484407,4217,348674,6046,135733,6431,339465,1784,262231,4647,77234,4647,441446,2290,325282,6206,116164,5579,406200,2088,316367,4547,89833,4624,479083,1759,390363,5191,88720,5179,411202,1440,326598,4885,84604,5033,244769,1408,166749,3025,78020,3076,165628,1520,114545,2834,51083,2993,3414120,2292,216306,3653,138854,5655,77452,4714,461118,3777,333417,6877,127701,6772,348862,1457,267780,4303,81082,4120,458040,2045,334871,5687,123169,5429,430464,1701,328513,4484,101951,4481,509566,1323,406607,5531,102959,5606,448515,1063,362360,3947,86155,4039,286854,1381,191703,3507,95151,3264,254395,1632,160420,4110,93975,3878,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,4782902,4723,359134,4671,193784,5739,165350,5959,787983,4828,514588,8643,273395,7561,500392,2879,342245,5652,158147,5628,573338,3253,354158,5775,219180,5457,584697,3102,407154,5875,177543,6213,689130,2661,504797,5667,184333,5223,645744,1628,491934,5186,153810,4919,391200,1580,289136,3488,102064,3573,251284,1669,202635,2889,48649,2924,5001549,4686,337431,3891,183003,5626,154428,5486,755455,4823,482709,7338,272746,6573,494134,2740,319164,5956,174970,5924,589202,2670,362433,6332,226769,6524,608224,2628,431560,5258,176664,5693,717555,2301,537348,5815,180207,5645,694345,1839,541248,4834,153097,4692,436417,1517,319902,4296,116515,4179,368786,1772,281881,3367,86905,3447,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,2657604,4203,211705,2985,144008,3648,67697,3347,441384,4025,329355,4865,112029,4770,255471,2288,187382,3307,68089,3337,367629,2577,263152,4197,104477,3859,331908,2329,260864,4070,71044,4032,381659,1997,312043,3172,69616,3176,342985,1310,280860,2914,62125,2896,193774,1130,139373,2642,54401,2472,131089,1134,100727,1831,30362,1775,2705077,4152,204219,2531,141009,3772,63210,3643,422928,3338,314974,4980,107954,5438,249971,2326,184057,2983,65914,3478,363543,2126,260344,4367,103199,4297,331552,2070,261637,3245,69915,3210,384134,1863,318140,3412,65994,3305,348319,1383,287621,2846,60698,2873,212154,1051,156620,2328,55534,2376,188257,1456,138769,2499,49488,2232,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,1401940,6050,119213,3643,47028,3082,72185,4135,255699,4245,117470,4925,138229,5765,152325,3377,85882,3890,66443,4039,172375,4756,94577,4290,77798,4217,173442,3623,116526,3920,56916,3879,181570,3009,118252,3600,63318,3349,175195,2526,108266,4027,66929,4426,108336,1740,58900,2364,49436,2491,63785,1691,37862,2286,25923,2392,1523271,5966,120686,3833,44463,3885,76223,4052,238477,3850,114220,4698,124257,5043,160553,3280,91452,4767,69101,4188,188175,4096,101579,4728,86596,4287,196181,3481,124169,4747,72012,4400,199354,2628,129985,3622,69369,3638,191576,1553,122123,3371,69453,3673,128717,1592,72047,2831,56670,2629,99552,1904,52207,2644,47345,2612,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,2885793,5048,231391,3807,132308,4279,99083,4442,481200,4460,314386,7714,166814,7172,284658,3097,196148,4188,88510,4708,381651,3342,255494,5059,126157,4998,347461,2421,253965,4945,93496,4454,404690,3103,295293,4710,109397,4491,369792,1820,273074,4264,96718,4206,233174,1338,150386,3433,82788,3505,151776,1414,103095,2915,48681,2722,3044884,4865,222524,4015,124456,4702,98068,4706,459473,4872,302020,6209,157453,6414,294834,3158,202527,4521,92307,4363,393607,3172,259971,4240,133636,4844,363400,2452,265298,4558,98102,4355,424195,2408,316208,4372,107987,4114,401731,1716,304893,3858,96838,3727,266340,1584,164837,3904,101503,3828,218780,1644,141566,3308,77214,3173,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,496670,2242,38957,1583,18643,1497,20314,1834,73661,1565,42117,2340,31544,2134,50191,1494,32411,1924,17780,1797,62174,1653,37750,2062,24424,2255,56258,1198,37577,1803,18681,1850,65475,959,44845,1543,20630,1713,73978,872,52806,1996,21172,1883,47030,584,28232,1446,18798,1479,28946,493,20813,940,8133,944,502720,2261,37530,1422,19888,1532,17642,1823,72895,1643,44454,2079,28441,2226,49573,1554,33350,1664,16223,1758,60971,1234,39521,1878,21450,2065,56158,1010,39823,1611,16335,1634,67267,889,49238,1737,18029,1744,74080,709,53681,1923,20399,1913,46427,656,29735,1568,16692,1518,37819,828,25479,1532,12340,1525,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,909423,2444,77714,2158,47476,2130,30238,2369,155939,2356,111562,3312,44377,2791,93277,1996,70003,2521,23274,2285,125483,1915,89765,2842,35718,2733,110883,1581,85570,2242,25313,2355,120722,1492,97477,2406,23245,1949,112056,957,91304,1624,20752,1601,64843,760,44510,1420,20333,1355,48506,754,32660,1376,15846,1428,931236,2120,78393,2297,47253,2215,31140,2196,150591,2475,106193,3246,44398,3350,92947,1540,70178,2529,22769,2285,120851,1646,85480,2719,35371,2697,110769,1600,86385,2546,24384,2359,122036,1539,98319,2287,23717,2080,116401,954,96591,1944,19810,1642,72354,980,48068,1645,24286,1681,66894,997,46918,1491,19976,1514,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,1376313,2556,109030,2264,61340,3875,47690,3610,227477,2471,139741,5350,87736,5368,127493,1671,79654,3266,47839,3435,196361,2087,117288,3911,79073,3622,186512,1586,121062,3519,65450,3607,189718,1210,129686,3950,60032,3674,162910,1168,111177,3418,51733,3524,114132,687,62685,2753,51447,2829,62680,688,36308,1658,26372,1789,1380894,2325,105300,2567,59045,3746,46255,3333,219290,2289,133543,4569,85747,4707,122253,1118,75031,2785,47222,2858,192465,1559,114876,3323,77589,3459,186038,1349,121802,3581,64236,3459,184269,1031,128838,3669,55431,3502,171866,932,121657,3187,50209,3063,121005,1171,65315,2621,55690,2811,78408,1106,38364,2181,40044,2179,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,644859,2213,40540,1688,24436,2067,16104,2002,96416,1714,69829,2646,26587,2608,63152,1179,47851,2123,15301,2051,74284,1034,48886,2339,25398,2454,78820,1477,62565,2391,16255,1900,106667,1450,82191,3149,24476,2820,96194,1114,77799,2039,18395,1838,55353,747,38676,1358,16677,1367,33433,729,25011,1194,8422,1224,663799,2133,39404,1711,23596,1822,15808,2101,94282,1635,70902,2640,23380,2296,63115,1362,47493,1920,15622,1996,74031,1383,51027,2308,23004,2393,81650,888,66151,1854,15499,1781,108519,1006,87400,2208,21119,2080,96448,815,78621,1823,17827,1629,59992,976,43161,1638,16831,1514,46358,926,33899,1674,12459,1792,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,4272037,3641,327506,4140,203355,5024,124151,5220,703232,4052,485838,7430,217394,6659,399386,1957,279764,4106,119622,4523,556896,2604,354429,6426,202467,6573,569982,2193,403867,5896,166115,5860,650190,1695,498675,4968,151515,5205,533102,1284,420102,4515,113000,4399,317946,1513,213147,4459,104799,4500,213797,1964,137032,3434,76765,3750,4519615,3370,312811,3531,194610,4794,118201,5263,674163,3526,465215,6726,208948,6377,380029,1372,267467,4997,112562,4621,564577,2044,366222,6483,198355,5965,599040,1758,432584,6046,166456,5771,690871,1447,540616,5837,150255,5822,584764,1316,455239,4781,129525,4923,377090,1844,235216,4762,141874,4791,336270,2138,202203,4335,134067,4262,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
