GEO_ID,B17010_001E,B17010_001M,B17010_002E,B17010_002M,B17010_003E,B17010_003M,B17010_004E,B17010_004M,B17010_005E,B17010_005M,B17010_006E,B17010_006M,B17010_007E,B17010_007M,B17010_008E,B17010_008M,B17010_009E,B17010_009M,B17010_010E,B17010_010M,B17010_011E,B17010_011M,B17010_012E,B17010_012M,B17010_013E,B17010_013M,B17010_014E,B17010_014M,B17010_015E,B17010_015M,B17010_016E,B17010_016M,B17010_017E,B17010_017M,B17010_018E,B17010_018M,B17010_019E,B17010_019M,B17010_020E,B17010_020M,B17010_021E,B17010_021M,B17010_022E,B17010_022M,B17010_023E,B17010_023M,B17010_024E,B17010_024M,B17010_025E,B17010_025M,B17010_026E,B17010_026M,B17010_027E,B17010_027M,B17010_028E,B17010_028M,B17010_029E,B17010_029M,B17010_030E,B17010_030M,B17010_031E,B17010_031M,B17010_032E,B17010_032M,B17010_033E,B17010_033M,B17010_034E,B17010_034M,B17010_035E,B17010_035M,B17010_036E,B17010_036M,B17010_037E,B17010_037M,B17010_038E,B17010_038M,B17010_039E,B17010_039M,B17010_040E,B17010_040M,B17010_041E,B17010_041M,NAME,B17010_001EA,B17010_001MA,B17010_002EA,B17010_002MA,B17010_003EA,B17010_003MA,B17010_004EA,B17010_004MA,B17010_005EA,B17010_005MA,B17010_006MA,B17010_006EA,B17010_007EA,B17010_007MA,B17010_008EA,B17010_008MA,B17010_009EA,B17010_009MA,B17010_010EA,B17010_010MA,B17010_011MA,B17010_011EA,B17010_012EA,B17010_012MA,B17010_013EA,B17010_013MA,B17010_014EA,B17010_014MA,B17010_015EA,B17010_015MA,B17010_016EA,B17010_016MA,B17010_017MA,B17010_017EA,B17010_018EA,B17010_018MA,B17010_019EA,B17010_019MA,B17010_020EA,B17010_020MA,B17010_021EA,B17010_021MA,B17010_022EA,B17010_022MA,B17010_023MA,B17010_023EA,B17010_024EA,B17010_024MA,B17010_025EA,B17010_025MA,B17010_026MA,B17010_026EA,B17010_027EA,B17010_027MA,B17010_028EA,B17010_028MA,B17010_029MA,B17010_029EA,B17010_030EA,B17010_030MA,B17010_031EA,B17010_031MA,B17010_032MA,B17010_032EA,B17010_033EA,B17010_033MA,B17010_034EA,B17010_034MA,B17010_035EA,B17010_035MA,B17010_036MA,B17010_036EA,B17010_037MA,B17010_037EA,B17010_038MA,B17010_038EA,B17010_039EA,B17010_039MA,B17010_040EA,B17010_040MA,B17010_041MA,B17010_041EA,state
0400000US13,2389803,16893,346652,9098,121547,6217,75308,4975,10309,1800,27571,3323,37428,3642,46239,3484,225105,7304,36259,3715,26126,3355,6653,1840,6051,1764,13422,2365,10133,1619,188846,7307,161329,6605,28180,2791,44374,3623,88775,5850,27517,2814,2043151,17369,1551157,16529,672900,10917,121526,6767,121372,7337,430002,11317,878257,12061,491994,12413,139443,6317,75160,5328,15511,2418,11165,2249,48484,4143,64283,3731,352551,9633,207139,7421,27975,3018,24409,3111,154755,6960,145412,6356,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,22104,2150,9098,1355,4650,994,605,261,1401,533,2644,865,4448,876,13006,1611,3288,984,2287,899,585,489,408,365,1294,667,1001,473,9718,1365,8065,1371,1749,647,2375,702,3941,919,1653,397,289099,4979,226092,4799,100071,4208,23007,2307,21163,2194,55901,3223,126021,3770,63007,3971,19756,2125,10028,1661,2667,883,2172,746,5189,988,9728,1528,43251,3488,20598,2477,2839,849,3766,885,13993,2029,22653,2085,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,42621,3508,20025,2292,12287,1792,2446,712,3837,980,6004,1380,7738,1475,22596,2518,5339,1542,4765,1535,543,410,683,335,3539,1396,574,237,17257,2240,15976,2105,3561,1068,2242,642,10173,1950,1281,505,367440,6439,304897,6146,132375,4885,24851,2996,30912,2758,76612,3792,172522,4143,62543,3665,22279,2407,14051,2182,2380,997,2217,879,9454,1743,8228,1301,40264,3045,24031,2437,3127,1045,2639,850,18265,2172,16233,2196,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,336300,8797,114178,5289,75048,4268,10250,1795,25547,2547,39251,3102,39130,2665,222122,6513,38918,3214,29394,2646,6152,1369,7910,1572,15332,2261,9524,1662,183204,6098,157625,5717,30754,3086,38598,3721,88273,4616,25579,2219,2792069,16410,2185466,17613,933900,13026,178045,5991,171779,6307,584076,10600,1251566,13457,606603,11632,183341,5881,91008,4891,21875,2830,13965,1838,55168,3698,92333,4368,423262,9450,231097,7399,33800,3193,30581,2803,166716,6439,192165,5895,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,66213,4206,41770,3049,8247,1620,14704,2019,18819,2119,24443,2397,129782,5588,22096,2619,17406,2295,4638,1170,2598,955,10170,1703,4690,968,107686,5389,93192,5285,18249,2132,24684,2569,50259,3713,14494,1597,1451946,12889,1159991,12181,467737,8969,82875,4720,91623,4290,293239,7363,692254,8923,291955,8414,92177,4459,51519,3848,10845,1712,7106,1708,33568,3312,40658,2607,199778,7560,116766,5738,19382,2901,10996,1813,86388,4431,83012,5111,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,20459,1867,11087,1425,1638,626,3992,784,5457,999,9372,1157,43638,2894,7450,1116,6171,1038,1412,578,1140,490,3619,729,1279,501,36188,2512,33447,2404,6754,1218,9352,1576,17341,2175,2741,627,729652,7685,604648,7402,237271,5476,42447,3081,51740,3069,143084,4328,367377,5482,125004,5124,45582,3176,27891,2221,6452,1192,4045,1094,17394,1704,17691,2133,79422,3915,48717,3218,6579,1287,7355,1725,34783,2525,30705,2513,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,27616,2432,17849,2149,3832,1079,6892,1336,7125,1171,9767,1284,43321,3714,5850,1173,4252,1018,1274,486,1190,631,1788,583,1598,493,37471,3467,34127,3136,7508,1700,10516,1806,16103,1865,3344,892,664659,8088,540549,7886,231458,5874,45605,3767,45244,3137,140609,4266,309091,5691,124110,4907,42494,3195,25669,2387,6013,1087,2487,810,17169,2171,16825,2138,81616,4034,48097,3280,7259,1346,7843,1387,32995,2702,33519,2492,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,61993,3848,34683,2875,6906,1291,11626,1676,16151,1910,27310,2552,103033,4941,19050,2336,13762,2072,3401,1044,2154,735,8207,1631,5288,1367,83983,4090,72078,3897,15738,2109,15288,2200,41052,3159,11905,1709,974570,10050,771347,8914,299742,7502,56823,3421,54994,3772,187925,6274,471605,6833,203223,6723,67821,4643,33843,3267,6295,1369,5423,1622,22125,2562,33978,2796,135402,5445,73820,4014,10943,1634,8900,1373,53977,3472,61582,3697,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,41715,3054,21821,2277,3342,704,5384,1168,13095,1950,19894,2155,131400,5137,15795,2153,10299,1887,2010,813,1921,862,6368,1537,5496,1324,115605,5018,97872,5033,20931,2867,26381,2691,50560,4030,17733,2072,956322,11629,703917,11605,291143,9341,53517,3625,53732,4314,183894,7098,412774,7932,252405,6243,75010,5466,36707,3990,8451,1608,5287,1541,22969,2685,38303,3257,177395,5878,100068,5010,14759,2109,17609,2402,67700,4260,77327,4358,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,12059,1586,5397,1085,821,359,1761,653,2815,853,6662,1061,20418,2331,3813,997,3172,988,436,303,378,249,2358,884,641,321,16605,2265,13871,2080,3056,1008,2742,824,8073,1328,2734,884,306132,5500,251454,5302,82171,3725,15448,1707,13424,1930,53299,2824,169283,4415,54678,4018,19898,2682,13214,2303,3274,1108,1408,708,8532,1578,6684,1326,34780,2749,20603,2292,2581,753,2248,780,15774,1953,14177,1312,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,32094,2988,18552,2408,3027,913,6267,1611,9258,1719,13542,1905,69825,5054,9266,1712,6978,1393,2085,884,1609,817,3284,750,2288,757,60559,4564,51458,4397,9219,2076,16883,2482,25356,2549,9101,1480,1341877,11651,990300,11818,434688,8774,81790,3522,81241,4571,271657,7603,555612,9807,351577,9490,92869,4626,48450,3351,11965,2091,6743,1522,29742,2830,44419,3566,258708,8759,146328,7073,21693,2904,19903,2571,104732,5656,112380,5328,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,40585,3237,23261,2523,4522,1369,6445,1374,12294,1779,17324,1976,98013,4546,15332,2021,11452,1790,2781,953,2311,916,6360,1328,3880,936,82681,4038,72011,3928,12045,1762,19156,2181,40810,3012,10670,1380,1482204,12602,1149664,14236,483850,10587,97291,4654,79744,4467,306815,8106,665814,10684,332540,9472,92710,4654,41474,3875,8394,1609,3950,1037,29130,3202,51236,3022,239830,8209,128433,6309,19226,2472,16032,2359,93175,5527,111397,5252,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,97528,4237,61066,3919,11646,1694,18928,2241,30492,2595,36462,2532,207635,5408,36204,3048,26681,3099,9406,1734,5096,1099,12179,1965,9523,1337,171431,5223,145880,5231,31468,2795,34964,2540,79448,3989,25551,2120,2179395,15204,1712295,14909,652769,10871,112899,4502,119258,4687,420612,8320,1059526,10586,467100,8862,143148,5530,72668,4319,15758,2295,8666,1493,48244,3231,70480,4157,323952,7380,171774,5792,27729,2514,20532,2059,123513,5190,152178,5039,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,32824,2281,19731,2235,3075,720,8387,1519,8269,1385,13093,1130,66423,3498,10498,1513,8147,1389,1832,560,1721,680,4594,1070,2351,626,55925,3479,51536,3485,12266,1792,13836,1711,25434,2483,4389,780,1272942,10831,1045073,10587,431834,7427,87509,4112,83338,4175,260987,5805,613239,7378,227869,6100,75477,3593,43789,2859,8489,1350,7895,1498,27405,2377,31688,2082,152392,5184,95493,4572,15260,1984,12209,1744,68024,3762,56899,3155,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,40695,3550,22911,2997,2061,894,8061,1688,12789,1837,17784,1948,100638,4748,10265,1738,7584,1530,1945,696,1550,629,4089,1204,2681,824,90373,4730,76903,4818,12600,1838,21531,2656,42772,3447,13470,1777,603746,9725,446953,8316,175693,5625,30307,3010,34566,2472,110820,4777,271260,7523,156793,6075,43376,3305,18842,2495,4049,1177,3052,1192,11741,1930,24534,2413,113417,5218,63661,4320,10102,1727,9147,1979,44412,3586,49756,2962,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,64532,4472,37456,3785,6507,1367,12436,1967,18513,2374,27076,2814,111272,6072,18658,2282,14867,2084,3839,1205,2274,687,8754,1669,3791,995,92614,5700,81054,5321,17040,2349,21187,2743,42827,3551,11560,1792,1347281,11142,1069451,11725,420044,8440,82374,3921,79232,4745,258438,7222,649407,8996,277830,6802,82125,4160,43458,3312,9952,1718,3586,866,29920,2977,38667,2974,195705,5643,113258,5304,19132,2496,13089,2115,81037,3907,82447,4034,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,10985,1659,5609,1216,913,350,2417,817,2279,886,5376,1042,17899,2470,4064,1042,3277,969,302,223,472,412,2503,883,787,401,13835,1911,12658,1771,2545,825,2715,794,7398,1428,1177,429,227207,4879,188266,4137,68499,3213,12932,1612,14464,1477,41103,2867,119767,3179,38941,3096,14913,1590,8562,1370,1207,376,1296,508,6059,1217,6351,1124,24028,2242,14675,1807,2838,919,2261,854,9576,1389,9353,1248,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,16521,1912,10501,1653,2035,624,4493,1166,3973,1045,6020,920,25072,2145,4199,1025,3553,1035,496,244,1058,625,1999,814,646,257,20873,1950,18970,1834,5568,1034,6406,1241,6996,1089,1903,634,433407,5681,356284,5229,145340,4106,27568,2234,34140,2359,83632,3344,210944,4409,77123,3860,26570,2401,14986,1923,3321,865,2008,737,9657,1513,11584,1427,50553,3033,32720,2462,4726,1013,3936,881,24058,2182,17833,1897,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,30683,2890,20235,2498,3071,1049,7559,1528,9605,1711,10448,1547,43321,3555,9005,1638,7303,1432,2351,848,1739,614,3213,886,1702,650,34316,3246,30489,3005,4973,1189,8344,1443,17172,2305,3827,971,565821,9522,425536,8068,179396,6433,33086,3044,36918,3637,109392,4514,246140,5224,140285,5562,47404,3683,25429,2816,5759,1280,3919,1079,15751,2013,21975,2472,92881,4499,54647,3803,6835,1590,7263,1434,40549,3074,38234,2634,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,6329,1230,2597,810,728,426,465,293,1404,603,3732,865,11392,1961,1907,840,1403,783,288,560,213,342,902,409,504,330,9485,1586,8459,1535,1981,730,1946,787,4532,1068,1026,441,329551,6516,265877,5737,104691,4833,18364,2286,15998,1845,70329,3643,161186,4630,63674,3965,20787,2628,12529,2025,3458,958,1891,1114,7180,1568,8258,1469,42887,2987,25300,2682,4398,1265,2749,835,18153,2215,17587,1994,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,64999,4227,40569,3344,6636,1270,13525,1976,20408,2246,24430,2521,126577,6110,22203,2756,16442,2516,3474,901,3721,906,9247,1997,5761,1229,104374,5289,88608,4514,13721,1933,24351,2479,50536,3685,15766,2110,2015532,14743,1544474,14314,700549,9679,131399,5074,112626,5180,456524,8217,843925,11867,471058,10477,138065,6718,60474,4962,11796,2023,8608,1638,40070,3560,77591,4546,332993,8103,165973,5666,23339,2208,23094,2383,119540,5531,167020,5867,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,30433,3104,19652,2607,2579,771,7088,1464,9985,1818,10781,1587,48339,3530,9143,1492,7217,1451,1779,806,1868,694,3570,1015,1926,492,39196,3119,34460,2858,5592,1217,9367,1630,19501,2179,4736,945,403798,6847,306127,7165,118888,4981,19755,2188,28022,2756,71111,3929,187239,5080,97671,4090,29874,2608,17979,2132,4027,1048,1788,631,12164,1767,11895,1593,67797,3845,40595,3239,5394,1157,6564,1284,28637,2616,27202,2391,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,202949,7530,129125,5667,19419,2406,45266,3312,64440,4283,73824,3987,352766,8891,52702,3756,37523,3284,7273,1492,8858,1544,21392,2317,15179,1773,300064,8614,245605,8478,38485,3081,67051,5181,140069,5839,54459,3249,4028380,22401,2955519,20351,1252577,14670,254473,7892,218118,6810,779986,10618,1702942,14081,1072861,16601,311285,9608,140105,6264,29252,2894,19388,2827,91465,4989,171180,7226,761576,12978,387032,9616,62099,3952,52866,4243,272067,8564,374544,9234,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
