GEO_ID,B23003_001E,B23003_001M,B23003_002E,B23003_002M,B23003_003E,B23003_003M,B23003_004E,B23003_004M,B23003_005E,B23003_005M,B23003_006E,B23003_006M,B23003_007E,B23003_007M,B23003_008E,B23003_008M,B23003_009E,B23003_009M,B23003_010E,B23003_010M,B23003_011E,B23003_011M,B23003_012E,B23003_012M,B23003_013E,B23003_013M,B23003_014E,B23003_014M,B23003_015E,B23003_015M,B23003_016E,B23003_016M,B23003_017E,B23003_017M,B23003_018E,B23003_018M,B23003_019E,B23003_019M,B23003_020E,B23003_020M,B23003_021E,B23003_021M,B23003_022E,B23003_022M,B23003_023E,B23003_023M,B23003_024E,B23003_024M,B23003_025E,B23003_025M,B23003_026E,B23003_026M,B23003_027E,B23003_027M,B23003_028E,B23003_028M,B23003_029E,B23003_029M,B23003_030E,B23003_030M,NAME,B23003_001EA,B23003_001MA,B23003_002EA,B23003_002MA,B23003_003MA,B23003_003EA,B23003_004EA,B23003_004MA,B23003_005EA,B23003_005MA,B23003_006MA,B23003_006EA,B23003_007EA,B23003_007MA,B23003_008MA,B23003_008EA,B23003_009EA,B23003_009MA,B23003_010EA,B23003_010MA,B23003_011MA,B23003_011EA,B23003_012EA,B23003_012MA,B23003_013EA,B23003_013MA,B23003_014EA,B23003_014MA,B23003_015MA,B23003_015EA,B23003_016EA,B23003_016MA,B23003_017MA,B23003_017EA,B23003_018EA,B23003_018MA,B23003_019EA,B23003_019MA,B23003_020MA,B23003_020EA,B23003_021EA,B23003_021MA,B23003_022MA,B23003_022EA,B23003_023MA,B23003_023EA,B23003_024MA,B23003_024EA,B23003_025EA,B23003_025MA,B23003_026MA,B23003_026EA,B23003_027EA,B23003_027MA,B23003_028MA,B23003_028EA,B23003_029MA,B23003_029EA,B23003_030EA,B23003_030MA,state
0400000US13,3031540,6725,1114705,13056,245663,8320,172951,7482,456,231,172495,7482,151845,6728,20650,2694,72712,4956,227299,8855,153416,6983,207,192,153209,6970,131359,6477,21850,2583,73883,5117,641743,13073,488996,12598,1160,631,487836,12513,448206,12150,39630,4102,152747,6362,1916835,12992,1332750,18481,2189,785,1330561,18448,1204578,16822,125983,6931,584085,14865,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,399175,2042,135323,4479,36580,2813,23612,2478,1251,525,22361,2475,20966,2295,1395,550,12968,1656,27758,2405,19235,2325,472,391,18763,2316,17755,2251,1008,502,8523,1226,70985,3668,55900,3448,310,236,55590,3450,53355,3375,2235,649,15085,1885,263852,4739,198182,4968,2342,851,195840,4768,185768,4763,10072,1338,65670,3198,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,451072,2342,183061,4899,42712,4263,25005,2982,164,177,24841,2960,23024,2855,1817,655,17707,2782,43718,3202,24049,2317,0,193,24049,2317,22373,2197,1676,662,19669,2366,96631,4263,72949,4132,185,245,72764,4139,69306,4093,3458,1027,23682,2734,268011,5202,191915,5567,96,152,191819,5590,177451,5392,14368,2176,76096,4105,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3867155,5351,1405375,13574,325978,9427,237766,7740,343,287,237423,7732,214604,7800,22819,2530,88212,4930,275556,8798,185264,7210,130,130,185134,7204,161521,7425,23613,2570,90292,4832,803841,11135,633146,11567,171,164,632975,11563,580696,11303,52279,3463,170695,5970,2461780,14681,1856978,15217,944,526,1856034,15222,1706936,14581,149098,7022,604802,11469,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1923901,4186,713070,9341,162553,6960,116835,5383,0,190,116835,5383,104339,5276,12496,2216,45718,3517,148482,5072,97563,4226,161,198,97402,4247,88292,3962,9110,1741,50919,3410,402035,7866,312352,7428,0,190,312352,7428,294258,6953,18094,2227,89683,4982,1210831,9831,876740,10832,129,168,876611,10820,815528,10795,61083,3852,334091,8231,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,877617,3191,330589,5634,75798,3795,61828,3056,0,157,61828,3056,58172,3105,3656,977,13970,2075,73871,4146,57262,3922,0,157,57262,3922,54396,3649,2866,1038,16609,1603,180920,5413,153124,4766,264,255,152860,4748,147220,4690,5640,1135,27796,2241,547028,5717,428350,6758,12,24,428338,6756,413327,7058,15011,1590,118678,3777,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,822065,3137,324414,5911,78178,4212,54825,3484,26,52,54799,3474,51614,3291,3185,1010,23353,2570,71811,3420,49415,3220,0,170,49415,3220,45668,3190,3747,1022,22396,2055,174425,5213,141248,4771,125,141,141123,4783,134331,4393,6792,1237,33177,2546,497651,6437,375064,7239,668,384,374396,7239,355385,6935,19011,1978,122587,4658,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1301525,4560,463752,8373,112649,4647,81136,4068,0,189,81136,4068,73644,4282,7492,1424,31513,2559,88689,4595,55093,3752,49,83,55044,3772,49281,3404,5763,1263,33596,2801,262414,6421,196808,5620,331,298,196477,5609,184724,5440,11753,1726,65606,3979,837773,8416,551221,8726,382,203,550839,8736,510240,8790,40599,3401,286552,7792,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1395293,4060,502371,9535,118907,4735,79909,3993,54,76,79855,3974,70855,3900,9000,1686,38998,3530,107914,5016,73619,4295,177,230,73442,4337,66066,4021,7376,1673,34295,3232,275550,7456,209385,6872,287,258,209098,6851,195005,6828,14093,2204,66165,4419,892922,9025,585978,9123,921,492,585057,9115,543357,9134,41700,3434,306944,7888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,398799,1905,120264,4296,27434,2462,21063,2106,169,270,20894,2086,19378,2090,1516,655,6371,1212,20586,2146,14967,2058,0,165,14967,2058,13370,2033,1597,696,5619,1158,72244,3402,57778,3236,0,165,57778,3236,55566,3027,2212,645,14466,1713,278535,4668,207997,5214,32,44,207965,5208,197490,5252,10475,1848,70538,3645,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1840388,3860,653956,10693,152150,5268,111745,4947,409,365,111336,4924,101657,4688,9679,1679,40405,3141,123790,5743,88254,4931,399,304,87855,4966,80209,4758,7646,1480,35536,3028,378016,8516,314134,7932,599,335,313535,7917,296934,7886,16601,1784,63882,3750,1186432,11683,937653,11868,2535,798,935118,11899,874568,11640,60550,4223,248779,6316,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2048489,3904,704844,11313,173065,5830,131089,4780,335,317,130754,4824,123019,4873,7735,1427,41976,3284,120163,5065,80427,4001,0,203,80427,4001,72101,3885,8326,1887,39736,4031,411616,9084,332552,8301,164,141,332388,8326,307753,8338,24635,2858,79064,4234,1343645,12150,1054158,13045,192,161,1053966,13096,985633,13268,68333,5126,289487,8487,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2943465,4692,1030423,10747,236929,6391,173518,5697,0,168,173518,5697,150750,5281,22768,2546,63411,3891,194689,5355,127018,3984,0,168,127018,3984,113824,3571,13194,1941,67671,4060,598805,9026,465622,8394,46,74,465576,8379,433033,8062,32543,2516,133183,5045,1913042,11680,1351087,13453,553,263,1350534,13424,1236314,13245,114220,5305,561955,8437,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1589185,3725,594748,8076,144854,5760,116825,4890,70,121,116755,4872,109450,4289,7305,1529,28029,2854,121425,4747,89793,4285,0,145,89793,4285,83995,4060,5798,1160,31632,2514,328469,6034,276003,5312,0,145,276003,5312,266282,5343,9721,1564,52466,2791,994437,8299,807482,7825,42,70,807440,7832,771841,7421,35599,2400,186955,5866,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,881307,4111,332566,7401,72954,4211,53730,3871,103,136,53627,3879,45762,3245,7865,1814,19224,2451,70493,3869,51266,4144,98,156,51168,4128,45227,3857,5941,1511,19227,2562,189119,6828,146093,6043,210,229,145883,6054,132639,5785,13244,2019,43026,3225,548741,8062,347489,9612,218,221,347271,9581,316898,9659,30373,2806,201252,6776,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1782878,3412,639164,9646,155411,6045,112669,5408,191,187,112478,5402,103358,5377,9120,1793,42742,4076,128399,5907,87445,4649,106,134,87339,4650,79799,4696,7540,1404,40954,3425,355354,7546,284443,7079,111,116,284332,7088,264157,6862,20175,2602,70911,3820,1143714,9989,834089,11203,506,327,833583,11217,782094,11937,51489,3790,309625,7929,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,289884,2410,100651,3527,26144,2580,18741,2298,0,165,18741,2298,18219,2241,522,293,7403,1242,21488,2013,13630,1704,0,165,13630,1704,13109,1712,521,277,7858,1234,53019,2998,41608,2575,30,61,41578,2571,40250,2536,1328,459,11411,1697,189233,3882,141120,3918,644,440,140476,3875,133336,3896,7140,1558,48113,2878,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,530085,2344,205698,4290,48990,2875,36724,2483,109,111,36615,2474,34264,2388,2351,700,12266,1567,47826,2989,33697,2481,81,96,33616,2495,32563,2440,1053,388,14129,1914,108882,3998,90753,3733,253,373,90500,3788,87879,3654,2621,757,18129,1980,324387,4505,259017,4511,171,142,258846,4508,249533,4513,9313,1421,65370,3154,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,824114,2048,287135,6840,62628,3866,43516,3472,230,152,43286,3489,37418,3202,5868,1444,19112,2259,63128,3826,39159,3495,48,80,39111,3501,34650,3337,4461,1000,23969,2429,161379,5290,124462,5516,78,91,124384,5525,115016,5157,9368,1475,36917,2813,536979,6895,385708,7600,319,233,385389,7577,349963,8168,35426,3487,151271,6120,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,397598,2074,136635,5389,30061,2648,22126,2391,0,185,22126,2391,20725,2205,1401,742,7935,1433,21714,2090,14803,1808,0,185,14803,1808,14187,1786,616,326,6911,1194,84860,4020,68990,3590,0,185,68990,3590,66548,3612,2442,706,15870,1962,260963,5561,202826,5197,42,68,202784,5190,193277,5200,9507,1456,58137,3329,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2691036,3010,993457,11101,223352,8308,157852,6576,273,271,157579,6608,139295,6320,18284,2635,65500,3912,180754,6486,121563,5177,0,200,121563,5177,107293,5132,14270,1989,59191,4129,589351,8465,456223,7343,358,290,455865,7365,421057,7125,34808,3251,133128,6418,1697579,11401,1290078,11271,346,224,1289732,11230,1181320,11998,108412,5553,407501,8350,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,600737,2749,215916,6071,47593,3504,31632,2963,90,109,31542,2958,27170,2677,4372,1209,15961,2212,48844,4100,29382,2783,87,105,29295,2776,26590,2642,2705,960,19462,2615,119479,5044,87403,4495,37,65,87366,4498,80886,4511,6480,1716,32076,2901,384821,6136,257857,6392,825,395,257032,6344,236851,5914,20181,2443,126964,4571,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6036371,4848,2030012,19258,485132,11326,344301,9502,301,264,344000,9497,312792,8974,31208,3318,140831,6550,387303,9208,249139,6859,0,193,249139,6859,224317,6609,24822,2617,138164,6515,1157577,16461,882899,14045,188,158,882711,14049,818209,12994,64502,3890,274678,8692,4006359,18744,2968608,20814,1374,1097,2967234,20791,2747191,19218,220043,7789,1037751,14316,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2972804,4849,1056384,11551,248971,7733,182772,6436,1147,453,181625,6497,161298,6397,20327,2899,66199,4624,197188,6577,132819,5641,518,311,132301,5622,116411,5454,15890,1973,64369,4191,610225,10012,468058,9642,1157,769,466901,9558,428326,9412,38575,3640,142167,5731,1916420,12012,1373305,13284,5552,1254,1367753,13563,1251836,13128,115917,6575,543115,8280,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,203573,1735,73945,2856,20363,1907,14572,1668,218,205,14354,1607,13889,1602,465,312,5791,1062,15017,1565,10545,1386,0,149,10545,1386,10295,1304,250,222,4472,825,38565,2290,31781,2228,120,103,31661,2217,31205,2188,456,317,6784,1067,129628,3190,105206,3352,110,116,105096,3350,102851,3322,2245,681,24422,2029,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3422106,5366,1209809,12311,282561,9454,212484,8297,475,344,212009,8277,192437,7871,19572,2129,70077,4340,231509,7189,158118,5928,0,190,158118,5928,144863,5577,13255,1661,73391,4452,695739,10300,547743,9872,54,91,547689,9871,509579,9593,38110,3245,147996,5645,2212297,12126,1604647,13124,586,276,1604061,13157,1504678,11358,99383,4798,607650,10536,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1107125,3686,414685,6462,101354,4302,65760,3221,356,282,65404,3257,59344,3194,6060,1046,35594,2885,94024,4119,59245,3121,0,157,59245,3121,54509,3144,4736,786,34779,2532,219307,4765,164239,4947,307,218,163932,4952,154117,4596,9815,1671,55068,2671,692440,6883,470537,7089,463,313,470074,7049,442515,6869,27559,2659,221903,5377,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1172454,3446,398827,7840,95836,5113,65537,4152,30,54,65507,4142,59709,3790,5798,1401,30299,2829,79169,4551,49748,3968,59,106,49689,3997,43876,3773,5813,1435,29421,2631,223822,6195,171422,5675,0,200,171422,5675,160383,5857,11039,1943,52400,3362,773627,8322,557173,9862,184,187,556989,9834,512341,9637,44648,4101,216454,6415,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3760914,4750,1250856,10657,292676,7759,221194,7163,0,172,221194,7163,199886,7104,21308,2406,71482,3752,230045,6498,152609,5814,0,172,152609,5814,138385,5135,14224,1866,77436,3986,728135,9943,569077,9463,97,124,568980,9478,531259,9125,37721,2796,159058,5610,2510058,11793,1856613,13945,218,181,1856395,13980,1729912,14614,126483,6066,653445,10287,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
