GEO_ID,C15010H_001E,C15010H_001M,C15010H_002E,C15010H_002M,C15010H_003E,C15010H_003M,C15010H_004E,C15010H_004M,C15010H_005E,C15010H_005M,C15010H_006E,C15010H_006M,NAME,C15010H_001EA,C15010H_001MA,C15010H_002EA,C15010H_002MA,C15010H_003EA,C15010H_003MA,C15010H_004MA,C15010H_004EA,C15010H_005EA,C15010H_005MA,C15010H_006EA,C15010H_006MA,state
0400000US19,500832,9384,142440,5621,48152,2395,104689,4529,99908,4546,105643,4554,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,510826,8315,143645,5204,49803,2895,109719,4206,101261,3897,106398,4505,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,593916,13036,169180,5537,67689,4464,119292,5428,107882,5640,129873,5270,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,504383,8943,139590,5786,59965,3775,101427,4680,89479,4720,113922,5127,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,257879,6184,90380,4059,26246,2344,36740,2818,40969,2752,63544,3398,Maine,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,969674,11692,396199,7827,73357,3290,166124,5609,102834,5054,231160,7170,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1543205,14147,579337,10931,120410,5742,282988,7484,158921,5506,401549,8716,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1484099,15503,460179,8550,151494,4672,320384,7470,244397,6180,307645,7100,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1088114,11186,338545,7783,102816,4040,221860,6798,170817,4940,254076,6813,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,284993,7640,69699,4155,33486,3685,63291,4107,62617,4194,55900,4100,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,950382,12349,270558,8738,99042,4790,207034,6542,166772,5987,206976,6211,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,189570,5552,64624,3579,18355,1894,30002,2731,37729,2696,38860,2697,Montana,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,325217,8002,90278,4307,31186,2187,69358,3493,68755,3296,65640,3922,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,293522,8694,93923,4800,25161,2452,63268,4249,42490,3340,68680,3743,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,297059,7069,109470,4855,24496,2401,55422,2737,40318,2910,67353,3337,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1488250,14350,500840,10156,104751,4387,336587,8624,208416,6529,337656,7769,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,240746,6090,87643,4622,22523,2155,32754,2800,38193,2971,59633,4392,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3231689,25098,1083995,16882,245864,7097,566350,10959,433265,10235,902215,13600,New York,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1448615,16679,490201,9585,126177,4859,282943,7633,203864,7000,345430,9599,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,118994,4533,29339,2913,16434,1706,22372,2516,26699,2269,24150,2105,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1764755,19621,519657,9407,193571,6307,381569,9334,309317,8810,360641,7697,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,483434,8055,135412,5095,42589,2720,108742,3985,101380,3722,95311,3960,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,722215,11115,274006,7603,63269,3973,107992,5150,90223,4257,186725,6448,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2161013,17914,681342,10920,213083,6310,441231,8928,359760,7606,465597,9461,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,203203,5880,63449,3849,20773,2168,36213,3164,28756,2660,54012,3536,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,664016,10581,208377,7337,58980,3469,145324,5701,110090,4583,141245,6283,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,135872,4463,38651,2616,17388,1911,25855,2528,29148,2274,24830,2183,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,895156,13933,259393,7701,91974,4636,199777,6675,144036,5797,199976,6287,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2981857,25067,970646,15060,232791,8595,693816,12513,444905,9480,639699,13740,Texas,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,467485,7088,152421,4918,44767,3070,84168,3852,71026,3127,115103,4793,Utah,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,148221,4276,55653,3175,13132,1383,17260,1425,20249,1688,41927,2493,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1469282,15651,575289,12921,105052,4689,258222,7347,158840,5011,371879,8346,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1229683,13995,467920,9460,110389,4655,194222,7303,147788,5220,309364,8615,Washington,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,229019,7316,63947,4075,27342,2509,42133,2513,52316,3197,43281,3132,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,979347,11561,291785,6667,109130,4446,188828,7011,171290,4365,218314,6519,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,93669,4465,32323,2958,11244,1877,12630,1692,20728,2133,16744,1683,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,6625,1319,2208,799,475,325,2056,881,971,462,915,440,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,72
