GEO_ID,B06008_001E,B06008_001M,B06008_002E,B06008_002M,B06008_003E,B06008_003M,B06008_004E,B06008_004M,B06008_005E,B06008_005M,B06008_006E,B06008_006M,B06008_007E,B06008_007M,B06008_008E,B06008_008M,B06008_009E,B06008_009M,B06008_010E,B06008_010M,B06008_011E,B06008_011M,B06008_012E,B06008_012M,B06008_013E,B06008_013M,B06008_014E,B06008_014M,B06008_015E,B06008_015M,B06008_016E,B06008_016M,B06008_017E,B06008_017M,B06008_018E,B06008_018M,B06008_019E,B06008_019M,B06008_020E,B06008_020M,B06008_021E,B06008_021M,B06008_022E,B06008_022M,B06008_023E,B06008_023M,B06008_024E,B06008_024M,B06008_025E,B06008_025M,B06008_026E,B06008_026M,B06008_027E,B06008_027M,B06008_028E,B06008_028M,B06008_029E,B06008_029M,B06008_030E,B06008_030M,NAME,B06008_001MA,B06008_001EA,B06008_002EA,B06008_002MA,B06008_003EA,B06008_003MA,B06008_004EA,B06008_004MA,B06008_005EA,B06008_005MA,B06008_006MA,B06008_006EA,B06008_007EA,B06008_007MA,B06008_008EA,B06008_008MA,B06008_009EA,B06008_009MA,B06008_010MA,B06008_010EA,B06008_011MA,B06008_011EA,B06008_012MA,B06008_012EA,B06008_013EA,B06008_013MA,B06008_014EA,B06008_014MA,B06008_015EA,B06008_015MA,B06008_016MA,B06008_016EA,B06008_017MA,B06008_017EA,B06008_018MA,B06008_018EA,B06008_019EA,B06008_019MA,B06008_020EA,B06008_020MA,B06008_021MA,B06008_021EA,B06008_022MA,B06008_022EA,B06008_023EA,B06008_023MA,B06008_024MA,B06008_024EA,B06008_025EA,B06008_025MA,B06008_026EA,B06008_026MA,B06008_027MA,B06008_027EA,B06008_028EA,B06008_028MA,B06008_029MA,B06008_029EA,B06008_030EA,B06008_030MA,state
0400000US13,7916383,5465,2683489,20935,3676186,29482,927175,19116,192797,8629,436736,10135,3838760,28101,1498744,19547,1551483,19466,448309,14057,99608,6336,240616,7837,3044127,29792,883943,15883,1538746,19723,396848,13720,64753,4508,159837,6038,111949,7055,43273,4911,50096,3265,13636,2543,2628,1065,2316,817,921547,17189,257529,12002,535861,12355,68382,5978,25808,3466,33967,3565,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1145298,580,380931,8551,573346,9919,107303,4680,16391,2280,67327,2821,562088,10421,222823,7270,242012,6527,50760,3359,8186,1686,38307,2239,314618,6343,99610,5022,166263,5412,35636,3054,4574,990,8535,1143,32388,3420,11120,1987,17229,2114,2831,884,392,258,816,378,236204,9664,47378,3736,147842,8006,18076,2151,3239,978,19669,2071,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1255359,1802,326726,7537,692071,11716,153821,7112,14566,2406,68175,4108,492747,11520,166477,7599,242303,7673,54070,4065,5394,1592,24503,3093,660854,10561,138965,6964,382361,10246,91590,4959,8524,1522,39414,2826,13265,2149,3971,1243,6872,1606,2190,1024,15,33,217,156,88493,5129,17313,2672,60535,4109,5971,1707,633,397,4041,1023,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10384284,2817,3622217,26183,4968867,33588,1005460,14783,178352,7402,609388,11018,6464021,27300,2593774,23245,2764788,23347,652401,11288,95683,5120,357375,8573,2070527,24142,591643,13689,1056415,19492,229777,6488,35125,3332,157567,5326,113500,5717,40000,3923,51568,3759,12385,1806,2851,941,6696,1347,1736236,22525,396800,13419,1096096,19926,110897,5985,44693,3749,87750,4732,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5251594,2933,1586165,16951,2597668,22653,667541,13123,78147,4304,322073,6697,3379382,18107,1088436,16367,1618677,17413,437407,11423,46123,3062,188739,5316,1539295,17392,402360,10668,786455,12920,207201,7755,24642,2664,118637,4949,39126,3561,13828,2228,19656,2171,4086,1052,560,309,996,525,293791,9207,81541,5369,172880,7948,18847,2185,6822,1525,13701,1953,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2491492,2866,726783,9576,1308048,14352,265611,7213,34342,2844,156708,4932,1705378,11765,487520,8347,897152,12148,184351,6010,19690,1931,116665,4178,632846,11833,188927,7336,327443,8348,70256,4018,10760,1532,35460,2340,13880,2265,6222,1596,5881,1172,927,439,322,213,528,442,139388,6354,44114,4490,77572,5058,10077,1765,3570,1003,4055,819,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2290928,2574,656172,9581,1201972,13081,261179,7452,31901,2614,139704,4854,1230122,12151,391543,7347,608466,11825,138595,5238,14552,1686,76966,3706,855949,11554,206242,6562,472950,9795,106621,4626,12893,1870,57243,2989,17865,2114,5494,1216,9769,1381,2271,778,212,242,119,111,186992,6666,52893,4553,110787,4942,13692,1732,4244,999,5376,923,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3548465,3263,993397,12556,1777226,18300,464467,11542,80832,4569,232543,6208,2376063,14334,673885,11694,1163487,15282,308147,8387,54985,3715,175559,4817,1011789,13751,264350,7457,530951,10260,142616,6588,22020,2669,51852,3704,26057,2616,10238,1833,10900,1676,3424,887,958,677,537,362,134556,6544,44924,4966,71888,4479,10280,1617,2869,853,4595,1128,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3691400,2556,1274651,17296,1617265,22265,449283,12163,102702,5301,247499,7128,2781451,14319,1012993,16700,1155045,18445,342842,10352,80376,4932,190195,6833,709413,13861,199412,8304,357186,9636,88490,4790,15720,1964,48605,3558,26248,3300,9154,2326,11425,1816,3909,1350,782,526,978,483,174288,7111,53092,5437,93609,5312,14042,2402,5824,1206,7721,1450,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1117118,1336,318389,6765,555937,10712,163460,5947,10436,1650,68896,3500,672962,8505,208332,5804,315892,8443,98414,4983,5995,1389,44329,2902,390808,8499,97671,5193,209871,6911,59142,4208,3855,1093,20269,1763,12105,1448,3148,877,5927,1016,2291,762,176,244,563,254,41243,2733,9238,1765,24247,2230,3613,937,410,252,3735,941,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4814206,1775,1701139,17527,2246355,22546,480181,11573,115580,5226,270951,6612,1987869,19045,883809,14085,748037,14477,195269,8388,49369,3194,111385,4214,1951149,15678,564278,14181,1001176,13282,217733,8411,43358,2867,124604,4498,74049,4354,28681,2986,34431,3460,7662,1264,1422,430,1853,695,801139,15068,224371,8389,462711,12335,59517,4209,21431,3053,33109,3167,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5549790,1557,2017084,20311,2585042,27570,527805,12565,104966,5611,314893,7427,3182603,22034,1262866,15874,1368147,21354,307686,8938,49881,3772,194023,6546,1211019,20343,420740,12141,595944,13572,115982,6282,18459,2477,59894,3340,154205,6117,65171,4774,53223,4198,21007,3027,7552,1568,7252,1283,1001963,16780,268307,9228,567728,12460,83130,4911,29074,3134,53724,3668,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8059716,2742,2649455,19258,3838402,29158,952223,15249,122320,5722,497316,8364,5960023,23013,2143988,17659,2698943,27240,710359,13060,81397,4223,325336,7105,1460491,19193,366012,11995,735789,13263,195749,6635,29513,2723,133428,4386,60094,3840,18975,2151,29048,2496,7222,1584,2130,743,2719,679,579108,12193,120480,7134,374622,10521,38893,3067,9280,1782,35833,3001,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4350698,2252,1370555,13861,2259467,19586,440842,9171,52592,3449,227242,5308,2783356,16922,919398,13034,1406846,16650,279218,8162,25539,2560,152355,4041,1162209,16421,329103,9217,629994,11933,127671,5193,15692,2050,59749,3120,31736,2195,13459,1818,13822,1624,2904,767,768,423,783,369,373397,8569,108595,6761,208805,7284,31049,3132,10593,1786,14355,1781,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2375554,2600,794944,10592,1060727,15862,282923,9274,73979,5028,162981,5567,1635114,12056,592553,11070,680968,12577,188897,7482,54421,4112,118275,4338,664162,11877,180435,7408,337172,10742,86920,5128,17825,2332,41810,2822,17251,2607,5788,1546,8265,1632,2366,987,192,218,640,369,59027,5641,16168,2840,34322,3581,4740,1285,1541,812,2256,641,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4880485,3218,1474097,14396,2412961,22275,594082,11947,89657,4848,309688,6839,3029790,17456,998229,14476,1424274,16687,361830,9785,52034,4079,193423,5847,1602542,18009,409415,10094,842827,16411,212861,7811,30524,2609,106915,4458,32084,3236,9799,1866,16355,2304,4082,976,906,463,942,430,216069,8133,56654,5291,129505,5741,15309,1988,6193,1276,8408,1360,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,829189,1614,234358,5156,424186,8319,107161,5071,12402,1815,51082,2734,406190,7067,131200,4795,196878,6083,47752,3511,6269,1408,24091,2117,396891,6468,97417,4701,213146,6934,55427,3590,5818,1273,25083,2125,7760,1557,2122,686,3852,1110,1616,861,64,118,106,114,18348,2172,3619,1125,10310,1374,2366,644,251,200,1802,623,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1478919,1630,436172,6862,786440,10299,154189,5592,20851,2240,81267,2977,899110,8560,276800,6475,466613,7972,92443,4253,10036,1688,53218,2438,450150,8430,120805,4472,243364,6071,54424,3511,7077,1051,24480,2058,12638,1628,4546,881,6791,1293,1009,440,222,278,70,67,117021,4377,34021,2922,69672,3683,6313,1499,3516,1078,3499,868,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2239583,1421,728873,12294,1027008,16802,305448,9949,56047,3872,122207,5061,328828,10287,204029,8707,89301,4988,25508,2717,4350,1457,5640,1227,1356680,10942,395959,11472,615208,12265,223220,7640,31936,2937,90357,4051,41319,4934,14357,2704,18262,3361,5284,1202,1400,681,2016,728,512756,10650,114528,6957,304237,7641,51436,4082,18361,3023,24194,2908,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1103721,1201,322606,7852,572441,10923,133248,6602,15498,2783,59928,3369,401454,8225,158675,5360,172551,6469,45853,3948,4228,1056,20147,2023,617719,8198,146299,6203,346181,8376,80980,5641,9431,2155,34828,2458,12551,1919,3295,840,7188,1427,1599,741,203,170,266,162,71997,4378,14337,2808,46521,3635,4816,1064,1636,864,4687,1145,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7232903,1008,2474336,18294,3537204,27656,626172,14569,144129,5670,451062,9095,3332165,23324,1474876,15722,1343560,19789,279711,8753,53540,4183,180478,6262,1848676,21576,468471,12202,1010283,16712,182856,7233,32190,3007,154876,5569,199417,8125,70624,4888,80672,4876,25396,2500,8431,1605,14294,1742,1852645,20973,460365,13209,1102689,15708,138209,6244,49968,3711,101414,4908,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1660531,2438,579451,10031,740517,14123,206403,8075,33569,3413,100591,4573,754830,10376,343739,8766,270020,8730,86955,4867,14952,2533,39164,2756,682568,10076,178692,6883,342559,8378,100472,5859,10867,1801,49978,3303,21359,2498,5919,1263,11192,2000,2923,971,536,484,789,396,201774,9003,51101,4145,116746,6912,16053,2046,7214,1394,10660,1635,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16147773,2664,6179715,31351,7142845,46388,1410608,18421,427773,12561,986832,13315,9404869,36539,4004939,32620,3836797,30992,829299,15595,196814,7625,537020,9485,2093038,23588,829178,16312,884835,17617,186750,6817,49184,4081,143091,5621,422692,12366,155376,7442,152774,7343,51127,3521,21481,3032,41934,3628,4227174,32997,1190222,22384,2268439,26014,343432,9378,160294,7791,264787,8309,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7938624,4795,2512268,20907,3835254,30514,862355,16615,240790,7277,487957,10146,4129636,27697,1440242,16425,1788887,21904,462870,11452,132862,5520,304775,8275,3003967,27291,825693,19090,1592300,18907,343611,10809,80267,5614,162096,7176,94977,5952,31138,3237,48855,4156,8969,1677,3873,1368,2142,831,710044,11835,215195,8574,405212,10882,46905,4224,23788,2900,18944,1983,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,587479,1396,189231,5158,303852,6922,55270,3683,5633,1379,33493,1794,366760,5134,113014,4575,193349,4920,32206,2435,2550,808,25641,1635,196051,5345,67033,3522,97618,4950,21818,2372,2683,886,6899,1022,5047,1266,1672,646,2358,691,330,390,341,390,346,280,19621,2103,7512,1821,10527,1645,916,493,59,75,607,312,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9386353,3494,2987663,21605,4489026,34676,1132589,17286,172972,8312,604103,8821,6774005,25480,2342061,21042,3103435,29500,822937,14134,124826,6391,380746,7141,2082770,22859,506069,12575,1074108,14954,270940,7793,36831,3320,194822,5379,79604,5528,30151,3355,35429,3190,8887,1473,2050,764,3087,884,449974,14148,109382,7389,276054,10508,29825,2791,9265,1748,25448,2477,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3053500,1978,852308,10498,1528342,12853,408340,9063,65194,3941,199316,4884,1705798,12150,525747,8665,798337,11367,228972,7064,32734,2531,120008,3958,1111119,12157,263007,7001,590827,9031,161633,5093,24445,2379,71207,3488,30786,2618,10183,1577,13752,1651,5050,1121,848,442,953,449,205797,5624,53371,3471,125426,4909,12685,1442,7167,1544,7148,1147,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3219159,2530,973949,13083,1583795,17907,421568,11641,61670,5082,178177,5449,1246179,13479,492463,10735,531816,12275,148665,6204,23536,2756,49699,3021,1563733,14724,377831,10817,811969,11784,239501,8525,25698,3078,108734,4678,36406,3082,11244,1897,17550,2007,5535,1295,910,492,1167,440,372841,8952,92411,5556,222460,7804,27867,3099,11526,2485,18577,2425,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
