GEO_ID,B07010_001E,B07010_001M,B07010_002E,B07010_002M,B07010_003E,B07010_003M,B07010_004E,B07010_004M,B07010_005E,B07010_005M,B07010_006E,B07010_006M,B07010_007E,B07010_007M,B07010_008E,B07010_008M,B07010_009E,B07010_009M,B07010_010E,B07010_010M,B07010_011E,B07010_011M,B07010_012E,B07010_012M,B07010_013E,B07010_013M,B07010_014E,B07010_014M,B07010_015E,B07010_015M,B07010_016E,B07010_016M,B07010_017E,B07010_017M,B07010_018E,B07010_018M,B07010_019E,B07010_019M,B07010_020E,B07010_020M,B07010_021E,B07010_021M,B07010_022E,B07010_022M,B07010_023E,B07010_023M,B07010_024E,B07010_024M,B07010_025E,B07010_025M,B07010_026E,B07010_026M,B07010_027E,B07010_027M,B07010_028E,B07010_028M,B07010_029E,B07010_029M,B07010_030E,B07010_030M,B07010_031E,B07010_031M,B07010_032E,B07010_032M,B07010_033E,B07010_033M,B07010_034E,B07010_034M,B07010_035E,B07010_035M,B07010_036E,B07010_036M,B07010_037E,B07010_037M,B07010_038E,B07010_038M,B07010_039E,B07010_039M,B07010_040E,B07010_040M,B07010_041E,B07010_041M,B07010_042E,B07010_042M,B07010_043E,B07010_043M,B07010_044E,B07010_044M,B07010_045E,B07010_045M,B07010_046E,B07010_046M,B07010_047E,B07010_047M,B07010_048E,B07010_048M,B07010_049E,B07010_049M,B07010_050E,B07010_050M,B07010_051E,B07010_051M,B07010_052E,B07010_052M,B07010_053E,B07010_053M,B07010_054E,B07010_054M,B07010_055E,B07010_055M,B07010_056E,B07010_056M,B07010_057E,B07010_057M,B07010_058E,B07010_058M,B07010_059E,B07010_059M,B07010_060E,B07010_060M,B07010_061E,B07010_061M,B07010_062E,B07010_062M,B07010_063E,B07010_063M,B07010_064E,B07010_064M,B07010_065E,B07010_065M,B07010_066E,B07010_066M,NAME,B07010_001MA,B07010_001EA,B07010_002MA,B07010_002EA,B07010_003EA,B07010_003MA,B07010_004MA,B07010_004EA,B07010_005EA,B07010_005MA,B07010_006EA,B07010_006MA,B07010_007MA,B07010_007EA,B07010_008MA,B07010_008EA,B07010_009MA,B07010_009EA,B07010_010MA,B07010_010EA,B07010_011EA,B07010_011MA,B07010_012MA,B07010_012EA,B07010_013MA,B07010_013EA,B07010_014EA,B07010_014MA,B07010_015EA,B07010_015MA,B07010_016MA,B07010_016EA,B07010_017MA,B07010_017EA,B07010_018MA,B07010_018EA,B07010_019EA,B07010_019MA,B07010_020EA,B07010_020MA,B07010_021EA,B07010_021MA,B07010_022MA,B07010_022EA,B07010_023EA,B07010_023MA,B07010_024MA,B07010_024EA,B07010_025EA,B07010_025MA,B07010_026EA,B07010_026MA,B07010_027EA,B07010_027MA,B07010_028EA,B07010_028MA,B07010_029MA,B07010_029EA,B07010_030MA,B07010_030EA,B07010_031MA,B07010_031EA,B07010_032EA,B07010_032MA,B07010_033EA,B07010_033MA,B07010_034MA,B07010_034EA,B07010_035MA,B07010_035EA,B07010_036EA,B07010_036MA,B07010_037EA,B07010_037MA,B07010_038EA,B07010_038MA,B07010_039EA,B07010_039MA,B07010_040MA,B07010_040EA,B07010_041MA,B07010_041EA,B07010_042MA,B07010_042EA,B07010_043EA,B07010_043MA,B07010_044EA,B07010_044MA,B07010_045MA,B07010_045EA,B07010_046MA,B07010_046EA,B07010_047EA,B07010_047MA,B07010_048MA,B07010_048EA,B07010_049EA,B07010_049MA,B07010_050EA,B07010_050MA,B07010_051MA,B07010_051EA,B07010_052EA,B07010_052MA,B07010_053EA,B07010_053MA,B07010_054EA,B07010_054MA,B07010_055EA,B07010_055MA,B07010_056EA,B07010_056MA,B07010_057MA,B07010_057EA,B07010_058MA,B07010_058EA,B07010_059EA,B07010_059MA,B07010_060EA,B07010_060MA,B07010_061EA,B07010_061MA,B07010_062EA,B07010_062MA,B07010_063MA,B07010_063EA,B07010_064EA,B07010_064MA,B07010_065EA,B07010_065MA,B07010_066EA,B07010_066MA,state
0400000US01,3910998,3826,595647,11076,3315351,11226,777386,13069,408152,11895,586355,11388,428599,11479,440546,11621,273831,8881,107305,5963,293177,7632,3344543,15226,493980,11261,2850563,16529,630071,12317,345574,10342,502806,10752,374886,10513,387604,10249,245834,8390,95949,5320,267839,7318,336568,12022,56434,4621,280134,10335,85385,5359,39088,3591,55697,4061,32176,3831,31658,2995,16958,2170,6870,1553,12302,1925,129285,6340,26778,2919,102507,5656,34602,2905,14038,2067,16237,2042,12569,2294,11314,2002,6030,1314,2334,894,5383,1225,88236,5932,14194,2106,74042,5253,25269,2590,8032,1590,10336,1878,7737,1661,9191,2179,4644,1033,2048,624,6785,1428,12366,2907,4261,1637,8105,1811,2059,910,1420,610,1279,672,1231,602,779,359,365,266,104,108,868,501,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,576379,1408,27622,2782,548757,2882,115406,4884,44864,2845,76476,3779,56679,3660,76066,4212,59928,4125,26902,2581,92436,4545,467606,6890,21195,2478,446411,6714,93206,4384,35752,2662,56877,3365,44911,3403,61656,3735,49905,3993,22945,2548,81159,4212,60275,5420,2772,822,57503,5126,11991,1951,3941,869,10677,2127,6910,1321,9602,1914,5638,1396,2672,798,6072,1390,14876,2375,956,382,13920,2365,5130,1439,1492,622,1928,531,1203,534,1137,398,855,372,597,309,1578,567,27184,3225,2142,839,25042,2889,4285,1022,3472,866,4746,1016,2979,881,3215,1126,2920,1024,688,381,2737,843,6438,1522,557,446,5881,1356,794,362,207,199,2248,1094,676,284,456,234,610,458,0,147,890,370,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5281089,1395,880089,12950,4401000,13099,906167,14094,483770,12767,778331,13494,576282,11008,615114,14268,387816,10381,151350,6817,502170,11168,4307033,21408,713920,13391,3593113,20836,698287,11470,389220,10824,627971,12833,468893,10559,514445,13384,327113,9408,129722,5840,437462,10185,629402,17308,100949,6778,528453,14065,125233,7079,62900,4661,103117,6354,77986,5469,69319,4436,38193,3303,13827,2160,37878,3555,103995,6847,21525,2913,82470,5638,29412,3404,8400,1538,15039,2051,8622,1797,9200,1878,5409,1379,1759,695,4629,1007,202219,9037,30051,3417,172168,8299,43831,4129,20455,2632,28789,3066,18585,2325,19420,2486,15337,2203,5269,1118,20482,2661,38440,3511,13644,2265,24796,2800,9404,1600,2795,814,3415,858,2196,582,2730,842,1764,756,773,443,1719,568,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2363879,3205,330439,8365,2033440,8703,465198,9487,268171,6990,400410,10188,276027,8232,263529,7793,157532,6793,55042,3901,147531,5862,2022203,11951,278941,7979,1743262,11803,375630,9300,227321,6712,339187,9198,239413,6680,233742,7352,141600,6046,50726,3653,135643,5518,198125,9876,26510,3095,171615,9094,50178,4075,25851,2998,38003,4002,22529,2718,18167,1756,8586,1722,2200,794,6101,1318,82184,5861,12707,2026,69477,5435,24883,2740,9588,1738,13657,2176,7659,1331,6896,1436,3664,1104,860,521,2270,765,53892,5480,9578,1899,44314,4309,13254,1966,4728,1054,9048,1902,6031,1585,4530,933,2978,959,574,351,3171,1002,7475,1687,2703,792,4772,1326,1253,694,683,390,515,307,395,347,194,173,704,387,682,406,346,252,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,30732852,3548,5472613,31605,25260239,31204,5087900,36743,2913157,20593,4126935,36364,2822815,27074,3009994,26262,2188604,24386,976447,17636,4134387,29424,26145245,44628,4603005,29723,21542240,43604,4164223,34859,2491663,19290,3505669,33071,2412673,25887,2582177,21884,1890108,22271,855088,16867,3640639,29044,2999460,40959,511679,12897,2487781,35021,575939,15598,298576,8966,432451,11493,285221,10686,297872,10795,202315,7773,81560,5046,313847,10510,921694,19303,199447,8580,722247,16701,207493,7706,71430,3964,110842,6058,73276,4096,79248,5651,56662,4076,23737,2617,99559,6247,414186,14135,55159,4735,359027,12632,90947,5488,36044,3543,53390,4917,36910,3413,39026,3314,29546,3171,12727,1792,60437,4458,252267,11658,103323,7623,148944,7344,49298,4160,15444,2094,24583,2530,14735,2642,11671,2274,9973,2363,3335,1164,19905,2584,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4224677,3383,477531,11198,3747146,11533,728684,13429,336809,8118,573627,11595,475250,11157,550373,10743,363449,8241,157546,5327,561408,8089,3393562,18519,386535,10717,3007027,16069,545534,11053,265832,6978,441481,10433,374427,10083,448545,9809,301497,7689,136634,4889,493077,8690,412540,16862,44002,4494,368538,14066,86159,5646,36787,3140,63878,4737,52649,4236,53248,3941,32665,3639,10577,1617,32575,2883,217346,9218,21615,2624,195731,8565,50196,3692,18299,2484,36422,3272,25376,2662,26522,3160,17681,2366,4953,1151,16282,2174,173064,9352,19579,2463,153485,8668,40165,3753,14156,2173,28461,3102,20289,2249,18933,2708,10253,1653,4619,1143,16609,2499,28165,3275,5800,1501,22365,2777,6630,1546,1735,708,3385,945,2509,814,3125,898,1353,564,763,495,2865,1019,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2955331,1273,354110,8703,2601221,8877,468586,10118,225268,8201,396266,10235,286131,8730,341542,7464,268378,7482,122988,4730,492062,9765,2597251,11128,304439,8300,2292812,13273,395892,9932,195750,7988,347981,9333,249784,8441,302191,7689,239506,7083,110519,4252,451189,9275,203771,8626,24919,2975,178852,7559,34714,3158,19215,2533,31562,3390,22235,2542,23930,2417,17183,2475,6951,1273,23062,2856,62729,4120,8067,1196,54662,4087,17306,1961,3654,944,6919,1257,6470,1491,6553,1402,5659,1311,2651,841,5450,1505,73643,5553,10502,2329,63141,4783,16118,2033,5147,1177,8440,1979,6568,1538,7735,1288,5378,1411,2680,680,11075,1879,17937,2444,6183,1566,11754,1622,4556,1213,1502,564,1364,498,1074,565,1133,558,652,350,187,246,1286,458,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,754812,623,87353,3789,667459,3815,130238,5163,66593,4053,101848,4068,87210,5352,96469,4581,72330,4398,25663,2079,87108,4093,653582,6264,72059,3740,581523,6435,105337,4759,57359,3364,87517,4127,76230,4649,85520,4060,65952,4158,23399,1978,80209,3845,57232,4458,7927,1550,49305,4173,12766,2290,5512,1671,8599,1503,6679,1587,6605,1632,3960,1147,1359,704,3825,1067,8110,1711,1680,764,6430,1355,2255,725,1119,595,624,312,1066,537,568,330,271,214,108,109,419,315,31682,3198,3633,965,28049,3160,8908,1482,2525,936,4884,1169,3086,1012,3618,1270,2071,629,576,306,2381,715,4206,1089,2054,667,2152,699,972,464,78,94,224,269,149,207,158,206,76,85,221,239,274,213,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,550110,307,64995,3894,485115,3895,102135,4162,33161,2959,49525,2991,38801,3518,57363,4152,51383,3983,24571,2626,128176,4982,435178,5081,52227,3462,382951,5179,74322,3892,26419,2437,41667,2829,32080,3293,41685,3567,40640,3692,18757,2379,107381,5023,60788,4582,6084,1300,54704,4290,15312,2750,4056,1140,3801,1040,3239,1147,9153,1530,5156,1277,2659,864,11328,1896,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,0,203,44369,3347,4834,1191,39535,3152,10995,1662,1987,664,3077,781,2865,665,6022,1265,5020,1301,2261,750,7308,1384,9775,1874,1850,640,7925,1695,1506,580,699,466,980,534,617,462,503,484,567,374,894,655,2159,779,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16226496,3939,2552666,27607,13673830,27489,2837619,28364,1658163,24480,2584434,28146,1876135,21815,1827758,23286,1084343,19138,422997,13005,1382381,18998,13657036,41511,2088626,28608,11568410,41869,2288311,27501,1389815,21743,2184842,26804,1590824,21067,1570796,20998,946269,18050,371377,12515,1226176,18833,1466173,27902,235344,11214,1230829,24844,302886,11462,159652,8632,244957,11032,180037,8387,153853,6896,77865,5622,30035,3453,81544,4865,505900,17517,114578,6459,391322,13882,117177,6412,47034,4529,68938,5013,50367,4970,46552,4534,28984,3609,9128,1981,23142,2935,450020,15742,57419,4472,392601,14213,95942,6521,50743,3738,72831,5896,47691,4583,46805,4706,24651,2908,10492,1671,43446,3636,147367,8905,56699,5310,90668,6677,33303,3751,10919,2467,12866,2164,7216,1382,9752,1783,6574,1613,1965,743,8073,1325,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
