GEO_ID,B23008_001E,B23008_001M,B23008_002E,B23008_002M,B23008_003E,B23008_003M,B23008_004E,B23008_004M,B23008_005E,B23008_005M,B23008_006E,B23008_006M,B23008_007E,B23008_007M,B23008_008E,B23008_008M,B23008_009E,B23008_009M,B23008_010E,B23008_010M,B23008_011E,B23008_011M,B23008_012E,B23008_012M,B23008_013E,B23008_013M,B23008_014E,B23008_014M,B23008_015E,B23008_015M,B23008_016E,B23008_016M,B23008_017E,B23008_017M,B23008_018E,B23008_018M,B23008_019E,B23008_019M,B23008_020E,B23008_020M,B23008_021E,B23008_021M,B23008_022E,B23008_022M,B23008_023E,B23008_023M,B23008_024E,B23008_024M,B23008_025E,B23008_025M,B23008_026E,B23008_026M,B23008_027E,B23008_027M,NAME,B23008_001MA,B23008_001EA,B23008_002MA,B23008_002EA,B23008_003EA,B23008_003MA,B23008_004MA,B23008_004EA,B23008_005EA,B23008_005MA,B23008_006EA,B23008_006MA,B23008_007MA,B23008_007EA,B23008_008EA,B23008_008MA,B23008_009EA,B23008_009MA,B23008_010EA,B23008_010MA,B23008_011EA,B23008_011MA,B23008_012MA,B23008_012EA,B23008_013EA,B23008_013MA,B23008_014EA,B23008_014MA,B23008_015EA,B23008_015MA,B23008_016EA,B23008_016MA,B23008_017EA,B23008_017MA,B23008_018EA,B23008_018MA,B23008_019EA,B23008_019MA,B23008_020EA,B23008_020MA,B23008_021MA,B23008_021EA,B23008_022EA,B23008_022MA,B23008_023MA,B23008_023EA,B23008_024MA,B23008_024EA,B23008_025EA,B23008_025MA,B23008_026EA,B23008_026MA,B23008_027EA,B23008_027MA,state
0400000US01,1035638,6328,335973,5597,187332,6066,111352,5714,64664,4371,8475,2084,2841,1011,148641,6135,21614,2910,19468,2835,2146,892,127027,5764,94507,5192,32520,4047,699665,6619,420975,10292,262129,8069,126610,7323,22432,3543,9804,2185,278690,9584,48974,5587,42736,5372,6238,1694,229716,9473,173898,8832,55818,4573,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,178926,1905,63300,1688,41682,2351,22025,2219,17283,2363,1920,862,454,255,21618,2279,8246,1736,7738,1718,508,275,13372,1839,10012,1720,3360,716,115626,2326,82817,3520,52314,3962,23056,3273,5048,1611,2399,991,32809,3158,8945,1696,7343,1437,1602,788,23864,2581,20370,2726,3494,825,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1525864,5468,500961,4998,309334,8522,148730,7027,140871,7014,11510,2728,8223,1920,191627,8244,48729,4967,41894,4710,6835,1876,142898,7125,94180,5381,48718,5246,1024903,6619,646672,13043,360442,11926,239389,12018,30951,4643,15890,2859,378231,12193,86080,6845,75949,6732,10131,2112,292151,11368,228316,10248,63835,5284,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,665231,5056,226602,4551,135528,4457,75210,4690,54340,4705,3843,1024,2135,1033,91074,4321,21888,2790,17404,2548,4484,1796,69186,4511,50999,3612,18187,2552,438629,6010,276902,7319,177488,7364,76178,5333,15163,2065,8073,2366,161727,7631,35730,3781,29018,3396,6712,2033,125997,6767,97760,6558,28237,3544,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8744206,17423,2907836,14250,1862259,19570,1008960,16970,763109,17059,57621,5567,32569,3798,1045577,20731,267111,11480,240351,10987,26760,3524,778466,19624,517724,14831,260742,12319,5836370,20225,3851722,31242,2271021,30527,1349692,21043,150749,8210,80260,6942,1984648,27827,488383,17785,431164,16595,57219,6122,1496265,22409,1138718,19850,357547,12061,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1191159,5504,392097,4792,280703,5946,153150,6183,115072,6239,9393,2025,3088,1057,111394,6215,27782,3572,24785,3411,2997,1348,83612,5716,62079,4873,21533,3632,799062,6599,551720,11239,365180,11215,160968,8286,18530,3034,7042,1532,247342,10252,58931,5964,54026,5508,4905,1676,188411,8432,156702,8216,31709,4467,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,757910,3534,227393,3507,152742,4598,96658,4405,49744,4067,5169,1164,1171,677,74651,3859,12670,2261,11387,2157,1283,972,61981,3854,46915,3404,15066,2466,530517,4347,355094,8137,250171,8483,86824,5123,13898,2348,4201,1380,175423,8363,31744,3729,27899,3472,3845,1609,143679,7522,120771,7291,22908,3280,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,190832,2576,67080,2114,38806,2618,24916,2831,12619,2172,886,587,385,430,28274,2584,6935,2106,5722,1798,1213,1073,21339,2497,16660,2328,4679,1281,123752,3104,76483,4216,56075,4453,16147,2893,2753,1070,1508,1030,47269,3886,9544,2236,8328,2157,1216,755,37725,3384,29439,2941,8286,2360,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,103260,1629,45897,1534,25016,2308,17710,2124,6076,1448,943,681,287,350,20881,2056,3721,1345,3434,1269,287,276,17160,2147,11928,2105,5232,1633,57363,1663,21708,2343,15339,1966,4780,1104,1240,525,349,307,35655,2495,5754,1502,4198,1308,1556,830,29901,2231,22732,2031,7169,1991,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,3810226,10857,1244079,9478,713677,13620,404853,12059,272349,12299,25141,4067,11334,2301,530402,14011,114195,8551,102330,7874,11865,2374,416207,12665,307866,11068,108341,7510,2566147,12303,1579405,22320,1024235,21316,452669,17067,71951,6183,30550,4926,986742,21223,191756,10413,169834,9461,21922,4255,794986,20538,640385,16954,154601,11079,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
