GEO_ID,B14005_001E,B14005_001M,B14005_002E,B14005_002M,B14005_003E,B14005_003M,B14005_004E,B14005_004M,B14005_005E,B14005_005M,B14005_006E,B14005_006M,B14005_007E,B14005_007M,B14005_008E,B14005_008M,B14005_009E,B14005_009M,B14005_010E,B14005_010M,B14005_011E,B14005_011M,B14005_012E,B14005_012M,B14005_013E,B14005_013M,B14005_014E,B14005_014M,B14005_015E,B14005_015M,B14005_016E,B14005_016M,B14005_017E,B14005_017M,B14005_018E,B14005_018M,B14005_019E,B14005_019M,B14005_020E,B14005_020M,B14005_021E,B14005_021M,B14005_022E,B14005_022M,B14005_023E,B14005_023M,B14005_024E,B14005_024M,B14005_025E,B14005_025M,B14005_026E,B14005_026M,B14005_027E,B14005_027M,B14005_028E,B14005_028M,B14005_029E,B14005_029M,NAME,B14005_001EA,B14005_001MA,B14005_002MA,B14005_002EA,B14005_003EA,B14005_003MA,B14005_004MA,B14005_004EA,B14005_005EA,B14005_005MA,B14005_006EA,B14005_006MA,B14005_007EA,B14005_007MA,B14005_008MA,B14005_008EA,B14005_009EA,B14005_009MA,B14005_010MA,B14005_010EA,B14005_011EA,B14005_011MA,B14005_012EA,B14005_012MA,B14005_013MA,B14005_013EA,B14005_014MA,B14005_014EA,B14005_015MA,B14005_015EA,B14005_016MA,B14005_016EA,B14005_017MA,B14005_017EA,B14005_018MA,B14005_018EA,B14005_019EA,B14005_019MA,B14005_020EA,B14005_020MA,B14005_021EA,B14005_021MA,B14005_022MA,B14005_022EA,B14005_023MA,B14005_023EA,B14005_024EA,B14005_024MA,B14005_025EA,B14005_025MA,B14005_026EA,B14005_026MA,B14005_027EA,B14005_027MA,B14005_028MA,B14005_028EA,B14005_029MA,B14005_029EA,state
0400000US15,63512,2229,33083,1529,24612,1647,3561,904,1524,572,19527,1464,8471,1095,6852,1047,4603,1053,772,371,1477,533,1619,672,405,323,435,361,779,490,30429,1822,24904,2045,5681,1221,2119,799,17104,1745,5525,1023,4687,1009,2404,876,890,440,1393,565,838,441,295,293,236,211,307,259,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,87967,3255,43492,2421,34128,2292,8281,1193,3164,864,22683,1917,9364,1478,6544,1360,4251,1167,899,519,1394,565,2820,860,1245,635,564,410,1011,482,44475,2149,36746,2015,9340,1446,4116,1128,23290,2119,7729,1422,5049,1172,3202,882,656,405,1191,650,2680,847,1060,642,196,199,1424,628,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,702948,6443,358846,4750,310127,5512,70826,4083,32163,3169,207138,5004,48719,3049,33150,2422,16788,1840,8012,1252,8350,1207,15569,2329,3647,934,2418,831,9504,1788,344102,5201,305893,5892,87327,4024,29282,2682,189284,4995,38209,2960,29058,2486,13587,1885,5397,1013,10074,1649,9151,1813,2896,983,1749,733,4506,1106,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,362073,4898,182903,3517,155181,3752,41085,2775,11403,1610,102693,3656,27722,2630,17095,1992,9650,1410,3390,978,4055,1021,10627,1650,4210,996,2026,620,4391,1111,179170,4039,155974,4408,48935,3425,11629,1798,95410,4100,23196,2419,14905,2087,8436,1504,1762,728,4707,1105,8291,1286,2618,726,1168,451,4505,1000,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,173906,4341,86606,2881,75722,2720,29258,1952,6054,1069,40410,2160,10884,1850,7963,1606,4802,1018,1254,565,1907,1050,2921,708,1477,521,189,164,1255,440,87300,3272,78267,3461,36831,2182,6080,1445,35356,2630,9033,1620,6597,1439,4588,1152,418,271,1591,785,2436,756,921,423,181,135,1334,670,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,166177,4491,84284,2911,72078,2745,24444,2348,5623,1245,42011,2581,12206,1828,8853,1529,5966,1338,1358,620,1529,611,3353,1040,1324,441,537,506,1492,758,81893,3231,72814,3131,27552,2165,4461,850,40801,2485,9079,1713,7217,1602,3647,1086,1722,779,1848,781,1862,658,432,294,122,150,1308,563,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,232886,4746,120953,3541,97558,3343,24310,1990,6784,1283,66464,2902,23395,2652,17717,2242,11119,1797,3041,898,3557,862,5678,1055,1703,731,1257,625,2718,692,111933,3752,96218,3941,29726,2594,8355,1482,58137,3573,15715,2327,11909,1940,6010,1405,2118,822,3781,898,3806,979,529,254,531,359,2746,796,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,249146,5642,125778,4466,99181,3915,18886,2141,7600,1724,72695,3222,26597,3210,15381,2280,8798,1751,2394,755,4189,1300,11216,1940,3248,1041,1928,1023,6040,1315,123368,4288,101391,3942,22661,2888,6619,1368,72111,3890,21977,2626,13322,2006,5484,1180,1913,800,5925,1492,8655,1907,1565,764,1180,618,5910,1542,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,66039,2225,33622,1495,29282,1544,8579,1151,2347,650,18356,1618,4340,939,3830,883,2036,627,634,469,1160,592,510,268,54,56,151,184,305,177,32417,1662,29501,1579,12950,1388,2365,659,14186,1517,2916,790,1838,525,1280,415,298,219,260,219,1078,529,90,88,409,447,579,294,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,316056,4150,160879,2936,135100,3580,33026,2554,10433,1788,91641,3899,25779,2498,18619,2105,10731,1608,4385,1085,3503,1106,7160,1546,1972,895,994,565,4194,1060,155177,2828,136482,3350,37071,2827,10607,1438,88804,3199,18695,2185,13869,1905,8048,1487,1703,598,4118,1024,4826,1164,1237,488,947,485,2642,919,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,380565,4319,192371,2947,172056,3528,46985,3122,14951,1805,110120,4016,20315,2223,14133,1900,8191,1596,3032,1056,2910,962,6182,1194,1407,532,1277,651,3498,896,188194,3430,173114,3713,64511,2797,13259,1963,95344,4195,15080,2025,10750,1708,6483,1305,2270,796,1997,694,4330,1147,998,532,1135,573,2197,816,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,554776,5246,284042,3747,239752,4402,60797,3203,20802,2072,158153,4452,44290,2747,28615,2193,16740,1895,6202,1297,5673,881,15675,1829,3314,856,3104,879,9257,1508,270734,3854,234713,3927,71409,3009,21830,1900,141474,4065,36021,2740,23839,2186,13106,1715,4580,1073,6153,1121,12182,1748,3154,963,2505,834,6523,1315,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,288046,4258,149798,2704,130908,3081,50078,2810,9127,1215,71703,2885,18890,1947,12420,1539,7600,1135,2697,1034,2123,630,6470,1287,2270,594,998,530,3202,962,138248,3262,124720,3411,55592,2566,8200,1560,60928,3044,13528,1753,9792,1477,7063,1281,1333,497,1396,532,3736,929,1771,595,688,475,1277,480,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,179348,5683,95687,4676,76520,3860,13180,1809,7452,1548,55888,3427,19167,2733,11555,2060,4414,1371,3517,1218,3624,1117,7612,1663,1324,704,1933,795,4355,1172,83661,4255,70351,3915,14399,1959,4499,1400,51453,3517,13310,1686,9511,1565,4159,1314,1789,641,3563,1095,3799,1026,930,692,302,233,2567,768,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,317309,5236,163073,3952,134774,3946,41708,2650,11333,1589,81733,3894,28299,2653,20508,2368,12618,1846,3882,1195,4008,871,7791,1514,2570,972,1303,578,3918,1026,154236,4175,132355,4120,48552,2923,9741,1472,74062,3816,21881,2226,15378,1811,9056,1503,1434,671,4888,1152,6503,1245,2291,783,987,497,3225,994,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,54367,2248,27840,1579,22922,1699,6875,1046,1471,412,14576,1801,4918,882,3563,736,2541,655,669,389,353,227,1355,557,283,201,652,409,420,258,26527,1847,21326,1624,8824,1229,1638,766,10864,1429,5201,1142,3723,1012,2692,950,323,205,708,474,1478,601,794,499,241,156,443,354,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,106433,3013,53435,2216,47036,2087,18186,1791,3401,706,25449,1549,6399,1149,4963,945,4092,909,572,344,299,229,1436,493,586,313,328,270,522,287,52998,2058,47571,2204,22705,1804,2888,977,21978,1902,5427,1019,4654,983,3154,763,539,321,961,558,773,402,324,238,255,250,194,133,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,144821,3309,74594,2192,57650,2922,10508,1688,3979,1002,43163,2502,16944,2066,11390,1730,5753,1297,3000,979,2637,809,5554,1649,1210,545,1875,1164,2469,975,70227,2364,58321,2708,15142,1814,6152,1220,37027,2688,11906,1689,9350,1510,4782,1217,1592,644,2976,888,2556,761,1032,465,515,497,1009,489,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,74762,2340,37715,1660,33172,1835,11684,1432,3222,860,18266,1793,4543,965,3795,832,1998,781,1042,509,755,475,748,442,149,133,220,224,379,317,37047,1601,33536,1777,13523,1490,2564,655,17449,1845,3511,1044,3204,1035,2197,868,542,377,465,481,307,224,137,171,0,185,170,143,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,460541,5282,239875,4367,211191,4273,43584,3332,16497,1977,151110,4844,28684,2705,21262,2338,10744,1750,4285,1153,6233,1140,7422,1427,1892,682,862,379,4668,1212,220666,3726,196904,4249,50169,3113,14277,2123,132458,4181,23762,2534,18350,2258,9145,1582,2867,682,6338,1879,5412,1105,1040,566,589,336,3783,949,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,118458,4254,61881,3072,49811,2877,13531,2366,5802,1121,30478,2334,12070,1953,7290,1316,4446,976,1639,903,1205,517,4780,1520,1225,784,1669,967,1886,603,56577,3035,47838,2870,10568,1625,4173,809,33097,2569,8739,1446,6287,1316,2896,1063,1229,639,2162,858,2452,840,417,350,524,384,1511,616,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1048109,7552,530545,5976,461488,6144,91967,4160,33068,2811,336453,6598,69057,3385,44356,3137,20932,2181,8087,1223,15337,2088,24701,2361,6692,1345,4164,1097,13845,1708,517564,4867,459999,5858,103408,4469,30772,2832,325819,6344,57565,4080,38788,3131,17585,2296,5681,1173,15522,2041,18777,2342,3257,1037,3267,871,12253,1936,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,524057,8532,271254,6241,221810,6112,42341,3031,19568,2343,159901,5659,49444,3374,32218,2598,17424,1866,6624,1254,8170,1633,17226,2651,4711,1441,4010,1140,8505,1475,252803,6190,220197,6243,53681,4111,18884,2488,147632,5437,32606,2779,22886,2302,11578,1872,3293,927,8015,1628,9720,1707,1732,739,2382,809,5606,1257,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,38900,1923,20106,1421,16665,1426,7013,1304,371,246,9281,1085,3441,907,2460,747,1900,769,267,178,293,176,981,470,363,370,160,142,458,217,18794,1285,15861,1373,7892,960,392,243,7577,1469,2933,906,2098,817,1840,770,81,88,177,185,835,424,367,364,81,84,387,197,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,626207,6161,320082,4207,273118,4967,72812,3330,27790,2793,172516,5081,46964,3339,32859,2730,19859,2237,6882,1376,6118,1379,14105,2008,4771,1104,3189,899,6145,1401,306125,5223,266745,5717,89698,4245,25175,2067,151872,5325,39380,2839,29387,2543,16637,1936,5168,1202,7582,1465,9993,1679,3512,733,1544,603,4937,1195,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,210733,4384,108533,3248,85552,3148,24662,1917,4879,1060,56011,2931,22981,1760,15455,1589,9253,1236,2181,578,4021,795,7526,1073,2344,586,1380,539,3802,719,102200,2880,83984,2995,26508,1972,5064,977,52412,2489,18216,1847,12396,1736,7467,1306,1090,415,3839,941,5820,1141,1899,660,633,278,3288,772,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,200802,4656,103806,3860,82682,3873,20101,2463,6704,1365,55877,3444,21124,2351,15440,2015,7343,1513,3882,1172,4215,1318,5684,1422,3241,1159,1006,666,1437,558,96996,2732,82940,3033,23006,2428,7100,1504,52834,3094,14056,1667,10913,1474,7497,1319,1374,621,2042,710,3143,938,518,358,615,426,2010,785,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,690506,7345,351637,4564,299874,4798,70256,3131,27182,2888,202436,4413,51763,3691,35716,2644,21390,2177,6435,1403,7891,1202,16047,2071,5545,1119,2828,879,7674,1626,338869,5215,301830,5817,97337,3616,25605,2390,178888,5598,37039,2579,25678,2172,14307,1713,5186,1061,6185,1129,11361,1771,3729,692,1796,762,5836,1327,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,63484,1758,32556,1104,28364,1601,7545,1280,3045,1010,17774,1807,4192,1131,3254,935,1694,627,530,322,1030,474,938,545,326,275,0,210,612,401,30928,1519,27434,1563,9030,1176,2528,740,15876,1699,3494,935,2577,820,1517,608,289,250,771,476,917,521,164,167,34,67,719,513,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,263250,6049,134888,4592,105860,4229,22086,2451,10133,1625,73641,4015,29028,3818,21552,3106,14534,2531,2578,858,4440,1394,7476,1819,1986,813,3039,1095,2451,1051,128362,4435,110091,4746,28579,2981,8553,1681,72959,4417,18271,2241,12353,1982,6839,1379,2787,1054,2727,1074,5918,1366,1611,628,1599,843,2708,878,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,44648,2209,21827,1839,17933,1470,7199,1014,762,385,9972,1344,3894,1068,2880,951,1934,880,416,264,530,322,1014,506,571,400,74,83,369,274,22821,1314,19974,1285,10619,1246,1256,437,8099,977,2847,707,1802,640,1260,533,266,186,276,220,1045,421,191,162,88,92,766,348,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
