GEO_ID,B23002H_001E,B23002H_001M,B23002H_002E,B23002H_002M,B23002H_003E,B23002H_003M,B23002H_004E,B23002H_004M,B23002H_005E,B23002H_005M,B23002H_006E,B23002H_006M,B23002H_007E,B23002H_007M,B23002H_008E,B23002H_008M,B23002H_009E,B23002H_009M,B23002H_010E,B23002H_010M,B23002H_011E,B23002H_011M,B23002H_012E,B23002H_012M,B23002H_013E,B23002H_013M,B23002H_014E,B23002H_014M,B23002H_015E,B23002H_015M,B23002H_016E,B23002H_016M,B23002H_017E,B23002H_017M,B23002H_018E,B23002H_018M,B23002H_019E,B23002H_019M,B23002H_020E,B23002H_020M,B23002H_021E,B23002H_021M,B23002H_022E,B23002H_022M,B23002H_023E,B23002H_023M,B23002H_024E,B23002H_024M,B23002H_025E,B23002H_025M,B23002H_026E,B23002H_026M,B23002H_027E,B23002H_027M,B23002H_028E,B23002H_028M,B23002H_029E,B23002H_029M,B23002H_030E,B23002H_030M,B23002H_031E,B23002H_031M,B23002H_032E,B23002H_032M,B23002H_033E,B23002H_033M,B23002H_034E,B23002H_034M,B23002H_035E,B23002H_035M,B23002H_036E,B23002H_036M,B23002H_037E,B23002H_037M,B23002H_038E,B23002H_038M,B23002H_039E,B23002H_039M,B23002H_040E,B23002H_040M,B23002H_041E,B23002H_041M,B23002H_042E,B23002H_042M,B23002H_043E,B23002H_043M,B23002H_044E,B23002H_044M,B23002H_045E,B23002H_045M,B23002H_046E,B23002H_046M,B23002H_047E,B23002H_047M,B23002H_048E,B23002H_048M,B23002H_049E,B23002H_049M,B23002H_050E,B23002H_050M,B23002H_051E,B23002H_051M,B23002H_052E,B23002H_052M,B23002H_053E,B23002H_053M,B23002H_054E,B23002H_054M,B23002H_055E,B23002H_055M,B23002H_056E,B23002H_056M,B23002H_057E,B23002H_057M,B23002H_058E,B23002H_058M,B23002H_059E,B23002H_059M,B23002H_060E,B23002H_060M,B23002H_061E,B23002H_061M,B23002H_062E,B23002H_062M,B23002H_063E,B23002H_063M,B23002H_064E,B23002H_064M,B23002H_065E,B23002H_065M,B23002H_066E,B23002H_066M,B23002H_067E,B23002H_067M,B23002H_068E,B23002H_068M,B23002H_069E,B23002H_069M,B23002H_070E,B23002H_070M,B23002H_071E,B23002H_071M,B23002H_072E,B23002H_072M,B23002H_073E,B23002H_073M,B23002H_074E,B23002H_074M,B23002H_075E,B23002H_075M,B23002H_076E,B23002H_076M,B23002H_077E,B23002H_077M,B23002H_078E,B23002H_078M,B23002H_079E,B23002H_079M,NAME,B23002H_001MA,B23002H_001EA,B23002H_002EA,B23002H_002MA,B23002H_003MA,B23002H_003EA,B23002H_004MA,B23002H_004EA,B23002H_005MA,B23002H_005EA,B23002H_006EA,B23002H_006MA,B23002H_007EA,B23002H_007MA,B23002H_008MA,B23002H_008EA,B23002H_009MA,B23002H_009EA,B23002H_010EA,B23002H_010MA,B23002H_011MA,B23002H_011EA,B23002H_012EA,B23002H_012MA,B23002H_013MA,B23002H_013EA,B23002H_014MA,B23002H_014EA,B23002H_015MA,B23002H_015EA,B23002H_016MA,B23002H_016EA,B23002H_017EA,B23002H_017MA,B23002H_018EA,B23002H_018MA,B23002H_019MA,B23002H_019EA,B23002H_020EA,B23002H_020MA,B23002H_021MA,B23002H_021EA,B23002H_022MA,B23002H_022EA,B23002H_023EA,B23002H_023MA,B23002H_024MA,B23002H_024EA,B23002H_025EA,B23002H_025MA,B23002H_026EA,B23002H_026MA,B23002H_027EA,B23002H_027MA,B23002H_028EA,B23002H_028MA,B23002H_029EA,B23002H_029MA,B23002H_030EA,B23002H_030MA,B23002H_031EA,B23002H_031MA,B23002H_032MA,B23002H_032EA,B23002H_033MA,B23002H_033EA,B23002H_034EA,B23002H_034MA,B23002H_035MA,B23002H_035EA,B23002H_036EA,B23002H_036MA,B23002H_037EA,B23002H_037MA,B23002H_038MA,B23002H_038EA,B23002H_039EA,B23002H_039MA,B23002H_040MA,B23002H_040EA,B23002H_041EA,B23002H_041MA,B23002H_042EA,B23002H_042MA,B23002H_043MA,B23002H_043EA,B23002H_044MA,B23002H_044EA,B23002H_045EA,B23002H_045MA,B23002H_046MA,B23002H_046EA,B23002H_047EA,B23002H_047MA,B23002H_048EA,B23002H_048MA,B23002H_049MA,B23002H_049EA,B23002H_050EA,B23002H_050MA,B23002H_051MA,B23002H_051EA,B23002H_052MA,B23002H_052EA,B23002H_053EA,B23002H_053MA,B23002H_054MA,B23002H_054EA,B23002H_055EA,B23002H_055MA,B23002H_056EA,B23002H_056MA,B23002H_057MA,B23002H_057EA,B23002H_058MA,B23002H_058EA,B23002H_059EA,B23002H_059MA,B23002H_060EA,B23002H_060MA,B23002H_061EA,B23002H_061MA,B23002H_062EA,B23002H_062MA,B23002H_063MA,B23002H_063EA,B23002H_064EA,B23002H_064MA,B23002H_065MA,B23002H_065EA,B23002H_066EA,B23002H_066MA,B23002H_067EA,B23002H_067MA,B23002H_068MA,B23002H_068EA,B23002H_069MA,B23002H_069EA,B23002H_070MA,B23002H_070EA,B23002H_071MA,B23002H_071EA,B23002H_072EA,B23002H_072MA,B23002H_073EA,B23002H_073MA,B23002H_074MA,B23002H_074EA,B23002H_075MA,B23002H_075EA,B23002H_076MA,B23002H_076EA,B23002H_077EA,B23002H_077MA,B23002H_078MA,B23002H_078EA,B23002H_079EA,B23002H_079MA,state
0400000US13,4451389,5380,2171741,3590,141030,4234,46314,3618,1631,525,44683,3595,30052,3081,14631,2084,94716,3715,182117,3458,134788,4510,6967,1328,127821,4352,108550,4473,19271,2563,47329,4169,1099368,2622,953089,7419,16968,2204,936121,7672,878991,7820,57130,4337,146279,6657,360446,685,250580,4302,72,123,250508,4299,236606,4318,13902,1794,109866,4247,147400,3466,54775,3117,51581,3158,3194,906,92625,3512,241380,3506,32797,2022,31697,2024,1100,543,208583,3705,2279648,3378,131929,3703,46104,3659,0,214,46104,3659,35120,3205,10984,1678,85825,3990,170608,3084,116242,4017,315,221,115927,3986,100768,3725,15159,2239,54366,3793,1103403,2799,818954,6992,1465,746,817489,6930,759739,7156,57750,3950,284449,6388,384895,771,210505,5449,0,214,210505,5449,199091,5382,11414,1975,174390,5406,159040,4516,39003,2863,37183,2758,1820,695,120037,4012,329773,4514,23414,2329,22298,2154,1116,666,306359,4538,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,284067,758,157931,668,4855,549,2338,504,1144,540,1194,560,791,434,403,309,2517,540,17722,314,15268,1024,7857,1108,7411,1106,7022,1112,389,340,2454,960,79134,412,71839,1609,15858,1572,55981,2147,52848,2175,3133,904,7295,1478,27600,185,20200,1276,0,185,20200,1276,18977,1284,1223,533,7400,1276,11938,890,3813,739,3806,738,7,14,8125,936,16682,901,2854,629,2817,626,37,61,13828,1010,126136,435,3622,827,669,345,0,185,669,345,457,334,212,158,2953,774,10169,792,6717,1021,598,329,6119,993,5840,1016,279,212,3452,888,59112,190,43002,1589,1343,585,41659,1600,39072,1797,2587,805,16110,1582,25218,185,16346,1177,0,185,16346,1177,15617,1172,729,325,8872,1177,10938,802,3938,622,3558,642,380,343,7000,753,17077,804,2535,675,2491,666,44,73,14542,732,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1050178,1971,517409,1580,33178,1967,14834,1389,60,88,14774,1377,11040,1394,3734,1018,18344,1646,45943,1280,36803,1681,340,268,36463,1730,30797,2343,5666,1544,9140,1438,252205,610,224584,3004,930,418,223654,3045,213595,3252,10059,1571,27621,2948,87715,49,60270,2238,0,193,60270,2238,57487,2360,2783,686,27445,2229,35863,1997,11055,1538,10415,1486,640,443,24808,2225,62505,2002,7383,1077,6643,1064,740,384,55122,1824,532769,1373,35174,1582,14770,1530,0,193,14770,1530,10834,1545,3936,980,20404,1749,42486,1007,31814,1886,79,53,31735,1889,27937,2199,3798,1191,10672,1794,252451,751,185402,3875,349,298,185053,3879,173698,3841,11355,1658,67049,3853,91030,159,54320,2351,0,193,54320,2351,51919,2355,2401,658,36710,2374,34057,1907,6530,1116,6356,1135,174,169,27527,1792,77571,1909,4423,925,4209,920,214,160,73148,1947,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6684455,4266,3246753,2822,196036,3136,80325,3315,1821,658,78504,3285,59571,3307,18933,1804,115711,3969,257227,1757,204487,3107,2165,924,202322,3380,175435,4200,26887,2878,52740,3027,1633103,1755,1482054,6229,4202,967,1477852,6233,1376884,7589,100968,5345,151049,5930,569651,396,425108,5020,0,185,425108,5020,398380,4998,26728,2302,144543,5032,199175,3099,75909,3425,72056,3310,3853,734,123266,3848,391561,3155,55440,2679,52748,2633,2692,845,336121,3948,3437702,3174,187912,3184,85350,3104,574,548,84776,3084,69210,3042,15566,1696,102562,3771,247836,1655,200258,3901,651,372,199607,3917,178520,3493,21087,2692,47578,3566,1631549,1199,1316926,7135,761,563,1316165,7072,1242577,8216,73588,3604,314623,7189,593205,437,385117,5075,0,185,385117,5075,367359,5046,17758,1933,208088,5086,219817,4820,67361,3205,64493,3164,2868,748,152456,4665,557383,4836,45649,3102,43519,2990,2130,660,511734,4417,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4276700,3338,2077707,2307,139457,2867,57938,2938,0,190,57938,2938,46424,2739,11514,1686,81519,2918,186964,2057,145083,4307,150,192,144933,4311,127194,4478,17739,2170,41881,3956,1033089,1233,909355,6466,1599,551,907756,6589,849576,7239,58180,3997,123734,6155,356358,536,251374,3964,0,190,251374,3964,240113,3842,11261,1556,104984,4008,129539,3739,44678,2637,42524,2664,2154,835,84861,3827,232300,3783,32032,2524,30833,2526,1199,400,200268,4113,2198993,2639,137723,3276,59457,2976,0,190,59457,2976,48254,2921,11203,1523,78266,3192,181591,1853,134778,3433,0,190,134778,3433,119398,3914,15380,2391,46813,3463,1038949,1203,803057,6470,330,246,802727,6525,752892,6955,49835,3800,235892,6505,371206,289,229333,4113,0,190,229333,4113,220503,4005,8830,1204,141873,4117,142310,4342,38565,2744,37121,2715,1444,527,103745,3589,327214,4422,24481,2033,23968,2026,513,247,302733,4370,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2191347,2505,1069265,1876,70052,1956,36573,1805,0,157,36573,1805,30658,1871,5915,991,33479,1982,95935,1388,80271,2074,93,110,80178,2076,74255,2318,5923,1190,15664,1797,511743,1068,464899,3473,1304,588,463595,3486,445146,3668,18449,2226,46844,3186,188937,136,144157,2424,96,118,144061,2426,138955,2518,5106,993,44780,2451,65886,2223,23917,1760,23528,1774,389,248,41969,1813,136712,2229,20077,1850,19404,1891,673,392,116635,2075,1122082,1770,70410,2037,40746,2306,23,44,40723,2317,35579,2297,5144,1114,29664,1997,91079,1531,76405,2194,2,3,76403,2194,72157,2432,4246,998,14674,1873,507513,775,427952,3759,121,112,427831,3752,413086,3937,14745,1596,79561,3590,190830,179,131147,2861,0,157,131147,2861,128048,2901,3099,812,59683,2889,71804,1684,21298,1446,20693,1409,605,267,50506,1720,190446,1658,15480,1436,14928,1360,552,293,174966,1791,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1796597,2067,878577,1404,58706,2538,27185,2240,93,121,27092,2232,22135,1990,4957,1324,31521,2394,79324,2169,64166,2475,3586,747,60580,2438,56946,2607,3634,864,15158,1838,426830,577,386986,2452,6226,1125,380760,2688,363307,3286,17453,2094,39844,2420,152512,380,115590,2155,46,81,115544,2166,111704,2112,3840,738,36922,2192,51670,1927,21426,1440,20579,1533,847,308,30244,1846,109535,1805,19443,1762,18975,1761,468,276,90092,2199,918020,1569,57962,2718,27471,2180,0,170,27471,2180,24008,2032,3463,855,30491,2236,72085,2261,56358,2579,175,164,56183,2602,52290,2690,3893,871,15727,2200,424584,887,340645,3579,243,182,340402,3569,326162,3924,14240,1756,83939,3394,157507,184,101903,2445,0,170,101903,2445,98420,2580,3483,833,55604,2454,55705,2087,17291,1481,16455,1429,836,363,38414,2071,150177,2063,15282,1599,14652,1530,630,383,134895,2334,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3047171,2758,1479523,2368,99969,2487,38097,2168,879,321,37218,2164,29155,2060,8063,1146,61872,2585,128843,1900,102468,3218,2999,604,99469,3203,85140,3173,14329,2273,26375,2871,742651,1324,612418,4533,3880,916,608538,4706,561362,5633,47176,3274,130233,4806,249864,249,148923,3807,64,113,148859,3823,141720,3880,7139,1226,100941,3805,95438,2894,28192,1705,27486,1691,706,325,67246,2856,162758,2910,20306,1802,19789,1732,517,263,142452,3247,1567648,2147,91015,3160,38497,2832,37,59,38460,2828,29606,2463,8854,1429,52518,2976,124078,2231,90719,2889,0,189,90719,2889,79872,3006,10847,1775,33359,2592,755254,992,538318,5909,302,210,538016,5911,501631,5977,36385,2779,216936,6120,266183,356,135492,3623,70,80,135422,3634,130201,3670,5221,1132,130691,3688,104022,3224,23180,1790,22576,1767,604,298,80842,2937,227096,3228,16582,1843,16260,1784,322,221,210514,3216,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2239413,2614,1092312,2143,65834,3081,24641,2008,399,214,24242,2021,19055,1709,5187,1090,41193,2462,94097,2264,72280,3183,2384,640,69896,3180,61270,3340,8626,1678,21817,3102,549846,1495,480076,4429,5436,1080,474640,4513,451571,5244,23069,2344,69770,4053,186034,109,133009,2888,0,203,133009,2888,127339,3098,5670,1235,53025,2862,70368,2729,27437,1822,26882,1870,555,318,42931,2935,126133,2719,19933,2184,19357,2143,576,436,106200,2651,1147101,1942,63946,3055,22209,2781,228,325,21981,2758,18837,2709,3144,1016,41737,3001,89459,2303,61380,2976,346,218,61034,2991,53509,3067,7525,1731,28079,2411,551521,1260,394967,5673,617,381,394350,5608,374692,5953,19658,2504,156554,5651,193805,101,100686,3645,0,203,100686,3645,97857,3624,2829,839,93119,3619,75266,2468,21397,2205,20696,2078,701,384,53869,2263,173104,2496,13554,1549,13149,1493,405,322,159550,2674,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1043626,1998,504682,1236,30341,1291,12360,1188,0,165,12360,1188,9607,1151,2753,812,17981,1520,36771,330,28007,1334,249,113,27758,1346,23693,1758,4065,1191,8764,1306,238203,153,201922,2944,1110,513,200812,3051,186314,3296,14498,2048,36281,2953,95885,165,67001,2164,19,33,66982,2164,63444,2305,3538,884,28884,2164,35887,1628,12922,1210,12363,1181,559,242,22965,1721,67595,1628,9608,1108,9304,1074,304,159,57987,1643,538944,1313,29182,1436,15861,1459,0,165,15861,1459,13041,1236,2820,784,13321,1425,35446,951,28803,1505,13,28,28790,1505,26471,1707,2319,876,6643,1326,245975,418,194661,2917,188,272,194473,2852,184562,3087,9911,1553,51314,2960,101874,165,67801,2049,0,165,67801,2049,65184,2100,2617,751,34073,2049,39504,1801,12506,1367,12202,1362,304,198,26998,1791,86963,1800,6497,1012,5705,959,792,566,80466,1621,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2626980,2734,1273816,2209,77066,1958,32630,2202,1135,347,31495,2193,25030,2306,6465,1156,44436,2802,100247,1240,77679,2461,3761,758,73918,2472,64186,2874,9732,1878,22568,2414,626130,1019,570909,3746,10814,1260,560095,3882,532821,4285,27274,2251,55221,3432,228764,172,175926,3124,41,66,175885,3126,167001,3422,8884,1425,52838,3109,83170,2034,38414,1963,36980,1995,1434,458,44756,2398,158439,1967,29330,2222,28189,2169,1141,408,129109,2545,1353164,1772,75046,1685,29573,2170,96,119,29477,2192,25609,2074,3868,1013,45473,2364,93640,835,73476,2131,1496,563,71980,2153,65774,2398,6206,1184,20164,2010,638027,757,518002,4256,1687,625,516315,4317,490981,4514,25334,2542,120025,4163,238114,425,160768,3188,0,197,160768,3188,154734,3393,6034,1069,77346,3174,92045,2178,33715,1892,32681,1855,1034,464,58330,2414,216292,2153,21174,1834,20505,1800,669,349,195118,2436,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4209444,4631,2014723,2737,132339,2239,54573,2989,0,203,54573,2989,42928,2666,11645,1511,77766,3468,162090,738,123202,3020,416,293,122786,2990,106334,2994,16452,1895,38888,2946,993803,1530,900901,5272,2089,748,898812,5391,842275,6199,56537,3648,92902,5206,353068,395,268263,4019,123,146,268140,4025,251320,4245,16820,1934,84805,4015,131018,3165,60234,2891,56491,2823,3743,907,70784,2800,242405,3185,42244,2145,40266,2140,1978,674,200161,3236,2194721,3185,130754,1955,61224,2870,26,43,61198,2881,52214,2573,8984,1356,69530,3198,162525,705,128708,2788,176,239,128532,2793,118106,3233,10426,1623,33817,2813,1020272,1619,837175,6962,297,204,836878,6962,790785,7722,46093,3737,183097,6732,378817,524,265960,3700,0,203,265960,3700,252712,4181,13248,1816,112857,3637,143357,3767,54090,3146,51643,3067,2447,722,89267,3668,358996,3727,33282,2705,32099,2606,1183,495,325714,3899,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6182112,3522,3022454,2666,199068,2480,83235,2871,108,113,83127,2875,65068,2723,18059,1825,115833,3608,258651,985,204588,3527,364,282,204224,3541,177055,3696,27169,2084,54063,3516,1450543,1066,1270205,6824,2408,576,1267797,6809,1172997,7750,94800,4626,180338,6760,547200,281,357909,4311,0,168,357909,4311,331561,4861,26348,2252,189291,4352,199272,3253,55436,2761,51207,2733,4229,815,143836,3678,367720,3270,38661,2533,36460,2388,2201,665,329059,3751,3159658,2246,187223,2438,83835,3550,0,168,83835,3550,66639,3198,17196,1549,103388,3190,248538,881,194944,3493,124,153,194820,3510,172149,3388,22671,2119,53594,3535,1444253,664,1116758,6840,225,182,1116533,6840,1042476,7276,74057,3686,327495,6815,567484,255,324850,4113,0,168,324850,4113,308477,4197,16373,1811,242634,4139,215001,3534,48055,2622,45949,2580,2106,425,166946,3735,497159,3529,28803,1927,27368,1926,1435,469,468356,3664,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3628848,2976,1783031,1990,113889,1855,58439,2654,43,61,58396,2637,50155,2600,8241,1357,55450,2563,136402,995,114285,2188,94,107,114191,2193,104252,2351,9939,1348,22117,2213,898729,880,831965,4030,867,375,831098,4046,794876,4665,36222,2493,66764,3813,316331,131,240442,3292,8,13,240434,3294,230901,3278,9533,1086,75889,3301,108636,2152,38872,1971,37467,1923,1405,409,69764,2465,209044,2180,27585,1800,26678,1739,907,294,181459,2369,1845817,2019,107207,2288,60799,2579,0,145,60799,2579,54411,2337,6388,1335,46408,2206,134423,1692,116508,2238,0,145,116508,2238,110627,2260,5881,1093,17915,1844,886786,596,758637,4354,112,137,758525,4349,732832,4613,25693,2083,128149,4293,320353,431,227285,2927,0,145,227285,2927,220224,2977,7061,1071,93068,2856,116071,2558,35878,2143,35021,2238,857,386,80193,2383,280977,2562,22337,1439,21852,1449,485,192,258640,2772,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
