GEO_ID,C17019_001E,C17019_001M,C17019_002E,C17019_002M,C17019_003E,C17019_003M,C17019_004E,C17019_004M,C17019_005E,C17019_005M,C17019_006E,C17019_006M,C17019_007E,C17019_007M,NAME,C17019_001EA,C17019_001MA,C17019_002MA,C17019_002EA,C17019_003EA,C17019_003MA,C17019_004MA,C17019_004EA,C17019_005EA,C17019_005MA,C17019_006EA,C17019_006MA,C17019_007EA,C17019_007MA,state
0400000US01,1222568,14007,174593,5454,64541,3818,110052,4567,1047975,12811,834568,13038,213407,7782,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,165431,3617,9814,1095,4480,674,5334,922,155617,3391,112280,3291,43337,2558,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1572310,12708,213512,6823,79593,3983,133919,5919,1358798,12983,982247,11807,376551,11475,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,751124,10710,108793,4870,37247,2553,71546,4140,642331,9468,504233,8080,138098,5751,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8645970,31516,1092977,14174,250032,8294,842945,14012,7552993,30734,4881504,28660,2671489,23041,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1279941,10970,111594,5324,34591,2442,77003,4276,1168347,10778,893014,10459,275333,7511,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,890293,9252,67625,4089,14500,1972,53125,3734,822668,9009,641716,8126,180952,7034,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,228364,4558,19335,2274,7961,1251,11374,2061,209029,4873,169297,4228,39732,3402,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,120467,4214,18901,2027,1745,586,17156,2032,101566,3750,56393,2784,45173,2862,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4626388,25285,573647,14621,216266,7290,357381,10846,4052741,29605,3009816,23373,1042925,16214,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2389803,16893,346652,9098,116930,5433,229722,6949,2043151,17369,1526376,17692,516775,12374,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,22104,2150,6703,1208,15401,1890,289099,4979,182648,4504,106451,4643,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,42621,3508,17824,2413,24797,2635,367440,6439,289913,6233,77527,5261,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,336300,8797,107645,5931,228655,6649,2792069,16410,2204773,17313,587296,12701,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,68010,3881,127985,5587,1451946,12889,1186136,11646,265810,8336,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,25307,1994,38790,2887,729652,7685,612412,7660,117240,4660,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,24652,2285,46285,3524,664659,8088,526016,7571,138643,5411,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,67225,3909,97801,4565,974570,10050,781128,9767,193442,6829,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,62939,4058,110176,5210,956322,11629,756363,10697,199959,8212,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,12817,1473,19660,2395,306132,5500,256727,4836,49405,3511,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,32453,2714,69466,4864,1341877,11651,1022608,10960,319269,8903,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,30178,2455,108420,5303,1482204,12602,1129526,12671,352678,11178,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,124816,4463,180347,6339,2179395,15204,1813219,13889,366176,8747,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,32413,2284,66834,3642,1272942,10831,1077404,10389,195538,6288,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,57356,3897,83977,5181,603746,9725,479155,8157,124591,5980,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,65101,4385,110703,6049,1347281,11142,1081658,11049,265623,8125,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,10339,1609,18545,2208,227207,4879,183365,4546,43842,2753,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,13715,1552,27878,2268,433407,5681,347023,5722,86384,4639,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,21625,2528,52379,3928,565821,9522,356788,6463,209033,7272,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,7464,1186,10257,1972,329551,6516,265099,6136,64452,4464,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,46833,3657,144743,6629,2015532,14743,1508050,14082,507482,10455,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,35172,2705,43600,3243,403798,6847,319096,6873,84702,4763,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,107410,5395,448305,10260,4028380,22401,2733206,18306,1295174,14197,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,323394,8533,111312,5041,212082,6792,2151408,15990,1650088,17003,501320,11546,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,12577,1557,3979,799,8598,1390,167636,4086,136889,3793,30747,2595,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,339646,9215,102806,4922,236840,7419,2583758,18414,2073349,16358,510409,12431,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,119549,4250,43340,2323,76209,3560,836968,7115,647997,7987,188971,5554,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,108668,5173,32455,3005,76213,4719,852529,8622,631514,8690,221015,6978,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,293368,8876,106360,4939,187008,7077,2858866,18184,2366190,14719,492676,10275,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,27696,2537,4994,1020,22702,2340,232167,5994,174819,5284,57348,4081,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,168466,6140,66160,3887,102306,4964,1026638,11110,817130,11501,209508,7835,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,19632,1935,6598,1184,13034,1557,194206,4218,158287,3946,35919,2548,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,220449,7821,76260,4987,144189,6234,1437622,14381,1135847,12744,301775,10348,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,860114,17817,325160,10531,534954,13336,5462428,27260,4044533,27045,1417895,17850,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,63176,4036,22773,2075,40403,3313,614156,6429,482384,6029,131772,5450,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,12219,1569,4508,807,7711,1365,143714,3508,121098,3305,22616,2063,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,172062,6900,55749,3489,116313,5505,1877122,15824,1425853,16870,451269,10938,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,162515,6352,49220,4105,113295,5576,1542597,13775,1147205,10773,395392,9848,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,64863,3957,28150,2395,36713,2943,414526,7241,349220,6193,65306,3640,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,133902,5057,41485,2277,92417,4356,1324580,10607,1084316,9731,240264,6890,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,12405,1756,4662,1042,7743,1503,136151,3857,110187,3556,25964,2525,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,371967,7912,207006,5998,164961,6043,523113,8900,438730,7943,84383,4932,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
