GEO_ID,B12505_001E,B12505_001M,B12505_002E,B12505_002M,B12505_003E,B12505_003M,B12505_004E,B12505_004M,B12505_005E,B12505_005M,B12505_006E,B12505_006M,B12505_007E,B12505_007M,B12505_008E,B12505_008M,B12505_009E,B12505_009M,B12505_010E,B12505_010M,B12505_011E,B12505_011M,B12505_012E,B12505_012M,B12505_013E,B12505_013M,NAME,B12505_001EA,B12505_001MA,B12505_002MA,B12505_002EA,B12505_003MA,B12505_003EA,B12505_004MA,B12505_004EA,B12505_005MA,B12505_005EA,B12505_006EA,B12505_006MA,B12505_007EA,B12505_007MA,B12505_008MA,B12505_008EA,B12505_009EA,B12505_009MA,B12505_010MA,B12505_010EA,B12505_011EA,B12505_011MA,B12505_012EA,B12505_012MA,B12505_013MA,B12505_013EA,state
0400000US31,1478919,1630,728713,1781,235088,4390,493625,4119,385372,5035,86957,3667,21296,1826,750206,1721,201084,4223,549122,4435,423981,5893,100506,3578,24635,1980,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2239583,1421,1122350,1636,406698,8269,715652,8121,496181,7969,160207,6420,59264,3160,1117233,1522,322175,7064,795058,7152,546223,7601,180340,5713,68495,3151,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1103721,1201,541785,1783,172825,4810,368960,4873,277125,5953,73688,3603,18147,1902,561936,1716,149781,4948,412155,4873,317124,5911,77215,3950,17816,1902,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7232903,1008,3492050,1876,1304207,12351,2187843,12208,1820073,13064,318734,7634,49036,3218,3740853,1535,1170129,10869,2570724,10859,2164600,13115,363605,8351,42519,3482,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1660531,2438,816904,2075,313146,6112,503758,5883,369784,6770,100019,4451,33955,2690,843627,2006,266305,6201,577322,6038,419910,8410,122622,5946,34790,2966,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16147773,2664,7743068,3777,3198632,19874,4544436,20430,3762396,20962,670176,11375,111864,5231,8404705,3320,2981083,19027,5423622,18667,4548691,20967,772733,11465,102198,5182,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7938624,4795,3823442,5160,1326796,13435,2496646,13573,1820111,17124,533256,11228,143279,5164,4115182,4444,1185472,12880,2929710,12559,2137896,15850,619629,11565,172185,6165,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,587479,1396,299510,1908,109938,3424,189572,3474,154379,3733,28957,1999,6236,895,287969,1484,79293,2890,208676,2717,163754,3341,37471,2440,7451,1298,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9386353,3494,4540388,4518,1580390,12763,2959998,13576,2182686,15837,604923,9709,172389,5716,4845965,3750,1407273,13246,3438692,12971,2554032,15278,694567,11502,190093,6322,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3053500,1978,1497900,2484,470332,6443,1027568,6347,683733,7119,245973,6125,97862,3614,1555600,2099,381976,6585,1173624,6322,773319,8151,284013,6863,116292,4413,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3219159,2530,1581553,3138,535034,8367,1046519,7999,732149,10679,234965,6061,79405,3837,1637606,2638,438915,8079,1198691,7869,837986,10546,265087,6969,95618,3850,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10539705,2653,5101281,3423,1865351,12406,3235930,12024,2563031,14663,564250,10026,108649,5007,5438424,2901,1674861,11695,3763563,12017,3011749,15195,636743,10185,115071,4831,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,877192,1106,422789,1421,165025,4888,257764,4691,204343,5712,47831,3215,5590,1002,454403,1151,149747,4276,304656,4116,245388,5430,52946,3889,6322,1260,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3872748,2384,1862523,3071,656215,11018,1206308,10505,869628,11633,263397,7457,73283,3715,2010225,3108,591979,8692,1418246,8088,1034925,11218,300227,7198,83094,4670,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,668811,1397,333069,1857,110545,3797,222524,3419,175083,4326,37383,2704,10058,1414,335742,1634,88949,3473,246793,3264,190116,3891,43942,2323,12735,1604,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5255128,3510,2537029,3895,813995,11208,1723034,11355,1176495,14059,403900,9373,142639,5485,2718099,3905,722679,9892,1995420,9809,1360805,12652,462406,10032,172209,6128,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,20547265,4807,10130288,6889,3573092,23724,6557196,23208,4842724,29058,1291746,17135,422726,9700,10416977,6724,3028462,21415,7388515,20309,5458312,27280,1477907,22468,452296,10370,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2141536,1590,1067533,2093,343466,6568,724067,6786,568374,7499,120354,4260,35339,2872,1074003,1989,285821,5687,788182,5857,605488,8988,138752,5002,43942,3291,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,525951,888,256664,1131,91909,3046,164755,3158,125569,3627,33047,1881,6139,910,269287,1186,77217,3021,192070,2862,144163,3182,39531,2272,8376,1016,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6707967,3871,3270177,3947,1159664,11684,2110513,11254,1586233,13172,421879,9833,102401,4309,3437790,3835,995498,11577,2442292,11813,1859790,14145,469339,9391,113163,5367,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5639983,2184,2799219,2597,980648,11546,1818571,11595,1337635,11390,369877,9221,111059,4864,2840764,2953,773013,10199,2067751,10290,1498155,11697,434541,9375,135055,5280,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1537629,1480,754927,2170,241913,5855,513014,5789,360122,7355,116641,5405,36251,2872,782702,2035,190819,5289,591883,5488,411218,6947,137887,5721,42778,3198,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4661823,2630,2300997,3208,806954,8664,1494043,8708,1180853,10460,263799,6288,49391,2465,2360826,2729,684026,9054,1676800,9017,1327422,10275,291052,6455,58326,2910,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,464301,1506,235543,2066,71168,3595,164375,3465,113566,3900,39073,2786,11736,1560,228758,1729,53292,3649,175466,3361,120373,3813,39997,2513,15096,1709,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2955172,931,1387905,2147,588088,10278,799817,10260,639058,10248,132588,4500,28171,2900,1567267,2216,548626,8482,1018641,7718,851703,8776,149032,5113,17906,1855,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
