GEO_ID,B25095_001E,B25095_001M,B25095_002E,B25095_002M,B25095_003E,B25095_003M,B25095_004E,B25095_004M,B25095_005E,B25095_005M,B25095_006E,B25095_006M,B25095_007E,B25095_007M,B25095_008E,B25095_008M,B25095_009E,B25095_009M,B25095_010E,B25095_010M,B25095_011E,B25095_011M,B25095_012E,B25095_012M,B25095_013E,B25095_013M,B25095_014E,B25095_014M,B25095_015E,B25095_015M,B25095_016E,B25095_016M,B25095_017E,B25095_017M,B25095_018E,B25095_018M,B25095_019E,B25095_019M,B25095_020E,B25095_020M,B25095_021E,B25095_021M,B25095_022E,B25095_022M,B25095_023E,B25095_023M,B25095_024E,B25095_024M,B25095_025E,B25095_025M,B25095_026E,B25095_026M,B25095_027E,B25095_027M,B25095_028E,B25095_028M,B25095_029E,B25095_029M,B25095_030E,B25095_030M,B25095_031E,B25095_031M,B25095_032E,B25095_032M,B25095_033E,B25095_033M,B25095_034E,B25095_034M,B25095_035E,B25095_035M,B25095_036E,B25095_036M,B25095_037E,B25095_037M,B25095_038E,B25095_038M,B25095_039E,B25095_039M,B25095_040E,B25095_040M,B25095_041E,B25095_041M,B25095_042E,B25095_042M,B25095_043E,B25095_043M,B25095_044E,B25095_044M,B25095_045E,B25095_045M,B25095_046E,B25095_046M,B25095_047E,B25095_047M,B25095_048E,B25095_048M,B25095_049E,B25095_049M,B25095_050E,B25095_050M,B25095_051E,B25095_051M,B25095_052E,B25095_052M,B25095_053E,B25095_053M,B25095_054E,B25095_054M,B25095_055E,B25095_055M,B25095_056E,B25095_056M,B25095_057E,B25095_057M,NAME,B25095_001EA,B25095_001MA,B25095_002EA,B25095_002MA,B25095_003MA,B25095_003EA,B25095_004EA,B25095_004MA,B25095_005EA,B25095_005MA,B25095_006MA,B25095_006EA,B25095_007EA,B25095_007MA,B25095_008EA,B25095_008MA,B25095_009MA,B25095_009EA,B25095_010MA,B25095_010EA,B25095_011MA,B25095_011EA,B25095_012EA,B25095_012MA,B25095_013MA,B25095_013EA,B25095_014MA,B25095_014EA,B25095_015EA,B25095_015MA,B25095_016MA,B25095_016EA,B25095_017EA,B25095_017MA,B25095_018MA,B25095_018EA,B25095_019EA,B25095_019MA,B25095_020EA,B25095_020MA,B25095_021MA,B25095_021EA,B25095_022EA,B25095_022MA,B25095_023MA,B25095_023EA,B25095_024EA,B25095_024MA,B25095_025EA,B25095_025MA,B25095_026MA,B25095_026EA,B25095_027EA,B25095_027MA,B25095_028EA,B25095_028MA,B25095_029MA,B25095_029EA,B25095_030EA,B25095_030MA,B25095_031EA,B25095_031MA,B25095_032MA,B25095_032EA,B25095_033MA,B25095_033EA,B25095_034MA,B25095_034EA,B25095_035MA,B25095_035EA,B25095_036EA,B25095_036MA,B25095_037MA,B25095_037EA,B25095_038MA,B25095_038EA,B25095_039MA,B25095_039EA,B25095_040MA,B25095_040EA,B25095_041MA,B25095_041EA,B25095_042MA,B25095_042EA,B25095_043EA,B25095_043MA,B25095_044MA,B25095_044EA,B25095_045MA,B25095_045EA,B25095_046EA,B25095_046MA,B25095_047MA,B25095_047EA,B25095_048EA,B25095_048MA,B25095_049EA,B25095_049MA,B25095_050EA,B25095_050MA,B25095_051EA,B25095_051MA,B25095_052EA,B25095_052MA,B25095_053EA,B25095_053MA,B25095_054EA,B25095_054MA,B25095_055MA,B25095_055EA,B25095_056EA,B25095_056MA,B25095_057MA,B25095_057EA,state
0400000US13,2222377,19196,106423,6002,2128,637,2221,661,2654,787,3179,794,71774,4834,24467,2329,176694,6267,31875,2517,19340,2134,15265,1875,13759,1938,96455,5355,0,214,293568,8174,101735,3800,25074,2317,24726,2735,21915,2542,120118,6422,0,214,299979,9333,124847,5613,37764,3143,38421,3610,33281,3002,65666,4352,0,214,433147,9740,222671,6743,74816,5254,59212,4028,31194,2637,45254,3425,0,214,315622,8895,206669,7754,57318,3787,25499,2654,11598,2102,14538,1966,0,214,340472,9807,264779,9150,45614,3657,15315,1946,7866,1508,6898,1501,0,214,256472,7611,231251,7292,16426,2106,5031,948,2101,688,1663,466,0,214,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,252999,3913,7523,1352,307,192,13,21,174,221,43,72,5094,1038,1892,650,12092,1496,2073,595,472,207,747,364,250,145,8550,1302,0,185,23228,1958,7941,1362,2094,621,1274,434,1392,442,10527,1356,0,185,23027,2195,9936,1576,1428,434,1330,449,1034,535,9299,1339,0,185,42675,3359,16411,1854,3285,812,2978,728,4256,948,15745,1697,0,185,36681,2275,13889,1243,5562,1127,5087,1221,4859,954,7284,1340,0,185,57495,3356,24949,2109,9806,1431,9936,1433,4818,1072,7986,1368,0,185,50278,2579,36388,2066,7241,1092,3766,914,1557,459,1326,403,0,185,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,408174,6844,16145,2224,587,316,667,448,513,375,534,278,10344,1524,3500,1218,28834,2288,6999,1213,3283,826,2420,822,1680,467,14452,1784,0,193,64300,4317,23426,2471,5831,1172,6014,1232,4973,1151,24056,2512,0,193,67856,3714,30489,2669,7407,1054,10096,1505,8214,1343,11650,1962,0,193,93654,5136,51981,3789,18258,2249,10750,1765,6039,1489,6626,1709,0,193,60750,3648,40008,2734,12114,1941,4829,1249,1747,651,2052,754,0,193,47709,3358,40413,3259,5004,1027,1573,496,388,279,331,230,0,193,28926,2661,26177,2602,1668,712,459,257,275,239,347,225,0,193,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3154027,17254,107945,5593,1635,753,1091,439,1280,484,1791,598,77466,4541,24682,2134,195581,6724,21055,1786,15110,1748,15652,1780,13833,1789,129931,5139,0,185,374221,8117,96503,3777,41981,3002,39772,2972,34848,2747,161117,5420,0,185,378185,8350,140767,4920,49592,3296,38949,2472,32526,2335,116351,5282,0,185,603109,10781,283500,7040,85289,4294,70200,3682,58427,3818,105693,5477,0,185,466055,9742,260419,7411,81744,3989,55371,3690,33891,2871,34630,3154,0,185,560681,10141,378969,8593,95567,4633,47288,3161,20128,2147,18729,2206,0,185,468250,9017,396713,8550,43962,3081,15602,1814,6819,1211,5154,1021,0,185,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1712020,11961,60298,3808,1364,490,1626,672,1348,594,1287,426,42726,3202,11947,1747,123309,5664,22353,1923,12980,1492,11610,1444,8854,1180,67512,4347,0,190,257813,6120,99604,4179,30238,2333,27864,2344,25160,2249,74947,3508,0,190,265128,6472,129358,4157,46976,2707,32717,2781,23591,2400,32486,2691,0,190,365386,8343,234718,7017,64937,3857,33512,3206,14920,1849,17299,2086,0,190,260979,7979,204794,6513,31558,2749,15152,2352,6187,1261,3288,824,0,190,247030,6678,216152,6676,21240,2322,5597,1219,1973,745,2068,688,0,190,132077,4953,124780,4695,5641,1142,830,373,405,254,421,315,0,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,875362,8231,27256,2100,669,258,714,323,364,166,734,317,20054,1761,4721,985,53926,3080,8463,1192,6215,836,6415,902,6011,915,26822,2277,0,157,117532,4082,42438,2117,17440,1819,14344,1509,11486,1405,31824,2483,0,157,125893,4380,63826,3091,18299,1924,15037,1719,12345,1443,16386,1786,0,157,191597,5277,126949,4233,31438,2091,17703,1580,7752,1390,7755,1242,0,157,140609,4227,110436,3798,19230,1724,5715,902,3270,677,1958,629,0,157,141082,4390,122785,3931,12343,1588,4033,756,901,437,1020,591,0,157,77467,3812,74165,3568,2497,692,573,270,157,149,75,76,0,157,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735737,7229,24401,2409,367,218,302,191,464,309,740,332,17242,1935,5286,1029,48145,2826,8602,906,5781,1061,5450,858,4273,711,24039,1974,0,170,97738,3983,37808,2824,14026,1305,11736,1299,8808,1316,25360,2183,0,170,100476,3824,51187,2658,12858,1355,13381,1175,8928,1238,14122,1725,0,170,155161,5087,93995,3786,26068,2346,18802,1926,7911,944,8385,1144,0,170,112941,4480,80452,3827,17610,1905,9122,1340,2983,833,2774,889,0,170,117972,4535,95906,4162,13621,1560,4700,1176,1945,630,1800,704,0,170,78903,3828,73484,3712,3767,1000,1248,462,245,184,159,174,0,170,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1149308,10177,64683,3542,3708,1054,1828,520,3791,953,1968,529,43653,3010,9735,1397,110096,4842,32601,2729,11922,1256,11418,1431,7570,1336,46585,3083,0,189,176094,6093,85425,3899,18217,2231,15945,1759,11984,1443,44523,2925,0,189,169419,5128,91816,3642,21746,2072,20057,1810,15456,1918,20344,2063,0,189,237469,6594,159984,5618,36849,2935,19471,2291,10174,1349,10991,1418,0,189,154721,5949,118417,5064,21263,1974,8349,1268,3156,846,3536,957,0,189,153565,5204,133258,4956,13219,1685,3995,825,1056,520,2037,743,0,189,83261,4209,78288,4043,3703,874,758,336,171,150,341,226,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1140052,11811,66369,3545,3917,832,3260,861,2724,691,2464,825,41316,2659,12688,1703,113628,5469,38881,3167,14341,1740,11181,1934,8350,1437,40875,3169,0,203,175465,6209,91363,4503,16958,1945,11243,1479,10126,1394,45775,3358,0,203,145743,5767,80446,4145,15585,1693,13083,1791,12118,1662,24511,2407,0,203,207359,6481,135176,5294,30698,2454,18534,2314,10712,1601,12239,1826,0,203,150465,5772,114329,5494,20664,2345,8502,1393,2904,806,4066,1267,0,203,167595,6185,141937,5951,15331,1920,6043,1097,2093,982,2191,771,0,203,113428,4487,106045,4511,5360,1001,1132,512,398,286,493,235,0,203,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,384237,5646,14187,1471,913,435,387,247,480,273,321,191,9479,1320,2607,677,32843,2468,3970,783,2234,452,2926,806,3091,720,20622,2194,0,165,60443,3366,18131,1862,8681,1156,5940,875,6039,1270,21652,2106,0,165,55319,3410,22980,1754,6819,1079,6443,1136,5201,937,13876,1827,0,165,80400,3025,42736,2172,14288,1283,10343,1366,6297,1127,6736,1051,0,165,58351,2875,36448,2077,10657,1405,5656,1044,2494,721,3096,988,0,165,50570,2705,39470,2181,6467,1107,3007,944,1145,576,481,285,0,165,32124,2401,29819,2328,1421,538,520,274,152,145,212,197,0,165,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436907,10973,38598,3531,170,123,128,163,239,189,588,355,28877,3088,8596,1648,57916,3288,3734,764,3658,765,3426,773,5101,804,41997,2836,0,197,118028,4781,27049,2154,11365,1478,10347,1260,9098,1427,60169,4097,0,197,127318,5059,41619,2851,12070,1631,10347,1275,11017,1465,52265,3462,0,197,235845,6882,81362,3506,30104,2308,32646,2924,30118,2749,61615,3599,0,197,211231,5723,94818,4685,37439,2889,32874,2765,21786,2009,24314,2245,0,197,311253,7346,172942,6223,65370,3931,39988,3313,19470,1952,13483,1621,0,197,336718,7656,269857,6704,42022,3121,14097,1859,6520,1238,4222,864,0,197,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1560809,13055,39095,2548,437,297,142,154,14,23,203,192,28818,2405,9481,1262,71349,4136,3314,858,2525,773,4972,1119,3364,868,57174,3584,0,203,139010,5343,20388,1961,14061,1692,13889,1662,13232,1786,77440,4383,0,203,136977,5522,37196,2733,15473,1303,14595,1499,10649,1527,59064,3822,0,203,259464,8117,88780,4055,28419,2475,34727,2446,31314,2515,76224,4532,0,203,226500,7069,89214,4230,43044,2987,35581,2587,26824,2397,31837,2678,0,203,334238,9053,184605,5738,69596,4086,43464,3267,20450,2266,16123,1560,0,203,354176,7526,289564,6766,39447,2984,15634,1832,4708,1084,4823,1221,0,203,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2703957,13324,118266,4467,1653,498,1114,388,1497,382,1948,508,90232,3915,21822,2184,210687,5882,25014,1844,17437,1575,20177,1805,19669,2158,128390,4750,0,168,398979,8155,133976,4403,51504,3055,44520,2878,39833,2950,129146,4007,0,168,396221,7469,186352,4851,55774,3258,50113,2851,35646,2412,68336,3740,0,168,553648,8741,321709,6795,95930,3632,63958,3526,32167,2451,39884,2594,0,168,385924,7681,272970,6737,63582,3471,28576,2333,10994,1339,9802,1084,0,168,388734,7780,320794,6631,41805,2750,15905,1578,5480,1171,4750,797,0,168,251498,6411,232880,6131,13052,1223,3586,727,832,269,1148,408,0,168,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1516900,9427,37428,2307,399,209,340,195,608,280,960,396,27979,2148,7142,884,80888,3447,9814,977,7291,790,9121,1147,7688,1092,46974,2816,0,145,162549,4929,49233,2530,21826,1564,16372,1755,13145,1273,61973,3347,0,145,182546,5013,79439,2834,20253,1724,22494,2114,17109,1623,43251,2418,0,145,306971,6638,144011,4427,53130,2918,44916,3024,28683,2387,36231,2772,0,145,251082,5773,151011,5026,51609,3079,26813,2116,10526,1135,11123,1307,0,145,290821,5617,214739,4533,46635,3098,18800,1901,5932,977,4715,1015,0,145,204615,4240,181065,4006,15264,1753,4795,995,1900,556,1591,500,0,145,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,733101,8509,52480,3410,2840,935,2055,682,2046,657,1835,592,34252,3021,9452,1467,93322,4153,26679,2339,11354,1535,9233,1435,6415,1097,39641,3178,0,208,128488,5515,62148,3863,12954,1984,9323,1545,9557,1656,34506,3013,0,208,108185,4984,63259,3846,14875,1795,10151,1497,7947,1730,11953,1819,0,208,143754,5796,96800,4533,21720,2496,14360,2127,4999,1137,5875,1238,0,208,85134,4934,68316,4278,9899,1599,4175,1070,1917,824,827,355,0,208,76764,4610,67181,4037,7022,1506,1438,505,892,517,231,192,0,208,44974,3147,42991,3133,1317,553,501,485,126,213,39,68,0,208,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1582412,10949,63473,3530,2283,677,1314,493,1455,377,1730,475,45112,2625,11579,1640,128945,4752,20119,1772,14101,1862,15137,1580,10999,1380,68589,3730,0,184,231974,5944,92563,4438,27437,2041,22345,1955,19822,1945,69807,3879,0,184,233687,6720,116462,4728,34105,2971,26899,2310,19943,2003,36278,2922,0,184,335768,8660,197116,6523,59314,3255,38788,3303,19995,2248,20555,2413,0,184,223257,6024,164624,5362,33785,2724,13538,1420,5996,1177,5314,1050,0,184,221528,6219,187532,4918,21804,2355,6994,1293,2762,648,2436,653,0,184,143780,5502,134445,5343,6271,967,1980,522,671,348,413,251,0,184,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,271719,4579,11268,1425,373,276,315,235,435,286,355,270,7845,1138,1945,667,22680,1852,4912,808,3671,986,2217,618,1766,447,10114,1584,0,165,39820,2534,15948,1425,4667,850,3578,863,3875,865,11752,1538,0,165,38565,2631,19485,1759,4919,855,4029,877,2721,603,7411,1442,0,165,60785,3472,33267,2055,9593,1519,8552,1708,3662,803,5711,1092,0,165,37717,2245,26198,2146,7485,1381,2326,705,869,310,839,391,0,165,37916,2856,31456,2319,3590,838,1514,472,557,329,799,348,0,165,22968,1836,21456,1788,1047,423,318,218,120,122,27,46,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,482452,6278,13571,1366,145,106,158,102,232,147,309,242,9622,995,3105,745,30440,2124,4758,741,3317,648,2885,503,2851,627,16629,1729,0,157,59978,3363,19969,1440,8348,1297,6387,924,4658,881,20616,2154,0,157,66879,3270,32130,2236,9499,1242,8594,1225,7531,1155,9125,1346,0,157,106388,4221,61670,3086,18708,1810,12957,1600,5831,888,7222,1357,0,157,77248,3222,55229,2578,12526,1392,5588,904,1887,507,2018,548,0,157,80792,2767,67923,2519,8575,1039,2448,700,1174,372,672,317,0,157,47156,2334,44434,2196,2099,529,268,167,169,157,186,141,0,157,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,544455,7251,20140,2302,381,283,285,239,515,329,410,238,13285,1997,5264,834,33919,2936,3922,802,2274,638,3025,821,2359,772,22339,2413,0,206,74649,3686,21371,2230,6679,1164,4631,983,5221,1194,36747,2586,0,206,71271,3641,25520,2192,7834,1334,7633,1266,8411,1457,21873,2320,0,206,117321,4957,50336,3100,20131,2186,17805,2415,12060,1563,16989,2326,0,206,79543,4036,46609,3329,14769,1880,7588,938,4940,1219,5637,1231,0,206,89060,3983,67006,3598,11841,1423,5107,1045,3057,884,2049,564,0,206,58552,3193,52650,3087,3351,760,1311,576,553,351,687,330,0,206,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364255,5925,9331,1414,94,148,0,185,0,185,75,90,6969,1281,2193,787,18663,2104,1166,377,777,343,843,380,1290,550,14587,1772,0,185,35445,2626,4147,895,3524,696,3959,1035,4280,1049,19535,2105,0,185,40783,2727,9675,1488,5097,870,4558,887,3890,1033,17563,1772,0,185,70916,3987,24118,2492,11218,1421,10472,1684,9686,1602,15422,1927,0,185,58621,3455,25282,2194,12738,1841,10037,1460,5876,1241,4688,1077,0,185,75472,3689,43160,2874,16787,1598,9072,1383,3823,1122,2630,720,0,185,55024,3492,46600,3131,6516,1180,1259,461,481,250,168,132,0,185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2034223,13473,48210,3327,373,245,82,141,0,200,295,277,35721,2959,11739,1652,94377,4784,2882,859,1960,823,2211,607,3179,847,84145,4446,0,200,170062,5285,13278,1425,9559,1363,11579,1599,13084,1414,122562,4831,0,200,186266,6694,28890,2269,21967,2220,21292,2000,17352,2051,96765,4923,0,200,314948,8147,74818,3636,39807,2851,42545,2944,37636,3137,120142,5250,0,200,283054,7732,94745,3770,44419,3211,41610,2752,35152,3104,67128,4290,0,200,431020,7726,190565,6649,89714,5310,69326,4135,38630,3529,42785,3032,0,200,506286,9808,374836,8543,76432,4033,31963,2499,11573,1690,11482,1517,0,200,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,511693,7543,34325,2539,2980,756,1018,380,762,329,1148,483,20055,1837,8362,1673,51126,3415,14879,1576,5601,1131,4868,1231,3946,896,21832,2419,0,195,80165,4255,37504,2575,7615,1330,6507,1287,5663,1197,22876,2707,0,195,71383,3752,38997,2572,6590,1019,6454,1340,7687,1377,11655,1496,0,195,95559,4271,55259,3484,15203,1933,11436,1957,6450,1111,7211,1138,0,195,66007,3723,47007,2999,10115,1569,5058,1107,2111,800,1716,668,0,195,68282,3537,55402,3138,7794,1297,3258,772,1039,561,789,382,0,195,44846,3316,41632,3257,2236,651,692,341,182,143,104,178,0,195,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
