GEO_ID,C17025_001E,C17025_001M,C17025_002E,C17025_002M,C17025_003E,C17025_003M,C17025_004E,C17025_004M,C17025_005E,C17025_005M,C17025_006E,C17025_006M,C17025_007E,C17025_007M,C17025_008E,C17025_008M,C17025_009E,C17025_009M,C17025_010E,C17025_010M,C17025_011E,C17025_011M,NAME,C17025_001EA,C17025_001MA,C17025_002MA,C17025_002EA,C17025_003MA,C17025_003EA,C17025_004EA,C17025_004MA,C17025_005MA,C17025_005EA,C17025_006MA,C17025_006EA,C17025_007EA,C17025_007MA,C17025_008MA,C17025_008EA,C17025_009EA,C17025_009MA,C17025_010EA,C17025_010MA,C17025_011EA,C17025_011MA,state
0400000US30,990603,976,163637,9336,160065,8957,3572,1441,1923,954,1649,881,826966,9401,811754,9754,15212,1960,8978,1512,6234,1144,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1815565,1350,239433,11539,210186,9558,29247,4452,6297,1775,22950,4061,1576132,11766,1484870,10430,91262,5138,34716,3263,56546,4887,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2750476,2092,433576,18630,341676,14866,91900,7895,23711,3142,68189,7040,2316900,18797,1883147,16483,433753,10816,226173,7673,207580,8642,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1281181,1408,111495,9003,104019,8226,7476,2010,2042,941,5434,1815,1169686,9099,1103536,8423,66150,4796,37586,3162,28564,3926,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8721010,3187,998549,28143,746774,24202,251775,10634,92053,6580,159722,8979,7722461,28293,6064472,30377,1657989,22016,921142,16736,736847,18893,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2045402,1557,448461,14432,389500,12979,58961,6154,11997,2653,46964,5543,1596941,14304,1453151,15577,143790,7250,59703,4063,84087,6879,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19133973,5745,3055645,41913,2249911,34166,805734,22410,313961,12927,491773,16042,16078328,41967,12561119,43958,3517209,36931,2019987,28302,1497222,26297,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9588277,3839,1715397,30951,1545766,27847,169631,11591,24403,3441,145228,10567,7872880,30909,7303619,28885,569261,13156,211206,8947,358055,11540,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,698199,719,82398,5117,75880,4841,6518,1803,1061,645,5457,1845,615801,5189,601966,5084,13835,2065,5139,1298,8696,1655,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11248753,4641,1796942,35664,1707837,35034,89105,9044,28216,4040,60889,7011,9451811,35475,9076455,38233,375356,11400,204999,8968,170357,8748,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3735207,2100,626906,13621,586785,12678,40121,4334,7161,1307,32960,4067,3108301,13512,2935087,14535,173214,6136,68077,3886,105137,5327,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3852871,2320,642138,19715,559872,16391,82266,7354,19746,2728,62520,7496,3210733,19873,2907600,21841,303133,8585,133690,7105,169443,7854,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12353256,3882,1690405,39229,1546971,36246,143434,10954,50252,5353,93182,9044,10662851,39468,10028080,42899,634771,15966,353966,9959,280805,12255,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1010827,1740,144446,9182,117076,7653,27370,3785,9378,1935,17992,3241,866381,9236,761061,9252,105320,6251,58765,3871,46555,4960,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4631801,2952,860380,21666,815555,20837,44825,4791,7795,2276,37030,4653,3771421,22022,3590842,24095,180579,8991,80252,4759,100327,8256,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,815049,1215,115454,6396,110699,6122,4755,1619,1428,1016,3327,1176,699595,6606,680272,6867,19323,2728,6496,1355,12827,2282,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6335295,3095,1126772,24666,1056470,22253,70302,7361,16478,3234,53824,6194,5208523,24434,4977684,25854,230839,9504,96590,5859,134249,8727,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25834229,6476,4530039,65158,3568886,49930,961153,27453,174776,9507,786377,25585,21304190,65326,17953090,65988,3351100,34242,1304548,21909,2046552,29998,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2851587,2386,361181,15958,310558,14212,50623,6409,10015,2283,40608,5990,2490406,15750,2306777,15813,183629,8642,77516,4667,106113,7659,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,602538,524,74058,5273,72000,5142,2058,981,817,398,1241,730,528480,5250,504198,5372,24282,2521,14861,1810,9421,2053,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8010544,3323,938733,25914,835457,24073,103276,6879,34602,3586,68674,5903,7071811,26579,6236958,27345,834853,16155,438846,10507,396007,14758,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6836262,3828,967282,26419,796595,23477,170687,10389,56031,5199,114656,8590,5868980,26625,5105369,25909,763611,16121,377802,11825,385809,12634,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1798266,1983,332347,12755,328460,12493,3887,1004,1054,466,2833,910,1465919,13165,1445761,13203,20158,2238,11802,1755,8356,1757,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5593197,2530,755551,17896,702068,15671,53483,5413,14746,2260,38737,4705,4837646,17472,4622452,18452,215194,7814,102715,4729,112479,7389,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,569307,563,62039,5844,57515,5654,4524,1162,970,550,3554,1101,507268,5762,494259,5719,13009,2022,6047,1217,6962,1555,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3581841,2112,1626879,25081,1589354,24913,37525,3820,10937,1574,26588,3416,1954962,25505,1899149,24959,55813,4932,30157,3665,25656,3255,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
