GEO_ID,B24022_001E,B24022_001M,B24022_002E,B24022_002M,B24022_003E,B24022_003M,B24022_004E,B24022_004M,B24022_005E,B24022_005M,B24022_006E,B24022_006M,B24022_007E,B24022_007M,B24022_008E,B24022_008M,B24022_009E,B24022_009M,B24022_010E,B24022_010M,B24022_011E,B24022_011M,B24022_012E,B24022_012M,B24022_013E,B24022_013M,B24022_014E,B24022_014M,B24022_015E,B24022_015M,B24022_016E,B24022_016M,B24022_017E,B24022_017M,B24022_018E,B24022_018M,B24022_019E,B24022_019M,B24022_020E,B24022_020M,B24022_021E,B24022_021M,B24022_022E,B24022_022M,B24022_023E,B24022_023M,B24022_024E,B24022_024M,B24022_025E,B24022_025M,B24022_026E,B24022_026M,B24022_027E,B24022_027M,B24022_028E,B24022_028M,B24022_029E,B24022_029M,B24022_030E,B24022_030M,B24022_031E,B24022_031M,B24022_032E,B24022_032M,B24022_033E,B24022_033M,B24022_034E,B24022_034M,B24022_035E,B24022_035M,B24022_036E,B24022_036M,B24022_037E,B24022_037M,B24022_038E,B24022_038M,B24022_039E,B24022_039M,B24022_040E,B24022_040M,B24022_041E,B24022_041M,B24022_042E,B24022_042M,B24022_043E,B24022_043M,B24022_044E,B24022_044M,B24022_045E,B24022_045M,B24022_046E,B24022_046M,B24022_047E,B24022_047M,B24022_048E,B24022_048M,B24022_049E,B24022_049M,B24022_050E,B24022_050M,B24022_051E,B24022_051M,B24022_052E,B24022_052M,B24022_053E,B24022_053M,B24022_054E,B24022_054M,B24022_055E,B24022_055M,B24022_056E,B24022_056M,B24022_057E,B24022_057M,B24022_058E,B24022_058M,B24022_059E,B24022_059M,B24022_060E,B24022_060M,B24022_061E,B24022_061M,B24022_062E,B24022_062M,B24022_063E,B24022_063M,B24022_064E,B24022_064M,B24022_065E,B24022_065M,B24022_066E,B24022_066M,B24022_067E,B24022_067M,B24022_068E,B24022_068M,B24022_069E,B24022_069M,B24022_070E,B24022_070M,B24022_071E,B24022_071M,B24022_072E,B24022_072M,B24022_073E,B24022_073M,NAME,B24022_001MA,B24022_001EA,B24022_002MA,B24022_002EA,B24022_003EA,B24022_003MA,B24022_004MA,B24022_004EA,B24022_005MA,B24022_005EA,B24022_006MA,B24022_006EA,B24022_007MA,B24022_007EA,B24022_008EA,B24022_008MA,B24022_009MA,B24022_009EA,B24022_010MA,B24022_010EA,B24022_011EA,B24022_011MA,B24022_012EA,B24022_012MA,B24022_013EA,B24022_013MA,B24022_014EA,B24022_014MA,B24022_015MA,B24022_015EA,B24022_016MA,B24022_016EA,B24022_017EA,B24022_017MA,B24022_018EA,B24022_018MA,B24022_019EA,B24022_019MA,B24022_020MA,B24022_020EA,B24022_021MA,B24022_021EA,B24022_022EA,B24022_022MA,B24022_023EA,B24022_023MA,B24022_024EA,B24022_024MA,B24022_025EA,B24022_025MA,B24022_026MA,B24022_026EA,B24022_027MA,B24022_027EA,B24022_028MA,B24022_028EA,B24022_029EA,B24022_029MA,B24022_030EA,B24022_030MA,B24022_031MA,B24022_031EA,B24022_032MA,B24022_032EA,B24022_033MA,B24022_033EA,B24022_034MA,B24022_034EA,B24022_035EA,B24022_035MA,B24022_036EA,B24022_036MA,B24022_037EA,B24022_037MA,B24022_038MA,B24022_038EA,B24022_039EA,B24022_039MA,B24022_040MA,B24022_040EA,B24022_041MA,B24022_041EA,B24022_042EA,B24022_042MA,B24022_043MA,B24022_043EA,B24022_044MA,B24022_044EA,B24022_045EA,B24022_045MA,B24022_046EA,B24022_046MA,B24022_047MA,B24022_047EA,B24022_048EA,B24022_048MA,B24022_049MA,B24022_049EA,B24022_050EA,B24022_050MA,B24022_051MA,B24022_051EA,B24022_052EA,B24022_052MA,B24022_053MA,B24022_053EA,B24022_054MA,B24022_054EA,B24022_055MA,B24022_055EA,B24022_056MA,B24022_056EA,B24022_057EA,B24022_057MA,B24022_058EA,B24022_058MA,B24022_059MA,B24022_059EA,B24022_060MA,B24022_060EA,B24022_061MA,B24022_061EA,B24022_062MA,B24022_062EA,B24022_063EA,B24022_063MA,B24022_064MA,B24022_064EA,B24022_065EA,B24022_065MA,B24022_066EA,B24022_066MA,B24022_067MA,B24022_067EA,B24022_068EA,B24022_068MA,B24022_069EA,B24022_069MA,B24022_070MA,B24022_070EA,B24022_071MA,B24022_071EA,B24022_072MA,B24022_072EA,B24022_073EA,B24022_073MA,state
0400000US13,40328,264,43598,1174,70376,1198,72021,1258,72236,2141,71293,2856,76899,1726,81464,1533,75865,2699,55006,6160,53594,3400,42017,2547,106372,18328,52287,1965,48813,4631,75226,7742,101010,4715,40768,3491,27853,1291,31140,2599,40011,1690,36547,1497,41172,1169,21334,1334,24364,1427,26831,2792,43076,2568,50430,1335,35870,1018,35226,795,22077,1959,30607,713,41302,774,34150,1668,35884,753,37356,2716,28980,1445,35671,335,50075,477,53638,2673,56354,1830,51693,1204,61258,2164,61702,3272,61551,4751,57443,7247,42168,630,35992,1359,60455,12976,42447,1028,41743,5434,51416,827,61467,1523,36480,2266,21422,401,25801,1161,32250,4253,30022,5423,34356,4669,18007,867,19484,1481,21241,892,31614,352,30922,982,31814,382,27956,5159,17076,6454,31357,12696,36076,4872,24260,1105,24799,1079,28411,2458,20650,1044,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,43104,1356,49712,2011,70345,2478,70986,3875,75152,6260,60384,9563,73945,5438,72487,7214,75025,8865,76808,22662,52430,3969,50516,20189,83811,19353,51754,5724,50492,5435,91971,6569,101497,12873,61158,14422,34569,2011,33783,3635,50462,5873,42742,5874,61304,5961,30576,2091,31131,1019,35646,8268,40682,2190,45044,9145,36957,2665,49831,3348,28765,2811,52151,2669,46867,2857,40512,1776,51402,3697,36854,3678,31954,8488,40335,613,51942,961,53073,3261,55296,3367,51594,1352,64334,12594,71536,2634,57313,39602,49778,25700,45665,1939,47625,7318,62090,15128,44666,1837,40677,4168,66188,7321,81012,6248,50478,3182,29754,2054,31127,2885,50102,16848,39777,11455,70008,8206,26312,2541,30561,941,22880,5245,35925,935,32363,2806,36785,874,46394,23154,23355,15103,60639,53112,70847,13435,29373,5444,22978,5655,42117,6528,30930,22826,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,36992,600,41349,651,59441,2993,57041,7468,54295,9018,60862,6945,63484,5595,57082,9770,73837,14113,61627,9081,48617,5790,41966,11886,110748,16842,42271,8847,46091,12823,90110,5487,95761,19809,51875,24056,30088,2480,23808,1134,46150,5289,37304,10389,52055,6482,20291,2794,25950,3105,28411,13579,40253,3593,41219,2480,35782,6653,34778,1622,26889,1754,34158,2952,42275,2447,35888,1113,34888,2235,42029,3507,27977,3786,31396,706,44267,2703,49178,4728,50868,3299,46372,4667,50145,3228,43370,18606,56297,5300,48410,5733,37141,1903,38367,2101,41088,9976,36235,3197,35297,7938,49284,3426,54416,3211,34918,3966,20430,915,22021,1619,42500,9951,37270,20562,42668,11042,19213,3938,20609,3439,18064,1154,28476,1341,27137,2988,28788,1144,20575,14787,18541,2142,17474,31666,50625,35498,24860,1869,27844,3797,26632,8781,22081,1423,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,46672,317,51593,249,76601,574,81702,918,85974,1789,75524,2292,76354,892,77252,2370,76442,1044,65121,2898,61054,1160,45322,2472,150142,18814,55716,1589,56421,5083,86615,11023,111052,14121,44222,4675,31959,486,29024,2128,62180,1844,47173,5368,70922,1215,23061,1113,30880,696,30836,1487,47336,1279,54695,3594,40179,1019,47459,1247,31403,1339,49301,2919,48021,1535,38835,932,38926,1370,45310,1333,31519,618,40784,281,56563,615,61129,747,65332,1818,56468,1323,67162,2790,71672,1321,60706,3725,60746,5185,48568,1410,40982,1093,65130,8615,48697,1825,49416,2162,58954,2030,65731,1531,40384,1159,23940,570,26484,617,47888,7972,29142,4055,65158,6885,20799,780,22676,1149,22946,959,36100,356,36052,876,36114,377,39756,4688,21737,2221,51023,11470,42427,4257,26045,587,25668,682,35547,2033,23291,2603,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40671,201,46378,364,65577,996,69638,2930,70778,1368,65948,1521,67009,2317,65597,4050,70458,1789,58161,5734,52360,2132,42913,2479,122775,13074,54546,4184,50498,4166,72173,5179,100659,9061,41797,3398,32177,882,30905,5476,47069,2585,47387,3917,46699,4104,18816,1604,30815,1012,31143,5563,44192,2458,50516,858,36971,1765,43566,2241,31101,1656,41799,1151,46637,1432,39415,1069,40308,461,42540,2848,30970,947,34276,611,45658,602,46275,1316,47149,2406,45095,2225,53364,4100,60291,5910,45043,4273,56742,5920,40638,756,36838,973,44448,3812,41668,865,40163,6900,49957,1543,55736,1584,35767,2025,22052,395,25542,841,37243,6981,30216,8029,41168,6268,17461,1083,22184,1046,21529,999,31280,340,30688,693,31457,373,25744,4590,13548,787,30103,5751,26988,17176,27114,538,27392,849,26634,3735,26213,1211,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41000,258,45988,427,63179,1836,65428,2832,65951,2777,62460,5439,67087,2497,66283,2562,70918,2522,61791,9929,51010,1045,43377,4179,101593,31968,51843,1357,45277,4863,87238,22075,120050,16999,48878,8759,34146,2105,45148,8040,50721,1704,40114,8705,56780,2817,22051,1345,34957,2891,27619,5617,43383,2733,47763,3092,39097,2298,41291,563,35100,2834,40855,803,45049,2030,39012,1407,39902,1077,44163,2430,32360,1038,35627,388,47243,862,50095,1218,50876,1269,48366,2892,55785,3152,56563,3686,62165,15047,51459,8394,42053,1275,39670,4081,42483,8680,43537,2842,35513,7733,48507,3206,51706,1292,37783,1918,22438,756,27006,1061,41928,7883,26932,14840,51221,5789,18908,1547,20681,1850,21790,917,31674,362,31368,1447,31725,361,35593,3771,33650,5793,27052,11792,45677,7036,29051,1729,28660,2050,29810,5766,30213,2153,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,40958,271,45876,621,64587,2153,66867,2135,67884,3513,65166,5546,72320,4655,71976,3320,78754,5541,59463,8087,49811,2650,39132,5224,120772,10017,46906,2912,53414,5381,71796,11147,116979,30652,45093,4529,30306,1328,31170,5773,43580,4512,41401,1384,45812,3355,22212,1234,27302,1740,26701,4682,43689,3082,51991,2510,35997,1681,39354,1493,32273,4637,36834,1524,41882,1078,37377,1160,37171,1044,42783,2722,30681,1205,35912,339,46403,673,51213,1173,55748,3264,47327,2286,55422,4968,60011,4307,52045,11313,49223,6754,40401,755,40050,3657,40723,4011,40490,749,37408,6844,50222,1799,55804,2178,37501,2095,22633,687,24106,1204,34952,4503,31691,2240,41023,6424,19214,1597,21629,1886,22856,1635,31138,424,31845,1454,30933,462,39318,10341,25586,5967,43750,28337,42395,8040,27760,1627,26955,1262,38468,4315,27769,2822,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,39130,614,43109,1185,61500,748,64148,2969,67418,3885,54843,4861,63302,3387,66164,3299,64489,4134,50971,2881,50652,1287,41318,2851,88014,21337,50132,1830,41352,5110,75428,10209,105044,13239,39482,9059,29456,1757,23702,5318,39774,2010,37122,3377,41336,3504,18458,1555,27242,1960,31545,4054,41022,840,43983,2842,36339,1262,41023,830,22468,2301,40329,1444,45668,1836,38360,1581,40349,836,41290,820,30702,1194,33033,785,46084,564,46961,1266,50119,2310,43546,2837,52135,4343,63333,13963,52392,9371,45854,2969,42205,921,36388,2156,52706,2428,43168,1927,45066,4691,48875,2378,55605,1555,35215,2333,20570,533,24449,1334,30773,5280,26114,3892,36174,6568,15557,1017,17375,1521,20069,1741,29469,710,27024,1330,30120,592,31020,5453,26648,8503,32799,19951,32252,10272,26586,873,26559,1054,28361,4371,25610,3149,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,40718,301,48809,1354,66768,1487,70521,2561,71731,2652,65549,3297,70280,3941,60944,4669,80572,6703,56539,7559,52198,2540,46901,5085,101809,3197,46917,1888,49558,5388,75969,7088,101269,8359,50272,5591,31001,942,35257,13076,44024,3242,42124,5789,44639,2997,22040,1431,25047,3344,31535,6895,43967,3185,46841,1878,40183,3035,42495,4197,24445,2892,42446,4435,47988,3092,43131,2325,46326,1692,42360,2582,37155,4160,31987,349,44506,984,46056,1402,46166,2184,45936,1816,50114,4641,45548,4859,60265,9168,48432,5075,41274,484,37032,3685,50614,5406,41233,621,40189,3815,50387,1752,60013,3836,36761,2059,20120,542,22251,1010,31177,1429,25918,3640,36116,6487,17388,867,17107,1247,18862,1357,27949,1064,25781,1189,29238,1205,25286,4771,13505,6958,23937,6108,27185,16679,24307,2592,22397,2547,33137,6807,21834,2820,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,40090,629,43927,1848,61002,1297,65732,5024,67558,6584,62500,5927,66901,4886,64823,9990,75136,9139,60064,6035,47656,3581,39888,5955,121655,38341,49987,3634,42305,7573,60719,6413,71864,22401,44318,16740,32285,2089,30239,5768,50333,4868,41745,8454,52297,5574,22837,2622,30178,3120,25857,2964,44319,4318,50908,3420,37024,2467,37273,1887,27110,6324,37632,2279,38748,3632,37447,2636,41043,1872,35709,2247,31754,2005,35426,714,46856,851,50742,2802,48231,5283,52086,4208,56167,6722,61939,5206,60614,18768,44764,5745,40473,1578,37096,2289,53022,14206,41067,2084,41499,9679,52151,2274,60017,7107,37610,5063,23102,1128,25837,1198,38841,1725,40500,15527,38692,1210,20169,2388,22081,1783,21645,1290,30879,600,30854,2879,30884,545,35168,8600,31099,4336,35693,37415,51098,14475,26805,1874,26466,1724,39487,10296,25328,7249,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,53412,825,59378,1505,87357,1521,90819,1629,94158,3854,81958,2646,92902,2358,91995,1691,97108,3562,90924,5996,67104,3384,50486,2151,140698,12668,60977,1702,60261,3886,86809,8396,117488,14398,47613,9756,39273,1882,32852,3263,61185,1366,55518,4983,63110,3988,23457,1978,32213,1485,31536,2281,50621,928,52175,1390,46689,1834,42489,2545,31633,5052,40502,819,49540,2351,41430,576,43195,2527,42483,3433,31909,1971,50292,404,65585,688,69845,1666,71780,1743,66679,1602,82202,2665,86098,2961,77261,7550,71428,6156,55255,1054,50585,1198,73087,5677,51936,1051,61900,4231,65366,1943,70957,1229,48441,2778,29686,1325,31917,847,50512,2907,50047,4520,51601,7352,24095,2169,24163,1067,25573,948,40516,488,35595,1607,41334,519,46033,9303,40174,34555,41306,6450,52639,21402,26729,1574,28931,3806,30007,3248,19872,1256,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,54713,846,60727,461,84745,1557,91004,1313,97076,3968,80577,2535,86489,1656,90955,1353,81966,1872,83008,6780,66776,1694,50081,7313,125856,12813,66653,2177,62844,4762,91706,7103,114911,18286,56586,6038,40682,859,37203,3966,67383,3383,58291,7017,77243,4581,27086,1927,36911,1866,38556,3909,52743,1508,61141,1285,46278,1589,50667,610,40101,7900,50859,811,50666,930,42321,1379,45267,3067,43359,2808,35850,2278,49573,1042,63237,1167,67173,1605,71386,1364,62132,1091,75232,4249,81299,1605,71148,7567,62071,5587,55019,1324,44997,2299,66570,4476,56735,1096,52143,3225,70123,3122,77325,2806,50326,2813,29513,1095,31224,1014,50429,6623,32921,9415,71502,15257,25914,1572,23673,1927,30160,1075,41231,440,41672,1531,41146,429,41143,5609,24151,6468,26395,38900,50056,16558,30712,733,30790,647,34393,5574,26362,3194,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,42520,483,49744,709,72143,536,75748,1018,77956,2362,68910,3324,75638,1351,70218,1923,80886,925,62443,4997,61271,738,46467,2350,102044,17843,63292,2327,59551,5141,75585,5587,100989,2900,42165,6904,31048,618,29064,3113,56131,1178,47115,3162,60267,2065,21171,617,30688,671,28895,2320,43849,2209,49547,1826,36848,720,42063,492,25404,1405,41659,687,45836,763,39486,985,40009,1076,41416,613,34625,2247,37297,266,53030,1111,54121,1912,56044,1705,51724,1049,61946,987,62407,2246,72290,4159,52424,3821,47791,1686,42254,2046,51644,2474,50923,1296,41852,2892,55271,1395,62037,625,39200,2460,22731,543,26069,621,50623,4330,36888,5389,62099,5272,18627,943,20853,729,20945,822,33103,532,31706,689,33686,501,36837,3035,20907,5454,40195,19230,44932,7957,27606,1181,28503,1383,26472,1834,26554,1044,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,46797,271,51387,250,71653,742,75491,1308,77644,2327,65693,2556,74009,2947,77104,3771,74204,3210,59184,6719,60292,1498,45806,2650,109347,7254,59612,3524,56259,4361,96757,7665,120192,12992,50359,3045,32521,1295,35464,3780,57494,4806,41436,3790,62282,3331,26556,2064,31989,962,30432,4215,48486,1579,52147,884,41788,830,45777,824,32047,1514,46640,1370,46753,1138,40821,379,40707,481,44794,1853,35333,2239,41125,251,55058,846,57725,1991,60833,973,55610,1228,62267,1999,70908,3497,61368,3729,54940,8372,46652,1133,45088,2793,61140,2923,45775,1219,43803,4706,60023,2929,67859,2625,40435,1253,26024,507,28939,1766,51073,2963,41346,14441,60225,8849,21604,843,24884,1817,25579,953,36240,358,36495,1035,36180,350,36157,5562,25463,3031,47486,11511,38052,7201,29244,1189,28843,1453,33772,4526,27398,1574,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,35234,421,40012,1011,56458,2474,61248,3902,65827,3474,50793,6680,61178,3346,60849,6821,65205,8321,50656,7856,43483,3283,40821,4571,90304,27800,43209,3342,41818,4666,69495,9382,90732,10957,42598,8911,28043,1879,32149,26429,36715,1798,40306,6026,35572,2600,20710,1520,25940,1964,29203,7395,40185,2398,43764,4661,35213,2650,37675,1931,29969,3514,36998,3070,39811,1684,32461,2349,35521,1595,36468,2000,25874,809,30689,422,40716,739,40869,1705,42167,3046,39338,1932,44194,12128,54994,9891,34259,2638,60566,31497,36676,808,35969,2425,47329,10503,35942,927,41470,10597,48549,3371,55667,2357,35708,2789,19531,1149,20508,1219,24376,1384,23332,1197,25300,1549,16663,1184,17271,1917,20719,1955,27582,881,25828,1036,28936,1006,39190,7719,31000,34581,41942,15687,35021,14984,23340,2543,23593,2519,26039,8163,19255,8476,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,40006,401,44265,1068,64148,1930,65740,1422,66874,2505,61008,2730,70701,1197,71140,2417,72199,3967,55727,5119,48460,2798,36280,2297,100951,11440,47264,3376,44025,5177,83512,7430,120498,9790,43508,4573,29661,1307,23552,1106,41372,1501,40838,3691,41829,2616,21041,1103,30459,1397,35675,5563,41454,947,47008,1782,35105,1874,40748,679,30166,4535,40562,1062,41845,970,36979,642,36586,794,41852,836,30679,901,34854,641,46528,548,49516,1135,51591,1402,47031,1419,60794,2243,66374,5204,61931,7981,51055,4200,39737,1142,40012,2576,51801,5915,37470,1163,40638,4543,50348,1022,56048,1463,34447,2261,20893,520,23756,876,31910,1700,30476,7700,32104,1921,16689,575,20881,1055,19178,1327,31123,357,30271,866,31320,387,32004,3999,28246,3850,29968,4895,52758,13227,27508,1192,27886,1207,27108,7617,25691,3830,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
