GEO_ID,C17010A_001E,C17010A_001M,C17010A_002E,C17010A_002M,C17010A_003E,C17010A_003M,C17010A_004E,C17010A_004M,C17010A_005E,C17010A_005M,C17010A_006E,C17010A_006M,C17010A_007E,C17010A_007M,C17010A_008E,C17010A_008M,C17010A_009E,C17010A_009M,C17010A_010E,C17010A_010M,C17010A_011E,C17010A_011M,C17010A_012E,C17010A_012M,C17010A_013E,C17010A_013M,C17010A_014E,C17010A_014M,C17010A_015E,C17010A_015M,C17010A_016E,C17010A_016M,C17010A_017E,C17010A_017M,NAME,C17010A_001MA,C17010A_001EA,C17010A_002EA,C17010A_002MA,C17010A_003EA,C17010A_003MA,C17010A_004MA,C17010A_004EA,C17010A_005EA,C17010A_005MA,C17010A_006EA,C17010A_006MA,C17010A_007EA,C17010A_007MA,C17010A_008MA,C17010A_008EA,C17010A_009MA,C17010A_009EA,C17010A_010EA,C17010A_010MA,C17010A_011MA,C17010A_011EA,C17010A_012MA,C17010A_012EA,C17010A_013MA,C17010A_013EA,C17010A_014MA,C17010A_014EA,C17010A_015EA,C17010A_015MA,C17010A_016MA,C17010A_016EA,C17010A_017EA,C17010A_017MA,state
0400000US13,1537432,13943,155614,6166,73856,4441,42360,3518,81758,5219,18133,2530,13373,2241,63625,4889,54158,4296,1381818,13485,1148867,13495,471540,9785,232951,8155,79546,4496,41248,3460,153405,6590,83265,4839,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,93771,3258,5929,1230,2353,771,746,478,3576,1023,1467,790,1137,739,2109,706,1848,707,87842,2945,75990,2936,30761,2299,11852,1599,3752,823,2198,735,8100,1209,4080,868,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,382369,6635,37035,3339,17595,2149,10154,1619,19440,2294,4205,1238,3655,1221,15235,2123,14070,2021,345334,6333,287449,6035,121396,4845,57885,3628,20437,2376,13057,2082,37448,2968,22143,2462,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2392910,13551,177629,7088,74760,4089,47467,3460,102869,4799,20415,2319,15398,1848,82454,4277,71499,3914,2215281,13126,1823255,14012,742154,10069,392026,7819,129764,4829,65052,3902,262262,6221,137010,4959,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1434183,11538,133361,5405,50382,3596,30007,2596,82979,4197,14937,2001,11729,1778,68042,4007,58810,3911,1300822,11678,1069122,10634,420420,7793,231700,7438,76998,3896,43258,3330,154702,6369,87601,4645,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,744448,7332,52682,3284,17896,1703,9390,1362,34786,2802,6328,1045,5232,986,28458,2483,26397,2401,691766,7283,579475,7408,222140,5474,112291,4781,41215,2939,25036,2167,71076,3561,43404,2926,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,651795,7218,54804,3649,22692,2198,14049,1767,32112,3029,4624,1080,3634,979,27488,2833,24976,2611,596991,7617,493752,7478,206479,5270,103239,4467,36818,2925,21818,2191,66421,3768,38484,3020,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1030232,9965,139201,5269,57545,3789,31836,2810,81656,4350,16573,2119,11680,1844,65083,3628,55307,3513,891031,9020,723438,7815,276934,7027,167593,6188,59904,4416,29487,3149,107689,4776,56571,3259,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,750524,9292,65439,3972,25719,2552,12529,1717,39720,3159,5829,1051,4090,903,33891,3249,28547,2962,685085,9539,552920,10299,221222,7552,132165,5716,48556,4340,24990,2849,83609,4689,47047,4128,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,326106,5837,29677,2956,11047,1548,4653,1056,18630,2296,3429,972,2873,951,15201,2214,12718,2035,296429,5199,244375,4996,79965,3638,52054,3943,19281,2617,12685,2270,32773,2636,19441,2205,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,883043,9299,39281,3141,15233,1946,7331,1238,24048,2719,3966,1001,3184,851,20082,2414,16392,2306,843762,9287,694042,9202,281595,6880,149720,5699,48372,3238,24942,2480,101348,4644,50626,3972,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1333997,10034,82772,4940,27385,2761,14095,1976,55387,3893,9778,1706,6958,1449,45609,3288,39806,3118,1251225,10578,1004740,12171,400680,9649,246485,8618,71050,4250,30113,3077,175435,6965,88258,5336,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2052378,12521,188375,5683,77919,3622,48618,3293,110456,4620,22424,2414,17172,2357,88032,4341,75053,4286,1864003,12932,1526722,13438,565316,8967,337281,6996,116017,5184,58513,3755,221264,6214,113830,5130,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1218138,9142,63635,3403,23687,1954,12000,1706,39948,2792,6290,1140,5017,1076,33658,2778,30653,2785,1154503,9301,967986,9920,382262,6706,186517,5577,61529,3093,34915,2373,124988,4981,75288,4051,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,470468,7131,51863,4389,24326,2635,12946,2184,27537,3322,3330,905,2592,861,24207,3281,20765,2890,418605,7262,346539,6832,129845,4495,72066,3832,26560,2821,12039,1783,45506,3241,22927,2362,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1309284,10673,126641,6970,54415,4078,30236,3268,72226,5358,13364,1862,10506,1713,58862,4907,51316,4645,1182643,10085,978094,10885,376938,7778,204549,6256,67220,3679,37126,3102,137329,5277,77135,4994,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,235223,4503,22700,2531,9108,1419,4550,1147,13592,2186,3298,1014,2609,936,10294,1717,9429,1613,212523,4316,178949,3752,63518,2938,33574,2915,13564,1602,7595,1373,20010,1966,11871,1551,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,432054,4591,32674,2521,14283,1730,8697,1482,18391,2062,2612,783,2219,749,15779,1806,14269,1676,399380,4556,334425,4657,132343,3678,64955,3197,23350,2021,13515,1759,41605,2504,25767,1962,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,462396,7598,42010,3033,19027,2225,11530,1784,22983,2681,4965,1121,4210,1010,18018,2400,16171,2150,420386,7543,326566,6666,125823,5304,93820,4273,32564,2986,17030,2455,61256,3435,35140,3010,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,329520,6474,16415,2070,5948,1192,2464,795,10467,1799,1605,790,1240,789,8862,1543,7980,1501,313105,6266,252793,5766,96093,4742,60312,3785,19858,2483,11856,1854,40454,2787,23417,2397,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1564455,12253,94632,5316,41656,3431,24053,2644,52976,3935,9741,1852,7508,1618,43235,3457,36225,2973,1469823,11556,1180150,12207,490373,8524,289673,7838,87162,5242,35712,3504,202511,5667,91976,4532,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,383315,6926,55064,3424,21905,2582,13915,2077,33159,2722,5252,1153,4162,1121,27907,2457,24902,2257,328251,6112,256358,6718,94018,4314,71893,3662,22592,2246,13717,1764,49301,3247,29145,2637,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3101814,18739,242308,7648,106625,5180,65017,3850,135683,6310,22722,2499,16376,2179,112961,6145,93494,5760,2859506,18315,2279186,17137,895641,12509,580320,13343,189832,7823,85363,5355,390488,9182,181651,6050,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1806776,12010,167192,6010,73797,4234,42038,3585,93395,4260,18649,2473,13642,2174,74746,3851,62098,3630,1639584,12374,1370392,13160,503789,9808,269192,7694,87311,4783,45258,3547,181881,6519,98902,5203,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,165050,3990,7748,1481,3121,802,1295,562,4627,1298,923,486,655,444,3704,1133,3198,1144,157302,3742,133422,3510,52439,2711,23880,2340,10147,1692,7132,1527,13733,1636,8573,1393,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2495673,15709,230873,7088,84018,4678,49664,3546,146855,5749,27510,2620,21162,2333,119345,4831,104123,4501,2264800,15926,1841363,15936,695056,11509,423437,8534,143757,5716,74723,3887,279680,6569,147694,5386,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,741697,7891,74380,3860,29409,1821,17148,1596,44971,3143,6735,956,5037,775,38236,2932,33669,2778,667317,7049,546984,7152,210433,5462,120333,4275,44343,2435,24190,2031,75990,3466,42207,2703,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,853550,8578,86931,4634,36999,3168,21019,2615,49932,4059,8828,2004,6448,1775,41104,3408,34218,3303,766619,8391,623045,8422,229865,6193,143574,5849,44751,3496,23723,2608,98823,4832,55785,3693,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2696829,14507,189058,6675,70780,4347,35849,3104,118278,5013,18137,2441,13081,2026,100141,4652,85276,4389,2507771,14974,2061103,13789,745937,11057,446668,8955,143763,5893,70690,3804,302905,7247,146774,6050,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,217736,5088,16194,1989,5373,1208,3135,1064,10821,1607,1962,742,1760,729,8859,1358,7376,1266,201542,5143,155270,4637,57228,3075,46272,3376,13654,1864,6302,1343,32618,2892,16570,2203,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,847012,9333,77590,4590,34994,3015,20847,2308,42596,3538,7287,1544,5234,1496,35309,3202,29552,2905,769422,9556,640218,9899,229282,5959,129204,5871,41738,3405,21871,2789,87466,5087,47459,3791,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,190637,4314,11322,1611,4297,830,2347,688,7025,1309,1244,559,1037,549,5781,1260,5488,1225,179315,3890,151952,3679,57301,2473,27363,2440,10174,1546,6038,1114,17189,1950,11996,1629,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1347719,11711,145535,5929,64455,4505,38347,3098,81080,4712,15708,2098,11558,1881,65372,4229,55629,3990,1202184,12057,992252,11027,366813,9581,209932,7433,73088,4255,40314,3434,136844,5809,68622,4670,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,4876611,22235,588393,13143,267781,8965,189305,7881,320612,9543,48167,4024,35877,3360,272445,8830,242216,8560,4288218,22454,3420384,20623,1546272,16465,867834,16974,280213,9679,150117,6850,587621,14563,347507,12197,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614100,6678,48633,3922,25586,2600,16899,2032,23047,2848,4176,1135,2919,989,18871,2402,16505,2253,565467,6576,482867,5951,251323,5714,82600,4380,27558,2822,15898,2220,55042,3451,31723,3198,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,150745,3525,11620,1519,3129,688,1304,441,8491,1319,1476,593,1369,574,7015,1155,6114,1211,139125,3347,116724,3302,39833,2248,22401,1640,7778,925,4778,784,14623,1269,8304,951,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1496195,11043,94378,5794,38462,3523,20480,2769,55916,4520,10838,1799,8295,1457,45078,3856,38686,3386,1401817,11673,1161946,12084,467182,8817,239871,7739,75648,4011,36590,2916,164223,6413,90279,5892,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1401458,12930,111669,5439,46159,3497,26934,2673,65510,4092,11320,1564,8514,1401,54190,3720,47251,3429,1289789,12076,1059649,12620,412383,9257,230140,7519,80781,4581,47813,3656,149359,5709,82454,4215,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,459155,7154,59889,3822,24488,2804,13160,1740,35401,2932,7149,1462,5673,1231,28252,2812,24154,2516,399266,7178,319840,6948,106123,4831,79426,4267,28437,2837,15049,2246,50989,3073,23952,2259,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1305694,9892,90816,4117,34459,2306,18076,1778,56357,3390,10967,1469,8346,1398,45390,3259,39932,3264,1214878,10304,1016402,10204,378242,7097,198476,6058,72907,3400,40151,2712,125569,5134,70828,4085,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,137858,3996,9885,1475,4025,950,1646,609,5860,1228,555,459,452,432,5305,1124,4356,1010,127973,3806,107061,3917,43108,2680,20912,2227,8676,1556,5442,1168,12236,1802,8292,1673,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,640480,9324,257856,7180,111656,4601,47686,3554,146200,5649,27298,2718,15343,1804,118902,5383,80994,4567,382624,8237,267473,7339,94773,4605,115151,5090,26573,2501,9485,1679,88578,4421,36998,3409,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
