GEO_ID,B19126_001E,B19126_001M,B19126_002E,B19126_002M,B19126_003E,B19126_003M,B19126_004E,B19126_004M,B19126_005E,B19126_005M,B19126_006E,B19126_006M,B19126_007E,B19126_007M,B19126_008E,B19126_008M,B19126_009E,B19126_009M,B19126_010E,B19126_010M,B19126_011E,B19126_011M,NAME,B19126_001MA,B19126_001EA,B19126_002EA,B19126_002MA,B19126_003EA,B19126_003MA,B19126_004EA,B19126_004MA,B19126_005EA,B19126_005MA,B19126_006MA,B19126_006EA,B19126_007MA,B19126_007EA,B19126_008MA,B19126_008EA,B19126_009EA,B19126_009MA,B19126_010EA,B19126_010MA,B19126_011MA,B19126_011EA,state
0400000US13,57458,731,72228,846,76447,1144,69747,1084,30376,596,37599,1593,33091,2932,43257,2777,28003,888,22478,972,35373,1501,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,80316,1782,89396,2296,93490,5593,87518,3225,53463,2511,60859,6538,51429,9386,64870,9604,50333,4162,29829,5295,62427,3559,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,56176,1325,62247,1197,63625,2309,61206,1313,33193,2051,37909,3701,36154,2758,43545,5334,29872,2034,23366,3362,41906,4300,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,69557,653,83536,708,88472,1450,80489,682,36331,679,46224,1145,37184,2221,54239,2280,32595,867,24790,970,44180,1485,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,59428,639,70683,650,77138,1073,66566,744,30977,796,41508,1291,36458,1812,48469,2237,27496,870,21143,1031,37259,1301,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,66684,794,76549,826,84230,1648,71585,919,33821,1565,42511,2048,39785,3706,48881,6445,29293,1270,23167,1211,44403,2031,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,64969,928,74814,908,78480,1639,71542,1302,33098,1742,43439,3081,37867,3794,55366,4999,30047,1404,23713,1659,42294,2322,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,54690,935,65210,848,72843,1694,61431,889,28033,1287,38805,2390,36153,2921,40538,2279,24545,852,18635,913,35528,1887,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,55871,1016,74602,1174,85180,2010,68097,1617,27749,1124,44003,3617,40151,4120,46086,3436,24217,916,19449,1163,32823,1992,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,60141,1489,69415,1356,75146,2848,67029,1682,30196,1770,36205,3741,30673,2600,47626,7921,27177,1785,21654,1698,37015,4869,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,87204,931,104893,1095,111318,1572,100630,1063,50933,1073,61679,2298,54675,5046,69865,3985,47290,1377,37272,2191,61498,2437,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,83813,1278,101767,924,114376,2774,93473,1450,41108,1004,54623,3202,43665,3001,64761,4983,37231,1228,26999,1088,50366,1788,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,60846,409,73169,652,81803,911,68364,606,31447,439,40234,1187,34701,2468,46415,1478,28554,712,20602,756,39218,996,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,75112,657,85762,672,95689,1254,79547,1065,38793,1356,49409,1653,42613,3314,56859,4342,34122,1349,27298,1136,51478,2432,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,47615,970,61973,1076,68731,3049,58912,1399,24373,1226,36946,2697,31673,3893,39988,4072,21628,1009,16491,1141,28899,1574,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,58754,546,69396,722,75729,1334,65578,860,31560,601,41712,991,37755,4936,48195,3903,29202,1308,22097,746,39695,1362,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,60122,1171,68936,1997,74127,3249,66235,1751,30843,1869,39683,3311,34183,4951,47413,5679,26220,2668,18574,2959,41287,5471,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,64763,880,75377,915,81531,2062,71350,1228,33761,1753,42730,3576,37801,4823,52972,6479,30087,1824,24609,1075,43120,5441,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,59462,991,70318,1188,71153,2449,69795,1458,36762,1224,43504,3785,36872,3023,53724,3846,33436,1972,27527,1838,43536,2526,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,77646,1850,87587,2203,96583,3595,83131,2287,43906,2170,51682,5288,46958,7575,59812,7611,39491,2944,29085,3247,54735,4203,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,85426,745,103753,1263,112439,1659,97951,1396,44875,1200,55493,2157,43751,4588,63470,3361,40811,1070,28775,1663,55193,1446,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,54565,1177,68418,1961,69528,2232,67420,2908,29234,1594,37307,2841,35448,2896,44178,7358,26208,1111,20248,1306,36720,2136,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,70485,417,88044,790,94536,1145,83948,768,39331,720,50481,1093,39126,2270,59402,1876,35745,624,26080,673,48531,1248,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,56111,596,69542,746,75329,1051,65803,790,29439,595,35719,1142,31825,1016,41535,3121,26991,493,21811,518,35535,834,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,73844,1869,82467,1812,87940,2898,78948,2699,40285,3027,52233,4958,50495,3104,59611,9445,33086,2985,27235,3222,44875,3555,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,61030,443,74221,733,82485,1211,69277,825,31054,478,40910,1088,34667,2697,48068,2104,27809,643,21110,624,39232,1135,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,56655,757,67113,806,69352,1342,65669,1161,30810,794,41482,1040,37871,3274,46376,3096,26524,763,20001,874,37076,1094,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,61767,830,72173,951,76093,1602,70276,1174,32962,1084,40157,2871,32864,4279,48395,3067,30986,1198,24216,1812,40077,2404,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,66522,425,79541,525,89666,1127,73398,665,35807,577,46179,1184,40656,1657,51414,1597,32233,534,24039,978,44163,1093,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,71608,1985,89539,3161,98493,3777,84561,2475,37409,2712,44917,7317,36219,6888,50572,4780,34597,3891,26868,3735,47409,5551,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,54686,1102,68314,1391,73619,2355,65273,1143,28536,929,38159,2768,32618,4624,42212,3211,26158,700,20603,1025,32175,1276,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,61299,1471,71638,1606,75098,1773,68787,2223,30345,1587,39820,2577,35532,7375,54076,13050,27069,1356,23555,1935,37311,2910,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,54691,673,66387,793,72173,1330,63249,1013,29616,929,37817,1931,33134,3519,42995,1933,26719,780,20115,840,36573,1592,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,61208,384,75978,561,76693,905,75428,646,33180,524,43960,1362,37104,1237,50228,1473,30286,431,23307,785,40392,970,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,67231,934,75264,1057,75593,1324,74876,1486,37727,2592,43975,2922,37414,4953,52965,7826,34888,2200,28183,2547,47089,3636,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,68382,1944,79264,2167,86077,4306,75166,2616,32849,2520,43219,5766,36631,4330,49187,3465,29428,2726,22867,3329,42565,5824,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,75524,757,91002,803,99026,1611,85722,1179,40150,932,51024,1580,42226,2507,58581,1702,36788,919,27467,1259,47301,1680,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,71371,648,82529,846,86017,1305,80406,993,36989,781,48166,2542,41175,2729,55229,2964,32860,1307,24544,1401,48004,1760,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,51596,1069,60880,1342,69561,3338,56882,1250,27680,2077,37727,3682,35616,4433,39964,4668,23568,1335,17032,1570,33223,3432,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,65618,650,76481,599,85526,1206,71328,771,32285,769,42572,1756,36612,1427,52240,3216,27846,1064,22084,869,41577,1802,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,71446,2002,81816,2219,87885,5236,74842,3683,36510,2781,57861,15813,52146,16994,59026,22922,29430,4356,25069,3285,43712,4315,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22698,413,30219,602,35788,1357,27456,776,14787,639,17373,1188,14391,1719,21086,1691,13899,725,9169,718,18400,781,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
