GEO_ID,B15002I_001E,B15002I_001M,B15002I_002E,B15002I_002M,B15002I_003E,B15002I_003M,B15002I_004E,B15002I_004M,B15002I_005E,B15002I_005M,B15002I_006E,B15002I_006M,B15002I_007E,B15002I_007M,B15002I_008E,B15002I_008M,B15002I_009E,B15002I_009M,B15002I_010E,B15002I_010M,B15002I_011E,B15002I_011M,B15002I_012E,B15002I_012M,B15002I_013E,B15002I_013M,B15002I_014E,B15002I_014M,B15002I_015E,B15002I_015M,B15002I_016E,B15002I_016M,B15002I_017E,B15002I_017M,B15002I_018E,B15002I_018M,B15002I_019E,B15002I_019M,NAME,B15002I_001EA,B15002I_001MA,B15002I_002MA,B15002I_002EA,B15002I_003MA,B15002I_003EA,B15002I_004EA,B15002I_004MA,B15002I_005MA,B15002I_005EA,B15002I_006MA,B15002I_006EA,B15002I_007EA,B15002I_007MA,B15002I_008MA,B15002I_008EA,B15002I_009EA,B15002I_009MA,B15002I_010EA,B15002I_010MA,B15002I_011EA,B15002I_011MA,B15002I_012MA,B15002I_012EA,B15002I_013EA,B15002I_013MA,B15002I_014EA,B15002I_014MA,B15002I_015MA,B15002I_015EA,B15002I_016EA,B15002I_016MA,B15002I_017EA,B15002I_017MA,B15002I_018MA,B15002I_018EA,B15002I_019EA,B15002I_019MA,state
0400000US13,463261,4439,251068,3838,75617,6178,41651,4398,54184,4817,9672,2255,31493,3939,9436,1927,20055,2938,8960,1538,212193,3310,51134,3633,30941,3413,47471,3736,5762,1475,34239,3571,13032,1548,19607,2096,10007,1633,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,68778,1081,35410,738,1536,558,2685,748,11058,1612,1696,748,8321,1143,3286,877,5119,1148,1709,613,33368,936,948,443,1855,573,8954,1281,1498,593,9523,1544,3787,926,4718,986,2085,607,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,88914,2023,46944,1453,13886,1502,7438,1429,9789,1725,3200,992,6093,1222,2415,959,2726,996,1397,702,41970,1220,10909,1632,5688,1132,8226,1484,2036,892,7651,1796,2313,815,3802,1131,1345,602,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1135230,2492,586950,1952,139171,5934,87466,4815,151046,6618,30027,2937,85956,4754,25597,2398,45056,3837,22631,2718,548280,1924,133309,5501,71517,4407,123360,5936,22058,2057,90577,4445,32131,2605,54483,3830,20845,1809,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,204758,2620,106339,2100,22251,2830,16124,2158,31226,2673,5172,1311,17165,2207,4096,1211,6697,1645,3608,902,98419,1990,20194,2196,14638,2338,22160,2414,4746,1283,17885,2035,5981,1116,8346,1275,4469,903,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,76130,2175,41130,1923,9018,1341,8352,1477,9515,1822,2246,640,6779,1505,1288,704,2908,825,1024,520,35000,1636,8244,1385,5313,1068,7845,1319,2030,739,4405,1012,2147,639,3224,1160,1792,839,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,153425,2359,80248,2086,20084,2052,12316,1894,17185,1880,4082,896,13882,1909,2734,774,7217,1419,2748,761,73177,1425,16698,1916,11527,1856,15252,2019,2732,782,13995,1845,5211,1273,5316,999,2446,772,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,69296,2726,40858,2068,8901,1632,5167,1474,9125,1482,2231,870,6684,1528,2220,965,4199,1420,2331,741,28438,1507,6037,1263,2690,1069,6369,1220,1199,471,4720,1091,2674,903,2912,914,1837,657,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,127435,3109,71936,2352,11328,2157,10147,1480,20627,2651,2846,1016,13823,2068,2640,979,6497,1350,4028,787,55499,2010,7230,1690,5503,1199,13408,2171,1652,589,10343,1813,4098,1103,8093,1320,5172,1255,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,9336,1005,4706,1186,432,336,724,416,749,447,321,218,812,493,430,330,661,584,577,490,4630,951,452,388,372,310,818,431,51,75,1252,698,513,288,524,314,648,378,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,301820,2159,158911,1679,38216,2648,20766,2564,36429,2714,3904,1373,23546,2790,6321,1419,16425,2141,13304,1920,142909,1474,30419,2532,16673,2414,28404,2824,2773,1027,23486,2532,6487,1352,20970,2539,13697,1820,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,378756,1357,182267,1348,37922,3363,22497,2405,46218,3800,9674,1522,28085,3203,7477,1732,16918,2366,13476,2014,196489,773,34039,3030,22442,2685,43612,3857,9614,1668,37166,3059,12421,1881,22433,2292,14762,1901,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,228656,2240,115052,1870,20790,2252,15613,2009,22216,2278,8383,1254,24646,2213,6537,1331,11015,1634,5852,1090,113604,1548,17290,1958,14831,1842,23810,1846,4990,1069,24734,2101,8188,1335,14096,2006,5665,1057,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,126091,1941,66679,1584,15104,2336,11299,2018,15406,1873,2584,812,9336,1569,3068,761,5777,1141,4105,994,59412,1445,11012,1904,7758,1543,13253,1739,1955,713,9661,1360,4214,892,7864,1346,3695,861,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,43344,2996,25454,2218,5639,1400,3920,1161,5171,1343,2305,842,5060,1246,665,538,1836,764,858,498,17890,2178,3584,1575,2292,812,3069,868,722,396,3669,930,1605,667,1679,571,1270,579,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,112167,2621,57844,1817,9027,1512,9656,1597,12622,2283,2561,889,10460,1855,2705,914,6964,1344,3849,1067,54323,1766,8713,1532,6320,994,12130,1521,2224,699,10959,1516,4494,1173,5737,1196,3746,1039,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,15003,1464,7719,1165,598,380,672,338,1689,760,784,329,2351,939,603,390,711,465,311,295,7284,1086,270,241,575,329,1765,599,343,256,2032,813,1078,512,1050,420,171,158,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,86855,1742,46367,1593,16910,1863,8949,1619,7458,1305,1614,621,5346,1045,2114,745,2982,792,994,429,40488,1208,12681,1767,8482,1698,6242,1150,1561,626,4985,912,2125,719,3491,909,921,401,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,408442,1394,207600,1074,42233,3630,36131,2516,57189,3835,8895,1844,35364,3100,11448,2097,12163,1867,4177,946,200842,1145,37863,2878,34187,3528,56290,3578,5652,1351,36735,2887,11347,2222,14618,2180,4150,1130,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21702,1140,11413,1114,2075,930,691,372,4003,1199,479,320,1752,589,430,392,844,557,1139,625,10289,808,1252,587,965,447,2771,836,99,172,1699,699,801,450,1870,675,832,503,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1001392,1101,496132,770,94955,5194,59069,3983,148258,5961,19070,2304,78126,5570,23979,3005,51110,3616,21565,2049,505260,806,85971,4410,49915,3566,135791,5500,15493,2029,91286,4295,31991,3046,65426,3655,29387,3175,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,570685,1801,279928,1316,38379,3028,37236,3673,80589,4515,16437,2268,53814,3282,15862,2115,24748,2799,12863,1591,290757,1244,40107,3045,34359,3077,69292,4014,13820,1954,60745,3886,24487,2326,30876,3045,17071,2047,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2169191,2256,1046069,1947,207190,9136,153674,7307,248311,8437,55523,4876,167214,6468,59841,4307,103699,5475,50617,3564,1123122,1515,204026,7212,149309,7435,241525,7450,45832,3948,183300,7611,82455,5002,140644,7102,76031,4358,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,425173,4535,227503,4418,72325,4372,36470,3610,47895,3700,6908,1447,30043,2811,8342,1570,18201,2433,7319,1600,197670,3018,53090,3860,30048,3194,38251,4271,6084,1336,32213,3064,9260,1512,19804,2536,8920,1617,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,7716,1215,4313,882,902,452,390,308,1433,677,381,209,376,234,385,419,213,178,233,240,3403,797,256,139,509,290,1000,554,185,116,383,265,114,98,820,497,136,163,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,191651,2630,98179,2069,17438,2271,13884,2435,26989,2497,5383,1073,15699,1907,4548,1084,7982,1780,6256,1381,93472,1941,13312,1966,11288,1756,23313,2410,5210,1035,16950,1859,6702,1233,10696,1608,6001,1081,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,175051,1640,93640,1571,25787,2561,16635,1670,23838,2317,4023,765,12843,1648,3448,887,5528,1055,1538,519,81411,1269,19051,1889,12857,1352,20505,1875,4279,1069,11807,1359,3978,827,6199,1142,2735,621,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,237680,2056,125390,1617,33954,3352,18109,2556,24038,2548,7213,1834,22315,2319,4262,1118,9538,1782,5961,1256,112290,1592,28747,2819,15383,2224,18300,2107,5478,1517,20463,2517,7540,1590,9834,1758,6545,1277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,415987,2629,211896,2384,35384,3587,33301,2618,59033,4100,13970,2084,34364,2992,7424,1376,15057,2242,13363,1951,204091,1854,27563,2480,32943,3460,52631,3713,10344,1824,34816,2939,11285,1666,22839,2592,11670,1547,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,74323,1177,36798,974,7632,1869,5644,1303,9629,1874,1200,475,6425,1625,1495,672,3273,1000,1500,671,37525,581,7852,1565,6030,1316,7781,1478,1786,736,6862,1261,2869,983,3156,992,1189,440,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,132778,3100,73844,2431,21208,2738,9475,1813,18559,2292,2247,988,10722,2010,3645,1181,5633,1262,2355,757,58934,2121,11675,1932,9145,1477,13034,1804,1651,781,10145,1873,3240,853,7148,1249,2896,771,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,12114,1137,6138,832,788,433,847,418,1608,505,564,298,1520,425,296,284,392,293,123,114,5976,629,748,511,629,412,1465,567,403,244,1058,407,775,404,710,371,188,243,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,152133,3131,85194,2569,23803,2751,14143,1865,18334,2490,2882,939,13212,2172,2376,926,7667,1481,2777,902,66939,1952,18139,1980,10430,1626,13740,1936,2665,910,8671,1600,4679,1292,5326,1121,3289,934,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5498994,4689,2738511,3386,625883,13794,437559,12930,619769,13207,147064,6194,467888,10755,119975,5211,222867,8744,97506,6432,2760483,3416,619164,12004,410710,13841,572780,11200,140976,6077,516400,9696,133603,6176,263805,8900,103045,5836,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,184783,1555,95485,1178,15713,2006,16208,2033,22142,2511,4263,1009,20282,2233,6092,1190,7755,1706,3030,1046,89298,1083,15878,2524,13689,1867,21799,2227,4146,1262,16384,1899,5016,1022,9132,1541,3254,951,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,5131,613,2570,608,289,216,82,82,801,465,110,153,310,222,42,72,437,317,499,330,2561,428,190,160,72,108,307,284,47,99,420,263,419,271,671,334,435,354,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,396219,4510,208650,3293,36192,3890,24837,2892,48668,4161,6349,1585,37683,3547,12567,1822,25288,3064,17066,2324,187569,2812,29504,3329,17273,2804,43065,2952,3811,1153,36145,3206,12358,1695,28612,3160,16801,1870,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,403198,2448,211893,1769,51096,3553,32665,3400,42691,3998,10782,1705,36049,3399,11245,1927,18450,2435,8915,1652,191305,1695,43440,2920,23245,2470,37161,3573,9469,1537,36025,3380,12494,1825,19576,2461,9895,1850,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,13533,1443,7846,1192,1153,438,1067,358,2444,803,505,348,1355,633,380,257,473,340,469,314,5687,832,591,346,667,340,1610,637,127,89,990,442,255,241,594,306,853,423,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,178328,2409,95498,1932,18373,2089,16690,2143,26715,2658,4839,999,16169,1816,4078,889,5401,1148,3233,673,82830,1547,13115,1604,10759,1691,19041,1998,4787,1180,18176,1967,5524,1157,7188,1166,4240,1020,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,26573,1437,13907,1273,1578,704,1593,641,3731,843,1342,540,3216,889,1093,578,987,405,367,297,12666,1103,584,337,1401,695,3352,773,670,372,4329,992,929,473,1097,553,304,263,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2393544,3923,1103811,2571,204417,8087,123049,5373,293233,8200,31424,2922,139299,6970,95992,4872,153810,6847,62587,4131,1289733,2732,212574,6278,109230,4384,292814,8175,31504,3146,149001,6341,134336,6339,258218,8506,102056,4699,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
