GEO_ID,B19202I_001E,B19202I_001M,NAME,B19202I_001EA,B19202I_001MA,state
0400000US01,21863,2466,Alabama,null,null,01
0400000US02,50565,11355,Alaska,null,null,02
0400000US04,25599,1101,Arizona,null,null,04
0400000US05,21720,4122,Arkansas,null,null,05
0400000US06,31825,672,California,null,null,06
0400000US08,28902,1490,Colorado,null,null,08
0400000US09,22184,2311,Connecticut,null,null,09
0400000US10,33046,6231,Delaware,null,null,10
0400000US11,49623,11363,District of Columbia,null,null,11
0400000US12,24472,1016,Florida,null,null,12
0400000US13,29699,2171,Georgia,null,null,13
0400000US15,36081,11388,Hawaii,null,null,15
0400000US16,27086,5067,Idaho,null,null,16
0400000US17,30846,2043,Illinois,null,null,17
0400000US18,25703,3018,Indiana,null,null,18
0400000US19,27244,3188,Iowa,null,null,19
0400000US20,26057,2204,Kansas,null,null,20
0400000US21,30361,2809,Kentucky,null,null,21
0400000US22,28135,3938,Louisiana,null,null,22
0400000US23,27356,20273,Maine,null,null,23
0400000US24,50816,2793,Maryland,null,null,24
0400000US25,21466,2958,Massachusetts,null,null,25
0400000US26,25631,2592,Michigan,null,null,26
0400000US27,30284,4418,Minnesota,null,null,27
0400000US28,26729,11503,Mississippi,null,null,28
0400000US29,24956,3944,Missouri,null,null,29
0400000US30,26973,3894,Montana,null,null,30
0400000US31,26693,6954,Nebraska,null,null,31
0400000US32,30330,1344,Nevada,null,null,32
0400000US33,35030,13932,New Hampshire,null,null,33
0400000US34,28116,3067,New Jersey,null,null,34
0400000US35,22445,1610,New Mexico,null,null,35
0400000US36,24117,1742,New York,null,null,36
0400000US37,27965,2455,North Carolina,null,null,37
0400000US38,25305,19078,North Dakota,null,null,38
0400000US39,28680,3773,Ohio,null,null,39
0400000US40,31399,1265,Oklahoma,null,null,40
0400000US41,26738,3545,Oregon,null,null,41
0400000US42,26083,1282,Pennsylvania,null,null,42
0400000US44,25455,4698,Rhode Island,null,null,44
0400000US45,28956,4105,South Carolina,null,null,45
0400000US46,29879,6148,South Dakota,null,null,46
0400000US47,22167,2274,Tennessee,null,null,47
0400000US48,26753,810,Texas,null,null,48
0400000US49,30850,5553,Utah,null,null,49
0400000US50,20867,8029,Vermont,null,null,50
0400000US51,41316,4915,Virginia,null,null,51
0400000US53,32353,3186,Washington,null,null,53
0400000US54,30847,12386,West Virginia,null,null,54
0400000US55,25938,2729,Wisconsin,null,null,55
0400000US56,24443,2517,Wyoming,null,null,56
0400000US72,11081,375,Puerto Rico,null,null,72
