GEO_ID,B16002_001E,B16002_001M,B16002_002E,B16002_002M,B16002_003E,B16002_003M,B16002_004E,B16002_004M,B16002_005E,B16002_005M,B16002_006E,B16002_006M,B16002_007E,B16002_007M,B16002_008E,B16002_008M,B16002_009E,B16002_009M,B16002_010E,B16002_010M,B16002_011E,B16002_011M,B16002_012E,B16002_012M,B16002_013E,B16002_013M,B16002_014E,B16002_014M,NAME,B16002_001MA,B16002_001EA,B16002_002MA,B16002_002EA,B16002_003MA,B16002_003EA,B16002_004EA,B16002_004MA,B16002_005EA,B16002_005MA,B16002_006MA,B16002_006EA,B16002_007EA,B16002_007MA,B16002_008EA,B16002_008MA,B16002_009EA,B16002_009MA,B16002_010EA,B16002_010MA,B16002_011MA,B16002_011EA,B16002_012MA,B16002_012EA,B16002_013MA,B16002_013EA,B16002_014EA,B16002_014MA,state
0400000US01,1822439,11200,1723071,11221,56343,2878,15003,1937,41340,2770,21545,2300,1619,672,19926,2184,15732,1820,4052,963,11680,1661,5748,1491,831,602,4917,1345,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,246015,2720,203033,3090,9338,1247,1139,610,8199,1192,7168,1127,338,320,6830,1173,11586,1281,2250,641,9336,1375,14890,1123,1156,324,13734,1038,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2400809,11557,1753246,12774,465302,8495,85131,4128,380171,8842,68691,4139,5143,1127,63548,4220,52680,2789,10883,1563,41797,2642,60890,3334,9284,1326,51606,2977,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1125899,6925,1049871,7652,51054,2856,12909,1866,38145,2569,11785,1606,1080,494,10705,1550,10096,1361,2289,742,7807,1274,3093,964,396,449,2697,887,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12650592,16944,7268854,23565,3191483,18068,696123,12879,2495360,19076,726296,12133,121113,5653,605183,10953,1322323,11270,362969,7558,959354,11679,141636,6815,28052,2592,113584,6493,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2002800,8550,1654851,9612,227017,6262,39625,3629,187392,6431,65075,3619,6976,1266,58099,3488,40509,2319,8888,1403,31621,2283,15348,1888,4771,1305,10577,1499,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1339860,7005,1022544,7182,152919,4307,40330,2944,112589,4401,120916,4358,22786,1990,98130,4439,34130,2501,8788,1785,25342,1994,9351,1518,1234,586,8117,1491,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,339071,3144,293108,3871,21613,1872,4672,1409,16941,1803,12833,1670,1464,595,11369,1571,8440,1193,1730,643,6710,1125,3077,862,199,155,2878,852,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,271651,3228,216656,3768,24946,1724,5502,1282,19444,1609,14982,2001,1204,578,13778,1990,7856,1140,1658,615,6198,1129,7211,1408,1301,602,5910,1237,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7211584,26752,5267812,24896,1374121,12753,382506,8484,991615,12517,406055,10478,74326,4911,331729,9175,120628,4334,26193,2510,94435,3986,42968,3340,7581,1703,35387,3144,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3546965,15286,3070656,17297,255032,6806,67625,4541,187407,6909,110504,5490,11384,1776,99120,5318,79045,3593,21440,2559,57605,3593,31728,3081,6100,1619,25628,2817,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450120,4406,313633,4876,13413,1616,1804,769,11609,1425,9653,1419,388,256,9265,1398,112411,3737,28604,2708,83807,3520,1010,459,205,218,805,381,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,588489,5467,518569,5558,47351,2423,8419,1463,38932,2619,12790,1574,788,422,12002,1519,6159,1061,1422,487,4737,967,3620,1206,823,647,2797,961,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4783421,13914,3751522,16775,526206,7943,120120,5018,406086,7408,312556,8103,67327,3535,245229,7638,145292,4151,34816,2683,110476,4105,47845,3606,6898,1655,40947,3276,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2498395,10688,2277949,10559,119848,3822,29055,2564,90793,3952,60966,3662,7281,1309,53685,3372,29762,2279,9628,1349,20134,2032,9870,1718,1674,743,8196,1597,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1236209,7287,1142036,7556,45563,2521,9433,1809,36130,2372,24400,2249,2947,948,21453,2150,18288,1427,5043,836,13245,1393,5922,1059,1702,740,4220,814,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113729,6143,994273,6804,72306,2991,17049,1745,55257,3226,19430,2212,2317,713,17113,2051,20592,1685,5831,1045,14761,1589,7128,1402,792,457,6336,1294,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1705623,9376,1613551,9801,44828,2756,7576,1366,37252,2598,24040,2264,2818,875,21222,2124,16035,1822,4372,1021,11663,1681,7169,1433,1702,642,5467,1297,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1728149,9677,1541160,10801,66912,3783,15749,1960,51163,3194,95647,4702,7699,1135,87948,4634,18725,1556,5721,1009,13004,1460,5705,1471,600,351,5105,1422,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,547686,5711,499892,5940,6518,1033,578,382,5940,992,34635,2452,3381,806,31254,2359,3976,750,729,415,3247,814,2665,674,509,375,2156,669,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2161680,8942,1779364,10633,141406,4474,28489,2570,112917,4974,111372,5109,13974,1909,97398,4638,81500,3332,17720,1881,63780,3067,48038,4046,6415,1469,41623,3772,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2536321,9232,1928823,11439,216069,4992,55238,3077,160831,5241,261127,6605,53054,3546,208073,6530,96015,3626,26132,2091,69883,3261,34287,2582,7055,1313,27232,2361,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3832466,10485,3458181,11276,120281,4342,17329,2199,102952,4350,126973,4603,19585,2463,107388,4334,60150,2512,15519,1786,44631,2563,66881,3697,15017,1903,51864,3044,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2119954,6871,1887980,7582,78512,3224,16440,2093,62072,3222,55860,3584,7036,1339,48824,3210,57200,2715,12846,1511,44354,2614,40402,2504,10271,1713,30131,2170,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091002,7807,1042954,7818,26755,2123,5313,1073,21442,1999,10419,1907,422,302,9997,1826,7210,1075,1140,494,6070,1070,3664,879,244,299,3420,828,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2362853,9949,2202650,10538,66269,3531,11687,1981,54582,3335,52805,3253,7447,1316,45358,3050,29111,2079,7377,1320,21734,1675,12018,1827,2361,986,9657,1452,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,406288,3840,385873,4179,7312,1154,466,318,6846,1142,7310,1215,768,505,6542,1026,2461,635,277,274,2184,631,3332,599,51,65,3281,597,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,730579,4441,656487,5191,44571,2729,12292,1956,32279,2561,13597,1630,1522,656,12075,1607,10655,1310,2996,707,7659,1214,5269,1075,1593,550,3676,968,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1002571,7173,706168,6436,181353,4688,41588,3488,139765,5325,38653,3221,4019,938,34634,2986,64691,2749,11866,1527,52825,2777,11706,1660,2416,754,9290,1448,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519246,4617,461550,5851,14094,1389,2519,1190,11575,1422,33469,2611,3246,918,30223,2456,7872,1251,1704,678,6168,1105,2261,839,483,458,1778,687,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3176139,9966,2174338,11121,477088,6498,129694,5935,347394,7586,312004,7956,51272,3477,260732,7428,158339,4257,34449,2619,123890,4249,54370,3591,7927,1408,46443,3360,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,753507,6087,450249,7138,242396,5416,34506,3005,207890,6171,15451,1907,1242,460,14209,1920,8658,1064,1588,625,7070,1281,36753,2335,4312,897,32441,2093,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7219356,14194,5029653,18943,1028469,10225,277033,9158,751436,9998,713057,9879,160471,5026,552586,9812,337939,6830,129118,4905,208821,5803,110238,5590,17558,2479,92680,4977,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3757480,13443,3357761,13916,245957,5541,74203,4541,171754,5814,76804,4170,7545,1400,69259,3879,59774,2742,13516,1755,46258,2598,17184,2208,2223,607,14961,2023,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,298298,2835,275925,3291,6269,1341,428,286,5841,1340,10163,1415,1012,450,9151,1263,2854,820,699,502,2155,726,3087,707,663,530,2424,560,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4564745,13440,4218216,13883,115855,4453,21801,2450,94054,5001,131543,5389,23095,2612,108448,4837,56526,2484,14121,1825,42405,2593,42605,4024,8970,1782,33635,3561,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1447277,6526,1301870,6742,90543,2775,21793,1755,68750,3333,19471,1816,1450,451,18021,1757,21352,1479,5137,842,16215,1428,14041,1279,978,369,13063,1203,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1523799,7789,1305973,8543,117972,3856,25243,2908,92729,4165,46400,3212,5945,1179,40455,3083,44354,2766,10229,1361,34125,2622,9100,1372,925,492,8175,1312,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4938894,14403,4375815,13372,229613,4989,48694,3358,180919,4999,207097,6376,35868,2617,171229,5687,92342,4054,25648,1949,66694,3749,34027,3618,5906,1295,28121,3251,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406366,4030,317454,4378,42136,2101,11137,1648,30999,2039,34893,2716,5904,1221,28989,2978,8022,916,1451,489,6571,980,3861,871,457,425,3404,795,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1794989,10191,1666651,10545,77140,3394,19425,2507,57715,3265,31659,2730,3921,937,27738,2763,16025,1586,3430,1018,12595,1455,3514,801,775,452,2739,675,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,331406,2992,303787,3369,9183,1168,1555,621,7628,1239,7085,1032,878,507,6207,1018,3141,797,547,309,2594,791,8210,1018,531,360,7679,1057,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2490249,12758,2325716,12499,88644,4513,23664,2535,64980,4625,36668,2892,3629,1115,33039,2721,24873,2099,4594,1028,20279,1762,14348,2381,2859,950,11489,1993,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9110853,20640,5952497,22231,2577175,14354,600975,11665,1976200,15274,244148,8211,29277,2784,214871,7645,264156,6887,59854,3744,204302,6854,72877,5081,10786,1897,62091,4749,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,899475,5032,750472,6848,89199,2943,15568,2053,73631,3001,29227,2402,2673,733,26554,2392,21618,1752,3097,664,18521,1663,8959,1366,743,388,8216,1290,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253234,2792,235449,3231,2650,609,134,85,2516,613,12472,1277,1215,445,11257,1278,2131,616,555,455,1576,455,532,295,136,210,396,257,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3055863,11608,2591308,11924,191034,5290,36566,3439,154468,5207,121233,4858,10029,1657,111204,4662,110222,4172,21695,1950,88527,4123,42066,3019,6259,1274,35807,3112,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2644557,11069,2142246,11442,194720,5074,44273,3138,150447,5334,122284,5753,14366,1995,107918,5479,155482,5014,37255,2571,118227,4261,29825,3084,7119,1535,22706,2960,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738653,5969,716233,6086,11355,1682,1709,672,9646,1562,6434,1215,399,315,6035,1188,3454,867,395,221,3059,864,1177,446,42,55,1135,447,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2289424,8727,2084528,9616,106752,3420,22716,2011,84036,3303,55228,2984,5421,926,49807,2999,34106,2066,7398,1498,26708,1852,8810,1354,1411,593,7399,1314,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,224003,3223,205358,3120,11392,1208,2505,607,8887,1178,4153,993,71,126,4082,1005,1492,540,237,209,1255,519,1608,601,0,193,1608,601,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1253690,9187,59973,3674,1190722,9652,869678,10269,321044,7291,1949,499,357,228,1592,455,768,474,289,363,479,341,278,243,0,225,278,243,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
