GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001MA,B17013_001EA,B17013_002EA,B17013_002MA,B17013_003EA,B17013_003MA,B17013_004EA,B17013_004MA,B17013_005MA,B17013_005EA,B17013_006EA,B17013_006MA,B17013_007MA,B17013_007EA,B17013_008EA,B17013_008MA,B17013_009EA,B17013_009MA,B17013_010EA,B17013_010MA,B17013_011EA,B17013_011MA,B17013_012EA,B17013_012MA,B17013_013MA,B17013_013EA,B17013_014MA,B17013_014EA,B17013_015EA,B17013_015MA,B17013_016EA,B17013_016MA,B17013_017EA,B17013_017MA,B17013_018EA,B17013_018MA,B17013_019MA,B17013_019EA,B17013_020MA,B17013_020EA,B17013_021EA,B17013_021MA,B17013_022MA,B17013_022EA,B17013_023MA,B17013_023EA,B17013_024EA,B17013_024MA,B17013_025MA,B17013_025EA,B17013_026MA,B17013_026EA,B17013_027EA,B17013_027MA,B17013_028MA,B17013_028EA,B17013_029MA,B17013_029EA,B17013_030EA,B17013_030MA,B17013_031EA,B17013_031MA,B17013_032EA,B17013_032MA,B17013_033EA,B17013_033MA,B17013_034EA,B17013_034MA,B17013_035MA,B17013_035EA,state
0400000US13,2389803,16893,346652,9098,121547,6217,37413,3132,43129,3809,33256,3380,7749,1675,225105,7304,36259,3715,17419,2504,13971,2170,4556,1315,313,265,188846,7307,66381,3954,90576,5573,25069,2536,6820,1478,2043151,17369,1551157,16529,691313,10305,657600,12338,180265,7540,21979,2842,491994,12413,139443,6317,77338,4585,51546,4316,9540,1876,1019,510,352551,9633,180019,7954,145411,6699,23176,2905,3945,1166,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,22104,2150,9098,1355,3814,862,2870,798,1638,530,776,277,13006,1611,3288,984,1888,706,715,506,660,522,25,44,9718,1365,3337,836,4710,980,1103,389,568,392,289099,4979,226092,4799,90590,3385,93256,4100,31428,2798,10818,1642,63007,3971,19756,2125,9310,1443,7359,1300,2095,705,992,450,43251,3488,18962,2026,17669,2280,4875,1146,1745,616,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,42621,3508,20025,2292,6754,1387,6733,1270,4994,1263,1544,591,22596,2518,5339,1542,2315,822,2021,981,344,254,659,980,17257,2240,6449,1574,8293,1632,2174,780,341,365,367440,6439,304897,6146,145702,4000,110237,5569,41320,3335,7638,1198,62543,3665,22279,2407,11664,1827,8868,1615,1734,787,13,22,40264,3045,19849,2329,18512,2096,1817,629,86,129,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,336300,8797,114178,5289,32386,2453,38811,3232,35317,2936,7664,1359,222122,6513,38918,3214,18755,2535,15571,2112,3870,1071,722,397,183204,6098,63332,3825,86274,4478,26425,2579,7173,1303,2792069,16410,2185466,17613,951301,11491,912599,13302,281864,8229,39702,2742,606603,11632,183341,5881,99702,4654,68498,3905,12793,2117,2348,712,423262,9450,216650,7317,170331,6983,30930,3241,5351,1236,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,66213,4206,20725,2337,24293,2483,15904,1911,5291,1116,129782,5588,22096,2619,11378,1787,8318,1586,1818,735,582,449,107686,5389,41103,3359,51927,4294,13097,1907,1559,723,1451946,12889,1159991,12181,562439,9772,446815,9421,134577,4299,16160,1945,291955,8414,92177,4459,54591,3281,32802,2835,4457,1393,327,227,199778,7560,109393,5757,78886,4749,10216,1760,1283,556,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,20459,1867,8500,1108,5728,1184,4829,883,1402,473,43638,2894,7450,1116,3366,900,3311,768,729,335,44,72,36188,2512,13225,1761,17743,2013,4716,980,504,294,729652,7685,604648,7402,316285,5746,213897,5037,66062,2931,8404,1324,125004,5124,45582,3176,26988,2880,16737,1885,1503,477,354,284,79422,3915,41414,2981,34260,2575,2953,738,795,412,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,27616,2432,8867,1214,9435,1506,6941,1134,2373,830,43321,3714,5850,1173,3005,753,1860,607,620,417,365,273,37471,3467,12091,2096,20397,2402,4208,894,775,470,664659,8088,540549,7886,263023,5316,199744,6375,69469,3301,8313,1252,124110,4907,42494,3195,24825,2537,15471,1874,1924,627,274,248,81616,4034,43249,2917,33491,2653,4326,1149,550,345,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,61993,3848,23646,2402,23688,2112,11605,1877,3054,917,103033,4941,19050,2336,10410,1815,7037,1482,1343,682,260,189,83983,4090,34651,2878,41294,3129,7180,1456,858,438,974570,10050,771347,8914,380234,6805,307883,7625,75025,4073,8205,1266,203223,6723,67821,4643,41437,3592,22780,2528,3527,1091,77,86,135402,5445,77647,4245,51055,3447,5952,1177,748,433,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,41715,3054,16458,1951,16369,1849,7306,1498,1582,582,131400,5137,15795,2153,9564,1624,5064,1286,801,581,366,318,115605,5018,43007,3433,52778,3984,17110,2013,2710,969,956322,11629,703917,11605,325434,6816,290427,7971,78106,5280,9950,1619,252405,6243,75010,5466,42957,3713,28462,3350,3482,1069,109,113,177395,5878,92586,4411,72399,4509,10335,1828,2075,788,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,12059,1586,6109,1030,3473,848,2036,649,441,205,20418,2331,3813,997,2639,893,1081,506,93,95,0,165,16605,2265,7120,1279,8734,1679,710,463,41,71,306132,5500,251454,5302,142635,4552,88296,3440,18765,2190,1758,588,54678,4018,19898,2682,12901,1912,5892,1291,1089,770,16,26,34780,2749,20413,1925,13098,1962,1107,389,162,227,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,32094,2988,11157,1675,11988,1738,7320,1479,1629,708,69825,5054,9266,1712,4859,1216,3663,874,458,366,286,374,60559,4564,20545,2383,30611,3338,8493,1860,910,502,1341877,11651,990300,11818,415107,8537,431695,8573,127905,5163,15593,1874,351577,9490,92869,4626,48597,3325,37708,3565,5147,1150,1417,654,258708,8759,128274,5891,109573,5557,17167,1908,3694,1036,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,40585,3237,14203,1878,17037,2064,7736,1353,1609,830,98013,4546,15332,2021,7451,1502,6860,1482,896,621,125,201,82681,4038,31533,2797,41513,3446,8286,1578,1349,675,1482204,12602,1149664,14236,488310,8410,517343,10198,132932,5500,11079,1497,332540,9472,92710,4654,54437,3397,33770,3058,4234,975,269,208,239830,8209,126324,5921,98700,5843,12444,2253,2362,884,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,97528,4237,31325,2406,34163,3012,25250,2404,6790,1155,207635,5408,36204,3048,19746,1978,13147,2027,2972,809,339,277,171431,5223,64831,3674,83212,4140,19569,2209,3819,941,2179395,15204,1712295,14909,835226,9204,663155,9950,191965,5698,21949,2064,467100,8862,143148,5530,87208,4020,49354,3209,5263,946,1323,738,323952,7380,178306,5768,123906,5265,18817,1875,2923,795,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,32824,2281,12030,1161,8896,1222,9115,1739,2783,758,66423,3498,10498,1513,5024,999,4823,1011,511,245,140,159,55925,3479,23935,2382,24806,2403,6165,1248,1019,405,1272942,10831,1045073,10587,512536,6882,397427,7568,118942,4203,16168,1656,227869,6100,75477,3593,43893,3276,26988,2214,3865,882,731,442,152392,5184,78891,3846,63375,4034,8620,1340,1506,502,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,40695,3550,14807,1764,13135,2182,10524,1867,2229,933,100638,4748,10265,1738,4378,1141,4329,1141,1359,639,199,129,90373,4730,30090,2989,46525,4127,11229,1533,2529,907,603746,9725,446953,8316,218265,6767,176342,6557,46989,3303,5357,1224,156793,6075,43376,3305,27876,2684,13592,2045,1705,688,203,228,113417,5218,57011,3215,48116,3828,7413,1391,877,433,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,64532,4472,23584,2609,21293,2785,15937,2198,3718,921,111272,6072,18658,2282,10878,2027,6498,1230,1066,492,216,173,92614,5700,37393,3357,43427,3901,9832,1666,1962,796,1347281,11142,1069451,11725,529210,8804,417353,8446,108125,4719,14763,1987,277830,6802,82125,4160,51550,3535,27081,2665,3239,889,255,211,195705,5643,107736,4757,77233,4453,9301,1757,1435,677,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,10985,1659,5054,1023,3424,933,1817,592,690,425,17899,2470,4064,1042,2494,929,1385,489,95,105,90,124,13835,1911,5878,1382,6333,1309,1476,794,148,100,227207,4879,188266,4137,104971,3046,61905,2871,18757,1757,2633,908,38941,3096,14913,1590,9162,1390,5243,1146,384,195,124,153,24028,2242,13292,1671,9171,1244,1217,379,348,207,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,16521,1912,5537,933,4180,993,5101,1262,1703,704,25072,2145,4199,1025,1289,399,1836,925,701,428,373,353,20873,1950,8510,1163,8699,1436,3034,942,630,331,433407,5681,356284,5229,180065,4068,125902,4468,44510,2587,5807,1085,77123,3860,26570,2401,15673,1951,9188,1320,1474,551,235,205,50553,3033,26321,2521,21266,1909,2680,761,286,215,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,30683,2890,9439,1569,10373,1644,8485,1815,2386,833,43321,3555,9005,1638,4081,962,4039,1057,393,292,492,334,34316,3246,11778,2072,16825,2145,4451,1090,1262,499,565821,9522,425536,8068,196363,5095,164330,5793,57238,3687,7605,1375,140285,5562,47404,3683,25647,2641,17270,2023,3724,900,763,572,92881,4499,47101,3111,37905,3105,6349,1193,1526,598,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,6329,1230,3199,725,2033,826,760,377,337,288,11392,1961,1907,840,1268,698,390,267,36,60,213,342,9485,1586,3263,944,5266,1276,931,583,25,43,329551,6516,265877,5737,129733,4236,109220,4248,25026,2575,1898,647,63674,3965,20787,2628,12220,1860,7569,1607,750,543,248,364,42887,2987,23239,2512,17662,2043,1722,620,264,390,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,64999,4227,19592,2202,26057,2611,14333,2137,5017,1051,126577,6110,22203,2756,10286,1877,9516,1738,1850,646,551,384,104374,5289,36192,3221,51980,3674,14400,2087,1802,683,2015532,14743,1544474,14314,582441,9059,736437,10332,199962,5677,25634,2388,471058,10477,138065,6718,77797,4763,49366,4077,9149,1697,1753,700,332993,8103,168703,5724,139074,6007,20558,2170,4658,1024,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,30433,3104,8870,1403,10412,1704,9015,1936,2136,728,48339,3530,9143,1492,4856,1055,2891,895,931,480,465,301,39196,3119,13394,1833,19652,2210,4873,1226,1277,455,403798,6847,306127,7165,154015,5004,110952,4851,36731,2565,4429,1054,97671,4090,29874,2608,16665,2239,11078,1685,1940,638,191,167,67797,3845,32514,2618,30019,2815,4329,890,935,377,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,202949,7530,57423,3563,74677,5280,50401,3528,20448,2139,352766,8891,52702,3756,25386,2687,20800,2221,5466,1361,1050,587,300064,8614,106251,5306,148648,6609,38425,3486,6740,1585,4028380,22401,2955519,20351,1218742,13959,1299543,14661,375899,9731,61335,4325,1072861,16601,311285,9608,168320,6064,116157,6363,20004,2326,6804,1591,761576,12978,385309,9201,316154,8165,49916,3374,10197,1719,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
