GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001MA,B24010A_001EA,B24010A_002EA,B24010A_002MA,B24010A_003MA,B24010A_003EA,B24010A_004EA,B24010A_004MA,B24010A_005EA,B24010A_005MA,B24010A_006EA,B24010A_006MA,B24010A_007EA,B24010A_007MA,B24010A_008EA,B24010A_008MA,B24010A_009EA,B24010A_009MA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012MA,B24010A_012EA,B24010A_013EA,B24010A_013MA,B24010A_014MA,B24010A_014EA,B24010A_015EA,B24010A_015MA,B24010A_016MA,B24010A_016EA,B24010A_017MA,B24010A_017EA,B24010A_018MA,B24010A_018EA,B24010A_019EA,B24010A_019MA,B24010A_020EA,B24010A_020MA,B24010A_021MA,B24010A_021EA,B24010A_022EA,B24010A_022MA,B24010A_023EA,B24010A_023MA,B24010A_024EA,B24010A_024MA,B24010A_025EA,B24010A_025MA,B24010A_026MA,B24010A_026EA,B24010A_027EA,B24010A_027MA,B24010A_028MA,B24010A_028EA,B24010A_029MA,B24010A_029EA,B24010A_030EA,B24010A_030MA,B24010A_031MA,B24010A_031EA,B24010A_032MA,B24010A_032EA,B24010A_033EA,B24010A_033MA,B24010A_034MA,B24010A_034EA,B24010A_035EA,B24010A_035MA,B24010A_036EA,B24010A_036MA,B24010A_037MA,B24010A_037EA,B24010A_038MA,B24010A_038EA,B24010A_039MA,B24010A_039EA,B24010A_040EA,B24010A_040MA,B24010A_041EA,B24010A_041MA,B24010A_042EA,B24010A_042MA,B24010A_043EA,B24010A_043MA,B24010A_044MA,B24010A_044EA,B24010A_045EA,B24010A_045MA,B24010A_046EA,B24010A_046MA,B24010A_047EA,B24010A_047MA,B24010A_048EA,B24010A_048MA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051EA,B24010A_051MA,B24010A_052EA,B24010A_052MA,B24010A_053EA,B24010A_053MA,B24010A_054EA,B24010A_054MA,B24010A_055EA,B24010A_055MA,B24010A_056EA,B24010A_056MA,B24010A_057EA,B24010A_057MA,B24010A_058EA,B24010A_058MA,B24010A_059EA,B24010A_059MA,B24010A_060EA,B24010A_060MA,B24010A_061MA,B24010A_061EA,B24010A_062EA,B24010A_062MA,B24010A_063EA,B24010A_063MA,B24010A_064MA,B24010A_064EA,B24010A_065EA,B24010A_065MA,B24010A_066MA,B24010A_066EA,B24010A_067MA,B24010A_067EA,B24010A_068MA,B24010A_068EA,B24010A_069EA,B24010A_069MA,B24010A_070EA,B24010A_070MA,B24010A_071MA,B24010A_071EA,B24010A_072EA,B24010A_072MA,B24010A_073MA,B24010A_073EA,state
0400000US01,1436682,11863,786104,9192,251545,7155,114387,5452,89868,4613,24519,2570,59039,3329,22891,2234,31227,2724,4921,1088,52773,3333,12014,1842,7007,1337,22759,2034,10993,1741,25346,2334,18670,2003,6676,1324,90226,5835,2509,902,23114,2258,11916,1432,11198,1811,26321,3444,31004,3529,7278,1324,127446,4943,82829,3898,44617,3312,150901,6325,8095,1779,79825,4952,62981,4766,165986,6753,87110,4972,49097,3911,29779,3269,650578,7854,271781,6871,82986,4671,49673,3466,33313,2778,16274,2056,8637,1493,4360,1023,3277,1185,101870,4579,11584,1896,7505,1471,71438,4126,11343,1884,70651,3793,46995,2986,23656,2265,113763,5391,20302,2484,4193,1026,2629,745,1564,675,40022,3165,15430,1940,33816,3230,220571,7060,75744,4276,144827,5837,6848,1749,1658,652,2827,1262,2363,1007,37615,3552,26042,3028,6174,1377,5399,1395,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,256854,4342,142228,3254,49281,3151,21003,1929,16434,1729,4569,940,13829,1845,3068,914,6883,1321,3878,1218,11423,1785,2795,827,1115,386,5498,1197,2015,876,3026,907,2225,679,801,558,15281,1727,815,444,4804,885,2723,735,2081,593,4226,1088,3117,794,2319,753,21031,2289,12035,1825,8996,1380,34868,2481,3071,723,19631,2126,12166,1825,21767,2864,5481,1151,10444,1770,5842,1744,114626,2851,53717,2906,16188,1716,9455,1270,6733,1353,4992,1173,935,413,1619,840,2438,643,21730,2220,3757,899,2210,812,14103,1798,1660,586,10807,1658,7490,1405,3317,971,17967,1975,3517,779,758,339,584,327,174,142,6174,1251,1870,775,5648,1185,37354,2618,10973,1401,26381,2349,1484,716,202,176,1079,666,203,180,4104,1176,1480,558,1740,728,884,738,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2250304,15710,1202515,9677,405105,9308,187257,5757,137815,5390,49442,3624,98598,4597,49237,3817,40765,3151,8596,1530,85368,4979,15158,2255,10633,1528,35798,3053,23779,2748,33882,3080,23176,2076,10706,2060,197440,7751,6831,1339,51198,3650,27687,2752,23511,2483,61687,4645,59335,4665,18389,2340,240018,8061,150094,6577,89924,4719,204524,6460,10244,1947,113258,5749,81022,5127,155428,7238,64527,4361,59081,4276,31820,3502,1047789,10644,414450,9826,151127,6527,87413,4884,63714,4427,27244,2346,14651,1749,6267,1296,6326,1079,147566,5973,24193,2467,12849,1662,91909,4608,18615,2393,88513,4598,59328,3414,29185,2765,223507,7467,38715,3388,12930,2019,7184,1558,5746,1382,71720,3984,34197,3716,65945,4751,358040,8931,133789,6350,224251,7432,10299,2042,2539,1066,3998,1221,3762,1107,41493,4015,22942,3179,11324,1877,7227,1270,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,998120,10747,535627,6143,154450,6002,78892,4571,61434,4270,17458,2543,25333,2513,12675,1843,9173,1550,3485,1087,35412,3158,9051,1655,3404,997,16686,2109,6271,1328,14813,1632,11370,1390,3443,827,63519,4084,2491,741,13245,1485,6889,1134,6356,1017,17834,2665,24882,2742,5067,1279,88033,4282,55664,3707,32369,2489,106767,4616,8837,1405,57207,4061,40723,2987,122858,5378,63007,3863,37552,2644,22299,2547,462493,7736,178978,6268,51631,3333,33132,2685,18499,2138,8856,1496,4686,1179,1266,412,2904,805,65522,3419,8169,1348,4006,978,48204,2988,5143,1140,52969,3334,34652,2875,18317,2476,88120,4693,17263,1870,2933,1137,1356,872,1577,619,29225,2725,15138,2156,23561,2728,160023,5723,53739,4162,106284,5298,4169,1092,1107,546,1829,856,1233,619,31203,3101,22488,2606,4323,1081,4392,1041,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,10773646,43837,5896566,30773,2163528,19871,1019454,15067,760150,13474,259304,8220,448094,9733,212680,7474,177182,6302,58232,4351,554846,11076,58184,3851,90341,4380,196279,6132,210042,7390,141134,5946,104790,5198,36344,2666,850564,15938,28470,2649,187282,6068,110722,4810,76560,4172,270465,9282,267399,10888,96948,6264,1029859,16040,645653,13887,384206,9721,993474,17907,141055,8029,544453,11575,307966,11414,859141,16555,360884,10939,297776,8236,200481,7560,4877080,24180,2020009,17471,760551,13001,473392,10076,287159,9586,146009,6044,59608,3986,31701,2821,54700,3038,794195,12414,103224,4462,79582,4837,470058,10381,141331,5253,319254,8685,228418,6480,90836,5365,999548,18892,150796,6490,42187,3615,24966,2839,17221,2517,297412,9352,159851,6983,349302,11046,1562923,20329,587510,13436,975413,14779,74952,5211,53113,4149,11321,2077,10518,1666,219648,8053,127834,6039,35145,3239,56669,3870,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2230041,16326,1197584,10260,470686,8697,229619,6330,172534,5464,57085,3912,122794,4852,62957,3734,45962,3385,13875,1599,89196,4415,10992,1405,12021,1432,38132,3085,28051,2749,29077,2312,21819,2066,7258,1087,168090,7125,6915,1487,37584,2809,20729,2291,16855,2008,60709,4346,44269,4216,18613,2094,216343,7243,137122,6074,79221,4180,190865,7138,9750,1877,119529,6067,61586,4025,151600,6826,57755,4100,60790,3686,33055,3620,1032457,10879,458887,9435,168416,5694,98074,5032,70342,3633,42465,3096,19767,2097,10621,1687,12077,1617,162385,5794,24407,2013,12598,1810,95374,4911,30006,2395,85621,3743,62553,2790,23068,2467,207146,7007,37853,2496,9590,1332,5415,1011,4175,903,71621,4332,27569,2962,60513,3549,317434,8770,118646,4956,198788,7141,11038,2130,3780,1363,4458,1082,2800,893,37952,3036,20857,2004,9057,1646,8038,1552,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1402501,10578,725183,6646,291469,7801,144062,5523,99138,4230,44924,3045,62823,3473,28658,2455,27386,2446,6779,1182,62181,3673,7748,1362,11597,1396,26289,2265,16547,2021,22403,2431,17072,1989,5331,1198,102082,6490,2778,896,22918,2367,12213,1635,10705,1722,27668,3114,36921,3956,11797,1691,134191,6097,83441,4396,50750,3864,102970,5890,2050,922,61744,4942,39176,3063,94471,4437,48656,3064,30283,2642,15532,1977,677318,8314,314840,7605,105006,4888,62908,3687,42098,3466,20163,2179,9067,1592,4352,904,6744,1125,127610,5718,17652,2264,9926,1292,84551,4706,15481,1760,62061,3464,44313,3143,17748,1739,126851,5118,30460,2608,5366,922,3604,712,1762,799,35371,3167,14848,2203,40806,3368,205109,6549,75213,5230,129896,5028,3611,776,1439,532,1088,452,1084,531,26907,2842,17309,2175,5178,1085,4420,1328,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,301315,5449,156121,3133,55909,2890,27378,2085,19666,1682,7712,1295,12364,1431,4966,892,4669,913,2729,681,12227,1874,1122,402,1989,696,6648,1538,2468,751,3940,907,2817,702,1123,568,23836,2222,645,334,6651,1263,3000,982,3651,886,7364,1527,6672,1317,2504,703,26471,2389,14906,1583,11565,1818,28279,2438,1264,636,15109,1811,11906,1560,21626,2372,9000,1447,9166,1417,3460,1150,145194,3798,64060,3333,21031,2177,13586,1806,7445,1310,4407,1162,2200,810,538,327,1669,737,24003,2273,2823,778,2651,804,15705,1770,2824,935,14619,1508,9199,1366,5420,1026,26438,2885,6130,1566,1351,681,1188,687,163,115,9149,1473,1867,597,7941,1808,49104,3077,17193,2052,31911,2403,651,341,89,109,241,168,321,239,4941,1101,2271,701,1569,563,1101,616,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,178738,3511,92162,2683,74603,2184,32741,2192,21339,2053,11402,1617,14922,1661,6762,1215,2731,818,5429,1142,25351,2124,1199,468,11275,1232,7277,1540,5600,1148,1589,563,1311,472,278,223,5829,1166,145,117,1625,595,1399,586,226,207,2589,859,451,377,1019,439,9099,1357,3750,1053,5349,992,1888,922,0,203,1809,917,79,93,743,432,205,184,411,382,127,158,86576,2173,66728,2542,29244,1919,16787,1861,12457,1638,8126,1249,3372,920,925,385,3829,843,26348,2200,1966,772,8482,1204,6976,1190,8924,1570,3010,772,2694,736,316,238,7884,1707,239,209,453,333,308,262,145,196,2753,949,2011,971,2428,715,11216,1619,3118,882,8098,1460,339,262,0,203,85,138,254,249,409,355,229,229,180,268,0,203,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,6563195,34802,3491764,23227,1127944,18284,583216,12097,432821,10581,150395,6846,201659,7497,104104,6123,78048,4264,19507,2455,236595,8573,31404,3324,44182,3549,90653,4596,70356,4056,106474,5830,79423,4873,27051,2970,598480,13024,17997,2281,138309,6631,81856,5713,56453,4245,193912,8464,189741,8355,58521,4235,719146,14288,458211,11706,260935,9205,605577,16073,35172,4364,342351,11316,228054,8960,440617,10955,156505,6089,193300,9045,90812,5673,3071431,22583,1186551,17939,430395,9856,265262,8425,165133,5761,61685,4341,31978,2803,12380,1887,17327,1908,430026,12825,48388,3866,51640,4034,265714,9648,64284,4937,264445,9876,171387,7042,93058,6064,639024,15201,107328,6676,32154,3610,17502,2151,14652,2587,223248,9878,128606,6863,147688,7361,1106529,21067,433733,13500,672796,16336,24807,2903,8618,1766,8979,1416,7210,1543,114520,5504,63178,4357,29835,3269,21507,2749,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
