GEO_ID,B19049_001E,B19049_001M,B19049_002E,B19049_002M,B19049_003E,B19049_003M,B19049_004E,B19049_004M,B19049_005E,B19049_005M,NAME,B19049_001EA,B19049_001MA,B19049_002EA,B19049_002MA,B19049_003EA,B19049_003MA,B19049_004MA,B19049_004EA,B19049_005MA,B19049_005EA,state
0400000US18,47529,516,22465,1333,51425,770,58692,1221,35339,581,Indiana,null,null,null,null,null,null,null,null,null,null,18
0400000US19,52229,533,27369,1442,59814,1222,64714,1391,36690,887,Iowa,null,null,null,null,null,null,null,null,null,null,19
0400000US20,50972,609,24761,1324,55900,1154,63454,1514,37574,946,Kansas,null,null,null,null,null,null,null,null,null,null,20
0400000US21,43399,650,23850,1493,49727,1085,50482,771,32964,939,Kentucky,null,null,null,null,null,null,null,null,null,null,21
0400000US22,44164,869,21017,1441,50748,853,52115,1012,31230,721,Louisiana,null,null,null,null,null,null,null,null,null,null,22
0400000US23,46974,797,30658,2092,51740,1550,54266,1604,34376,1334,Maine,null,null,null,null,null,null,null,null,null,null,23
0400000US24,72483,718,32325,2478,75514,973,88101,1577,49494,1346,Maryland,null,null,null,null,null,null,null,null,null,null,24
0400000US25,66768,715,29322,2654,75236,1179,82112,1304,40020,961,Massachusetts,null,null,null,null,null,null,null,null,null,null,25
0400000US26,48273,378,22387,1227,52424,691,58530,845,36939,364,Michigan,null,null,null,null,null,null,null,null,null,null,26
0400000US27,60702,432,27614,1751,68039,815,74284,1045,38531,756,Minnesota,null,null,null,null,null,null,null,null,null,null,27
0400000US28,37963,1029,21862,1905,42447,1265,43354,1611,29511,1122,Mississippi,null,null,null,null,null,null,null,null,null,null,28
0400000US29,46931,427,23365,1403,52136,701,56337,828,34436,648,Missouri,null,null,null,null,null,null,null,null,null,null,29
0400000US30,46972,1140,22344,4230,51481,1667,55727,2357,35457,1690,Montana,null,null,null,null,null,null,null,null,null,null,30
0400000US31,51440,493,25918,2102,54910,1421,64729,1163,37343,1128,Nebraska,null,null,null,null,null,null,null,null,null,null,31
0400000US32,51230,589,28781,3147,52235,1392,58626,1626,41491,1324,Nevada,null,null,null,null,null,null,null,null,null,null,32
0400000US33,64230,1347,31153,8253,68862,3358,78157,3654,42406,1533,New Hampshire,null,null,null,null,null,null,null,null,null,null,33
0400000US34,70165,546,30849,2397,74347,1317,85778,1167,45092,787,New Jersey,null,null,null,null,null,null,null,null,null,null,34
0400000US35,43872,950,23627,2049,45793,1523,52740,1286,35785,1244,New Mexico,null,null,null,null,null,null,null,null,null,null,35
0400000US36,57369,431,28159,1483,64285,994,68696,746,37769,579,New York,null,null,null,null,null,null,null,null,null,null,36
0400000US37,45906,424,24266,1152,49693,1018,53876,757,34931,537,North Carolina,null,null,null,null,null,null,null,null,null,null,37
0400000US38,55759,1452,28826,2208,66922,2782,72043,2458,35293,1690,North Dakota,null,null,null,null,null,null,null,null,null,null,38
0400000US39,48081,406,22249,956,52576,783,59772,839,35072,423,Ohio,null,null,null,null,null,null,null,null,null,null,39
0400000US40,45690,534,25270,1238,49243,987,55545,1141,35005,842,Oklahoma,null,null,null,null,null,null,null,null,null,null,40
0400000US41,50251,532,21414,1556,55673,1426,60360,1044,38232,1233,Oregon,null,null,null,null,null,null,null,null,null,null,41
0400000US42,52007,256,24175,1345,59209,1063,64401,732,35009,403,Pennsylvania,null,null,null,null,null,null,null,null,null,null,42
0400000US44,55902,1902,24167,3259,55098,4913,71756,2445,39577,2116,Rhode Island,null,null,null,null,null,null,null,null,null,null,44
0400000US45,44163,659,21161,1237,47246,1303,51935,800,35042,718,South Carolina,null,null,null,null,null,null,null,null,null,null,45
0400000US46,48947,1091,32321,2744,52305,2172,59955,1848,36354,1677,South Dakota,null,null,null,null,null,null,null,null,null,null,46
0400000US47,44297,501,22953,1502,48080,1210,52122,537,34462,773,Tennessee,null,null,null,null,null,null,null,null,null,null,47
0400000US48,51704,238,26451,729,54742,650,62381,587,37588,510,Texas,null,null,null,null,null,null,null,null,null,null,48
0400000US49,59770,762,31507,1722,61405,629,74390,1913,44384,1566,Utah,null,null,null,null,null,null,null,null,null,null,49
0400000US50,52578,1561,27455,4875,58256,3545,63980,2907,35844,2000,Vermont,null,null,null,null,null,null,null,null,null,null,50
0400000US51,62666,665,29736,1906,68118,1480,75594,1052,44440,803,Virginia,null,null,null,null,null,null,null,null,null,null,51
0400000US53,58405,671,29449,2023,62349,930,70946,974,42287,813,Washington,null,null,null,null,null,null,null,null,null,null,53
0400000US54,41253,746,18165,2108,47509,2184,50157,1342,31542,1017,West Virginia,null,null,null,null,null,null,null,null,null,null,54
0400000US55,51467,370,26167,919,56596,955,64563,818,34721,611,Wisconsin,null,null,null,null,null,null,null,null,null,null,55
0400000US56,58752,1796,26362,4721,67068,4811,70585,2284,40934,3440,Wyoming,null,null,null,null,null,null,null,null,null,null,56
0400000US72,19183,313,7962,1890,22018,794,22195,591,15629,457,Puerto Rico,null,null,null,null,null,null,null,null,null,null,72
