GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001EA,C14003_001MA,C14003_002MA,C14003_002EA,C14003_003EA,C14003_003MA,C14003_004EA,C14003_004MA,C14003_005MA,C14003_005EA,C14003_006EA,C14003_006MA,C14003_007MA,C14003_007EA,C14003_008EA,C14003_008MA,C14003_009EA,C14003_009MA,C14003_010MA,C14003_010EA,C14003_011EA,C14003_011MA,C14003_012EA,C14003_012MA,C14003_013MA,C14003_013EA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016MA,C14003_016EA,C14003_017EA,C14003_017MA,C14003_018EA,C14003_018MA,C14003_019MA,C14003_019EA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022MA,C14003_022EA,C14003_023MA,C14003_023EA,C14003_024EA,C14003_024MA,C14003_025EA,C14003_025MA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028EA,C14003_028MA,state
0400000US26,9564139,4906,2263906,15566,70925,3809,526553,8458,571224,9126,360653,3505,188647,4330,283246,6617,143461,5858,119197,5081,330446,9478,35829,2849,69981,3868,61878,3888,33188,2510,25160,2129,39894,3355,30600,2667,33916,2491,6969787,13907,132066,4931,24673,2598,11294,1587,13992,1802,69640,3889,400001,8036,1006462,7208,5311659,7251,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5216472,4157,1174187,10066,39100,2876,292202,6415,318313,6603,190405,2297,94563,3627,119342,4846,67507,3629,52755,3021,235157,8536,23850,2340,49938,3259,37637,2939,16971,1746,23713,2111,35100,3044,23137,2490,24811,2234,3807128,9883,79490,3309,18278,2145,6966,1239,5536,1018,28396,2507,207339,5538,648428,5350,2812695,5431,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2884400,4453,713199,9464,32037,2984,179939,5661,179530,5436,102560,2380,66936,3631,81682,4434,38310,3324,32205,2875,97770,5593,11390,1930,21434,2452,21265,2594,12398,1545,6264,1235,8679,1627,7828,1881,8512,1653,2073431,9051,47648,3067,11115,1690,4488,1019,6529,1313,27139,3032,132313,5817,329440,6986,1514759,5251,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5827167,5209,1264444,12078,41682,3305,310426,7136,346101,8524,201759,2930,98168,3779,131508,5277,72557,4172,62243,4099,285012,9161,29416,2687,59208,4310,45705,3072,25617,2028,22240,2159,43373,3591,32963,3404,26490,2442,4277711,10504,86131,4690,21549,2350,6464,1521,8013,1280,43369,2899,259155,6293,691014,6978,3162016,6557,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,978459,1998,211932,5625,4927,1166,53803,2711,54914,2721,33790,1329,18126,1658,23811,2903,13249,1981,9312,1712,26578,3501,3883,880,6129,1297,3768,747,2387,921,2661,913,3972,1420,1410,631,2368,759,739949,5251,15627,1543,4597,899,1622,694,1943,619,8655,1365,44675,3109,111858,2596,550972,2797,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1793753,2276,430969,6636,13592,1287,107648,3807,107569,3823,65163,1451,39762,1919,48929,3404,28615,2653,19691,2095,86451,4977,8887,1010,19732,2263,16806,1801,7559,906,5623,1163,12633,1944,7584,1229,7627,1686,1276333,6212,31588,1865,7171,1346,1841,664,1433,467,10714,1671,71895,3808,214550,3705,937141,3627,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2687969,3214,614805,7756,15317,2178,166189,5162,168542,5071,102440,2156,38988,2565,54277,4089,39635,3651,29417,2974,67861,4860,9363,1336,14939,2665,8728,1610,5046,1399,2848,848,6927,1445,7648,1353,12362,1740,2005303,8069,50440,3169,11895,1717,2973,765,3608,1039,25698,2471,126867,4451,350584,4162,1433238,4042,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286014,2251,248798,5957,6494,1379,63079,3350,67808,3217,44875,1543,23096,1863,24335,2824,9531,1596,9580,1427,70114,4897,9597,1407,9679,1707,8003,1505,5555,1301,9041,1321,13478,1646,5965,1239,8796,1796,967102,5606,12271,1603,3553,1045,1809,740,1007,413,7355,1459,50411,2936,134586,2774,756110,3275,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8593716,5609,1854913,14729,73147,4206,465239,9042,517361,9155,306740,3180,146415,4954,189133,6789,84552,5382,72326,3627,410719,11413,64905,3278,67721,3923,57778,4015,38473,3092,33670,3028,68370,4827,38671,3396,41131,2688,6328084,12077,87506,4556,17928,2137,9228,1709,10248,1705,44266,3346,308883,7330,1016481,6467,4833544,5103,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2004065,3239,507485,9212,15217,1755,125037,4048,130159,4818,73721,1965,41495,3403,51305,4241,37218,2988,33333,3294,57757,4807,7549,1332,11277,2177,11022,1984,6971,1400,3477,1222,4576,1255,5639,1535,7246,1325,1438823,8854,34408,2642,6150,1209,2715,1095,2636,820,18415,2396,96089,4658,227344,4408,1051066,4550,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18960288,8775,3798215,20852,147108,5657,951437,12567,1014592,13404,619010,4953,306288,6118,408349,9652,200255,7593,151176,6935,1159271,18221,122842,4167,163109,6027,148029,5840,92979,4651,137467,4618,247523,8459,147626,8115,99696,4565,14002802,19028,209636,6297,37669,4239,18093,2430,23919,2137,107674,4769,785254,8549,2448114,11243,10372443,9370,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9497455,6399,2199217,18445,57888,3715,554447,10043,574220,10820,331694,4752,175391,5343,233610,8192,136288,6319,135679,6403,361525,12155,52177,3681,65567,4479,57781,4230,29287,2778,31436,2902,48312,3685,36871,3200,40094,4054,6936713,16710,146812,6189,37550,3438,12389,1949,13751,1723,70970,3819,436063,9134,1096354,10674,5122824,10307,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,695127,1426,160513,4482,5341,1180,36958,2489,39253,2512,20682,1562,16777,1461,26153,2722,8926,1627,6423,1321,19803,2812,2051,581,3956,965,4470,1263,2971,1437,1029,463,3053,1047,1371,573,902,367,514811,4095,11817,1309,3036,888,766,396,1126,406,5783,1387,42090,2412,91365,2250,358828,2357,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11168272,7209,2424314,16967,79221,4706,581442,12072,651263,10603,393237,4192,193469,4859,258056,6592,143443,5763,124183,5283,528043,13249,53698,3852,112512,5298,94377,5216,58347,3721,51519,3299,71641,4065,40287,3410,45662,3889,8215915,14085,156208,5902,40296,3718,12902,1792,12747,1837,77165,4097,464918,7199,1262500,7526,6189179,7748,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3696144,3698,889037,7901,33401,2751,239023,4767,238492,5568,134485,2294,68875,3626,86654,4854,49465,3208,38642,2583,105370,4795,11636,1384,22466,2271,18938,1695,9458,1274,8480,1232,14229,1908,10139,1255,10024,1371,2701737,7872,63226,3200,10515,1257,4947,846,6821,1113,35489,2267,182572,3959,463008,4399,1935159,3586,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3796542,4301,825173,10240,20027,2747,196105,6432,213990,6545,131915,2872,59693,4067,89140,4742,64127,5155,50176,3634,136687,6225,18733,2015,29921,2850,21716,2306,11774,1852,11229,1460,17900,2803,12073,1958,13341,1874,2834682,10244,56120,3227,16727,2443,4044,1169,4933,1227,31436,2481,157096,6439,458650,5545,2105676,5513,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12355616,6453,2334348,17907,62172,4076,585464,8202,647490,10157,405492,4301,204941,4516,228295,7703,109835,5361,90659,4391,719131,14951,74909,4902,122888,4881,102653,4720,59807,3448,90883,4150,139734,6551,72717,3773,55540,3387,9302137,16282,159302,5771,47937,3390,13096,2023,16858,2289,75703,3913,508482,8450,1417777,6843,7062982,6721,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1019552,1881,195151,5054,4775,1080,45730,2958,54475,2802,30990,1252,17094,1429,22022,2381,12062,2035,8003,1510,68820,4012,4860,1070,7955,1553,7568,1597,5653,1019,12162,1578,18327,1991,7513,1648,4782,1052,755581,5563,12607,1556,3463,1034,927,648,1885,753,6087,1052,43016,2755,115301,2635,572295,2189,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4607046,3900,1041448,11879,32051,3282,271379,7678,263746,6665,155262,2714,89051,4756,112985,5897,64429,5174,52545,4101,169258,8629,20812,2351,29945,2995,26619,3256,15325,1826,14761,2049,28079,3333,15470,2273,18247,2792,3396340,10304,72987,3972,12991,2281,3768,924,6642,1356,42199,3960,209628,6457,527945,7296,2520180,7946,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
