GEO_ID,B24031_001E,B24031_001M,B24031_002E,B24031_002M,B24031_003E,B24031_003M,B24031_004E,B24031_004M,B24031_005E,B24031_005M,B24031_006E,B24031_006M,B24031_007E,B24031_007M,B24031_008E,B24031_008M,B24031_009E,B24031_009M,B24031_010E,B24031_010M,B24031_011E,B24031_011M,B24031_012E,B24031_012M,B24031_013E,B24031_013M,B24031_014E,B24031_014M,B24031_015E,B24031_015M,B24031_016E,B24031_016M,B24031_017E,B24031_017M,B24031_018E,B24031_018M,B24031_019E,B24031_019M,B24031_020E,B24031_020M,B24031_021E,B24031_021M,B24031_022E,B24031_022M,B24031_023E,B24031_023M,B24031_024E,B24031_024M,B24031_025E,B24031_025M,B24031_026E,B24031_026M,B24031_027E,B24031_027M,NAME,B24031_001MA,B24031_001EA,B24031_002MA,B24031_002EA,B24031_003EA,B24031_003MA,B24031_004EA,B24031_004MA,B24031_005MA,B24031_005EA,B24031_006EA,B24031_006MA,B24031_007EA,B24031_007MA,B24031_008EA,B24031_008MA,B24031_009MA,B24031_009EA,B24031_010MA,B24031_010EA,B24031_011MA,B24031_011EA,B24031_012EA,B24031_012MA,B24031_013EA,B24031_013MA,B24031_014EA,B24031_014MA,B24031_015EA,B24031_015MA,B24031_016EA,B24031_016MA,B24031_017EA,B24031_017MA,B24031_018MA,B24031_018EA,B24031_019EA,B24031_019MA,B24031_020EA,B24031_020MA,B24031_021MA,B24031_021EA,B24031_022EA,B24031_022MA,B24031_023EA,B24031_023MA,B24031_024MA,B24031_024EA,B24031_025EA,B24031_025MA,B24031_026EA,B24031_026MA,B24031_027MA,B24031_027EA,state
0400000US13,31239,198,23352,1636,22447,1655,41298,8650,27511,1182,36397,578,40436,1129,21267,422,40487,912,37653,2644,51571,4339,52540,4135,42505,1771,46902,1939,36579,1833,40106,1506,58067,2965,65855,20946,23118,1402,32800,1162,36236,954,31638,510,13851,565,17382,1871,13430,561,21573,690,41278,964,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,34932,1065,24974,4348,24619,4436,-666666666,-222222222,45298,4526,38127,5158,36129,3959,21993,1267,36781,2931,32994,3519,59615,14070,47688,8602,45209,3507,46883,3816,41065,4144,35497,2622,51535,2620,106250,41299,24786,2612,37333,1713,36347,2648,38441,2896,24457,2085,25424,4308,24274,2201,24284,2911,51980,1492,Hawaii,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,27932,1063,28221,3678,26320,1519,73667,6420,31762,610,34137,2270,37853,4855,21682,755,44869,5693,37471,6281,69035,4886,25069,3589,31237,1042,33666,5071,25555,5149,33016,2082,42487,4855,71315,134138,21665,1033,25188,959,27122,3125,24237,1689,12251,954,14409,5877,12038,937,21523,1171,42200,3134,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,35388,208,36650,2257,32112,1284,56254,2768,41077,527,41768,417,44495,2223,21532,383,43283,2105,41219,672,68998,3471,43833,2999,50813,690,53210,2209,40710,1067,43571,1885,61146,771,65554,16915,23981,934,33714,784,36880,596,31781,338,15415,451,18436,1996,14903,565,23665,1073,58629,2050,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,31223,191,35831,3393,30915,1833,57563,10827,36211,999,40330,414,41110,1071,20109,537,41189,814,38205,2768,65600,5283,36638,2105,38022,1696,41127,711,31420,1078,34223,2641,48581,2650,80034,53890,21822,755,30761,410,31573,849,30360,494,11245,281,16083,2890,10857,315,22351,994,40693,800,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,31936,200,36207,1053,35767,1142,46968,10480,37429,1166,40081,717,40333,1514,19777,889,46722,1352,42583,3049,61235,1583,35374,3255,41332,811,41861,855,33356,4449,31998,945,45223,2779,53065,124206,22229,1446,30427,473,32886,2070,29156,1048,11655,540,18763,3433,11050,618,23527,2561,51118,1038,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,31780,231,35128,1871,32878,2151,42187,7812,33576,3094,41071,732,41853,1849,21909,862,42709,3076,41005,1460,51928,2609,44183,6712,37175,1444,40914,1928,27414,4245,37088,1430,51161,1370,70436,41035,21481,806,30719,647,32319,1167,29513,1157,11818,667,18880,3303,11289,640,22159,1269,41529,827,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,30424,196,32371,4360,22370,1673,52184,5478,32026,917,40227,719,37193,2622,18929,999,38915,3167,36079,1714,50235,3797,32401,2566,36878,1364,39522,2293,28864,4194,30535,1031,44662,3774,39666,4918,20176,1075,31174,494,32803,2010,30671,547,11896,464,18303,3854,11520,478,21857,880,38894,1654,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,31625,278,55446,3910,23015,1673,65210,4052,35062,1997,46157,1711,42188,2459,18814,1091,45381,2767,42553,3013,50100,2825,39109,3731,35791,949,36435,1377,33700,3622,35566,1663,46796,1984,65771,8098,21159,1354,31552,580,34274,2259,30646,715,14598,1042,21625,1167,12336,422,20804,1302,42238,1176,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30577,353,24614,3389,23358,3155,111398,40087,31332,1050,41449,1283,32370,3458,20760,1067,41615,2498,36922,4015,51345,11549,40268,5650,45044,4699,46567,2330,37692,3365,32824,3154,45848,3134,-666666666,-222222222,20921,1867,31138,585,32144,1193,30574,698,14272,2146,16889,4000,13536,2542,21544,1815,40738,1451,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,42276,236,31982,3960,30832,2484,42464,4280,39999,1176,51985,1098,43153,5565,22286,791,46051,1591,41312,999,67477,5128,56196,4976,51820,800,55274,2512,46347,2611,59321,2522,75336,1793,80363,14830,32376,2091,41189,505,44557,1355,38527,2013,17363,651,19678,2532,17113,583,30155,1404,75119,1537,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,41113,254,30058,5991,25498,5855,48275,10875,45487,3198,52268,907,48148,1942,22863,1203,46191,1598,41027,1265,72078,3818,57019,2890,61270,1108,65673,1635,47215,5224,55437,1432,70082,2130,68827,16601,27993,1641,40771,389,41889,760,40184,667,16355,638,21592,1707,15579,695,24686,1681,61618,1058,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,31149,153,25401,1396,22769,1554,65063,10930,35940,731,44376,1635,40688,817,18418,502,41851,557,38952,1831,63867,3317,36440,1537,39412,1517,42088,731,30739,933,33866,1646,50352,868,64222,22631,21390,465,31483,319,35565,895,30430,349,11647,257,16831,1042,10964,301,21378,699,50470,884,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,36181,238,38159,3102,34393,2552,65482,10486,40604,665,43734,1723,45426,1266,22313,633,45845,1171,41557,1112,70013,5195,41898,1967,48818,1450,51981,872,35303,2325,45378,1921,60352,1374,65506,23172,26631,992,34050,993,36074,852,32493,856,14915,751,21035,1281,13025,917,25615,828,51793,734,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,27956,704,35283,5408,24892,3220,60004,13314,31513,1076,31900,651,36759,1697,18353,1699,40898,1149,40441,2925,46576,5960,35929,2362,32051,1143,34365,3748,26015,4021,29808,1569,41054,2934,200068,216698,20468,1969,30189,708,31063,928,29256,1775,12972,1527,22515,2804,11222,598,21942,1115,34535,3316,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,30888,157,30201,2030,27398,3007,47284,9026,35174,1268,37428,1241,39412,2675,20372,604,42440,2363,39976,1697,64893,6514,45491,4032,40693,772,42180,1311,32302,2674,36563,983,50408,1539,53233,9662,23325,999,30524,396,32267,852,29174,1043,11946,378,16120,2056,11558,360,21410,647,40719,848,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,28034,986,34358,4864,29067,2879,61594,6361,32341,1888,33901,3044,40418,4759,22074,1336,42252,6056,40296,3909,50738,5158,32440,11577,32479,5907,36771,3806,25819,2267,34147,4155,45184,5265,81336,6996,19845,4410,28039,1907,30639,1900,26823,1468,11745,500,15434,3216,11460,524,19302,2230,42171,1629,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,30996,258,31886,905,31709,901,49932,20270,32326,1751,36163,799,41676,1736,19713,1132,50370,1758,47866,3193,61145,7889,31923,2825,39564,2116,40918,1440,32303,3648,37558,2450,50219,2385,46630,23914,22482,2676,30280,592,32463,2569,28428,1278,12091,832,14969,3685,11808,863,23427,1680,42439,1889,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31372,235,62080,3340,27210,3993,71850,4018,35844,1510,38223,3199,40381,2824,21801,752,35912,1316,32090,1152,70072,5645,40837,3152,37307,2941,40638,1894,32379,4211,31497,1546,45039,5267,183447,210240,23677,2162,37136,1668,40371,1267,35533,1537,27075,552,29469,1491,26358,683,21274,1262,55732,3292,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,37150,526,25741,5489,23130,4072,42186,17958,41263,2511,50093,1898,47765,6342,22001,1301,48663,4741,45315,8307,56315,6995,54825,6229,49820,4213,52562,2991,39492,4042,47010,2371,62221,5494,67287,57886,29590,3031,33336,2164,34483,2716,32459,2390,16829,2256,20527,6285,16189,2342,29023,4730,51286,1426,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,41591,267,30369,8253,20540,5823,75894,23813,41827,778,52247,1376,49675,2366,23445,1210,46015,1284,41416,946,80190,5598,67804,3459,65814,1210,75687,2421,40830,1858,52349,1238,70084,1643,62417,10370,27006,962,41308,579,48181,1485,37243,542,18724,1004,24034,1846,17180,567,22455,1702,65415,1426,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29636,980,40210,4825,22152,4100,60638,4553,29410,2868,37815,6518,38293,3497,19133,1905,42100,6285,40376,5603,51466,7225,32414,7133,31315,1551,35703,4064,25644,2359,40522,2112,57534,4138,-666666666,-222222222,19249,3036,30869,754,35572,1971,27404,1813,12359,733,19593,2426,11578,557,19183,3110,41960,1236,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,36935,168,25144,1430,23584,1478,47244,10169,37532,1489,41162,398,42487,2651,21844,368,42248,846,40550,632,70459,2418,59897,2733,57342,1589,69183,2849,40967,849,48111,1585,61917,674,66948,11679,26880,627,37333,315,42524,965,35497,387,18620,578,26945,1578,16971,355,22384,734,60081,1315,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,30593,153,25759,2212,23612,3386,54035,17716,27159,579,36510,555,40311,1546,20848,453,40253,988,36832,1487,51981,2917,38768,3813,42524,2428,49652,2131,32150,1494,36317,763,55727,1311,65483,16836,21778,751,32202,310,32545,875,31981,447,13111,593,20263,1765,12286,333,21711,605,41295,655,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,33619,1629,52167,3628,42015,1888,75155,9600,40658,2761,38628,2370,47677,5864,21786,1182,48290,4822,41386,1514,75542,5558,39208,9628,36205,3924,36430,3922,32229,11378,36425,2022,41395,4607,106513,189904,24879,3526,30195,1311,32333,3469,28537,2088,12408,1865,22612,7979,11785,1204,28317,5339,45611,2733,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,31791,142,32196,2789,25553,1793,56685,5506,37374,1035,41487,326,40305,1179,20778,327,41311,696,38883,1731,60008,3940,40544,1236,41849,629,46408,1106,30814,856,36848,760,50962,819,60662,7784,22015,660,31802,301,34885,976,30973,380,11853,269,12461,1654,11757,242,21990,641,49527,1842,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,30521,185,48193,2295,27094,2248,56686,3548,31300,555,37519,1522,41208,1512,20627,603,46561,1578,45085,3950,54814,5342,36423,1900,32896,2070,35144,2071,31095,1428,31615,769,42409,3497,54481,16734,22367,1217,29635,1115,31319,702,27439,878,14732,854,20772,978,13017,860,21598,785,41959,745,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,30856,308,23191,1412,22951,1372,39375,52342,36019,1266,40419,958,39732,3283,21684,758,45892,2786,41823,1426,71712,5071,39605,6335,40488,1321,43933,3236,31791,2150,35022,2143,50637,1989,70727,71118,21530,1193,32028,575,30633,1208,32860,1460,13747,825,17953,1719,12636,928,22168,731,50407,1497,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,34575,324,34569,2492,24105,3138,52132,1996,40210,525,42814,833,42126,829,20981,330,42343,1093,38249,1872,61530,1793,42308,1567,45122,1436,48657,2170,35825,1587,41870,450,55548,1616,59175,14901,25719,568,34631,794,40039,942,32040,301,12965,543,15782,1163,12574,505,22960,1091,50750,524,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,35879,632,23191,14529,22536,20763,143359,119383,40426,1841,41320,1517,50334,3796,23479,3354,45557,4586,40791,6087,53700,18819,46247,7229,49627,3376,51182,2281,41920,4371,40757,2991,60987,1991,40489,18975,21771,3438,38553,2292,41230,1341,36420,1824,16462,1363,19819,4772,15864,1343,21170,2601,62378,3326,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,29914,430,23106,2172,21961,1793,47250,20827,30048,1237,37888,1330,40032,3185,19435,1094,41417,981,37796,3796,50028,3903,36240,3149,37200,1343,39608,2535,32410,3743,31787,758,50175,3320,48661,1475,21972,698,31749,510,34586,1682,30669,672,13194,775,17247,1286,12436,529,20922,843,39395,1879,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,30027,471,32490,3742,31784,2179,52239,26431,32464,4576,32434,1762,41003,3014,21625,1095,43742,4500,41464,1713,61415,5614,33633,4038,31968,1152,31893,1198,32804,4745,29756,2639,45801,3024,80101,120403,22039,3222,29844,1161,30862,916,28317,1859,13384,1687,12333,6059,13486,1529,23811,2775,41970,2884,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,30462,194,27354,3412,22472,3139,52061,10179,30343,760,35632,563,37283,2188,20361,533,41317,778,38109,2742,51817,2480,36038,2250,38681,1425,40847,1101,33413,2177,31221,782,45604,2349,55706,13974,21013,922,33203,1208,35416,806,32048,420,13180,698,19254,2458,12394,549,21596,691,40124,944,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,31665,113,52002,738,23544,1363,63804,3302,30204,359,44504,1491,42065,867,21192,248,42334,954,41206,508,52090,2050,46808,1624,41042,446,42299,683,34991,1810,36793,541,56825,1387,75444,19446,21478,459,32473,591,36687,587,31016,373,14437,383,19161,1941,13889,361,20933,390,45469,684,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
