GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001EA,B17018_001MA,B17018_002MA,B17018_002EA,B17018_003MA,B17018_003EA,B17018_004EA,B17018_004MA,B17018_005EA,B17018_005MA,B17018_006EA,B17018_006MA,B17018_007MA,B17018_007EA,B17018_008MA,B17018_008EA,B17018_009EA,B17018_009MA,B17018_010MA,B17018_010EA,B17018_011EA,B17018_011MA,B17018_012MA,B17018_012EA,B17018_013MA,B17018_013EA,B17018_014MA,B17018_014EA,B17018_015EA,B17018_015MA,B17018_016EA,B17018_016MA,B17018_017EA,B17018_017MA,B17018_018MA,B17018_018EA,B17018_019MA,B17018_019EA,B17018_020MA,B17018_020EA,B17018_021EA,B17018_021MA,B17018_022EA,B17018_022MA,B17018_023MA,B17018_023EA,B17018_024MA,B17018_024EA,B17018_025EA,B17018_025MA,B17018_026MA,B17018_026EA,B17018_027EA,B17018_027MA,B17018_028MA,B17018_028EA,B17018_029MA,B17018_029EA,B17018_030MA,B17018_030EA,B17018_031MA,B17018_031EA,B17018_032EA,B17018_032MA,B17018_033EA,B17018_033MA,B17018_034EA,B17018_034MA,B17018_035MA,B17018_035EA,state
0400000US13,2389803,16893,346652,9098,121547,6217,39081,3074,39512,3560,29509,3093,13445,1719,225105,7304,36259,3715,13666,2305,12362,2341,8101,1523,2130,725,188846,7307,46647,3921,63031,4101,68251,4118,10917,1852,2043151,17369,1551157,16529,122657,5518,365893,10456,461191,9715,601416,11987,491994,12413,139443,6317,24600,2970,42371,3870,44377,3330,28095,2982,352551,9633,42326,3525,83849,4752,134033,6777,92343,5321,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,22104,2150,9098,1355,1647,485,3142,868,2850,1014,1459,440,13006,1611,3288,984,1097,572,892,554,1091,605,208,230,9718,1365,1110,425,3160,916,4083,868,1365,619,289099,4979,226092,4799,11469,1674,46080,3211,79578,3408,88965,3955,63007,3971,19756,2125,1480,620,6408,1202,7213,1260,4655,962,43251,3488,4931,1036,13668,1658,14194,2259,10458,1356,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,42621,3508,20025,2292,4400,1067,4779,1365,8361,1428,2485,772,22596,2518,5339,1542,1567,971,1424,571,1333,634,1015,980,17257,2240,3471,1032,4899,1078,7230,1548,1657,788,367440,6439,304897,6146,23596,2382,66511,4130,114772,4321,100018,4149,62543,3665,22279,2407,3020,825,6974,1291,7162,1403,5123,1206,40264,3045,3476,871,10854,1709,16228,2046,9706,1505,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,336300,8797,114178,5289,32229,3267,34809,2730,29349,2440,17791,2221,222122,6513,38918,3214,10813,1699,14241,2161,11060,1911,2804,895,183204,6098,39601,3489,58417,3761,70524,3217,14662,1796,2792069,16410,2185466,17613,168719,6471,477311,10096,636439,9802,902997,12794,606603,11632,183341,5881,24477,2554,62880,4376,58675,3433,37309,3321,423262,9450,45949,3979,108275,5078,163118,5891,105920,4778,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,66213,4206,21214,2182,20922,2185,17103,2587,6974,1266,129782,5588,22096,2619,5711,1317,6885,1296,7708,1701,1792,648,107686,5389,23491,2771,35830,3013,43568,3773,4797,1253,1451946,12889,1159991,12181,85511,4388,352180,8080,355386,7616,366914,7278,291955,8414,92177,4459,12520,1656,36878,3223,29109,2618,13670,1685,199778,7560,19846,2214,60879,3750,79064,4908,39989,3201,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,20459,1867,4236,1046,7393,1016,6433,951,2397,640,43638,2894,7450,1116,1657,582,2599,708,2771,812,423,261,36188,2512,5994,1188,13842,2062,14647,1562,1705,611,729652,7685,604648,7402,30958,1862,168611,4718,202285,4569,202794,5540,125004,5124,45582,3176,4423,869,16883,2130,17506,2163,6770,1194,79422,3915,6328,1309,22743,2175,33424,2583,16927,1729,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,27616,2432,6158,1137,8590,1499,9215,1353,3653,986,43321,3714,5850,1173,2085,744,1412,482,1902,564,451,257,37471,3467,8752,1274,10960,1786,14991,2127,2768,928,664659,8088,540549,7886,32867,2287,113603,4153,175263,6074,218816,5202,124110,4907,42494,3195,3733,853,13317,1769,17324,2115,8120,1253,81616,4034,6926,1079,19881,1885,33884,2830,20925,2151,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,61993,3848,19013,1855,21291,1901,16710,2323,4979,1066,103033,4941,19050,2336,6178,1274,7457,1566,4850,1068,565,324,83983,4090,20596,2212,24946,2735,34414,3253,4027,1055,974570,10050,771347,8914,72187,3039,231566,5934,232788,6345,234806,7171,203223,6723,67821,4643,11580,1603,24891,2729,18211,2459,13139,2220,135402,5445,17326,2034,37465,3295,52087,3470,28524,2703,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,41715,3054,12603,1768,15259,2014,10076,1602,3777,987,131400,5137,15795,2153,4414,1072,6624,1364,3355,995,1402,769,115605,5018,33739,3356,42339,3347,34708,2974,4819,1167,956322,11629,703917,11605,66317,3918,211878,6276,206843,7322,218879,6080,252405,6243,75010,5466,14070,2110,28752,3314,20711,2477,11477,1903,177395,5878,25762,2399,50950,3565,62303,4026,38380,2953,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,12059,1586,3006,866,4207,884,3351,965,1495,466,20418,2331,3813,997,554,266,2169,779,866,475,224,141,16605,2265,1562,679,7095,1310,6816,1522,1132,535,306132,5500,251454,5302,12398,1345,70086,3740,80189,4083,88781,3771,54678,4018,19898,2682,2271,783,7828,1538,5919,1262,3880,1068,34780,2749,2081,673,10280,1445,12940,1601,9479,1375,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,32094,2988,7372,1512,10325,1664,8223,1425,6174,921,69825,5054,9266,1712,2425,1005,3008,948,2901,890,932,426,60559,4564,15171,2266,21580,2340,19311,2645,4497,1022,1341877,11651,990300,11818,54783,3101,193867,6140,252037,8609,489613,8972,351577,9490,92869,4626,14173,1919,27491,2621,27294,2880,23911,2779,258708,8759,22838,2236,66995,5098,92624,5818,76251,4577,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,40585,3237,9057,1637,12588,1776,8270,1698,10670,1782,98013,4546,15332,2021,3910,943,6263,1434,3823,1027,1336,545,82681,4038,18294,2101,30532,2921,26208,2993,7647,1251,1482204,12602,1149664,14236,63955,3506,222845,7539,272193,8098,590671,9289,332540,9472,92710,4654,11204,1800,28863,2756,28052,2879,24591,2190,239830,8209,25845,2801,64402,4289,80045,5119,69538,4103,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,97528,4237,22359,1880,32435,2648,32391,2218,10343,1471,207635,5408,36204,3048,9605,1559,11507,1704,12501,1752,2591,739,171431,5223,33114,2357,53189,3335,75115,4022,10013,1680,2179395,15204,1712295,14909,95792,3733,405426,7927,583017,9638,628060,9691,467100,8862,143148,5530,16930,1903,47621,3268,52613,3273,25984,2081,323952,7380,28516,2474,88671,4241,136616,5007,70149,3722,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,32824,2281,8766,1351,10105,1258,9255,1113,4698,1039,66423,3498,10498,1513,3531,901,2721,721,3348,852,898,452,55925,3479,9975,1813,17221,1703,25053,2779,3676,720,1272942,10831,1045073,10587,43479,2761,216130,5355,349774,6912,435690,7661,227869,6100,75477,3593,7994,1458,24090,1854,26489,2193,16904,1711,152392,5184,10571,1472,35835,2973,62953,3453,43033,2770,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,40695,3550,11565,1803,13155,2141,12017,2055,3958,930,100638,4748,10265,1738,3691,1081,3647,1017,2747,928,180,187,90373,4730,22404,2718,29449,3367,32471,3180,6049,1228,603746,9725,446953,8316,43621,2987,116318,5251,155276,5285,131738,4956,156793,6075,43376,3305,8841,1570,14991,2151,12503,1737,7041,1411,113417,5218,15641,1509,28444,2566,46103,3137,23229,2654,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,64532,4472,17114,2130,22063,2524,17499,1971,7856,1318,111272,6072,18658,2282,4461,1081,6973,1550,5610,1115,1614,609,92614,5700,18082,2605,30724,2635,39244,3224,4564,1154,1347281,11142,1069451,11725,71906,3793,293539,7717,333121,8129,370885,7300,277830,6802,82125,4160,9859,1519,27706,2556,28926,3117,15634,1932,195705,5643,19455,2136,54891,3835,75647,4315,45712,3435,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,10985,1659,1075,552,4005,876,4221,1044,1684,710,17899,2470,4064,1042,441,349,1464,637,1610,733,549,412,13835,1911,2276,763,4293,1256,6305,1318,961,463,227207,4879,188266,4137,8119,1102,44963,2618,66948,3046,68236,3083,38941,3096,14913,1590,1365,590,5078,1098,5846,1277,2624,747,24028,2242,2051,722,6298,1336,9696,1585,5983,917,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,16521,1912,5483,1250,3818,651,4706,876,2514,718,25072,2145,4199,1025,1215,619,1202,608,1527,648,255,201,20873,1950,4024,912,5086,1029,10593,1591,1170,435,433407,5681,356284,5229,19455,2078,80010,3309,125713,3864,131106,3993,77123,3860,26570,2401,3559,923,7666,1127,10287,1540,5058,1309,50553,3033,5332,1142,11161,1282,21371,2017,12689,1522,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,30683,2890,8589,1557,8904,1442,9206,1848,3984,1149,43321,3555,9005,1638,2989,836,3187,956,2450,803,379,254,34316,3246,9754,1598,10269,1694,11790,1815,2503,752,565821,9522,425536,8068,44587,2764,97159,5130,161149,6002,122641,3833,140285,5562,47404,3683,6691,1449,15419,2081,16717,1844,8577,1615,92881,4499,11435,1502,26706,2487,38642,2855,16098,2005,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,6329,1230,600,325,2537,727,2225,793,967,405,11392,1961,1907,840,837,770,746,339,50,83,274,259,9485,1586,1727,762,4219,1051,3058,892,481,299,329551,6516,265877,5737,10429,1388,61756,3982,79086,3564,114606,3670,63674,3965,20787,2628,2043,828,8589,1857,6242,1258,3913,985,42887,2987,2449,780,11776,1528,16072,1902,12590,1802,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,64999,4227,13178,1920,22733,2265,15204,2190,13884,1834,126577,6110,22203,2756,6494,1276,9049,1522,4592,1346,2068,933,104374,5289,26401,2748,38382,3040,30255,2932,9336,1561,2015532,14743,1544474,14314,96550,4196,339354,8112,352335,8220,756235,11168,471058,10477,138065,6718,21927,2662,46653,3742,34694,3281,34791,2786,332993,8103,38776,2920,99947,4714,104908,4721,89362,4537,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,30433,3104,10453,1813,9664,1881,7915,1454,2401,817,48339,3530,9143,1492,3022,970,3081,717,2622,794,418,222,39196,3119,10384,1519,10869,1832,14310,2100,3633,1090,403798,6847,306127,7165,29883,2963,66358,3837,100086,4591,109800,4137,97671,4090,29874,2608,4750,1153,9985,1615,9168,1670,5971,1287,67797,3845,10543,1938,15094,1959,25894,2410,16266,1878,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,202949,7530,67346,4325,64119,3945,40476,3093,31008,2557,352766,8891,52702,3756,19686,2139,18298,2383,10323,1530,4395,1031,300064,8614,95170,5266,92993,4415,84264,4578,27637,2333,4028380,22401,2955519,20351,246330,8123,658412,11091,775977,11875,1274800,15868,1072861,16601,311285,9608,51725,4128,96716,6474,86414,5633,76430,4530,761576,12978,95870,5664,209005,7193,245154,8375,211547,6939,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
