GEO_ID,B10053_001E,B10053_001M,B10053_002E,B10053_002M,B10053_003E,B10053_003M,B10053_004E,B10053_004M,B10053_005E,B10053_005M,B10053_006E,B10053_006M,B10053_007E,B10053_007M,B10053_008E,B10053_008M,B10053_009E,B10053_009M,B10053_010E,B10053_010M,B10053_011E,B10053_011M,NAME,B10053_001MA,B10053_001EA,B10053_002EA,B10053_002MA,B10053_003EA,B10053_003MA,B10053_004EA,B10053_004MA,B10053_005MA,B10053_005EA,B10053_006MA,B10053_006EA,B10053_007EA,B10053_007MA,B10053_008EA,B10053_008MA,B10053_009EA,B10053_009MA,B10053_010EA,B10053_010MA,B10053_011EA,B10053_011MA,state
0400000US27,67482,3620,53989,3238,22664,2322,14372,2106,8292,1272,31325,2802,13493,2067,2882,970,2370,871,512,289,10611,1950,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,90331,5971,88026,5972,49766,4072,34040,3625,15726,2026,38260,4001,2305,1141,928,785,857,775,71,108,1377,798,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,118355,6255,111793,6050,55075,4121,33523,3528,21552,2194,56718,4700,6562,1362,1811,763,997,541,814,512,4751,1224,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,16691,2381,15947,2289,7791,1766,4670,1343,3121,818,8156,1679,744,444,22,27,22,27,0,165,722,444,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,25961,2788,20054,2207,8771,1434,5846,1268,2925,632,11283,1954,5907,1497,1563,588,986,450,577,300,4344,1202,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,74960,5487,41282,4099,18831,2988,11384,2402,7447,1445,22451,2640,33678,3342,6855,1362,4149,988,2706,788,26823,3010,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21165,2644,18722,2377,7325,1507,4397,1341,2928,925,11397,1861,2443,775,906,534,849,526,57,95,1537,621,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,201647,6480,111618,5885,38477,3823,20724,2592,17753,2386,73141,4481,90029,5318,14555,2849,8566,2084,5989,1426,75474,4471,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,59243,4556,44701,4001,21647,2666,12397,2009,9250,1731,23054,2997,14542,2507,5685,1696,3416,1371,2269,787,8857,1882,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,438605,12376,220402,8864,75833,4724,47737,4094,28096,2692,144569,7470,218203,9060,51070,4036,27874,2846,23196,3091,167133,8284,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,202473,7806,176356,7161,85936,5411,51715,4495,34221,3293,90420,5155,26117,3261,5871,1676,5333,1570,538,315,20246,2833,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8694,1714,8229,1631,3504,1011,2278,765,1226,548,4725,1320,465,391,62,86,47,80,15,26,403,379,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,219979,8358,201625,8024,95745,6060,64514,4984,31231,2945,105880,5420,18354,2949,3232,973,2375,825,857,374,15122,2716,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,90496,5188,79482,5140,41466,2884,27000,2359,14466,1382,38016,3516,11014,1900,2924,1093,2496,1066,428,310,8090,1520,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,68037,5479,53335,4705,19471,2640,12111,2530,7360,1498,33864,3577,14702,2636,2784,881,1599,651,1185,649,11918,2650,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,241967,9826,211024,8848,86384,5227,56089,4751,30295,2908,124640,6687,30943,2996,6580,1316,4417,1090,2163,733,24363,2547,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,20705,2429,14208,2233,4842,1568,3846,1486,996,489,9366,1590,6497,1269,624,398,518,370,106,103,5873,1251,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,118108,6829,111382,6559,57045,5116,36114,4068,20931,2564,54337,3899,6726,1788,1225,505,786,451,439,283,5501,1712,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,13842,1550,13090,1414,7478,1138,5180,1061,2298,541,5612,1154,752,664,326,388,326,388,0,155,426,512,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,155459,6580,144345,6458,72476,4464,44881,3634,27595,2903,71869,4175,11114,2318,3437,1367,2518,1250,919,693,7677,1705,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,760334,17940,484136,13141,225393,9525,145618,7852,79775,5125,258743,8586,276198,10420,82990,6163,60610,5536,22380,3106,193208,8604,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,60612,4724,48537,4157,14992,2293,7350,1370,7642,1543,33545,3309,12075,2114,3149,1143,2045,1038,1104,504,8926,1792,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7887,1494,7462,1457,2816,794,1678,649,1138,465,4646,1037,425,235,0,151,0,151,0,151,425,235,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,185895,7443,141741,6406,58196,4291,36031,3391,22165,2507,83545,5444,44154,3881,7529,1977,4477,1678,3052,936,36625,3364,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,124091,7179,88016,5653,37189,3514,24778,2851,12411,2002,50827,3964,36075,3985,5925,1800,4016,1153,1909,1153,30150,3629,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,38607,3553,37829,3522,21429,2709,14225,2203,7204,1633,16400,2311,778,434,0,190,0,190,0,190,778,434,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,72819,4602,63832,4228,25392,2609,17537,2300,7855,1180,38440,2999,8987,1689,2020,794,1841,766,179,180,6967,1484,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,8562,1700,8189,1609,4388,1193,2934,1007,1454,642,3801,1072,373,312,179,229,179,229,0,193,194,198,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,111750,6747,108047,6840,49278,4910,27681,3477,21597,3017,58769,4940,3703,883,1618,601,855,441,763,428,2085,736,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
