GEO_ID,C08012_001E,C08012_001M,C08012_002E,C08012_002M,C08012_003E,C08012_003M,C08012_004E,C08012_004M,C08012_005E,C08012_005M,C08012_006E,C08012_006M,C08012_007E,C08012_007M,C08012_008E,C08012_008M,C08012_009E,C08012_009M,C08012_010E,C08012_010M,C08012_011E,C08012_011M,C08012_012E,C08012_012M,C08012_013E,C08012_013M,C08012_014E,C08012_014M,C08012_015E,C08012_015M,C08012_016E,C08012_016M,C08012_017E,C08012_017M,C08012_018E,C08012_018M,C08012_019E,C08012_019M,C08012_020E,C08012_020M,C08012_021E,C08012_021M,C08012_022E,C08012_022M,C08012_023E,C08012_023M,C08012_024E,C08012_024M,C08012_025E,C08012_025M,C08012_026E,C08012_026M,C08012_027E,C08012_027M,C08012_028E,C08012_028M,C08012_029E,C08012_029M,C08012_030E,C08012_030M,NAME,C08012_001MA,C08012_001EA,C08012_002MA,C08012_002EA,C08012_003MA,C08012_003EA,C08012_004MA,C08012_004EA,C08012_005EA,C08012_005MA,C08012_006MA,C08012_006EA,C08012_007MA,C08012_007EA,C08012_008EA,C08012_008MA,C08012_009MA,C08012_009EA,C08012_010EA,C08012_010MA,C08012_011MA,C08012_011EA,C08012_012MA,C08012_012EA,C08012_013EA,C08012_013MA,C08012_014EA,C08012_014MA,C08012_015EA,C08012_015MA,C08012_016MA,C08012_016EA,C08012_017MA,C08012_017EA,C08012_018EA,C08012_018MA,C08012_019MA,C08012_019EA,C08012_020MA,C08012_020EA,C08012_021EA,C08012_021MA,C08012_022MA,C08012_022EA,C08012_023MA,C08012_023EA,C08012_024EA,C08012_024MA,C08012_025MA,C08012_025EA,C08012_026MA,C08012_026EA,C08012_027MA,C08012_027EA,C08012_028MA,C08012_028EA,C08012_029MA,C08012_029EA,C08012_030EA,C08012_030MA,state
0400000US13,4082818,24372,439766,12224,521806,13413,638453,14489,635734,14746,237884,9274,577843,15480,274407,10067,388384,13264,368541,11270,2145449,16380,220265,9379,252908,8422,317736,11414,325039,11334,126001,6641,319171,9612,147884,6699,216466,9135,219979,7632,1937369,18206,219501,7345,268898,9187,320717,8976,310695,8469,111883,6485,258672,9626,126523,6791,171918,8120,148562,7906,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,642827,7266,77000,4396,81307,4831,91378,5185,89585,4753,34121,2886,114173,5004,35202,2763,62002,4108,58059,3708,351675,5732,44718,3335,43516,2835,49188,3422,48830,3371,20213,2364,62128,3391,18652,2049,32840,2958,31590,2786,291152,5337,32282,2843,37791,3477,42190,3207,40755,2967,13908,1531,52045,3345,16550,1811,29162,2875,26469,2314,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,658527,9679,144173,6539,120059,6522,117725,5719,92956,6255,34822,2946,64724,3890,28542,4549,26467,2623,29059,2900,366379,5967,75749,4374,62071,3709,62493,3932,53630,4718,18329,1987,39293,3229,17790,3534,15576,2000,21448,2441,292148,6597,68424,4232,57988,4381,55232,4224,39326,3007,16493,2158,25431,2768,10752,2093,10891,1684,7611,1314,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5722315,23874,704791,13447,720198,14077,763114,14056,744507,14879,335501,8702,784918,12569,471529,11343,580688,13807,617069,11819,2999739,17560,337439,9212,347505,9485,383471,10049,372994,10359,174540,5693,423127,10069,264099,8400,333478,9268,363086,10623,2722576,16139,367352,8819,372693,9477,379643,10024,371513,8338,160961,6122,361791,8721,207430,7289,247210,7826,253983,6826,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2875963,17332,463403,11367,427577,10314,473367,11565,438337,9086,200203,6477,341965,8716,188162,6641,185529,6082,157420,5613,1517936,12221,234240,7253,204220,6661,237014,6762,229126,7799,106208,5238,184050,6328,107525,4451,113151,4603,102402,4614,1358027,12629,229163,7833,223357,6994,236353,8503,209211,6234,93995,4535,157915,5082,80637,4334,72378,3613,55018,3397,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1483107,8752,367367,8278,274899,6720,250262,7489,198461,6109,88687,4362,133172,5469,59954,3568,58742,3383,51563,2972,776155,6558,182677,5728,143042,4072,127715,4689,103064,4516,45631,2507,73987,3380,32792,2510,34558,2594,32689,2004,706952,6387,184690,5311,131857,5143,122547,4559,95397,4313,43056,3332,59185,3521,27162,2028,24184,1945,18874,1752,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1333607,11598,308452,6118,237057,7254,241816,8986,188083,6384,76830,4679,136485,5004,52514,3413,50737,3694,41633,2712,719802,7254,158490,4206,121613,4753,129352,5603,104611,4497,42491,3104,77755,3571,29545,2539,30412,2984,25533,2141,613805,8318,149962,5259,115444,4904,112464,6054,83472,3424,34339,2998,58730,3609,22969,2020,20325,2109,16100,1591,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1806915,13743,291357,9166,284507,9420,315200,9128,282702,8419,119850,5724,217101,7347,93827,4719,106940,5579,95431,5789,954135,8512,146394,6424,140865,6349,156160,6305,146832,5757,63298,3536,121814,5443,52678,3178,62257,4073,63837,4380,852780,9938,144963,6161,143642,6413,159040,6491,135870,6465,56552,4133,95287,4439,41149,3219,44683,3384,31594,2918,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1937064,14966,271694,9274,305450,9040,324428,9187,289001,9492,105992,6168,259963,10302,93627,4523,132976,5941,153933,7623,1026911,10957,135443,6852,147335,6583,159189,6702,148392,6433,57388,4268,137822,6429,51002,3509,80016,4743,110324,6533,910153,9579,136251,5433,158115,6087,165239,5654,140609,6085,48604,3960,122141,6495,42625,3605,52960,3776,43609,3602,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,593227,6092,109618,4690,95096,4477,88652,4292,84525,4098,37457,2561,63713,3983,32974,3005,42079,3492,39113,3175,298689,4261,50826,3591,44118,2939,42603,2720,41922,2911,17244,1670,32009,3019,18912,2102,24512,2421,26543,2431,294538,4825,58792,3291,50978,3527,46049,3417,42603,2748,20213,1796,31704,2350,14062,1598,17567,1902,12570,1610,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2821646,15324,220751,8016,268848,9029,354748,11057,356374,10337,173324,7256,420240,10527,252845,8100,344522,8233,429994,9827,1438068,11309,102464,4918,126106,6231,173913,8118,169858,6994,89637,4220,215869,7161,134614,5450,186474,6288,239133,7432,1383578,10859,118287,5737,142742,5897,180835,6749,186516,6644,83687,5246,204371,6797,118231,5703,158048,5915,190861,6543,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3178822,20255,356924,9094,396053,10213,422074,10249,421345,10898,201671,7589,447078,12119,254112,7656,320506,7620,359059,9658,1621885,14200,168255,6932,180633,6925,202407,7937,207095,7342,101655,5328,233133,8031,141645,6293,176502,5225,210560,7246,1556937,12633,188669,5418,215420,7366,219667,7533,214250,7319,100016,5496,213945,7151,112467,5551,144004,5805,148499,5918,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4110449,21519,603122,11381,603553,11931,666771,12735,623735,11988,292622,7982,502490,9689,285224,7178,293183,7618,239749,7272,2132289,14141,289837,6834,289628,8896,330597,9090,317843,8479,148851,5182,272951,7743,158576,5057,171872,5263,152134,5847,1978160,14433,313285,7991,313925,7840,336174,8708,305892,7708,143771,5325,229539,5780,126648,4791,121311,5328,87615,3875,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2638199,12562,444477,8009,395212,9815,411150,9306,386606,10300,189570,6322,326596,8724,171068,6370,175829,5464,137691,4717,1371599,9667,218348,6077,193793,6652,208777,7149,198691,6982,96966,4553,178489,6349,94437,4705,96770,3859,85328,3450,1266600,7445,226129,5763,201419,5906,202373,5416,187915,6215,92604,4551,148107,5635,76631,3907,79059,3626,52363,2648,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1158296,12773,189085,9642,189767,8040,184436,6128,169726,7910,66818,4562,152522,6104,55390,3882,78917,5280,71635,5214,590841,8263,91658,5867,89779,5174,86682,5116,86326,4952,31129,2899,82631,4380,28411,2806,45373,3907,48852,4329,567455,8950,97427,6347,99988,5750,97754,4625,83400,5572,35689,3437,69891,4530,26979,2669,33544,3072,22783,2449,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2659601,15135,421678,9029,392794,8050,426674,11254,397040,10507,184817,6980,360611,9951,171766,6237,174090,6739,130131,5446,1377111,9505,201254,6463,196320,7052,209352,7409,194043,7438,96840,4899,197154,6774,98116,4593,100740,4818,83292,4458,1282490,11632,220424,7210,196474,5421,217322,7707,202997,7292,87977,4702,163457,6116,73650,4818,73350,3821,46839,3356,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,446809,6319,122106,4750,96408,5045,81484,4504,51144,3034,18209,2114,34687,3001,10861,1591,14186,1520,17724,1844,232321,4640,61866,3300,49122,3546,41815,3471,24492,1815,8912,1169,19320,2246,6016,1197,8137,1336,12641,1589,214488,4146,60240,3197,47286,3033,39669,2615,26652,2428,9297,1552,15367,1840,4845,904,6049,944,5083,957,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,912663,6701,217622,5519,173001,6273,161026,5854,139724,5041,50795,2927,87567,3889,29673,1845,29273,2643,23982,2393,482599,5027,111562,4042,89231,4145,86282,4162,70663,3619,26717,2119,48174,3196,17884,1570,17071,2028,15015,1758,430064,5052,106060,3987,83770,3837,74744,3896,69061,2901,24078,1919,39393,2567,11789,1058,12202,1412,8967,1204,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1202135,12073,132711,6317,159159,7554,215853,8386,230215,8061,98503,5232,191988,8005,61010,4244,51841,4040,60855,4057,651047,8013,66117,4476,80833,5124,112282,6327,125143,6169,54538,4501,106362,5688,34629,3144,31117,3250,40026,3262,551088,8623,66594,4486,78326,4490,103571,5095,105072,5756,43965,3215,85626,4843,26381,2972,20724,2495,20829,2418,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,640898,8027,97087,4521,89410,4536,88561,4022,83058,5129,41512,3002,78739,4225,48818,3303,54826,3695,58887,4223,334826,5421,44887,2929,41979,3093,42549,3195,43543,3930,20639,2361,42605,3095,25922,2291,33281,2749,39421,3094,306072,5251,52200,3342,47431,3312,46012,2898,39515,2848,20873,1968,36134,3117,22896,2667,21545,2040,19466,2149,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3999923,20416,405090,9472,477938,10979,520432,9619,517006,11744,244636,8752,532007,13774,313632,8210,398160,9439,591022,13567,2112691,11075,184713,6051,227424,7576,255606,7323,261481,7552,125353,6100,281360,9557,173284,6643,230215,7578,373255,8546,1887232,15670,220377,7188,250514,7854,264826,7542,255525,7558,119283,5577,250647,8521,140348,5443,167945,5362,217767,8134,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,827542,9814,149076,7239,148218,6797,148899,6887,118997,6532,44146,3143,96738,4920,35321,2680,42504,3349,43643,3044,444272,6680,75518,4711,72846,4499,77609,5032,67126,4861,22824,2683,55159,3819,20329,2262,23853,2274,29008,2368,383270,6551,73558,5075,75372,4581,71290,4326,51871,3336,21322,2129,41579,2754,14992,2149,18651,1996,14635,1799,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8664226,29246,877273,16860,932422,16450,1045589,16995,1082255,17043,461570,11034,1214435,19820,694826,14491,922174,16527,1433682,16947,4491261,21414,444069,11486,462782,11046,510630,10724,551022,11874,234293,7402,635208,13745,363632,11338,495493,10756,794132,14240,4172965,19109,433204,10783,469640,10676,534959,11791,531233,11422,227277,7930,579227,12816,331194,9235,426681,10175,639550,12198,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4151801,19449,531563,12808,644221,14111,734887,16392,663430,14127,284744,8875,536776,13257,250997,8653,270001,8396,235182,8888,2168295,14077,265803,8664,321312,10367,364050,10695,335511,10059,146752,6279,288437,8621,136970,6234,156710,6388,152750,7056,1983506,13356,265760,8721,322909,9078,370837,10845,327919,9674,137992,6177,248339,9171,114027,5491,113291,5227,82432,4576,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,370780,4422,106219,4421,87558,4031,65738,3582,41999,3458,10617,1576,23027,2367,7854,1317,9414,1112,18354,2181,204416,2985,56580,3526,46800,3231,36251,2971,21906,2446,5279,888,12876,1585,3924,798,5635,953,15165,1907,166364,3516,49639,2432,40758,2988,29487,2329,20093,2009,5338,1099,10151,1463,3930,852,3779,673,3189,707,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5058917,25040,725690,13748,749707,14007,837660,14403,834463,12425,384490,9995,640550,12074,331528,9564,304496,7836,250333,8438,2613131,15419,353202,9714,354835,8958,415757,10627,427742,9752,197813,6571,343107,9082,183609,6050,176017,5257,161049,6200,2445786,15878,372488,9445,394872,10376,421903,9020,406721,9481,186677,5988,297443,8091,147919,7020,128479,5439,89284,4608,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1646344,10732,304204,7410,279588,6579,286802,7163,263003,6227,96021,4657,198619,5698,67873,3542,74468,3486,75766,3215,898931,8216,153430,4757,143028,4632,151941,5259,146671,5156,53108,3200,114191,3986,38378,2814,44609,2589,53575,2748,747413,7557,150774,5101,136560,4519,134861,4671,116332,4453,42913,2881,84428,3606,29495,2165,29859,2320,22191,2131,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1635384,14888,274877,8727,262297,9229,282879,8234,239684,7937,100121,4964,187569,7354,90736,5268,98143,4957,99078,5508,862162,9422,137022,6263,128397,5587,144419,6540,126012,5481,51803,3842,107755,5308,49100,3638,56267,3408,61387,4125,773222,10685,137855,5374,133900,6439,138460,5428,113672,5467,48318,3471,79814,4866,41636,3223,41876,3166,37691,3248,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
