GEO_ID,B25128_001E,B25128_001M,B25128_002E,B25128_002M,B25128_003E,B25128_003M,B25128_004E,B25128_004M,B25128_005E,B25128_005M,B25128_006E,B25128_006M,B25128_007E,B25128_007M,B25128_008E,B25128_008M,B25128_009E,B25128_009M,B25128_010E,B25128_010M,B25128_011E,B25128_011M,B25128_012E,B25128_012M,B25128_013E,B25128_013M,B25128_014E,B25128_014M,B25128_015E,B25128_015M,B25128_016E,B25128_016M,B25128_017E,B25128_017M,B25128_018E,B25128_018M,B25128_019E,B25128_019M,B25128_020E,B25128_020M,B25128_021E,B25128_021M,B25128_022E,B25128_022M,B25128_023E,B25128_023M,B25128_024E,B25128_024M,B25128_025E,B25128_025M,B25128_026E,B25128_026M,B25128_027E,B25128_027M,B25128_028E,B25128_028M,B25128_029E,B25128_029M,B25128_030E,B25128_030M,B25128_031E,B25128_031M,B25128_032E,B25128_032M,B25128_033E,B25128_033M,B25128_034E,B25128_034M,B25128_035E,B25128_035M,B25128_036E,B25128_036M,B25128_037E,B25128_037M,B25128_038E,B25128_038M,B25128_039E,B25128_039M,B25128_040E,B25128_040M,B25128_041E,B25128_041M,B25128_042E,B25128_042M,B25128_043E,B25128_043M,B25128_044E,B25128_044M,B25128_045E,B25128_045M,NAME,B25128_001MA,B25128_001EA,B25128_002MA,B25128_002EA,B25128_003MA,B25128_003EA,B25128_004MA,B25128_004EA,B25128_005MA,B25128_005EA,B25128_006EA,B25128_006MA,B25128_007MA,B25128_007EA,B25128_008MA,B25128_008EA,B25128_009MA,B25128_009EA,B25128_010EA,B25128_010MA,B25128_011EA,B25128_011MA,B25128_012EA,B25128_012MA,B25128_013MA,B25128_013EA,B25128_014EA,B25128_014MA,B25128_015EA,B25128_015MA,B25128_016MA,B25128_016EA,B25128_017EA,B25128_017MA,B25128_018EA,B25128_018MA,B25128_019MA,B25128_019EA,B25128_020EA,B25128_020MA,B25128_021EA,B25128_021MA,B25128_022MA,B25128_022EA,B25128_023EA,B25128_023MA,B25128_024MA,B25128_024EA,B25128_025EA,B25128_025MA,B25128_026MA,B25128_026EA,B25128_027EA,B25128_027MA,B25128_028MA,B25128_028EA,B25128_029MA,B25128_029EA,B25128_030EA,B25128_030MA,B25128_031MA,B25128_031EA,B25128_032EA,B25128_032MA,B25128_033EA,B25128_033MA,B25128_034MA,B25128_034EA,B25128_035EA,B25128_035MA,B25128_036MA,B25128_036EA,B25128_037EA,B25128_037MA,B25128_038EA,B25128_038MA,B25128_039EA,B25128_039MA,B25128_040EA,B25128_040MA,B25128_041MA,B25128_041EA,B25128_042EA,B25128_042MA,B25128_043EA,B25128_043MA,B25128_044MA,B25128_044EA,B25128_045EA,B25128_045MA,state
0400000US13,3546965,15286,2222377,19196,220373,6749,107809,5961,105734,5146,4295,959,2455,855,80,127,0,214,1420915,14724,198446,7239,703027,10815,351306,9291,115107,4912,39595,2725,13434,1776,581089,7902,39878,3317,158024,5495,124782,4763,89314,3892,92100,3981,76991,4310,1324588,15205,490478,9303,423640,9112,63073,4399,2312,813,1215,586,238,292,0,214,692768,13056,457976,12257,192049,6860,26991,2649,9522,1676,3731,1042,2499,789,141342,5496,62466,4264,51943,3636,13363,1708,5401,968,3858,901,4311,818,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450120,4406,252999,3913,14677,1772,8116,1307,5734,1057,321,204,402,299,104,87,0,185,148922,3360,23336,2051,60642,3132,34519,2216,19088,2421,7201,1258,4136,772,89400,2983,4466,1076,16917,1545,15188,1507,14506,1500,19283,1806,19040,1216,197121,5311,69144,2896,57792,2920,10601,1814,529,333,222,199,0,185,0,185,98206,4090,51372,3234,33313,2894,8463,1579,3099,971,1281,620,678,345,29771,2024,9184,1490,10677,1192,5041,929,2275,646,1355,425,1239,439,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,588489,5467,408174,6844,47896,3502,21761,2416,25317,2773,530,290,288,213,0,193,0,193,244915,4881,40645,3885,120757,4928,57294,3258,19191,2114,5672,962,1356,502,115363,3008,10689,1431,37973,2631,23340,1903,12696,1426,18809,1652,11856,1412,180315,6715,77684,4405,68310,4105,8965,1823,315,311,94,155,0,193,0,193,80233,5308,52073,4568,22397,2750,3901,1020,1160,512,129,169,573,453,22398,2516,11996,1922,7328,1239,1780,668,608,344,350,235,336,249,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4783421,13914,3154027,17254,325684,8085,153319,5992,161465,6574,6756,1238,3570,1001,574,430,0,185,1963573,12166,226922,7793,904796,11591,526925,9369,215249,6287,68383,3413,21298,1969,864770,7653,39025,2598,183751,5526,171315,5333,128509,4834,175347,4467,166823,4904,1629394,15616,601727,9647,498207,8809,96940,5858,4041,948,2396,959,143,139,0,185,809434,12705,457805,10539,269778,8588,54589,3507,16960,2023,7280,1534,3022,759,218233,6765,81676,3823,85865,4410,28334,2538,11741,1475,5998,892,4619,835,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2498395,10688,1712020,11961,202659,6309,96797,4840,101039,3890,2829,777,1862,662,132,139,0,190,1038671,9408,140661,5833,462012,8794,270431,6429,109793,3584,43466,2993,12308,1384,470690,6153,29350,2528,105753,4152,87582,4012,63782,3195,84731,4066,99492,3544,786375,11440,303515,7640,265823,7727,36249,3089,875,407,568,387,0,190,0,190,377059,9054,237854,9053,114087,5111,16769,1888,6066,1095,1798,690,485,249,105801,4319,44934,2911,42490,2694,9334,1226,4018,943,2541,723,2484,638,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1236209,7287,875362,8231,115632,3972,56797,2933,55964,2828,1695,694,1014,448,162,167,0,157,514241,5868,72698,2958,227195,5403,126000,4124,55670,2671,26383,1863,6295,886,245489,3034,17504,1584,54914,2678,44032,2141,29591,2309,47323,2488,52125,2320,360847,6767,154055,4742,132000,4889,20975,1833,707,452,325,244,48,67,0,157,148149,4870,84730,4163,46552,3099,11217,1573,3479,767,1232,514,939,350,58643,3049,25918,2352,20835,1779,5904,902,1773,472,1880,426,2333,494,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113729,6143,735737,7229,90309,4008,44932,2510,43711,3016,970,374,683,340,13,18,0,170,443857,5522,65350,3765,195385,5364,117554,4474,47037,2575,15208,1437,3323,735,201571,3065,12226,1392,45447,2099,39458,2348,33975,2528,36110,1791,34355,1943,377992,7275,165490,6122,143099,6253,21093,2158,540,359,599,536,159,248,0,170,159515,4838,99882,4226,47805,2859,8034,1214,2403,837,890,417,501,306,52987,2770,25895,2048,18365,1792,5195,949,1466,523,763,330,1303,416,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1705623,9376,1149308,10177,127549,5001,60186,3352,63050,3553,3085,695,1033,417,195,221,0,189,693141,7843,96159,4203,304572,6956,180806,5288,74334,3170,28857,2123,8413,1215,328618,3860,19621,1884,76011,3345,65984,2798,46919,3049,60879,3181,59204,2778,556315,9575,200046,6911,168148,6926,30033,2648,1149,522,709,443,7,15,0,189,284515,7368,171930,5690,88074,4405,15261,1982,4245,1049,3078,845,1927,711,71754,3251,26535,2447,26637,2130,9885,1414,4485,911,1681,634,2531,642,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1728149,9677,1140052,11811,139525,5883,64588,3817,68054,3899,4437,1097,2301,758,145,136,0,203,684203,8753,89541,4499,302395,7315,171215,6169,75310,3779,34681,2732,11061,1764,316324,4850,16965,1692,68369,3121,54697,3426,44759,2972,68587,3902,62947,3035,588097,11088,233602,6473,193336,6169,37155,3263,1944,915,1135,580,32,52,0,203,288413,8343,168721,6768,96181,4540,13718,2051,4875,1150,2371,656,2547,931,66082,3100,23705,2630,25288,2249,6548,1158,4405,1038,2807,644,3329,829,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,547686,5711,384237,5646,31071,2308,14889,1671,15113,1873,339,238,656,313,74,127,0,165,238644,4409,27824,2351,95504,3556,63040,3240,36670,2433,13022,1440,2584,693,114522,2459,7269,1068,28624,2001,20760,1626,17237,1338,20262,1489,20370,1642,163449,5445,53013,3195,43747,3065,8702,1330,444,282,120,193,0,165,0,165,78346,3916,47517,3551,23506,2403,4961,1132,1354,725,613,377,395,265,32090,2290,12811,1842,12396,1607,4203,924,910,387,724,324,1046,408,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2161680,8942,1436907,10973,137512,5015,67002,3466,63952,3534,3477,1125,2603,844,478,522,0,197,925112,8354,106846,5030,436447,8268,241981,6999,100003,4237,27658,2554,12177,1559,374283,4959,18360,1698,75885,3755,72016,3460,66148,3294,71591,3236,70283,2837,724773,10402,241329,6720,198909,5884,39683,3627,2148,770,589,348,0,197,0,197,383155,9222,221626,6836,130001,5800,21941,2539,5332,1200,2579,778,1676,490,100289,3780,34798,2972,42108,2363,13738,1497,4129,984,2977,703,2539,622,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2536321,9232,1560809,13055,119280,5960,64694,4186,49556,3602,2402,772,2539,803,89,107,0,203,1007735,9762,124402,5263,409093,8074,280563,6136,131238,4350,42368,2464,20071,1809,433794,5662,21983,1730,77169,3983,65518,3418,64703,3138,95377,3613,109044,4850,975512,13094,318229,7895,257358,8080,57937,3551,1956,849,978,535,0,203,0,203,484872,10480,242277,8201,183731,7808,40953,3304,11051,1941,4265,946,2595,992,172411,5245,57466,3801,67220,3563,25747,2084,9061,1265,6762,1329,6155,1104,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3832466,10485,2703957,13324,280510,7047,145446,5950,125123,4282,5403,1051,4283,951,255,178,0,168,1647155,9918,240064,7167,647019,9674,462111,7256,195816,5523,79916,3075,22229,1620,776292,6132,43510,2115,149133,4508,155094,4578,116966,3538,151576,4696,160013,4475,1128509,11560,394930,8627,344071,8315,46381,3523,2561,626,1856,646,61,102,0,168,568121,9270,350310,7749,171115,5232,28376,2647,9993,1371,4752,1167,3575,902,165458,5632,71684,3457,60711,3620,16831,1910,8399,1390,3756,757,4077,795,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2119954,6871,1516900,9427,198900,5467,97945,4305,96466,4647,2755,695,1464,480,270,178,0,145,946413,6728,114536,4369,396346,6396,265918,5085,121031,3854,38942,2025,9640,1034,371587,3738,20381,1467,80436,3227,72792,3304,55462,2599,70472,2737,72044,2941,603054,9033,240492,6078,210418,5949,28200,2375,1174,544,669,314,31,36,0,145,258917,6930,156957,6190,80963,4341,14241,1552,4380,804,1492,616,884,320,103645,3575,46261,2898,39061,2403,11603,1556,3397,702,1376,400,1947,374,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091002,7807,733101,8509,73830,3760,32096,2842,37013,2779,2768,995,1788,815,165,171,0,208,437976,5735,57424,3593,182472,6144,118518,5723,50526,3277,23205,2234,5831,1442,221295,4683,11714,1591,52157,3409,44515,3173,33204,2787,40922,2600,38783,2353,357901,8808,127903,6337,105533,6056,21086,2400,752,487,497,343,35,59,0,208,186066,6663,104652,5406,61674,3983,13875,2094,2505,719,2301,620,1059,596,43932,3184,14310,1922,16566,1977,5889,1253,2775,871,2237,695,2155,768,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
