GEO_ID,B14007_001E,B14007_001M,B14007_002E,B14007_002M,B14007_003E,B14007_003M,B14007_004E,B14007_004M,B14007_005E,B14007_005M,B14007_006E,B14007_006M,B14007_007E,B14007_007M,B14007_008E,B14007_008M,B14007_009E,B14007_009M,B14007_010E,B14007_010M,B14007_011E,B14007_011M,B14007_012E,B14007_012M,B14007_013E,B14007_013M,B14007_014E,B14007_014M,B14007_015E,B14007_015M,B14007_016E,B14007_016M,B14007_017E,B14007_017M,B14007_018E,B14007_018M,B14007_019E,B14007_019M,NAME,B14007_001EA,B14007_001MA,B14007_002MA,B14007_002EA,B14007_003EA,B14007_003MA,B14007_004EA,B14007_004MA,B14007_005MA,B14007_005EA,B14007_006MA,B14007_006EA,B14007_007EA,B14007_007MA,B14007_008EA,B14007_008MA,B14007_009MA,B14007_009EA,B14007_010EA,B14007_010MA,B14007_011MA,B14007_011EA,B14007_012EA,B14007_012MA,B14007_013EA,B14007_013MA,B14007_014EA,B14007_014MA,B14007_015MA,B14007_015EA,B14007_016MA,B14007_016EA,B14007_017MA,B14007_017EA,B14007_018EA,B14007_018MA,B14007_019MA,B14007_019EA,state
0400000US13,9613994,7825,2784646,18741,180654,6915,144871,6735,138448,7071,144313,6492,138237,6851,135407,6771,142148,6668,149904,7059,142371,7584,144846,6118,141261,6693,143000,6262,131071,5891,158389,6723,622605,13924,127121,6555,6829348,18727,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1350963,2297,338688,6586,19608,2118,19255,1966,14803,1826,16393,1807,17675,2072,15331,1775,15153,1686,17519,2161,17379,2031,15533,2034,18986,1976,16924,1734,14413,1599,15953,1821,85678,5003,18085,2337,1012275,6622,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1549110,3339,435040,5027,21186,2193,23191,2751,22661,2425,26038,2619,22722,2363,24886,2676,19879,2086,28157,2492,24480,2686,24337,2509,24555,2597,23779,2213,21211,2211,23709,2002,88266,4320,15983,1839,1114070,5712,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12423909,6427,3441460,19032,224707,7261,170792,6948,162977,5795,168673,6510,170349,5585,170577,4813,176025,6479,172288,6627,174781,6831,168817,5971,177193,6458,171503,5843,176300,5840,192810,6542,771293,12953,192375,7903,8982449,17351,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6327888,5016,1726742,11566,100612,5040,84817,4665,88216,3146,88847,4724,90092,4697,91679,5359,89746,4090,97019,5096,87589,4059,86721,4507,89967,3846,85385,4564,87827,4120,91119,4301,400527,8064,66579,4435,4601146,12255,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2978991,2990,815675,7613,55968,3189,45152,2644,39936,2707,39605,2767,41128,2347,40411,2456,40248,2719,39162,2698,39297,2613,38803,2333,40815,2248,41881,2504,38104,2498,42357,3107,193393,6026,39415,3178,2163316,6906,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2773552,3187,797058,7053,47043,2933,45265,2934,38088,2456,43771,2397,40318,2715,40543,2423,37323,2772,37448,2989,41586,3223,38428,2754,40513,2367,37507,2685,41221,2628,44947,2833,182062,6169,40995,3538,1976494,7738,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4238627,4630,1105248,9448,62566,3282,57388,4133,57406,3417,53193,3519,55426,3739,59280,4201,54858,3331,59421,4116,58904,3720,62315,3703,58474,3747,58875,3059,56363,2716,51775,3460,249833,8248,49171,3872,3133379,8672,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4445465,4724,1168161,10018,81611,4337,66552,4163,67672,4712,63476,4386,65331,4163,65114,4052,61952,3979,61722,4309,63473,3930,62851,3810,61714,4661,57253,3483,51682,3102,59344,3922,234483,8726,43931,3440,3277304,10790,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1291247,1964,300221,4127,15268,1819,13947,1959,14081,2023,14592,1464,15075,1584,13819,1698,15191,1779,14442,1542,14641,1666,17980,2085,16640,1639,16763,1716,15507,1617,16902,1955,71665,3094,13708,1760,991026,4208,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5715790,5609,1562663,12290,92097,4229,81132,3893,73225,4016,69881,3901,71485,3899,72832,4020,72242,4505,74559,4331,72506,4066,73447,4345,74686,4235,75978,3581,76174,3502,85366,4372,387278,8372,109775,5833,4153127,11600,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6478552,5733,1750853,12017,111816,5459,79390,3974,74677,3600,76585,3767,75328,4384,73564,4353,80538,4521,72682,4221,85338,5694,81538,4551,80217,3699,86970,4182,86773,4387,90691,4812,457008,9087,137738,7182,4727699,11509,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9564139,4906,2594352,15412,140616,4715,128153,5644,117377,4659,126251,4767,123792,5498,126252,4556,128520,4502,125978,4490,130788,4527,132049,4365,131190,4294,138340,4482,135408,4900,142519,4773,638020,11086,129099,4876,6969787,13907,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5216472,4157,1409344,9348,89625,3953,72103,3740,68438,3591,67776,3876,76703,3570,71965,3531,72270,3082,67835,3678,71428,3395,75450,3216,71672,3139,71410,3589,69550,3029,80586,3178,315105,7125,67428,4328,3807128,9883,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2884400,4453,810969,9162,50870,3329,48511,3647,42541,3348,43674,3116,38818,2862,44434,3430,39519,2916,40637,3277,43589,3923,39655,3448,43697,3321,41183,2747,33796,3032,43157,3523,187002,7181,29886,2642,2073431,9051,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5827167,5209,1549456,11255,101954,4259,80103,4412,77073,3726,72068,3490,75620,4407,82584,3980,81541,4395,76893,3698,75965,3807,84383,4572,78117,3828,80596,4130,74883,3684,76466,4236,347691,9084,83519,4847,4277711,10504,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,978459,1998,238510,5340,12842,1932,15010,1796,13157,1789,11631,1454,12502,1460,10551,1271,11648,1432,11892,1422,12577,1307,12610,1762,11698,1550,11267,1379,14117,1564,11556,1566,55685,3599,9767,1631,739949,5251,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1793753,2276,517420,5942,32176,1981,27014,2282,25303,2223,27474,1988,25893,2017,24553,1977,26968,2043,26060,2221,25754,2083,23159,1736,24562,1889,23464,1810,27350,1682,26044,2040,123696,4536,27950,2552,1276333,6212,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2687969,3214,682666,7911,30143,2816,35975,3293,42267,3306,38216,3119,37048,3184,37222,2903,35958,2797,39037,3477,33836,2866,35328,3106,34096,2481,36454,2457,43609,2983,39430,2992,137667,6099,26380,2858,2005303,8069,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1286014,2251,318912,5656,18772,2120,14151,1659,14549,1635,15075,1824,17806,1974,15234,1697,14445,1889,15841,1983,14721,1888,17182,1905,15759,1892,18329,1710,17188,1827,17132,1962,74333,4656,18395,2372,967102,5606,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8593716,5609,2265632,11778,166985,5696,119759,5486,103467,4345,106966,5579,114739,4548,109359,5030,116973,5585,112922,4951,117124,5156,120513,5005,122099,4314,119587,4497,114928,4493,126681,5537,476127,8869,117403,5957,6328084,12077,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2004065,3239,565242,8269,28989,2577,29704,2727,29779,2503,30602,2488,28165,2538,29217,2879,27856,3111,26117,2283,26267,2580,32021,2937,28901,2610,29001,2386,25335,2387,34474,3395,130462,6437,28352,2998,1438823,8854,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18960288,8775,4957486,20053,295562,7595,235871,8893,238497,7866,223368,7248,235516,7344,227191,7637,242697,6417,231184,6902,236644,7705,242162,7400,244530,7653,245988,7012,248986,7340,264435,7858,1230790,14316,314065,8963,14002802,19028,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9497455,6399,2560742,15946,145787,5754,139615,5725,133356,5286,121173,5345,123323,6498,131385,5530,125247,5749,130170,5249,128929,5498,129519,5287,134538,5767,130221,5859,123371,4838,130586,5333,615036,12577,118486,4896,6936713,16710,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,695127,1426,180316,4004,11747,1665,9578,1289,8712,1448,8097,1436,8355,1160,9229,1213,9304,1399,7112,1187,8837,1101,8665,1543,9146,1543,7158,1225,7553,1170,7205,1200,51761,3194,7857,1671,514811,4095,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11168272,7209,2952357,15576,184787,6828,145025,5185,150311,5852,140082,6368,148861,5848,143721,6083,148938,6586,158050,5817,148359,5963,155075,5980,154741,5302,151353,5397,154122,5353,160474,5100,667740,10082,140718,5880,8215915,14085,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3696144,3698,994407,7530,66934,3530,60281,2937,55626,3138,50931,2720,54627,2662,55472,3335,53393,3061,49979,2858,52092,3111,52421,2815,50846,2974,50210,2496,47054,2748,50686,2766,205298,5762,38557,3086,2701737,7872,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3796542,4301,961860,10299,52807,3922,48856,3811,46167,3379,47097,3960,46669,3415,46384,3525,45746,3067,50536,3713,48286,3433,47939,3385,47651,3163,51151,3574,45993,2827,50384,3555,240717,7683,45477,3719,2834682,10244,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12355616,6453,3053479,16183,186046,6571,147033,5380,152338,5281,147285,5260,143879,5076,152509,5556,144441,5096,151205,4681,152088,4807,160576,5691,159017,5190,161724,5383,160931,5308,163521,5515,706380,11697,164506,6272,9302137,16282,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1019552,1881,263971,5518,13047,1531,10560,1758,11086,1402,12705,1965,9894,1567,12185,1574,13177,1810,11431,1309,12624,1531,11116,1544,12761,1988,11004,1382,14714,1557,14543,1797,76063,3950,17061,2352,755581,5563,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4607046,3900,1210706,11027,63149,4326,72399,4530,63496,4971,61953,3933,63499,3794,61730,4263,55236,3613,55411,4103,62972,3585,58567,4518,60792,3741,59960,3776,57612,3931,71748,5120,283534,8396,58648,4607,3396340,10304,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,809022,1678,219960,3731,13034,1624,13981,1276,10768,1242,14793,1593,10408,1194,11069,1408,10819,1309,10585,1216,11216,1237,11060,1283,13181,1422,11020,1420,8788,1160,11115,1382,47860,2709,10263,1465,589062,3900,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6262781,5054,1597851,13617,86901,4895,87339,4665,79279,5271,86463,4950,80208,4306,84328,4404,82866,5418,84379,3853,81752,4839,88478,4728,90220,4386,84160,3345,80278,3903,84510,5090,343131,10192,73559,5158,4664930,14114,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25340921,12379,7416105,28914,457057,11113,423784,11653,415448,10336,399688,10197,401619,9476,402697,10191,392539,9618,399697,10908,403750,11283,388611,9534,388910,11274,370616,8277,367853,9993,387912,10391,1523860,22737,292064,10899,17924816,28756,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2751885,3220,945104,9125,58031,3286,52959,3389,48604,3091,47271,2396,52051,3252,52701,2999,46604,3334,46926,2366,49528,3501,47827,3110,48493,2723,44946,2608,47314,2298,49595,3116,218096,7127,34158,2510,1806781,8529,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,609176,1182,146569,3113,7452,1079,7783,1076,6516,906,5898,1052,7477,1270,7624,1052,6122,822,7217,879,7594,1134,6098,880,7176,917,7702,860,8078,1112,8735,1037,38704,2393,6393,1093,462607,3132,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7959116,5103,2157510,14125,122649,5868,110712,5253,105510,5008,99383,4322,105278,4635,103350,4162,103443,4488,106933,4770,102791,4829,102426,4977,109612,4997,107784,4836,97661,3477,111858,5649,529304,10715,138816,6058,5801606,14435,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716229,5359,1722089,11911,95519,4505,85785,4273,90764,4897,83440,4365,92136,4017,85827,3962,89817,4283,90147,4831,89358,4042,87003,4895,89029,4766,92050,4136,89118,4157,94563,4394,391541,10399,75992,5472,4994140,12435,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1794211,2471,414610,6042,21511,2221,20681,2283,19803,2242,21297,2401,20038,2156,22980,2384,20661,1987,22125,2221,21665,2249,22807,2486,22935,2455,23292,2037,20729,1795,21719,1841,92323,4478,20044,2606,1379601,5919,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5547654,3914,1485800,10752,74645,3230,89731,4084,74558,3983,70119,3496,71139,3646,73412,3631,75056,3693,71322,3228,76923,3103,74706,3179,77283,3229,77760,3207,73670,2890,77962,3274,365698,7701,61816,4242,4061854,10492,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,560549,1719,151054,3927,10046,1452,8161,1132,8668,1530,8108,1308,8258,1305,7727,1145,6157,1307,7825,1241,8482,1223,7629,1432,6286,1064,7233,1062,7254,1001,6839,1474,34283,3238,8098,1684,409495,3899,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3502507,3808,942530,9365,55475,4070,42217,3120,43580,3887,44160,3074,41917,3619,42641,3485,45565,3206,47539,3259,56726,3658,54796,3658,53042,3424,44482,3294,50634,3219,50886,4231,233497,6870,35373,3888,2559977,8817,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
