GEO_ID,B17002_001E,B17002_001M,B17002_002E,B17002_002M,B17002_003E,B17002_003M,B17002_004E,B17002_004M,B17002_005E,B17002_005M,B17002_006E,B17002_006M,B17002_007E,B17002_007M,B17002_008E,B17002_008M,B17002_009E,B17002_009M,B17002_010E,B17002_010M,B17002_011E,B17002_011M,B17002_012E,B17002_012M,B17002_013E,B17002_013M,NAME,B17002_001EA,B17002_001MA,B17002_002EA,B17002_002MA,B17002_003EA,B17002_003MA,B17002_004MA,B17002_004EA,B17002_005EA,B17002_005MA,B17002_006EA,B17002_006MA,B17002_007EA,B17002_007MA,B17002_008MA,B17002_008EA,B17002_009MA,B17002_009EA,B17002_010EA,B17002_010MA,B17002_011MA,B17002_011EA,B17002_012MA,B17002_012EA,B17002_013EA,B17002_013MA,state
0400000US13,9720914,4997,858146,28179,426498,21427,559124,29056,518277,24055,516883,26094,510795,22793,191148,13038,288311,15962,1622769,33488,1240972,29801,898691,23464,2089300,36661,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1367662,1488,72922,7822,35063,5634,40383,6644,50493,7440,44117,5548,59058,7651,22110,3578,34052,6478,215551,13541,208092,12633,184073,10981,401748,13336,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1582911,1262,102497,8439,58546,6379,85507,11886,87971,7230,96198,10184,96730,9620,33994,4742,57973,8162,340834,18725,216377,12933,148139,10671,258145,11317,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12576680,3928,855537,22203,469028,19834,520828,20637,535581,20717,570497,23155,558075,21280,200664,12360,304626,15968,2040453,35499,1691770,31760,1332335,30800,3497286,37714,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6367890,3100,462127,17680,261287,16139,291713,15847,306517,16380,312080,17708,355159,16793,117929,9592,168734,11343,1195824,29125,958919,22564,686789,21082,1250812,23269,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2991670,1604,166365,9739,98521,6766,114241,7945,119439,8879,127321,8035,136833,8525,55215,5417,80874,7910,552202,15837,482289,15558,364125,12662,694245,14562,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2811722,2188,166289,10146,104121,10637,122948,10280,118307,9522,130577,8260,143014,11383,51710,5319,78142,7013,530147,15996,422620,13787,299193,12391,644654,15835,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4266556,2510,340232,15048,223442,12866,236961,11860,230570,12595,230910,12230,211391,11088,77651,6807,118201,9347,751325,20415,615708,16214,431171,16001,798994,17996,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4494989,2903,404166,21182,252035,15405,231818,13253,250438,14489,236241,13451,233244,13324,72135,7786,117704,9571,746571,23001,571223,21951,449162,21687,930252,18875,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1293827,1147,65946,6776,55557,5697,59136,5251,70317,6513,65577,5465,68149,6839,24400,3261,40016,4398,239054,11296,189145,10201,135266,8026,281264,10612,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788159,2967,290284,14479,145047,9766,150240,10970,185853,11945,180384,12568,194333,12441,75670,9919,139247,13019,796308,25873,760890,23632,651351,20379,2218552,27061,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6456530,2610,352232,15706,186137,12088,232144,12903,217547,13129,204856,11941,227412,13926,80013,7379,131435,9918,872103,23011,806694,22700,718285,21252,2427672,35127,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9669513,4111,768871,22156,426090,15893,453475,16082,423892,14170,445807,15258,475182,17793,177029,11178,275891,13757,1689343,29194,1375081,27360,1005401,23070,2153451,25820,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5292348,2336,259106,10955,150241,8335,183075,10498,193266,11274,194014,9953,230550,14011,85601,7936,125197,7805,855607,19296,786420,16923,645625,16424,1583646,24219,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2893768,2850,309654,16449,188152,13727,198109,13519,180698,12645,166030,11548,170059,11974,60351,7860,81864,8998,501884,20137,375653,16003,228705,14359,432609,15094,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5861009,3082,404106,15258,253711,15981,273249,13917,281584,12323,291850,14140,304068,12974,104614,9329,183509,14150,1098420,25608,842386,23018,612285,18494,1211227,25725,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,990603,976,70102,5709,43976,5316,49559,5243,51708,5240,46158,4215,49149,5944,18809,3293,27438,3544,168958,8651,159829,8816,104761,7363,200156,9192,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1815565,1350,99219,8051,52800,5350,87414,8975,87613,7390,80345,7080,96005,7141,31738,4707,48970,5064,329867,11454,278031,11184,215641,9576,407922,10638,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2750476,2092,195701,11852,113337,10215,124538,11346,149912,12113,135836,12125,156857,12675,55929,7657,82461,8557,525149,22813,379214,15474,263042,12969,568500,16829,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1281181,1408,52875,5923,27947,4534,30673,4564,40852,5821,47816,5117,52571,6216,16770,3820,27585,4174,210550,11642,192670,10875,157401,9828,423471,13736,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8721010,3187,438899,19516,252784,17859,306866,15141,295078,15448,302819,16490,327971,18929,114783,9133,170509,10961,1178946,29170,1065296,23480,930078,29384,3336981,35764,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2045402,1557,207655,12381,110457,7930,130349,11157,129787,10651,100819,7956,115899,7820,39909,6256,52729,6640,339797,15711,248335,12969,190177,11224,379489,13739,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19133973,5745,1338887,30958,781700,27170,935058,29850,825365,25522,858326,25857,804419,27160,292557,17008,441839,20119,2796870,41169,2415098,43189,1980450,39383,5663404,45460,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9588277,3839,753265,23695,452730,20855,509402,19503,514830,20156,529330,23455,486715,20744,179656,11219,289462,14898,1688078,32374,1291641,31038,890437,26571,2002731,28594,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,698199,719,37065,3739,20653,3374,24680,3815,30345,4447,27882,3796,23921,3185,10324,2265,17796,3082,121537,7460,106357,6441,82584,5134,195055,6470,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11248753,4641,841667,25297,463380,21400,491895,17000,520394,22853,515588,21715,529053,15989,201180,12176,301219,14548,2001112,37654,1645969,33006,1202094,27278,2535202,37618,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3735207,2100,267969,10824,155810,9784,203127,11218,207575,10190,205617,10232,218301,12077,75984,5496,123717,7846,703468,16407,499192,12736,362704,11867,711743,15313,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3852871,2320,283077,13689,169008,13481,190053,10538,204304,12980,184356,11706,213836,11947,71898,7700,104901,9346,684681,24108,498639,20432,378702,14709,869416,21365,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12353256,3882,759549,24891,452528,23015,478328,18357,501384,20881,555015,21145,536160,15659,221081,12793,334924,14130,2130618,34186,1756738,28545,1374981,23564,3251950,31970,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1010827,1740,60477,7272,36931,5887,47038,6426,46222,5980,35512,4336,45024,6762,13841,2969,17768,3371,150711,11565,140682,9059,116502,8826,300119,10771,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4631801,2952,390000,14313,219001,17136,251379,13669,237310,12540,258308,15173,258850,16532,97177,8696,145449,8860,823206,28019,616990,21876,446224,18663,887907,24211,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,815049,1215,49643,5031,24881,3340,40930,4802,43301,5471,38461,4443,38353,4731,16356,3670,20110,2947,173699,9732,130770,7123,78747,5371,159798,7140,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6335295,3095,493980,19910,294794,17229,337998,18113,347461,16001,356248,15918,333780,17405,123959,9798,189574,12657,1158221,26478,862991,19592,608458,20491,1227831,24674,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25834229,6476,1896210,40517,1192108,37414,1441721,32598,1421689,39157,1396562,41207,1359939,39724,470099,23747,788544,35746,4330907,68175,3190405,48789,2397659,40924,5948386,56930,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2851587,2386,149062,11322,90958,11203,121161,10601,123088,10095,145478,10989,155514,11656,55197,6052,85175,7105,603957,20513,447218,16927,300287,15017,574492,16665,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,602538,524,29946,3767,16932,2557,27180,2793,27972,3635,23988,2567,30420,3209,9936,2147,14361,2220,106531,7534,88680,5044,72221,4856,154371,6287,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8010544,3323,432539,18609,231339,13559,274855,14314,310262,17946,312267,21025,337443,16740,110513,9414,188909,11849,1230010,26943,1059448,27271,846536,27073,2676423,32366,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6836262,3828,434999,16462,233149,13698,299134,16563,282215,18393,302054,17434,292289,14322,114623,10063,164224,11158,1111923,26984,916419,25600,732299,21718,1952934,25805,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1798266,1983,150421,9763,86148,6538,95778,6657,96791,8254,97479,8742,98439,7154,33801,4624,53418,5016,326621,14924,261556,13692,178852,12270,318962,11619,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5593197,2530,316808,12305,199616,11270,239127,11424,239057,10233,255276,12565,256818,12326,93932,6929,144957,8363,993070,20747,857609,20047,678029,18048,1318898,21303,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,569307,563,28948,3931,16405,3661,16686,3499,22965,3825,20290,3957,25540,4161,8112,2391,17887,3329,97422,7429,95504,7945,63754,5915,155794,7632,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3581841,2112,926187,23425,356775,16887,343917,18239,308521,14648,284981,12813,240926,12358,79996,9324,115178,10553,457570,19308,207260,13011,99855,8862,160675,9365,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
