GEO_ID,B16005F_001E,B16005F_001M,B16005F_002E,B16005F_002M,B16005F_003E,B16005F_003M,B16005F_004E,B16005F_004M,B16005F_005E,B16005F_005M,B16005F_006E,B16005F_006M,B16005F_007E,B16005F_007M,B16005F_008E,B16005F_008M,B16005F_009E,B16005F_009M,B16005F_010E,B16005F_010M,B16005F_011E,B16005F_011M,NAME,B16005F_001MA,B16005F_001EA,B16005F_002MA,B16005F_002EA,B16005F_003EA,B16005F_003MA,B16005F_004EA,B16005F_004MA,B16005F_005EA,B16005F_005MA,B16005F_006EA,B16005F_006MA,B16005F_007MA,B16005F_007EA,B16005F_008EA,B16005F_008MA,B16005F_009EA,B16005F_009MA,B16005F_010EA,B16005F_010MA,B16005F_011MA,B16005F_011EA,state
0400000US13,242991,16694,114155,10174,34509,5970,79646,7774,68475,7024,11171,2274,128836,10747,8111,1892,120725,10726,37451,4225,83274,8809,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,13443,2615,9209,1950,5194,1459,4015,1056,1897,634,2118,1021,4234,1189,523,390,3711,1188,1541,622,2170,970,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,38570,5573,22276,3826,8335,2124,13941,2754,10792,2534,3149,1207,16294,3139,947,574,15347,3088,4976,1635,10371,2537,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,666003,19665,352443,12453,68284,6244,284159,11089,224903,10305,59256,5307,313560,13796,9140,1675,304420,13726,77226,6101,227194,10756,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,141508,8862,78477,6626,29628,5881,48849,4132,40761,3937,8088,2173,63031,5900,4165,1472,58866,5259,18658,2870,40208,4327,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,35895,5220,19978,3512,9332,2498,10646,2215,7750,1894,2896,1007,15917,3469,1640,1070,14277,2999,3685,1275,10592,2425,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,50057,5300,27014,3242,11870,2083,15144,2696,12644,2334,2500,907,23043,2934,1329,714,21714,2888,5518,1254,16196,2461,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,35032,3819,12553,2068,4680,1084,7873,1662,6864,1716,1009,517,22479,3113,1897,882,20582,3133,5500,1729,15082,2622,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,39859,5058,16598,2966,7516,1607,9082,2601,7306,2282,1776,725,23261,4231,2449,1619,20812,3853,6141,1674,14671,3262,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,3473,1366,2489,1244,1319,1129,1170,515,1105,511,65,60,984,766,190,250,794,551,157,154,637,544,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,186978,12925,65454,7444,17064,3172,48390,6058,42409,5812,5981,1656,121524,9532,4927,1245,116597,9313,36590,5480,80007,7123,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,260977,13192,155255,10413,35794,4319,119461,8900,89090,7214,30371,4016,105722,7906,6453,1408,99269,7779,36216,3960,63053,6352,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,91003,6662,56089,4770,27898,3338,28191,3165,23533,3136,4658,1135,34914,4455,2441,759,32473,4468,12995,2506,19478,3142,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,78004,6092,34355,3796,12848,2174,21507,3097,16598,2723,4909,1250,43649,4440,4162,1171,39487,4312,11285,2201,28202,3545,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,21703,3008,11414,2435,3048,859,8366,2295,6745,2025,1621,649,10289,2091,435,295,9854,2106,3574,1000,6280,1714,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,58888,5587,35019,4782,18084,4368,16935,2501,13915,2289,3020,1179,23869,2914,631,378,23238,2912,9531,2082,13707,2006,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,4490,1184,3702,1063,2857,1062,845,461,813,460,32,59,788,503,28,53,760,495,278,177,482,393,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,32319,4686,16483,2642,6754,1760,9729,2169,7733,1928,1996,758,15836,3125,681,352,15155,3054,5111,1638,10044,2354,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,245769,15097,125695,8819,31541,4446,94154,7391,84486,6919,9668,2034,120074,8741,3380,1000,116694,8599,39548,4807,77146,6387,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,10042,2620,6177,1870,2427,1016,3750,1429,2741,887,1009,770,3865,1354,443,333,3422,1323,1482,829,1940,1042,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,533453,20707,257983,13364,49715,5003,208268,11887,172892,10543,35376,3666,275470,13859,13580,2269,261890,13607,80987,7603,180903,10688,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,171207,10668,139150,9034,53642,5112,85508,6045,74339,5867,11169,2246,32057,4743,2599,1331,29458,4340,10776,2213,18682,3148,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1533772,27295,797650,19279,165370,9820,632280,18799,503383,16992,128897,8991,736122,22432,62947,5449,673175,21006,183242,9595,489933,18556,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,285301,14702,120744,7220,25213,3116,95531,6521,76892,6352,18639,3097,164557,10487,9294,2340,155263,10133,43790,4275,111473,8710,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,4329,1284,3513,1075,1899,837,1614,537,1316,441,298,228,816,442,0,149,816,442,394,286,422,396,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,86446,6427,59035,5355,31058,3783,27977,3734,20055,2807,7922,2091,27411,3721,2585,954,24826,3604,5665,1420,19161,3174,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,93836,5754,49036,4028,14328,1981,34708,3658,28838,3342,5870,1002,44800,3790,1953,682,42847,3856,13321,1859,29526,3135,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,103343,8179,50530,5371,15954,2971,34576,4406,30510,4109,4066,1123,52813,5017,3029,1137,49784,4996,17933,3312,31851,3506,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,236845,13500,177954,11744,52564,5788,125390,9308,88645,6482,36745,4599,58891,6454,5144,1573,53747,5854,17873,2609,35874,5056,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,67303,6348,31383,4403,5429,1576,25954,4059,22850,4037,3104,1032,35920,5004,1138,667,34782,5003,12251,2182,22531,4085,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,63655,5971,27173,3712,9278,1639,17895,3391,14836,3009,3059,1366,36482,3835,2371,1102,34111,3648,10696,2140,23415,2860,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,5774,1440,3371,1108,1057,524,2314,1048,1336,611,978,700,2403,934,200,188,2203,915,649,384,1554,742,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,81420,7613,33282,4029,10621,2042,22661,3515,18118,3287,4543,1246,48138,5295,3735,1398,44403,5217,12196,2362,32207,4205,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1452198,35629,830524,23739,249438,13794,581086,18835,447621,15909,133465,8058,621674,20789,23976,3369,597698,20656,163837,9249,433861,17622,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,125141,10032,64084,6880,23328,4765,40756,4792,35649,4161,5107,1702,61057,6521,2328,740,58729,6435,24045,3019,34684,5152,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,1592,528,719,365,411,296,308,249,290,249,18,27,873,424,334,284,539,349,347,205,192,181,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,149442,10321,66443,5376,24515,2695,41928,4986,36033,4255,5895,1682,82999,6897,5512,1483,77487,6856,34766,4565,42721,4662,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,232717,13060,123936,9592,40047,5679,83889,6117,68749,6196,15140,2549,108781,6987,4937,1437,103844,7000,32438,3751,71406,5977,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,5291,1682,3762,1357,2253,1261,1509,599,625,402,884,588,1529,728,737,569,792,469,164,231,628,434,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,87458,7396,48687,5281,14925,2938,33762,4381,28048,3935,5714,1299,38771,4985,1879,746,36892,5017,12755,2365,24137,3622,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,10797,2604,8571,2129,5433,1737,3138,1151,2731,1043,407,264,2226,1042,18,33,2208,1033,564,356,1644,872,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,366394,14235,356523,13995,5980,1448,350543,13976,50606,5075,299937,12607,9871,1642,219,204,9652,1635,570,443,9082,1552,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
