GEO_ID,B06007_001E,B06007_001M,B06007_002E,B06007_002M,B06007_003E,B06007_003M,B06007_004E,B06007_004M,B06007_005E,B06007_005M,B06007_006E,B06007_006M,B06007_007E,B06007_007M,B06007_008E,B06007_008M,B06007_009E,B06007_009M,B06007_010E,B06007_010M,B06007_011E,B06007_011M,B06007_012E,B06007_012M,B06007_013E,B06007_013M,B06007_014E,B06007_014M,B06007_015E,B06007_015M,B06007_016E,B06007_016M,B06007_017E,B06007_017M,B06007_018E,B06007_018M,B06007_019E,B06007_019M,B06007_020E,B06007_020M,B06007_021E,B06007_021M,B06007_022E,B06007_022M,B06007_023E,B06007_023M,B06007_024E,B06007_024M,B06007_025E,B06007_025M,B06007_026E,B06007_026M,B06007_027E,B06007_027M,B06007_028E,B06007_028M,B06007_029E,B06007_029M,B06007_030E,B06007_030M,B06007_031E,B06007_031M,B06007_032E,B06007_032M,B06007_033E,B06007_033M,B06007_034E,B06007_034M,B06007_035E,B06007_035M,B06007_036E,B06007_036M,B06007_037E,B06007_037M,B06007_038E,B06007_038M,B06007_039E,B06007_039M,B06007_040E,B06007_040M,NAME,B06007_001EA,B06007_001MA,B06007_002EA,B06007_002MA,B06007_003MA,B06007_003EA,B06007_004MA,B06007_004EA,B06007_005MA,B06007_005EA,B06007_006EA,B06007_006MA,B06007_007MA,B06007_007EA,B06007_008EA,B06007_008MA,B06007_009EA,B06007_009MA,B06007_010MA,B06007_010EA,B06007_011EA,B06007_011MA,B06007_012EA,B06007_012MA,B06007_013EA,B06007_013MA,B06007_014MA,B06007_014EA,B06007_015MA,B06007_015EA,B06007_016EA,B06007_016MA,B06007_017MA,B06007_017EA,B06007_018EA,B06007_018MA,B06007_019EA,B06007_019MA,B06007_020MA,B06007_020EA,B06007_021MA,B06007_021EA,B06007_022MA,B06007_022EA,B06007_023EA,B06007_023MA,B06007_024EA,B06007_024MA,B06007_025MA,B06007_025EA,B06007_026MA,B06007_026EA,B06007_027MA,B06007_027EA,B06007_028EA,B06007_028MA,B06007_029MA,B06007_029EA,B06007_030EA,B06007_030MA,B06007_031MA,B06007_031EA,B06007_032MA,B06007_032EA,B06007_033EA,B06007_033MA,B06007_034EA,B06007_034MA,B06007_035EA,B06007_035MA,B06007_036MA,B06007_036EA,B06007_037EA,B06007_037MA,B06007_038MA,B06007_038EA,B06007_039EA,B06007_039MA,B06007_040EA,B06007_040MA,state
0400000US13,9335151,3801,8068316,21042,741407,12311,400770,10660,340637,12384,525428,14680,337780,11985,187648,7429,4926384,30149,4683057,27830,176817,7567,144134,7131,32683,3465,66510,5814,59074,4982,7436,1888,3318041,32332,3117762,33040,135403,8302,115898,7937,19505,2927,64876,6093,58009,5653,6867,2147,126420,8120,89532,6338,27496,3991,20243,3303,7253,1589,9392,2259,7680,2150,1712,728,964306,18716,177965,7900,401691,10891,120495,6937,281196,10379,384650,11439,213017,8978,171633,7168,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1313348,394,983531,12796,25222,2994,15821,2348,9401,2289,304595,12023,141915,8464,162680,9112,684478,10996,605937,12165,3335,979,2138,765,1197,701,75206,6101,56010,5934,19196,2383,345470,7309,316121,7275,11969,1841,8824,1523,3145,954,17380,2511,13634,2025,3746,1637,38272,3860,23567,2554,1883,883,1091,594,792,556,12822,2151,6737,1478,6085,1634,245128,9926,37906,2891,8035,1756,3768,1022,4267,1507,199187,9694,65534,4692,133653,7739,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1500897,1466,1336975,7584,120975,5652,74491,4722,46484,4011,42947,4524,27998,3174,14949,3092,663359,14278,615586,14032,39512,4308,32950,3865,6562,1496,8261,1663,6722,1477,1539,795,728377,13246,690866,12826,29008,3178,24531,3054,4477,1246,8503,1637,7498,1511,1005,663,14381,2221,12907,2208,538,328,390,284,148,136,936,589,763,528,173,157,94780,5718,17616,2204,51917,4257,16620,2885,35297,3350,25247,3314,13015,2089,12232,2856,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12085046,3404,9346306,23585,1588401,15510,907757,16655,680644,14630,1150339,21620,714705,16452,435634,12560,7922061,30973,7014257,33556,664371,13264,564228,13641,100143,5085,243433,11628,214602,10613,28831,3953,2240766,26591,2089119,26044,99329,6455,79305,5513,20024,3081,52318,4462,48052,4484,4266,903,126646,6212,49307,3722,57089,4351,34156,3456,22933,2406,20250,3344,14242,2598,6008,1894,1795573,23674,193623,8348,767612,14955,230068,9810,537544,13197,834338,16554,437809,11608,396529,11071,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6146838,2969,5645211,12659,281954,7828,166115,7314,115839,7226,219673,10068,141559,8388,78114,5555,4123503,19121,3974321,19409,82957,5584,67119,5186,15838,2507,66225,6268,49510,5552,16715,2443,1669714,18992,1589020,20005,58789,3879,49949,3812,8840,1763,21905,2606,18960,2362,2945,936,42699,3627,28899,2798,10635,2664,7211,2252,3424,982,3165,858,2941,829,224,188,310922,9862,52971,4212,129573,5909,41836,4707,87737,5411,128378,6929,70148,5283,58230,4784,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2897339,2384,2687597,8924,108020,4921,60096,4148,47924,4047,101722,7024,61098,4678,40624,3959,2030515,13852,1980043,14659,30594,2253,24474,2341,6120,1268,19878,2879,17204,2724,2674,857,704106,13686,669873,13925,22509,2645,17474,2363,5035,1167,11724,1809,9494,1634,2230,745,15226,2315,11338,2153,2322,883,1810,816,512,297,1566,690,908,435,658,544,147492,7128,26343,2798,52595,3958,16338,2688,36257,3042,68554,5695,33492,3266,35062,3910,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2694653,1648,2402216,8828,194681,6696,115230,6195,79451,4802,97756,5490,62522,4373,35234,3147,1531255,13855,1464980,13268,49738,3589,43324,3606,6414,1012,16537,2175,14309,2022,2228,758,946256,13788,891614,13298,41991,3487,35179,3589,6812,1416,12651,2206,11396,2095,1255,522,21008,2371,16231,2096,3058,958,1901,709,1157,517,1719,720,1522,686,197,262,196134,7736,29391,3224,99894,5026,34826,3452,65068,4196,66849,4709,35295,3472,31554,2894,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4123458,2572,3917503,8848,105204,6270,59326,4643,45878,4134,100751,6886,62808,5067,37943,3931,2841252,17477,2801416,17071,23210,2528,17714,2382,5496,1146,16626,2666,13353,2494,3273,1049,1105784,16060,1062815,16326,24667,3035,20496,2741,4171,1132,18302,2416,15076,2286,3226,1258,29193,3016,23589,2645,3950,1193,3318,1041,632,462,1654,694,1342,603,312,304,147229,7022,29683,3181,53377,4758,17798,2833,35579,3800,64169,5084,33037,3308,31132,3773,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4320472,1953,3962762,12401,151159,7666,82479,6055,68680,5634,206551,8765,154240,8646,52311,3799,3324237,16505,3168970,16579,35403,4032,30175,4011,5228,1277,119864,5649,102070,5497,17794,1990,785948,15666,744966,14403,26542,3627,21205,3269,5337,1525,14440,2704,12650,2617,1790,607,29400,3337,20342,2504,6534,1849,5146,1571,1388,747,2524,897,2238,894,286,270,180887,7386,28484,3018,82680,5450,25953,2646,56727,5230,69723,5540,37282,5085,32441,2764,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1264125,996,1184952,4724,10799,1575,8473,1349,2326,826,68374,4495,51225,4412,17149,2549,790576,9207,753987,9721,2616,942,2517,946,99,142,33973,2963,28370,2961,5603,1072,416167,8968,402098,8801,3899,929,3206,769,693,486,10170,1719,8902,1561,1268,605,13023,1507,9874,1365,1174,601,1053,612,121,122,1975,700,1160,390,815,591,44359,3104,18993,1871,3110,922,1697,707,1413,618,22256,2647,12793,2024,9463,1927,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5562102,1310,4617898,16769,395706,8632,224206,8214,171500,7425,548498,14187,370950,13131,177548,7139,2522836,21694,2375674,21639,80551,4585,69840,4262,10711,1586,66611,5340,57370,4794,9241,1924,2119055,17182,2000582,17675,64358,4040,56164,4002,8194,1493,54115,4580,48780,4436,5335,1214,83522,4749,57437,4213,17026,2672,12966,2362,4060,1292,9059,1643,7566,1564,1493,746,836689,15352,184205,9683,233771,7107,85236,6710,148535,6667,418713,11829,257234,10722,161479,6782,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6328899,1440,4912432,19014,536190,8116,314092,9258,222098,8165,880277,17163,541623,14308,338654,11255,3822804,25480,3484400,25646,149473,6972,131255,6883,18218,2835,188931,7839,167317,7443,21614,2964,1297307,22983,1182139,20872,59180,4582,51097,4294,8083,1529,55988,3663,48440,3653,7548,1656,168719,7152,46659,3847,108042,6218,54279,4617,53763,3806,14018,2114,11276,1823,2742,1072,1040069,17419,199234,8606,219495,7974,77461,5478,142034,7341,621340,13700,314590,9843,306750,9987,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9325319,1863,8487342,18316,265198,9575,178520,7712,86678,5338,572779,15614,355564,11097,217215,9084,7082579,24325,6825498,26599,114445,6540,96423,6359,18022,2265,142636,7197,122355,6791,20281,2314,1562829,20578,1479804,19805,44290,3620,38410,3323,5880,1156,38735,3471,32427,3256,6308,964,69184,4438,43960,3349,11239,2101,6435,1540,4804,1508,13985,2475,8683,1483,5302,1872,610727,12575,138080,6472,95224,5655,37252,3338,57972,5147,377423,11031,192099,7635,185324,8542,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5074032,1826,4537827,11655,193185,6493,110067,5811,83118,4838,343020,9782,214631,7919,128389,5506,3379267,19623,3240505,19291,57431,3563,45494,3633,11937,1941,81331,4975,66251,4697,15080,2104,1258616,18555,1188880,18164,36235,3432,30552,3184,5683,1192,33501,3775,28713,3391,4788,1157,37396,2720,26119,2264,5596,1824,3645,1056,1951,952,5681,1242,4617,1263,1064,459,398753,9398,82323,4464,93923,4582,30376,3056,63547,3910,222507,6864,115050,5641,107457,4677,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2793325,1896,2690487,7861,59704,4579,35877,3330,23827,2988,43134,4735,31132,3597,12002,2047,1970382,14747,1943680,15253,15441,2280,12211,2178,3230,945,11261,1899,10203,1827,1058,509,741400,13826,720509,13106,13806,2131,11563,1758,2243,1133,7085,1926,5819,1567,1266,781,19083,2949,12391,2213,5012,1723,2913,1253,2099,880,1680,1010,1129,660,551,481,62460,5806,13907,2242,25445,3518,9190,1548,16255,2968,23108,2719,13981,2161,9127,1482,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5669938,2760,5339170,10522,142569,6485,90500,5276,52069,4984,188199,8700,121174,7197,67025,4979,3671561,18421,3593375,18280,42054,4161,34036,3867,8018,1374,36132,3318,29362,3152,6770,1201,1731226,19184,1672371,18843,34317,3359,28984,3189,5333,1678,24538,2775,20052,2416,4486,1979,36601,3586,27991,3054,4440,1708,3283,1314,1157,667,4170,1184,3530,1131,640,283,230550,8527,45433,3501,61758,4638,24197,3203,37561,3964,123359,6905,68230,5406,55129,4168,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,954022,1548,918317,3299,11569,1595,9131,1351,2438,834,24136,2657,20208,2265,3928,892,499819,7994,485556,7983,2651,724,2313,696,338,320,11612,1795,10975,1755,637,239,426568,7681,415104,7636,6068,977,5382,907,686,383,5396,1215,4996,1105,400,327,8252,1597,7229,1460,340,249,323,244,17,27,683,508,683,508,0,165,19383,2375,10428,1586,2510,860,1113,609,1397,577,6445,1481,3554,934,2891,881,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1739686,1130,1556320,6880,121495,5325,64959,4206,56536,4087,61871,4328,36076,3149,25795,3094,1102718,9975,1061018,9718,30325,3156,24883,2864,5442,1223,11375,1869,8827,1438,2548,910,500618,9588,466853,8901,24975,3318,21139,2949,3836,1034,8790,1624,7039,1255,1751,863,13998,1659,10982,1276,1447,741,954,399,493,531,1569,796,1281,776,288,195,122352,4623,17467,2320,64748,4324,17983,2725,46765,3837,40137,2741,18929,1931,21208,2568,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
