GEO_ID,B23024_001E,B23024_001M,B23024_002E,B23024_002M,B23024_003E,B23024_003M,B23024_004E,B23024_004M,B23024_005E,B23024_005M,B23024_006E,B23024_006M,B23024_007E,B23024_007M,B23024_008E,B23024_008M,B23024_009E,B23024_009M,B23024_010E,B23024_010M,B23024_011E,B23024_011M,B23024_012E,B23024_012M,B23024_013E,B23024_013M,B23024_014E,B23024_014M,B23024_015E,B23024_015M,B23024_016E,B23024_016M,B23024_017E,B23024_017M,B23024_018E,B23024_018M,B23024_019E,B23024_019M,B23024_020E,B23024_020M,B23024_021E,B23024_021M,B23024_022E,B23024_022M,B23024_023E,B23024_023M,B23024_024E,B23024_024M,B23024_025E,B23024_025M,B23024_026E,B23024_026M,B23024_027E,B23024_027M,B23024_028E,B23024_028M,B23024_029E,B23024_029M,B23024_030E,B23024_030M,B23024_031E,B23024_031M,NAME,B23024_001EA,B23024_001MA,B23024_002MA,B23024_002EA,B23024_003EA,B23024_003MA,B23024_004MA,B23024_004EA,B23024_005MA,B23024_005EA,B23024_006MA,B23024_006EA,B23024_007EA,B23024_007MA,B23024_008MA,B23024_008EA,B23024_009MA,B23024_009EA,B23024_010MA,B23024_010EA,B23024_011MA,B23024_011EA,B23024_012EA,B23024_012MA,B23024_013MA,B23024_013EA,B23024_014EA,B23024_014MA,B23024_015MA,B23024_015EA,B23024_016MA,B23024_016EA,B23024_017EA,B23024_017MA,B23024_018EA,B23024_018MA,B23024_019EA,B23024_019MA,B23024_020MA,B23024_020EA,B23024_021MA,B23024_021EA,B23024_022EA,B23024_022MA,B23024_023MA,B23024_023EA,B23024_024EA,B23024_024MA,B23024_025MA,B23024_025EA,B23024_026MA,B23024_026EA,B23024_027MA,B23024_027EA,B23024_028MA,B23024_028EA,B23024_029EA,B23024_029MA,B23024_030MA,B23024_030EA,B23024_031EA,B23024_031MA,state
0400000US13,5851439,8192,1001922,18691,195574,8152,46362,3975,0,214,46362,3975,25221,2620,21141,2786,149212,7218,806348,17144,478817,15536,892,528,477925,15583,335261,13376,142664,7713,327531,11968,4849517,20361,461264,12594,214214,8165,1728,678,212486,8155,183002,7885,29484,2982,247050,9439,4388253,21419,3735997,24113,28122,3446,3707875,24147,3479004,23576,228871,9729,652256,16279,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,822321,1875,88018,5801,15197,2048,3097,1159,0,185,3097,1159,2121,1000,976,409,12100,1843,72821,5424,36767,3503,435,294,36332,3511,28494,3240,7838,1252,36054,3737,734303,5877,49758,3573,27345,2934,1642,626,25703,2689,22827,2485,2876,812,22413,2266,684545,6716,587804,7115,32466,3122,555338,7481,532834,8131,22504,2639,96741,4269,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,903672,2978,136426,8624,31018,3369,8541,1467,0,193,8541,1467,5023,1117,3518,1038,22477,3009,105408,7573,69397,5434,46,75,69351,5438,55670,4787,13681,1899,36011,4013,767246,9071,72045,4307,37733,3475,0,193,37733,3475,33092,3165,4641,1273,34312,3437,695201,10294,582588,9822,2120,685,580468,9816,558263,9452,22205,2834,112613,5681,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7632020,5176,1022606,19257,185982,7747,48153,3632,0,185,48153,3632,27973,2872,20180,2288,137829,6999,836624,18409,514360,12913,79,104,514281,12911,352615,9612,161666,7606,322264,10111,6609414,19598,510863,11456,261108,9254,234,176,260874,9251,225562,8676,35312,2524,249755,7197,6098551,20672,5302169,19910,6840,1376,5295329,20340,4972346,20747,322983,9762,796382,13049,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3792827,5464,569734,13801,137659,6080,32565,3038,0,190,32565,3038,18631,1866,13934,2167,105094,5604,432075,12206,268067,9518,216,420,267851,9554,198090,8276,69761,4775,164008,7665,3223093,15240,337396,7622,161817,6509,16,30,161801,6512,143218,5675,18583,2624,175579,5788,2885697,16611,2507140,17379,2097,642,2505043,17424,2388740,16672,116303,5152,378557,8682,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1761599,4270,212731,7845,47104,3659,14329,1759,0,157,14329,1759,10051,1650,4278,854,32775,3141,165627,6372,108100,5307,0,157,108100,5307,90612,4904,17488,1804,57527,4043,1548868,8230,127529,4974,74537,3715,11,20,74526,3716,68917,3596,5609,1148,52992,3242,1421339,9251,1274423,8412,1818,749,1272605,8392,1237240,8976,35365,2988,146916,5235,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1644096,4046,212071,8862,43118,3919,13080,1811,58,102,13022,1795,8870,1321,4152,1007,30038,3354,168953,7954,105440,6001,317,332,105123,5985,83778,5538,21345,2762,63513,5082,1432025,9456,130192,5291,70112,3957,579,314,69533,3918,63861,3793,5672,1153,60080,3300,1301833,9506,1147766,9589,10909,1523,1136857,9696,1097989,10022,38868,3176,154067,4765,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2562084,4991,456117,11205,136823,6361,24583,2969,0,189,24583,2969,13588,1815,10995,2004,112240,5531,319294,10381,185422,7929,144,138,185278,7958,135702,6254,49576,3663,133872,7715,2105967,11488,274387,8438,109865,5937,602,396,109263,6005,96675,5376,12588,2108,164522,5745,1831580,11558,1558903,12351,6352,1277,1552551,12529,1477713,13025,74838,3837,272677,7354,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2701080,5743,478009,14392,107694,5834,25560,3029,0,203,25560,3029,14863,2297,10697,1888,82134,5108,370315,12226,206779,8366,165,143,206614,8351,157870,7642,48744,4000,163536,7494,2223071,14695,251281,8210,112082,5765,825,535,111257,5684,98301,5304,12956,2216,139199,6696,1971790,14842,1658116,14564,9492,1383,1648624,14427,1572403,14275,76221,5026,313674,8618,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,785366,2066,109953,5541,38022,2981,7709,1391,0,165,7709,1391,4855,1254,2854,756,30313,2787,71931,4662,45273,3879,26,46,45247,3881,33609,3007,11638,2232,26658,2586,675413,5514,75482,3715,34440,3173,0,165,34440,3173,30766,2946,3674,1002,41042,3072,599931,5849,527292,6503,1498,577,525794,6505,504522,6427,21272,2292,72639,3539,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3562420,4480,324692,10683,68637,4740,17196,2182,0,197,17196,2182,8902,1646,8294,1464,51441,3951,256055,10246,149616,7021,368,332,149248,6977,104727,5869,44521,3994,106439,6565,3237728,10809,245244,8312,133044,6415,397,244,132647,6433,117381,6178,15266,1997,112200,4971,2992484,12327,2643598,12954,18965,2008,2624633,13190,2489828,12581,134805,6455,348886,9161,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4001966,4622,440718,13897,101434,6287,25081,2540,0,203,25081,2540,13569,1826,11512,1958,76353,5620,339284,12087,193461,8951,188,248,193273,8976,136937,7079,56336,4729,145823,7918,3561248,14517,274969,9495,136088,5657,276,373,135812,5582,117861,5336,17951,2301,138881,7049,3286279,15782,2922479,18021,3340,1006,2919139,18221,2767891,19506,151248,6530,363800,9967,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5791499,4350,944160,15612,238012,8518,57916,3656,0,168,57916,3656,32510,2530,25406,2418,180096,7344,706148,13221,447091,10733,53,65,447038,10741,310998,8688,136040,6838,259057,9162,4847339,16454,512412,10715,223009,6638,122,128,222887,6632,194171,6467,28716,2270,289403,7507,4334927,20092,3682166,19111,3442,795,3678724,19050,3465224,19002,213500,6829,652761,11025,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3194984,3854,340378,8897,72398,3985,22229,2128,0,145,22229,2128,15204,1682,7025,1129,50169,3238,267980,7998,181178,7238,0,145,181178,7238,143607,6750,37571,2492,86802,4736,2854606,10075,206079,5657,123803,4502,74,122,123729,4494,113586,4555,10143,1636,82276,3042,2648527,11449,2372739,12074,1258,480,2371481,12064,2291711,12755,79770,3633,275788,7377,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1688078,5578,364735,13547,89239,6770,18604,2651,0,208,18604,2651,10335,1927,8269,1664,70635,5316,275496,10855,164549,7700,64,84,164485,7711,117648,6863,46837,4025,110947,6350,1323343,13751,178369,7670,70926,4255,176,253,70750,4230,60353,4249,10397,1531,107443,6190,1144974,14774,963074,13575,5052,1137,958022,13218,906024,13005,51998,4449,181900,7395,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3495622,4811,516980,13947,136904,6549,31737,3218,0,184,31737,3218,17071,2419,14666,2015,105167,5445,380076,12201,239256,8824,309,272,238947,8816,181910,7359,57037,3792,140820,7266,2978642,14336,318380,8479,150292,6425,546,343,149746,6411,132947,6085,16799,1854,168088,6076,2660262,15227,2316033,16330,8330,1585,2307703,16253,2204722,15471,102981,5977,344229,9092,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,587334,2471,94928,5102,18341,2229,5563,1035,0,165,5563,1035,3706,876,1857,602,12778,1826,76587,5179,46211,4141,135,140,46076,4134,37439,3648,8637,1795,30376,2911,492406,5648,53398,3399,27573,2433,155,189,27418,2465,24337,2160,3081,880,25825,2121,439008,6468,380666,6503,2930,817,377736,6348,363501,6163,14235,1485,58342,2710,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1064876,3016,128261,5505,23300,2312,7056,1347,0,157,7056,1347,5253,1135,1803,598,16244,1793,104961,5054,69772,4452,37,64,69735,4452,57464,3923,12271,1843,35189,2622,936615,5605,72810,3901,41111,2703,55,83,41056,2689,38287,2595,2769,629,31699,2899,863805,5997,779048,6782,3995,988,775053,6978,754924,6800,20129,1935,84757,3632,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1658069,2460,238098,9172,44270,4210,13155,2055,0,206,13155,2055,6724,1506,6431,1392,31115,3466,193828,8520,117113,5708,0,206,117113,5708,80207,4730,36906,3337,76715,5459,1419971,9475,144834,7545,78165,4856,471,375,77694,4859,68154,4301,9540,1750,66669,4794,1275137,11551,1092355,12220,5437,1080,1086918,12366,1007238,11759,79680,5031,182782,7054,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,794843,2354,69478,5594,18221,2712,4331,1203,0,185,4331,1203,2311,833,2020,932,13890,2114,51257,4903,31211,3556,0,185,31211,3556,23480,3093,7731,1637,20046,2708,725365,6358,65252,4103,35571,3155,0,185,35571,3155,33004,3128,2567,762,29681,2913,660113,7282,582517,7473,685,377,581832,7516,559550,7751,22282,2470,77596,3959,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5282851,3985,534365,14379,94853,5460,23320,2381,0,200,23320,2381,12103,1675,11217,1698,71533,4932,439512,12341,258055,8539,182,143,257873,8523,178730,6584,79143,4809,181457,7800,4748486,15244,337528,9714,171725,7081,214,185,171511,7114,147818,6321,23693,2498,165803,6799,4410958,15520,3807662,16980,5994,1167,3801668,17101,3551606,18613,250062,8742,603296,11135,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1183907,3989,236608,8778,46808,3576,12068,2194,0,195,12068,2194,8266,1439,3802,1482,34740,3148,189800,7891,110524,5817,46,79,110478,5800,84463,5126,26015,3170,79276,4999,947299,8714,115590,6417,54919,4511,196,162,54723,4484,49159,3934,5564,1428,60671,4244,831709,9492,688610,9624,5458,1140,683152,9891,648237,9516,34915,3229,143099,6411,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11818229,5421,1693614,26638,316369,10296,66087,4532,0,193,66087,4532,34798,3320,31289,3192,250282,8804,1377245,23376,761825,16754,270,204,761555,16780,558250,13728,203305,8789,615420,14801,10124615,26739,729932,14796,347601,9933,861,424,346740,9975,306279,9555,40461,3235,382331,9745,9394683,27578,8057455,31049,14370,1910,8043085,30846,7565541,30165,477544,12847,1337228,19355,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5763394,6186,949493,18364,208504,8614,52671,4239,178,220,52493,4156,27613,2629,24880,2781,155833,7640,740989,16896,460240,12372,1297,611,458943,12450,327474,11260,131469,5835,280749,9700,4813901,18441,480834,11045,211640,8176,3767,1390,207873,7663,182867,7250,25006,2734,269194,8195,4333067,20348,3743808,19627,62736,3473,3681072,19549,3466542,20369,214530,9138,589259,12326,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,428516,2506,48705,3360,8426,1343,2001,598,0,149,2001,598,1739,615,262,152,6425,1131,40279,3161,25633,2457,80,100,25553,2471,22787,2329,2766,903,14646,1954,379811,3762,28175,2530,18972,2259,0,149,18972,2259,17931,2162,1041,517,9203,1297,351636,3814,314114,4374,3362,781,310752,4335,306214,4328,4538,986,37522,2420,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6720595,6135,1008452,18888,259723,10039,59115,3710,0,190,59115,3710,33027,2542,26088,2820,200608,9146,748729,17216,452482,13186,176,139,452306,13209,324838,11118,127468,6607,296247,10611,5712143,20642,556702,11484,272176,8323,53,91,272123,8317,241341,7503,30782,3403,284526,8249,5155441,23177,4461763,23029,6807,1480,4454956,23246,4250223,24590,204733,7177,693678,11389,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2183999,4198,330774,7990,85001,3728,18633,1722,79,133,18554,1706,12269,1314,6285,1085,66368,3331,245773,6764,142500,5668,57,104,142443,5655,110476,4561,31967,2888,103273,4592,1853225,8959,226869,6949,109505,5059,556,282,108949,5016,99998,4591,8951,1495,117364,5134,1626356,10117,1383585,10382,10083,1422,1373502,10338,1325517,10395,47985,2965,242771,6109,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
