GEO_ID,B19013B_001E,B19013B_001M,NAME,B19013B_001MA,B19013B_001EA,state
0400000US01,29210,918,Alabama,null,null,01
0400000US02,51780,13403,Alaska,null,null,02
0400000US04,36528,1558,Arizona,null,null,04
0400000US05,25540,1430,Arkansas,null,null,05
0400000US06,40856,952,California,null,null,06
0400000US08,43145,2930,Colorado,null,null,08
0400000US09,41286,1913,Connecticut,null,null,09
0400000US10,51995,3091,Delaware,null,null,10
0400000US11,38124,3081,District of Columbia,null,null,11
0400000US12,32956,852,Florida,null,null,12
0400000US13,35288,639,Georgia,null,null,13
0400000US15,66629,10904,Hawaii,null,null,15
0400000US16,41579,31710,Idaho,null,null,16
0400000US17,32244,656,Illinois,null,null,17
0400000US18,29509,1441,Indiana,null,null,18
0400000US19,28526,3304,Iowa,null,null,19
0400000US20,31589,1225,Kansas,null,null,20
0400000US21,29703,2266,Kentucky,null,null,21
0400000US22,27090,625,Louisiana,null,null,22
0400000US23,22007,10222,Maine,null,null,23
0400000US24,57907,1422,Maryland,null,null,24
0400000US25,44157,2698,Massachusetts,null,null,25
0400000US26,28441,794,Michigan,null,null,26
0400000US27,31021,2315,Minnesota,null,null,27
0400000US28,25184,886,Mississippi,null,null,28
0400000US29,31949,1012,Missouri,null,null,29
0400000US30,26414,21871,Montana,null,null,30
0400000US31,27786,3080,Nebraska,null,null,31
0400000US32,34629,3093,Nevada,null,null,32
0400000US33,46818,13504,New Hampshire,null,null,33
0400000US34,44124,1767,New Jersey,null,null,34
0400000US35,45829,6662,New Mexico,null,null,35
0400000US36,40522,754,New York,null,null,36
0400000US37,32092,526,North Carolina,null,null,37
0400000US38,28829,7441,North Dakota,null,null,38
0400000US39,28023,917,Ohio,null,null,39
0400000US40,30043,1799,Oklahoma,null,null,40
0400000US41,30806,5045,Oregon,null,null,41
0400000US42,32186,949,Pennsylvania,null,null,42
0400000US44,32122,3270,Rhode Island,null,null,44
0400000US45,29289,947,South Carolina,null,null,45
0400000US46,40083,14418,South Dakota,null,null,46
0400000US47,32086,759,Tennessee,null,null,47
0400000US48,37608,756,Texas,null,null,48
0400000US49,32969,8841,Utah,null,null,49
0400000US50,53505,15564,Vermont,null,null,50
0400000US51,41828,933,Virginia,null,null,51
0400000US53,40760,3099,Washington,null,null,53
0400000US54,30500,3872,West Virginia,null,null,54
0400000US55,26935,1122,Wisconsin,null,null,55
0400000US56,41432,20807,Wyoming,null,null,56
0400000US72,18463,1154,Puerto Rico,null,null,72
