GEO_ID,B25116_001E,B25116_001M,B25116_002E,B25116_002M,B25116_003E,B25116_003M,B25116_004E,B25116_004M,B25116_005E,B25116_005M,B25116_006E,B25116_006M,B25116_007E,B25116_007M,B25116_008E,B25116_008M,B25116_009E,B25116_009M,B25116_010E,B25116_010M,B25116_011E,B25116_011M,B25116_012E,B25116_012M,B25116_013E,B25116_013M,B25116_014E,B25116_014M,B25116_015E,B25116_015M,B25116_016E,B25116_016M,B25116_017E,B25116_017M,B25116_018E,B25116_018M,B25116_019E,B25116_019M,B25116_020E,B25116_020M,B25116_021E,B25116_021M,B25116_022E,B25116_022M,B25116_023E,B25116_023M,NAME,B25116_001EA,B25116_001MA,B25116_002EA,B25116_002MA,B25116_003MA,B25116_003EA,B25116_004EA,B25116_004MA,B25116_005EA,B25116_005MA,B25116_006MA,B25116_006EA,B25116_007MA,B25116_007EA,B25116_008EA,B25116_008MA,B25116_009MA,B25116_009EA,B25116_010EA,B25116_010MA,B25116_011MA,B25116_011EA,B25116_012MA,B25116_012EA,B25116_013EA,B25116_013MA,B25116_014MA,B25116_014EA,B25116_015MA,B25116_015EA,B25116_016MA,B25116_016EA,B25116_017EA,B25116_017MA,B25116_018EA,B25116_018MA,B25116_019MA,B25116_019EA,B25116_020EA,B25116_020MA,B25116_021MA,B25116_021EA,B25116_022EA,B25116_022MA,B25116_023MA,B25116_023EA,state
0400000US13,3546965,15286,2222377,19196,501349,10873,179124,7194,119319,5152,108319,4637,94587,4446,1721028,16737,971879,13209,370966,7708,254128,5402,124055,3440,1324588,15205,457729,10924,283079,8985,81128,4772,47785,3056,45737,2827,866859,13062,740210,13069,78829,4704,33473,3376,14347,1781,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,450120,4406,252999,3913,52136,3255,15006,2252,12741,1847,10668,1235,13721,1264,200863,4677,83364,3221,52488,2284,39203,2007,25808,1845,197121,5311,56429,3670,30152,3074,9829,1261,8259,1241,8189,1262,140692,5036,110912,4275,16457,1931,8686,1245,4637,896,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,588489,5467,408174,6844,85676,4881,26170,2519,20004,2317,20143,2046,19359,1805,322498,6353,175273,4828,71364,3090,48027,2302,27834,1629,180315,6715,56041,3991,30525,2953,9855,1676,7528,1400,8133,1641,124274,5667,106741,4826,10796,1706,4711,1267,2026,617,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4783421,13914,3154027,17254,733468,12726,238764,8235,164102,6144,145148,4703,185454,4541,2420559,17268,1347525,13649,538866,7113,331791,5913,202377,4510,1629394,15616,650927,9025,385883,8302,107133,4041,69440,3825,88471,4534,978467,13622,825388,13259,92757,4244,38324,3257,21998,1957,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2498395,10688,1712020,11961,393764,9079,125220,6080,88502,3698,80940,3710,99102,4168,1318256,11441,737726,9083,289882,5008,185487,3904,105161,3435,786375,11440,311176,8154,176281,6911,59079,3275,34557,2698,41259,2878,475199,10402,402301,9713,42913,2811,17199,2182,12786,1665,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1236209,7287,875362,8231,203181,4831,61695,3336,48652,2694,37804,2259,55030,2170,672181,7745,375488,6509,144038,3151,91329,2115,61326,2043,360847,6767,155268,5400,86416,4202,23380,2095,16595,1701,28877,2235,205579,6620,176584,6270,15824,1596,6346,981,6825,1006,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1113729,6143,735737,7229,162807,4817,46825,2769,37717,2381,33412,1925,44853,2399,572930,7049,319343,6288,130281,2759,77653,2254,45653,1798,377992,7275,152265,4997,87019,4288,26097,2153,14779,1467,24370,1976,225727,6474,195510,6568,16379,1853,7062,1104,6776,1151,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1705623,9376,1149308,10177,264044,7504,77695,4308,65165,3992,56062,2935,65122,2983,885264,9900,480441,7718,197389,4140,133888,3044,73546,2286,556315,9575,208599,5730,115828,5082,42025,3371,25768,2277,24978,2363,347716,8308,292504,7469,34204,2760,14864,1934,6144,1013,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1728149,9677,1140052,11811,284289,8637,91256,5022,70719,4274,57830,3040,64484,2867,855763,10733,470604,8864,191149,4789,125220,3568,68790,2215,588097,11088,222257,7492,133486,6831,44357,3359,24809,2312,19605,1544,365840,8900,309218,8369,34954,2605,13417,1597,8251,1391,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,547686,5711,384237,5646,92821,4606,26394,2631,24275,2424,21219,1870,20933,1616,291416,5368,146644,4096,72402,2301,47359,1791,25011,1332,163449,5445,71245,4032,34041,2964,13690,1663,9070,1329,14444,1732,92204,4699,75956,4317,7672,1451,4319,1004,4257,815,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2161680,8942,1436907,10973,319363,8979,109826,5992,74990,3636,65407,3098,69140,3030,1117544,10835,619089,7557,258719,4885,157924,4038,81812,2990,724773,10402,268326,6887,150238,5843,49911,3304,30138,2497,38039,2675,456447,9534,379234,8707,45101,3581,18814,2013,13298,1615,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2536321,9232,1560809,13055,337364,7834,104858,5241,74997,3453,72043,3276,85466,4169,1223445,13271,654986,10295,292174,5528,174258,3861,102027,3353,975512,13094,383900,7925,190092,6540,68439,3662,57113,2756,68256,3702,591612,12040,487173,10710,57397,3751,27326,2168,19716,2196,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3832466,10485,2703957,13324,654597,9860,198655,5552,163880,5335,136881,3910,155181,4561,2049360,14293,1095034,11264,470096,5877,301972,3682,182258,4669,1128509,11560,456668,9798,240474,7913,91915,5016,54570,3284,69709,3822,671841,11604,564802,11137,65860,3900,24819,1887,16360,1653,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2119954,6871,1516900,9427,335091,7842,117227,5203,81275,3556,59289,2711,77300,3351,1181809,10544,690922,8533,255889,3466,150497,3045,84501,2362,603054,9033,264357,6644,140922,4886,43098,2787,26385,2422,53952,2836,338697,7797,290033,7358,25356,2118,11400,1505,11908,1417,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1091002,7807,733101,8509,179318,5977,49550,3596,44852,3425,39216,3130,45700,2979,553783,8494,292722,6120,124682,4174,84747,3268,51632,2197,357901,8808,117469,5254,66018,4182,23058,2211,15044,2240,13349,1896,240432,8397,201303,7031,23590,2697,10994,1733,4545,986,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2362853,9949,1582412,10949,373169,7719,117443,4998,86357,4140,75967,3921,93402,3275,1209243,10905,651822,8138,271579,5426,179379,4157,106463,3275,780441,10077,319569,6816,180168,6523,56730,2985,39062,2852,43609,2925,460872,10313,391576,9349,39649,2702,17606,1943,12041,1597,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,406288,3840,271719,4579,66412,3145,17159,1973,17650,1941,15768,1706,15835,1452,205307,4471,103443,3612,52063,1913,32544,1624,17257,1163,134569,4196,56567,3349,31111,2628,9429,1289,6617,1172,9410,1333,78002,3569,65068,3342,7105,1260,2860,624,2969,827,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,730579,4441,482452,6278,104536,4147,32774,2684,25279,2016,20517,1527,25966,1712,377916,6056,213581,4997,80664,2336,50530,1494,33141,1478,248127,5506,106197,4323,62418,3838,16414,1806,9289,1313,18076,1557,141930,4629,120663,4109,11882,1520,5741,1196,3644,756,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1002571,7173,544455,7251,133042,5172,46189,3317,31010,2443,29903,2694,25940,2098,411413,7048,213591,6172,91058,3213,72432,2764,34332,2100,458116,7272,153769,4903,87271,4299,30361,2841,18517,2086,17620,1703,304347,6922,248049,6328,33561,2831,16763,1773,5974,887,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519246,4617,364255,5925,70999,4049,19563,2173,19564,1726,15305,1797,16567,1942,293256,6260,157426,5170,70102,2814,41830,1706,23898,1635,154991,5597,61602,4318,31029,3265,13066,2241,6962,1246,10545,1609,93389,4853,78154,4509,8106,1479,4457,935,2672,789,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3176139,9966,2034223,13473,414671,10284,118945,5068,90978,4144,88495,4261,116253,4435,1619552,13526,867823,10325,379896,6331,232750,4511,139083,3702,1141916,14360,393998,8537,194722,6959,71811,3986,54222,2907,73243,4268,747918,11859,600054,10039,89039,4555,36781,2388,22044,1984,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,753507,6087,511693,7543,135256,4613,38125,2804,34735,2617,30139,2396,32257,2231,376437,7352,191447,5891,85844,2863,62204,2814,36942,1857,241814,6643,88097,4679,48660,3952,18085,1932,11698,1451,9654,1443,153717,6635,131726,6189,13111,1834,5594,1080,3286,752,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7219356,14194,3873299,19890,882092,14110,261662,8791,205279,6440,184246,5326,230905,6195,2991207,18978,1574119,14830,712615,8974,435611,5706,268862,5725,3346057,18812,1279454,19202,663684,15196,231266,8029,177464,6249,207040,6970,2066603,18054,1586629,16682,271995,7573,131147,5170,76832,4019,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3757480,13443,2414717,16856,570968,10242,178852,6822,132352,5291,121137,4659,138627,4455,1843749,16370,990230,13069,405715,5726,290598,4683,157206,3871,1342763,14344,484645,11606,283201,10340,87469,4408,57689,3858,56286,3473,858118,13221,726461,12993,80299,3982,34713,2772,16645,1598,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,298298,2835,193389,3714,42554,2740,14782,1592,10187,1393,6493,947,11092,1159,150835,3777,87494,3164,32696,1402,19443,1097,11202,931,104909,3874,48494,3356,26845,2556,8213,1275,3880,635,9556,1176,56415,3188,49085,2852,3159,713,1874,619,2297,682,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4564745,13440,3015795,17826,722013,11069,214216,7518,172867,5311,144587,4316,190343,4849,2293782,16447,1217664,13028,531627,7656,339241,6031,205250,4278,1548950,14954,642518,12661,352027,9628,122756,6054,73536,4203,94199,3990,906432,13797,763031,13003,81907,3826,37768,2845,23726,1763,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1447277,6526,948540,8048,227412,6085,64918,3117,57347,3226,49114,2697,56033,2268,721128,8133,389964,6832,156095,3260,110709,2720,64360,1824,498737,8276,186481,5190,110602,4537,32730,1995,21098,1788,22051,1698,312256,6911,267903,6175,25482,1838,11951,1457,6920,1083,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1523799,7789,926930,9344,216256,7307,53039,3968,59945,4121,52318,2847,50954,3168,710674,8409,352230,7220,172748,4467,120576,2920,65120,2924,596869,8290,214923,6416,113328,5638,43099,3365,24435,2419,34061,2348,381946,8674,318998,7477,37003,3208,15359,1911,10586,1463,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4938894,14403,3405170,15735,801737,11435,236932,7409,187744,6411,165179,5235,211882,4532,2603433,13412,1359726,11513,620182,7873,387166,4980,236359,5211,1533724,16437,684241,10718,353419,9695,118377,5213,83698,3659,128747,4032,849483,12919,687575,12234,81606,4033,41801,2478,38501,2142,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,406366,4030,245409,4846,55917,3806,19113,2289,12204,1643,10132,1396,14468,1587,189492,4667,97214,3888,48108,2608,27222,1559,16948,1302,160957,5516,65213,4247,32358,3162,12109,1630,9278,1262,11468,1385,95744,4339,79340,4025,8770,1413,4764,1099,2870,833,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1794989,10191,1223614,11969,299538,7341,87025,4720,73136,4391,68441,3325,70936,3015,924076,11666,469040,8952,214364,4725,159078,3688,81594,2600,571375,10442,203261,6995,122644,5682,36096,3058,20781,2065,23740,2283,368114,8937,310430,7697,32606,2945,18279,2004,6799,1040,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,331406,2992,222809,3636,48637,2879,16399,1627,11780,1259,9423,1203,11035,1294,174172,3895,98099,3325,38072,1702,23548,1001,14453,928,108597,3718,48033,3422,26745,2759,7184,1149,4662,848,9442,1249,60564,2988,51083,2873,4801,979,2581,551,2099,473,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2490249,12758,1652976,14369,388706,8861,118185,6450,96248,4441,83400,4703,90873,3419,1264270,13377,674805,10690,276427,5660,203917,5134,109121,3184,837273,12275,311855,8652,181077,7724,58385,3924,37966,2924,34427,3105,525418,11339,439271,10195,53315,3122,21653,2072,11179,1428,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9110853,20640,5634317,28687,1091093,15702,352284,9290,264010,7647,227451,5945,247348,5207,4543224,26015,2641558,19858,960060,11111,611049,7992,330557,6033,3476536,24237,1189979,17453,764267,13859,192298,7496,111479,5636,121935,5382,2286557,21531,1984876,19401,183017,6940,75903,4004,42761,3099,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,899475,5032,622572,6557,99075,3957,31626,2454,23168,2178,20189,1834,24092,1825,523497,5833,323145,5660,98929,2953,62738,1905,38685,1572,276903,6549,73088,4353,43456,3763,11457,1670,8502,1293,9673,1518,203815,6773,182431,6300,14336,1879,4713,1033,2335,654,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253234,2792,179791,3471,44563,2542,12688,1420,12424,1269,9794,1227,9657,1042,135228,3485,69354,2644,34997,1527,20455,1120,10422,884,73443,3385,31110,2439,17044,1787,4671,778,3799,780,5596,1191,42333,2497,34584,2137,4116,908,2288,562,1345,442,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3055863,11608,2005192,18287,451050,9413,141250,5769,108964,4212,97776,3585,103060,3636,1554142,16775,853255,12905,351103,6406,229278,4120,120506,3428,1050671,14360,363613,9364,219036,6919,61580,3998,38262,2980,44735,2050,687058,13059,583004,11516,63922,4146,24287,2150,15845,1814,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2644557,11069,1638028,14592,360401,9071,109467,6059,95001,4269,77024,4153,78909,3851,1277627,11355,689840,9833,292341,5774,194530,3614,100916,2908,1006529,13006,367813,9205,207976,7507,65506,5038,42732,2874,51599,3005,638716,12096,543535,10534,56664,4102,22816,1880,15701,1812,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738653,5969,534266,6150,138111,4743,36603,3279,33456,2676,30911,2177,37141,2376,396155,6395,195560,4575,95708,3350,65998,2220,38889,1806,204387,5459,85184,4187,44728,3056,20513,2008,10586,1603,9357,1297,119203,5263,99341,4780,11225,1465,5933,1142,2704,841,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2289424,8727,1537926,9764,344916,6815,110061,4990,84170,3195,65684,2725,85001,3650,1193010,9771,656772,7519,276953,3764,162336,3589,96949,2355,751498,11325,322623,7597,172231,5432,51939,3039,38642,2462,59811,3449,428875,9013,361780,7906,36277,2644,17571,1718,13247,1638,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,224003,3223,154699,3888,34429,2720,10796,1431,8915,1285,7138,1167,7580,1215,120270,3507,65208,2745,28693,1864,17874,1497,8495,1013,69304,3544,26247,2725,17338,2114,3503,909,1983,715,3423,808,43057,3021,37479,2906,2915,776,2391,948,272,219,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
