GEO_ID,B27020_001E,B27020_001M,B27020_002E,B27020_002M,B27020_003E,B27020_003M,B27020_004E,B27020_004M,B27020_005E,B27020_005M,B27020_006E,B27020_006M,B27020_007E,B27020_007M,B27020_008E,B27020_008M,B27020_009E,B27020_009M,B27020_010E,B27020_010M,B27020_011E,B27020_011M,B27020_012E,B27020_012M,B27020_013E,B27020_013M,B27020_014E,B27020_014M,B27020_015E,B27020_015M,B27020_016E,B27020_016M,B27020_017E,B27020_017M,NAME,B27020_001EA,B27020_001MA,B27020_002EA,B27020_002MA,B27020_003MA,B27020_003EA,B27020_004MA,B27020_004EA,B27020_005EA,B27020_005MA,B27020_006EA,B27020_006MA,B27020_007EA,B27020_007MA,B27020_008MA,B27020_008EA,B27020_009MA,B27020_009EA,B27020_010MA,B27020_010EA,B27020_011EA,B27020_011MA,B27020_012EA,B27020_012MA,B27020_013EA,B27020_013MA,B27020_014EA,B27020_014MA,B27020_015EA,B27020_015MA,B27020_016EA,B27020_016MA,B27020_017EA,B27020_017MA,state
0400000US16,1592172,685,1497758,5855,1278231,11921,1013906,15703,455111,11801,219527,11109,94414,5833,35707,3569,28167,3364,22712,3070,10360,1718,7540,1596,58707,4469,28299,3419,22608,3123,7180,2741,30408,3674,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,10909035,23534,9844363,27385,7538799,39192,3531786,22321,1064672,19244,1795581,23521,845410,17131,720591,15919,554183,15010,256525,8568,124819,6241,950171,21706,521458,15644,391732,14278,146942,8688,428713,16345,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,6158276,10230,5361088,19793,4206345,32134,1878633,19877,797188,16867,313275,10220,110273,5823,92557,5376,76074,5010,31243,3251,17716,3011,203002,9163,114995,7809,91844,6636,26135,4041,88007,6343,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,2896865,7421,2685487,10477,2186439,15292,919159,12172,211378,7540,148419,7256,55027,4329,48049,3998,39076,3275,14110,2289,6978,1628,93392,6075,64031,4989,52744,4473,12887,2817,29361,3220,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,2641324,8219,2375312,11591,1947086,15843,764649,12053,266012,10298,195409,7748,65247,4776,52210,4176,46121,4077,12816,1543,13037,2227,130162,7336,61114,4828,55347,4492,6943,1400,69048,5924,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,4165251,7061,3601031,14712,2692643,24113,1428980,17301,564220,13429,146849,7012,55071,4045,45211,3512,37531,3225,12934,1704,9860,1856,91778,5535,49410,4654,38360,4010,12353,2755,42368,4471,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,4344943,7273,3674229,16538,2594608,27768,1529785,20441,670714,15548,177967,7464,75120,4676,57211,4284,45673,4095,19218,2390,17909,2165,102847,6534,40147,5000,33050,5002,9156,2101,62700,6118,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,1269742,3232,1127949,7813,825356,12300,490212,9759,141793,7179,44449,3144,25131,2799,22988,2767,16288,1781,11955,2102,2143,860,19318,2812,16239,2621,11152,1930,7184,1881,3079,846,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,4994998,15641,4636814,20777,3786142,27511,1486655,19115,358184,13252,839041,15359,418564,11380,362874,10415,307797,9982,103905,5156,55690,4392,420477,11454,241173,11182,197732,10397,53899,4520,179304,9238,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,5575022,17298,5410457,17434,4273132,27500,1856146,22057,164565,8321,1038632,17390,543846,14461,520792,14125,378396,12638,208067,7591,23054,2450,494786,14441,435739,13747,274964,10689,181461,10219,59047,6610,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,9170497,12547,8221346,19251,6375937,30343,3201275,24730,949151,16988,613954,12674,313087,9296,275334,8186,218830,7940,110961,5452,37753,4334,300867,10549,216250,8866,164912,6465,64228,5818,84617,5703,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,4961956,9893,4616200,14089,3851621,20533,1410061,18944,345756,11109,400725,9848,206220,8039,181705,6623,133846,6108,61809,4224,24515,3649,194505,8480,124997,7633,95468,6642,34242,4052,69508,6166,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,2866710,5364,2390670,15835,1606737,20065,1093796,16557,476040,15014,58501,5445,23399,2772,17506,2548,14474,2246,6340,1446,5893,1476,35102,4474,17186,3234,15797,2980,1984,869,17916,2745,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,5700374,8379,4993196,19012,3915739,26727,1774820,19992,707178,17753,230303,8647,103697,5502,87785,4812,72843,4744,26146,2503,15912,2560,126606,7723,76863,6503,67343,5968,12177,2181,49743,4550,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,980147,2567,820431,7814,638728,10154,312709,6633,159716,7623,19243,2397,10950,1760,8666,1450,6460,1225,4438,1105,2284,771,8293,1404,5745,1250,5175,1200,1300,554,2548,900,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,1718215,4910,1553755,8322,1290511,11687,473749,7682,164460,8098,122444,4723,41435,3515,34370,3124,28239,2781,10393,1746,7065,1417,81009,5124,43956,3932,36962,3610,8249,1587,37053,4118,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,2231207,10847,1856555,16393,1440704,20415,641450,14651,374652,14484,526000,10717,249704,7672,204107,6404,167226,6147,63429,3866,45597,4371,276296,9231,126466,6933,109482,6684,22342,2416,149830,9228,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,1233948,4645,1106289,7122,927651,10119,334931,9043,127659,6785,74710,4632,39997,3162,36589,3011,30253,3030,12868,1928,3408,958,34713,4078,25528,3019,21590,2588,5779,1353,9185,1935,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,6877754,22334,6287161,26418,5087281,28451,1991478,23068,590593,13838,1913898,22440,1013846,17281,862991,15157,684561,14331,284775,7857,150855,8590,900052,19488,481206,13130,383739,11096,113086,6312,418846,12784,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,1847807,9861,1552899,14128,1021905,17179,751925,13312,294908,11530,204093,9744,71674,4472,55891,3832,36642,3079,28125,2747,15783,2709,132419,9175,60670,5478,38335,3802,26042,3422,71749,7184,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,15048034,35645,13927585,39570,10462140,49899,5262190,42469,1120449,21952,4352035,35266,2340521,27922,2087628,27652,1406836,21706,939638,19024,252893,8649,2011514,29071,1315335,22005,749927,16465,631711,18357,696179,18676,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,8904781,13556,7742859,24798,5764282,32956,3066437,24406,1161922,20370,740539,13360,234200,9411,189006,8031,164606,7457,49639,3498,45194,4878,506339,13287,204457,9889,174848,9269,36755,4341,301882,13027,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,687460,2375,618725,5445,546789,6938,163752,4531,68735,5340,20721,2279,6225,1399,5930,1480,5238,1275,1563,822,295,274,14496,2287,10227,1767,7999,1523,3036,1284,4269,1263,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,10926988,14515,9781036,25234,7525519,41594,3584757,34618,1145952,19466,471310,14206,234014,9024,205578,8188,161276,7386,76728,4490,28436,4200,237296,10850,154128,7882,126981,6698,35034,5635,83168,6506,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,3554471,6146,2989499,12727,2203245,19033,1223378,14211,564972,11921,215783,6212,75014,3940,57349,3370,47871,2762,17892,1994,17665,2247,140769,5734,57633,4071,49132,3615,10464,1525,83136,4416,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,3505065,9573,3062616,16597,2356896,22699,1178451,18315,442449,12985,388027,9538,154230,6925,129834,5768,104041,5353,44763,3141,24396,4482,233797,10174,129760,8194,96811,6572,40288,5594,104037,7251,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,11781379,19057,10748270,27234,8598232,40892,3868326,29225,1033109,22198,787996,18857,407541,11394,353958,9904,283247,7930,126895,6395,53583,4637,380455,14685,244742,10952,193781,8739,61633,5982,135713,9221,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,901143,6133,819217,7693,649173,10419,288010,8623,81926,5655,134903,6171,68950,4179,57652,3748,40851,3307,24634,2399,11298,2517,65953,5335,38717,3930,23863,3001,16709,2844,27236,3774,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,4451032,8865,3814166,18843,2804857,27713,1579516,18357,636866,17489,227090,8871,88068,5456,69676,4533,60317,4322,22867,2638,18392,3278,139022,7580,55428,5253,46961,4909,13036,2366,83594,6135,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,802853,3157,715305,5916,576600,7192,246063,5782,87548,5253,24186,3106,7762,1607,7041,1554,6286,1481,2360,1001,721,342,16424,2611,11367,2487,9754,2338,1887,586,5057,1441,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,6091736,10694,5345070,20785,3950280,31941,2149710,21485,746666,16606,302908,10263,113278,6763,90326,6645,70026,5053,30795,3870,22952,2905,189630,8557,72586,5357,59011,4914,16511,2425,117044,6750,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,21656025,36497,17969246,51846,13316786,57136,6681725,40258,3686779,43450,4320537,36821,1478971,22749,1096660,19200,861219,16972,341068,9369,382311,12843,2841566,37077,1162489,21964,855050,18866,340795,15096,1679077,35897,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,2638652,10000,2331073,13656,1992112,17250,573747,12725,307579,12114,235561,10021,87525,5598,74405,4726,61367,3970,21899,2358,13120,2384,148036,9134,66611,5285,60033,4924,8254,1821,81425,7531,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,594031,2355,551537,4224,394678,7844,237244,6691,42494,3764,26865,2349,15822,1798,15426,1770,12968,1721,5931,985,396,311,11043,2006,9029,1680,6914,1195,3153,1359,2014,1161,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,7114087,15708,6396200,22607,5355361,29934,1930106,22590,717887,16162,940104,16042,471834,11095,401374,11902,360353,11291,90987,4886,70460,5094,468270,15654,265991,11306,238152,10415,39042,4545,202279,10684,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,5928045,16224,5247219,20592,4174818,25404,1822819,20751,680826,18747,936104,16436,432432,12269,361176,11089,294969,9974,118782,5965,71256,5448,503672,13488,295763,11500,233260,9583,76463,6610,207909,9888,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,1799739,2531,1550903,9816,1129209,15997,697096,11770,248836,9632,25082,2490,13044,1778,11131,1606,9626,1565,3625,939,1913,657,12038,2156,7718,1471,6905,1524,1384,589,4320,1469,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,5396715,8531,4955467,12949,3922960,21650,1739793,19687,441248,11659,272551,8494,118218,4828,104925,4899,76933,4778,42685,3426,13293,2306,154333,8179,91078,5311,71493,4650,22293,3087,63255,5470,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,555339,2269,483655,4920,412687,7034,141717,5547,71684,4747,17871,2032,6965,1306,6386,1274,5755,1257,1415,702,579,311,10906,1824,6141,1381,5341,1248,1240,597,4765,1346,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,3494995,5955,3288328,11841,1386828,24550,2121785,23934,206667,10296,93646,5940,41094,4058,37589,3763,22121,3001,20593,2468,3505,1063,52552,4399,33329,3523,16121,2403,18765,2776,19223,2712,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
