GEO_ID,B08007_001E,B08007_001M,B08007_002E,B08007_002M,B08007_003E,B08007_003M,B08007_004E,B08007_004M,B08007_005E,B08007_005M,B08007_006E,B08007_006M,B08007_007E,B08007_007M,B08007_008E,B08007_008M,B08007_009E,B08007_009M,B08007_010E,B08007_010M,B08007_011E,B08007_011M,B08007_012E,B08007_012M,B08007_013E,B08007_013M,B08007_014E,B08007_014M,B08007_015E,B08007_015M,NAME,B08007_001MA,B08007_001EA,B08007_002EA,B08007_002MA,B08007_003EA,B08007_003MA,B08007_004MA,B08007_004EA,B08007_005MA,B08007_005EA,B08007_006EA,B08007_006MA,B08007_007MA,B08007_007EA,B08007_008EA,B08007_008MA,B08007_009EA,B08007_009MA,B08007_010MA,B08007_010EA,B08007_011EA,B08007_011MA,B08007_012EA,B08007_012MA,B08007_013EA,B08007_013MA,B08007_014EA,B08007_014MA,B08007_015EA,B08007_015MA,state
0400000US01,1983610,17231,1888963,17721,1445917,13953,443046,10858,94647,4694,1046364,12452,987726,12917,730750,11047,256976,7195,58638,3918,937246,10719,901237,10421,715167,9805,186070,6962,36009,2903,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,357776,5366,356890,5396,329377,5597,27513,2627,886,342,198944,4270,198415,4294,177469,4338,20946,2260,529,263,158832,3389,158475,3394,151908,3544,6567,1029,357,227,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2754451,16364,2707682,17015,2584377,17457,123305,6519,46769,3950,1479371,10648,1448940,11192,1377205,11505,71735,4510,30431,2667,1275080,13402,1258742,13400,1207172,13675,51570,4123,16338,2201,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1223214,12038,1180787,11774,911489,11955,269298,7595,42427,3372,648747,7053,623075,7415,474575,7343,148500,4998,25672,2659,574467,8503,557712,8206,436914,8299,120798,4923,16755,1901,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,16745843,39207,16662890,39612,13826756,44405,2836134,26784,82953,4964,9169586,28684,9112545,29547,7373067,32744,1739478,18213,57041,4059,7576257,29819,7550345,30084,6453689,30682,1096656,17473,25912,3007,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2577184,15140,2544479,15528,1697543,15453,846936,12127,32705,2719,1398953,9988,1374224,10393,895955,11014,478269,8691,24729,2410,1178231,10760,1170255,10393,801588,10027,368667,7740,7976,1417,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1736156,10689,1621971,11068,1287885,11613,334086,8632,114185,5245,901635,6819,828542,7172,640139,7456,188403,5747,73093,4251,834521,9022,793429,9007,647746,9114,145683,6250,41092,2819,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,423542,6339,364720,7002,336601,7480,28119,2856,58822,4343,216143,3911,181749,4703,165501,5210,16248,2296,34394,3147,207399,4240,182971,4489,171100,4492,11871,1763,24428,2283,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,330087,4834,249800,5870,249800,5870,0,203,80287,4564,161808,3025,119451,4245,119451,4245,0,203,42357,3498,168279,3935,130349,4250,130349,4250,0,203,37930,2858,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8353263,33034,8254686,34201,6791402,35972,1463284,26429,98577,5929,4373311,24646,4302384,25674,3472242,22381,830142,19961,70927,4767,3979952,24303,3952302,24510,3319160,26374,633142,11922,27650,2697,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,4291263,25199,4170044,25119,2534042,23290,1636002,24368,121219,6497,2256416,15996,2179314,15842,1279121,14780,900193,17470,77102,4865,2034847,18309,1990730,18030,1254921,15957,735809,13980,44117,3660,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,672446,6934,669640,7025,665798,6883,3842,1089,2806,862,367233,5696,364827,5797,362222,5816,2605,926,2406,769,305213,5270,304813,5247,303576,5176,1237,490,400,252,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,696905,9758,658527,9544,555823,10115,102704,5531,38378,3105,386253,5901,361170,6180,298620,6003,62550,4304,25083,2449,310652,6937,297357,6814,257203,6867,40154,3293,13295,1721,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5973263,21550,5761927,20968,4360230,25517,1401697,18026,211336,6427,3123939,16304,3000004,16504,2195686,18231,804318,13750,123935,5333,2849324,15624,2761923,15561,2164544,16132,597379,10559,87401,4071,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2974599,16260,2802409,16077,2002411,17943,799998,14046,172190,5742,1568042,11576,1457987,10728,1005010,13003,452977,9229,110055,4480,1406557,12120,1344422,11925,997401,13005,347021,8441,62135,3599,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1547508,8621,1473868,8987,1172119,9663,301749,6919,73640,3385,806262,6452,762236,6596,591617,6981,170619,4389,44026,2090,741246,6552,711632,6620,580502,7089,131130,4670,29614,2301,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1389013,10613,1286005,10065,1052085,10269,233920,6498,103008,4539,746905,6795,684628,7050,552620,7590,132008,4403,62277,2968,642108,7634,601377,7144,499465,7162,101912,4425,40731,3152,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1866676,12915,1747722,14000,1289001,12518,458721,9177,118954,4975,986474,8247,912854,9018,652715,9086,260139,6818,73620,3749,880202,9507,834868,9146,636286,8281,198582,6372,45334,2882,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1984437,15548,1936193,15261,1385614,14900,550579,11860,48244,4138,1051051,10711,1012599,10597,691254,9915,321345,9633,38452,3292,933386,10041,923594,9592,694360,10163,229234,5451,9792,1779,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,629171,6248,601084,7154,486256,6834,114828,4940,28087,2672,315812,4591,299286,5494,235714,5193,63572,3570,16526,2118,313359,4925,301798,4984,250542,4902,51256,2922,11561,1586,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2946590,14984,2444132,18102,1574053,17454,870079,16084,502458,9015,1496391,10593,1227626,11909,764344,10889,463282,10619,268765,6555,1450199,10462,1216506,12013,809709,11511,406797,9994,233693,6415,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3326313,20620,3199290,21614,2167949,20518,1031341,13417,127023,5082,1694957,13919,1618682,14228,1058117,15341,560565,10556,76275,4121,1631356,12476,1580608,12837,1109832,11784,470776,9015,50748,2917,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4274964,19712,4195600,19353,2984097,20877,1211503,14243,79364,3949,2213648,13827,2160904,13821,1482843,15755,678061,9810,52744,2895,2061316,14072,2034696,13703,1501254,13610,533442,10505,26620,2106,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2773626,11559,2705637,11974,1765835,13166,939802,11112,67989,2855,1438707,8652,1396089,8973,882668,10018,513421,8520,42618,2505,1334919,7176,1309548,7240,883167,8466,426381,6796,25371,1726,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1181081,12874,1084787,13271,759725,12257,325062,9439,96294,4480,601970,8254,541822,9044,372090,7824,169732,6308,60148,3666,579111,8792,542965,8925,387635,8490,155330,6292,36146,2792,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2773780,14508,2611204,15417,1812771,13819,798433,13105,162576,5915,1437373,9092,1335491,9738,894633,9680,440858,9555,101882,4549,1336407,10944,1275713,10950,918138,10337,357575,9073,60694,3260,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,475287,6316,466317,6680,427386,6783,38931,2722,8970,1460,248406,4488,241650,4786,218413,4702,23237,1910,6756,1253,226881,4061,224667,4140,208973,4500,15694,1665,2214,626,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,954452,6369,927823,6713,754493,7223,173330,4358,26629,2620,503882,4807,488349,4863,392024,5615,96325,3644,15533,2003,450570,4821,439474,4923,362469,4991,77005,2695,11096,1390,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1246513,11854,1220540,12336,1179166,12691,41374,3117,25973,2833,672294,7869,653344,8154,626607,8032,26737,2687,18950,2256,574219,8710,567196,9123,552559,9020,14637,1792,7023,1427,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,677618,7884,569460,9063,440534,8793,128926,5299,108158,5130,355871,5000,288833,6306,218857,6447,69976,3636,67038,4016,321747,5166,280627,5234,221677,4987,58950,3580,41120,3199,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4166286,20887,3601143,25220,2249397,22243,1351746,18906,565143,12569,2197152,11257,1851679,14970,1092288,15449,759391,13705,345473,8629,1969134,15782,1749464,16013,1157109,14389,592355,11090,219670,7838,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,865357,9853,839008,9953,733781,9104,105227,5148,26349,2597,461589,6802,443759,6829,382131,7159,61628,3675,17830,2242,403768,6303,395249,6319,351650,6002,43599,3075,8519,1482,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9024559,30864,8791745,30102,5853026,35408,2938719,24964,232814,8214,4674669,21033,4524660,21812,2896654,23385,1628006,18569,150009,7087,4349890,19523,4267085,19277,2956372,22692,1310713,15001,82805,4259,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4348669,20936,4241863,21718,3119115,22314,1122748,17973,106806,4619,2269708,14117,2196872,14015,1573664,14092,623208,11903,72836,3754,2078961,13163,2044991,13382,1545451,14058,499540,11252,33970,2705,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,387697,4300,374898,4789,331641,5580,43257,2479,12799,1772,212616,2880,205409,3121,179339,3954,26070,1838,7207,1325,175081,3465,169489,3699,152302,4020,17187,1410,5592,1135,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5241598,25078,5098592,24476,3640745,25174,1457847,14718,143006,5871,2704776,15761,2614063,15472,1796863,16053,817200,11894,90713,4890,2536822,15736,2484529,15830,1843882,15256,640647,10019,52293,3155,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1703568,10166,1660486,10014,1271688,9623,388798,6559,43082,2606,929509,7972,898719,7838,668779,6957,229940,5560,30790,2189,774059,7413,761767,7227,602909,7373,158858,4518,12292,1379,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1745718,13311,1706815,14241,1344829,15378,361986,9550,38903,3561,918376,8926,893093,9381,685910,11011,207183,6372,25283,2847,827342,10165,813722,10433,658919,10260,154803,6604,13620,1636,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5867765,21065,5563682,22192,4169627,23493,1394055,17095,304083,7882,3045676,14589,2855884,14460,2076754,15611,779130,11285,189792,6862,2822089,16192,2707798,16786,2092873,16686,614925,10818,114291,4354,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,505361,7913,425998,8837,315962,8662,110036,4902,79363,4016,263687,5230,213373,5655,155360,5646,58013,3499,50314,3040,241674,5478,212625,5848,160602,5601,52023,2922,29049,2503,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2064944,15572,1964335,15653,1476888,15109,487447,11180,100609,5244,1067409,9871,1007284,10687,744089,10653,263195,6671,60125,3608,997535,11207,957051,11039,732799,10775,224252,7611,40484,3446,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,427117,4859,413953,4660,338847,5310,75106,2982,13164,1620,224990,3867,215445,3603,176227,4120,39218,2390,9545,1403,202127,3087,198508,3061,162620,2941,35888,1889,3619,753,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2837090,18828,2727637,18779,2028660,19115,698977,13405,109453,5665,1494523,11419,1417814,11062,1028213,12465,389601,9967,76709,4382,1342567,13275,1309823,13445,1000447,13453,309376,8135,32744,2489,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11939372,33410,11814937,33021,9235190,36915,2579747,26529,124435,6235,6554033,23010,6455504,22373,4901887,26254,1553617,19676,98529,6047,5385339,26049,5359433,25723,4333303,25296,1026130,16754,25906,2476,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1307408,11591,1294471,11633,1082100,12611,212371,7129,12937,1677,737249,6859,726569,6973,587385,8598,139184,5383,10680,1462,570159,9244,567902,9130,494715,7876,73187,3922,2257,708,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314505,4380,294809,4217,244675,4831,50134,2689,19696,1531,159977,3237,149360,3241,121106,3256,28254,1950,10617,1047,154528,2926,145449,2809,123569,3172,21880,1595,9079,993,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4018400,20536,3672690,22019,1953176,21714,1719514,17923,345710,8345,2121830,14095,1913208,15322,974750,14791,938458,13058,208622,6833,1896570,13468,1759482,13671,978426,13361,781056,13107,137088,5157,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3204510,17884,3100879,17934,2603090,21051,497789,12739,103631,4817,1728778,10293,1661066,10388,1359867,11866,301199,9425,67712,3838,1475732,15453,1439813,15412,1243223,16281,196590,6256,35919,2942,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,738848,9897,652313,9884,503353,9155,148960,5342,86535,3855,397001,6750,341242,6611,252665,7105,88577,3967,55759,2964,341847,6486,311071,6870,250688,6252,60383,3143,30776,2453,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2822070,15380,2712435,15475,2035915,15816,676520,10928,109635,3728,1459601,9689,1395509,10029,1023714,9733,371795,8042,64092,2782,1362469,9813,1316926,9788,1012201,10050,304725,6279,45543,2320,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,290906,4133,284291,4381,267360,4424,16931,1970,6615,1316,158875,3421,153574,3386,140981,3414,12593,1676,5301,1179,132031,3372,130717,3495,126379,3505,4338,892,1314,611,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1026188,11409,1024630,11373,479446,10260,545184,10236,1558,755,543534,8503,542142,8474,248880,8340,293262,6947,1392,721,482654,8738,482488,8738,230566,6757,251922,8744,166,171,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
