GEO_ID,C17003_001E,C17003_001M,C17003_002E,C17003_002M,C17003_003E,C17003_003M,C17003_004E,C17003_004M,C17003_005E,C17003_005M,C17003_006E,C17003_006M,C17003_007E,C17003_007M,C17003_008E,C17003_008M,C17003_009E,C17003_009M,C17003_010E,C17003_010M,C17003_011E,C17003_011M,NAME,C17003_001MA,C17003_001EA,C17003_002EA,C17003_002MA,C17003_003EA,C17003_003MA,C17003_004MA,C17003_004EA,C17003_005EA,C17003_005MA,C17003_006MA,C17003_006EA,C17003_007MA,C17003_007EA,C17003_008EA,C17003_008MA,C17003_009MA,C17003_009EA,C17003_010MA,C17003_010EA,C17003_011EA,C17003_011MA,state
0400000US13,6347488,9363,934862,19640,285698,11829,323067,11302,233938,8912,92159,5815,5412626,20637,611676,16907,1480882,19420,1588456,19927,1731612,20089,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,945833,1713,88144,5707,14748,2130,32009,3084,28392,3271,12995,1897,857689,5735,68754,4229,226135,7189,279388,7321,283412,8155,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1013320,2594,119034,7568,25735,2933,35701,4006,40731,3997,16867,3528,894286,7635,80847,4049,239436,7422,321986,8726,252017,8125,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8447809,4320,964258,16736,244526,9158,323021,9318,263486,8620,133225,5807,7483551,17339,752880,13889,1944168,21804,2172189,19887,2614314,21640,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4228493,5779,516342,11234,141924,6167,185083,8099,144286,6227,45049,3963,3712151,13484,367616,8810,1259487,12885,1110303,13619,974745,14351,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2008813,4116,183939,6381,38580,2944,69782,3690,56135,3385,19442,2166,1824874,7880,125609,4304,580804,8318,599957,9273,518504,10599,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1834939,4057,184849,7667,42274,3129,61162,4202,59728,3605,21685,2442,1650090,8848,135003,6034,420638,8337,537894,10654,556555,8668,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2889522,4594,440158,9285,143565,6066,152861,6973,111677,6027,32055,2796,2449364,9648,305367,7834,800356,11710,712108,12089,631533,13159,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2957629,5783,450457,11751,149014,7648,161357,7255,103012,5349,37074,3231,2507172,12590,335191,9605,827828,14862,701658,13343,642495,11308,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,942501,1740,114296,5172,21068,2295,49747,3785,31547,2374,11934,1628,828205,5534,53664,2993,267567,7602,250618,6240,256356,6296,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3959859,3425,327402,10091,88152,5389,109741,6066,80099,4973,49410,3641,3632457,10441,331219,9002,897171,14102,956218,14010,1447849,17353,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4533571,3213,430295,12332,110076,6421,142421,7257,95177,5690,82621,5245,4103276,12216,336141,8684,1020167,15753,987222,15373,1759746,16801,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6550328,4571,850286,12587,206204,7993,297695,6699,260387,7675,86000,5035,5700042,13853,474418,11587,1631335,16779,1900794,15678,1693495,17327,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3577682,3769,304737,7807,67208,4117,102991,4532,95992,4680,38546,2634,3272945,8478,196489,6286,828002,9681,1075050,11875,1173404,12661,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1882481,4913,354399,12288,113663,6570,122563,6452,92063,6134,26110,2754,1528082,12646,209084,6976,449667,10599,505044,10849,364287,9119,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3962794,5034,490876,11467,119990,4928,175274,7319,145252,7135,50360,3555,3471918,12670,313416,8818,1065146,16003,1059990,14793,1033366,13922,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,678733,2555,82683,4944,11167,1529,29523,3226,30828,2928,11165,1907,596050,5758,36740,2625,166326,5009,205253,5014,187731,5510,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1194707,2767,112585,5238,29536,3287,34975,2891,35837,2871,12237,1726,1082122,5646,85326,4436,284887,6337,369118,7204,342791,8258,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1851318,2419,229051,8416,64995,4772,72146,4689,67376,4686,24534,2356,1622267,8713,206709,7356,452745,10526,566517,12032,396296,9671,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,912068,2351,64469,5003,10462,1694,25966,3099,18549,2262,9492,1927,847599,6150,53553,3758,239862,8541,246343,6390,307841,7398,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5998413,2502,554711,14415,151823,7365,198918,8095,124309,5927,79661,4837,5443702,14615,519444,11680,1512441,17409,1273260,15637,2138557,17956,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1340288,2940,229716,8587,69194,4646,70929,4597,64127,5058,25466,2820,1110572,8675,136084,6376,284837,8011,357231,8612,332420,7744,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13213028,4544,1698709,26067,551558,13632,533422,12635,363898,10858,249831,9926,11514319,25886,1316195,21865,2980001,27430,2917466,26402,4300657,33030,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6465871,7401,890025,18024,289050,11579,273361,8191,241752,8494,85862,5352,5575846,20245,616348,14987,1434671,18735,1753245,18136,1771582,20562,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,459082,2356,38621,2867,7336,1154,15036,1902,12252,1741,3997,833,420461,3522,30126,2174,109644,4289,158417,5373,122274,4677,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7658354,4992,938631,18518,240875,8956,353153,10960,258586,8991,86017,4816,6719723,18940,573947,12460,2256085,23958,1948611,22154,1941080,19927,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2449231,3337,314184,6760,85194,3640,116865,4460,87281,3704,24844,1843,2135047,7470,232800,7382,669512,9114,667335,9311,565400,9085,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2672550,3950,350392,11482,73236,5460,101126,5639,121276,6021,54754,4696,2322158,11998,198502,7656,542690,11140,808891,12833,772075,12337,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8633883,4112,915676,18703,233137,9075,385514,11737,192441,8468,104584,5842,7718207,18722,670473,14521,2740202,18207,1897819,19621,2409713,21320,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,707574,1606,77015,5212,23982,2795,24569,2969,19946,2628,8518,1713,630559,4923,73272,4639,163506,6490,171269,5951,222512,6611,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3140702,4022,445596,11850,142157,7523,151738,7558,111642,5417,40059,3176,2695106,12157,297012,11701,765503,13217,842901,12096,789690,12986,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,538280,1853,58481,3447,11425,1274,18427,2087,21369,2278,7260,1373,479799,3697,31530,2843,149699,4921,160419,4978,138151,4455,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4296321,5749,587689,14731,180951,7906,222735,8828,137296,6933,46707,4080,3708632,15722,424384,11470,1186263,15059,1067145,14663,1030840,16643,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16343962,9761,2151069,29565,846662,19746,620267,15477,484898,12207,199242,8797,14192893,30904,2065195,26343,3465291,31042,4291528,33765,4370879,35362,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1653455,2400,154952,7115,33354,3653,45441,3720,50466,3741,25691,2724,1498503,7697,104434,6128,331433,8507,566291,9011,496345,8228,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,430962,1279,43020,3138,8488,1654,16998,1972,10747,1317,6787,1312,387942,3342,27949,2270,114238,3666,97836,3201,147919,4439,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5467139,6994,494923,13843,130983,6278,167317,5299,126789,6744,69834,5526,4972216,16048,488790,12506,1176327,16459,1374254,17311,1932845,21553,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4651671,3773,516723,14660,118223,7012,153383,7803,176977,8007,68140,5316,4134948,14835,336225,9854,924597,16597,1408170,17441,1465956,15276,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1267960,2457,181507,6384,54566,3735,72753,4607,43024,3321,11164,1718,1086453,6983,136191,4935,437772,8167,280342,7935,232148,7390,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3816716,3486,381770,8249,85271,4693,141384,5652,113448,4846,41667,2739,3434946,8701,250563,6439,1076059,11600,1079912,14322,1028412,12092,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,378410,2213,30143,3095,4932,1261,9894,1809,10610,1602,4707,1352,348267,3598,18949,2057,97140,4287,135136,5035,97042,4589,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2395703,2904,965515,14073,403073,10325,304567,8696,175531,7091,82344,5336,1430188,14122,238951,7459,344179,9017,346473,9481,500585,11650,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
