GEO_ID,B25100_001E,B25100_001M,B25100_002E,B25100_002M,B25100_003E,B25100_003M,B25100_004E,B25100_004M,B25100_005E,B25100_005M,B25100_006E,B25100_006M,B25100_007E,B25100_007M,B25100_008E,B25100_008M,B25100_009E,B25100_009M,B25100_010E,B25100_010M,B25100_011E,B25100_011M,B25100_012E,B25100_012M,B25100_013E,B25100_013M,NAME,B25100_001MA,B25100_001EA,B25100_002EA,B25100_002MA,B25100_003EA,B25100_003MA,B25100_004EA,B25100_004MA,B25100_005MA,B25100_005EA,B25100_006EA,B25100_006MA,B25100_007EA,B25100_007MA,B25100_008MA,B25100_008EA,B25100_009EA,B25100_009MA,B25100_010EA,B25100_010MA,B25100_011MA,B25100_011EA,B25100_012EA,B25100_012MA,B25100_013EA,B25100_013MA,state
0400000US16,408174,6844,271460,6710,86466,4211,75554,4216,39802,3341,68124,3696,1514,531,136714,5485,42375,3203,23203,2217,17253,1948,51897,3272,1986,1048,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3154027,17254,2070243,16361,936933,12033,493222,10878,239443,7199,390759,9143,9886,1449,1083784,11943,421003,7970,186001,5242,116690,4337,345294,7403,14796,1721,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1712020,11961,1144762,10514,598451,10646,269129,7202,111147,5327,161300,6082,4735,1215,567258,8765,251766,5706,104433,4501,63750,3260,140097,5240,7212,1372,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,875362,8231,535434,7123,297582,6022,124866,4097,51864,3249,59553,3410,1569,457,339928,5730,159005,4001,62214,3140,37155,2184,78402,3154,3152,829,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735737,7229,444794,6546,247257,6754,103464,4219,40097,2668,51676,3038,2300,749,290943,5658,148253,3970,51135,2987,27969,2260,60600,3215,2986,726,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1149308,10177,676847,10651,324454,7966,164694,4970,72057,3394,112367,4287,3275,855,472461,8654,216953,6969,77743,3422,50274,3228,121031,4876,6460,1075,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1140052,11811,615525,10381,277629,8425,143195,5825,72760,4128,118951,5473,2990,885,524527,10176,230900,6312,81537,4752,50667,2951,151725,5339,9698,1550,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,384237,5646,236223,5794,83856,3960,61307,3000,32660,2531,57346,3439,1054,379,148014,4621,44388,2279,23443,2158,18936,1809,59694,3441,1553,580,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1436907,10973,1064385,10849,294492,6853,287349,7254,185602,5923,292606,7241,4336,1155,372522,6488,92315,3603,57029,3235,44868,2632,174050,5438,4260,1084,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1560809,13055,1096091,12763,241538,6723,286842,7703,191695,6582,372148,9421,3868,837,464718,8657,76698,3031,61252,3249,53671,3223,267484,6679,5613,1077,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2703957,13324,1668979,13381,935086,11846,348017,7015,148140,4365,229856,5665,7880,1242,1034978,10630,503149,9287,168718,4580,103316,4332,245853,5009,13942,1714,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1516900,9427,1024416,9407,428083,7076,284131,6702,129817,4957,179613,5547,2772,676,492484,6462,175022,3978,87681,3359,57140,2215,168271,4703,4370,707,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,733101,8509,380070,7669,189723,6782,82784,4258,39556,3682,65416,4898,2591,696,353031,7656,167885,6420,54272,3351,34934,3048,89079,3650,6861,1301,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1582412,10949,997093,10336,489627,8857,235526,7162,104941,4823,162333,6098,4666,1050,585319,8584,246461,5698,102819,4131,63030,3081,166096,4945,6913,1309,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,271719,4579,153850,3948,44060,2986,39653,2854,24432,2318,45151,3079,554,364,117869,3990,37813,2595,16718,1718,14052,1527,47895,2397,1391,531,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,482452,6278,298441,5991,163241,4324,70726,3456,26875,2016,36181,2501,1418,613,184011,4006,88755,3130,32749,1999,20521,1871,40299,2163,1687,501,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,544455,7251,380750,6579,153971,5495,90274,4448,48201,3311,85694,4587,2610,600,163705,5274,62550,3081,25966,2096,18062,1837,54473,3487,2654,664,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,364255,5925,247501,5767,79942,4395,72251,3827,37042,2987,57429,3372,837,429,116754,4170,29625,2443,19285,1949,14682,1353,51806,3293,1356,636,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2034223,13473,1404337,13678,373754,8330,368729,6869,223400,7005,432127,9589,6327,1319,629886,9435,132198,4572,98429,4229,81332,3772,312515,7411,5412,1238,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,511693,7543,290754,8189,103722,4557,69290,3908,39718,3397,74486,4139,3538,1131,220939,5720,83801,3993,34456,2708,19440,1931,78418,3597,4824,995,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3873299,19890,2425130,15788,806946,11670,507463,10461,324948,9335,773620,10165,12153,1736,1448169,13424,412061,8099,204598,5992,149987,4400,666508,11610,15015,1601,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2414717,16856,1575578,16515,607459,10730,403137,9780,204574,6532,351206,8399,9202,1554,839139,12253,311448,8341,137364,5103,91188,4459,288593,6721,10546,1651,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,193389,3714,102470,3776,50872,2888,27062,2197,11122,1416,13195,2005,219,152,90919,3129,46923,2240,15654,1503,8264,1006,19398,2035,680,235,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3015795,17826,1950671,14156,1058732,13026,441337,8416,182055,7081,260411,7895,8136,1238,1065124,12451,470544,9086,194683,5652,124714,3989,261732,6080,13451,1882,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,948540,8048,545484,7811,295057,6659,121102,4070,51975,3352,73759,2831,3591,898,403056,6390,191383,4691,69003,2693,41715,2854,95256,3365,5699,864,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,926930,9344,625278,9910,146228,5778,163789,6213,105498,4946,206642,7057,3121,827,301652,7203,81940,4176,40974,3026,36342,2668,139873,5148,2523,638,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3405170,15735,2078019,14241,889265,10894,520814,9362,261035,6709,397764,8823,9141,1820,1327151,12133,498976,7892,228944,6073,155371,4831,430662,7242,13198,1818,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,245409,4846,169107,5026,55805,2779,45863,2775,24537,2316,42500,3339,402,300,76302,3770,15160,1924,14086,1785,9716,1413,36649,2711,691,341,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223614,11969,732079,10997,295704,7821,174904,7104,94679,5221,159675,5875,7117,1339,491535,9281,199129,6735,74928,3685,53138,3220,154490,6180,9850,1576,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,222809,3636,126067,3111,57665,3017,35452,2199,14791,1956,17741,1859,418,277,96742,2643,49372,2568,14656,1464,9117,1262,22634,2004,963,372,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1652976,14369,1003052,13349,419778,10235,257925,8544,132428,5424,185697,6937,7224,1512,649924,10111,237892,7882,114410,4897,75275,3766,214597,5404,7750,1438,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5634317,28687,3334646,25522,1803196,22427,735708,15570,314784,10216,461369,10494,19589,2773,2299671,22085,1128006,16020,380607,9444,224880,6805,534565,11992,31613,2952,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,622572,6557,442912,6509,118544,4240,125163,3952,81475,4563,116209,4021,1521,591,179660,4493,46784,3083,33526,2033,24148,2146,72969,3343,2233,718,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,179791,3471,112832,2870,31268,1838,30484,1792,17356,1459,33583,2051,141,108,66959,2568,15294,1271,10305,1187,7852,1072,32895,1882,613,382,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2005192,18287,1413887,17897,377273,9582,385480,9702,246834,6322,397813,9364,6487,1268,591305,9078,173421,6082,96909,4204,73568,4424,239399,6203,8008,1237,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1638028,14592,1136878,13225,276690,7687,296156,7741,198999,6237,359193,8290,5840,1031,501150,10573,125025,4783,72958,3587,60558,2750,237060,7129,5549,1078,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,534266,6150,257534,5965,133500,4696,56163,3147,25249,2139,41821,3530,801,364,276732,6429,140034,4878,41315,2592,27448,2692,64419,3158,3516,892,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1537926,9764,1000484,8902,417371,7001,274623,6585,127580,4730,177366,4778,3544,710,537442,6519,171856,4296,104722,3478,69569,3094,185006,4762,6289,878,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154699,3888,91945,3556,29010,2363,27252,2487,12928,1952,22349,2227,406,351,62754,2858,24311,2213,9855,1455,6090,1088,21972,1961,526,329,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,865343,7669,349616,6939,58923,3753,71551,4437,59989,4128,153496,5237,5657,1115,515727,6139,99874,4683,53614,3926,50343,3301,280197,5769,31699,2897,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
