GEO_ID,C16005_001E,C16005_001M,C16005_002E,C16005_002M,C16005_003E,C16005_003M,C16005_004E,C16005_004M,C16005_005E,C16005_005M,C16005_006E,C16005_006M,C16005_007E,C16005_007M,C16005_008E,C16005_008M,C16005_009E,C16005_009M,C16005_010E,C16005_010M,C16005_011E,C16005_011M,C16005_012E,C16005_012M,C16005_013E,C16005_013M,C16005_014E,C16005_014M,C16005_015E,C16005_015M,C16005_016E,C16005_016M,C16005_017E,C16005_017M,C16005_018E,C16005_018M,C16005_019E,C16005_019M,C16005_020E,C16005_020M,C16005_021E,C16005_021M,C16005_022E,C16005_022M,C16005_023E,C16005_023M,C16005_024E,C16005_024M,C16005_025E,C16005_025M,C16005_026E,C16005_026M,C16005_027E,C16005_027M,C16005_028E,C16005_028M,C16005_029E,C16005_029M,NAME,C16005_001EA,C16005_001MA,C16005_002MA,C16005_002EA,C16005_003MA,C16005_003EA,C16005_004MA,C16005_004EA,C16005_005MA,C16005_005EA,C16005_006EA,C16005_006MA,C16005_007EA,C16005_007MA,C16005_008EA,C16005_008MA,C16005_009MA,C16005_009EA,C16005_010EA,C16005_010MA,C16005_011EA,C16005_011MA,C16005_012MA,C16005_012EA,C16005_013EA,C16005_013MA,C16005_014EA,C16005_014MA,C16005_015MA,C16005_015EA,C16005_016EA,C16005_016MA,C16005_017EA,C16005_017MA,C16005_018MA,C16005_018EA,C16005_019MA,C16005_019EA,C16005_020EA,C16005_020MA,C16005_021MA,C16005_021EA,C16005_022EA,C16005_022MA,C16005_023MA,C16005_023EA,C16005_024MA,C16005_024EA,C16005_025EA,C16005_025MA,C16005_026EA,C16005_026MA,C16005_027EA,C16005_027MA,C16005_028MA,C16005_028EA,C16005_029MA,C16005_029EA,state
0400000US26,9325319,1863,8714592,12990,8349262,18272,169974,7512,141268,6970,28706,3049,102129,5930,84723,5326,17406,1952,31329,2870,26518,2577,4811,1158,61898,5416,52224,4897,9674,2108,610727,12575,138080,6472,95224,5655,37252,3338,57972,5147,151195,8237,85435,5515,65760,5758,111059,5419,52430,4065,58629,4225,115169,7880,54234,5217,60935,5629,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5074032,1826,4675279,9442,4455504,11465,99262,4831,79691,4911,19571,2242,42589,3600,37113,3063,5476,1112,53379,4881,40676,4042,12703,1940,24545,3380,21792,3170,2753,1018,398753,9398,82323,4464,93923,4582,30376,3056,63547,3910,53095,5751,34128,3975,18967,3083,104501,4513,45126,3128,59375,3681,64911,4650,35796,3582,29115,3001,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2793325,1896,2730865,6094,2676580,7847,34259,3679,26687,3153,7572,1915,8986,2222,7178,1744,1808,928,5212,1519,4843,1453,369,331,5828,1566,5130,1347,698,541,62460,5806,13907,2242,25445,3518,9190,1548,16255,2968,7791,1833,6272,1747,1519,544,12240,1800,5689,1439,6551,1240,3077,1342,2020,972,1057,920,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5669938,2760,5439388,8652,5293737,10809,80811,5003,66303,4714,14508,2258,44714,4395,35868,3912,8846,2272,13570,1973,11529,1916,2041,717,6556,1499,5547,1382,1009,519,230550,8527,45433,3501,61758,4638,24197,3203,37561,3964,55007,5167,34922,3821,20085,2849,50420,3547,23713,2738,26707,2637,17932,3230,9595,2170,8337,1959,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,954022,1548,934639,2644,907889,3772,9059,1369,8018,1269,1041,545,8852,1703,8331,1673,521,277,1437,633,1106,574,331,258,7402,1018,7217,968,185,141,19383,2375,10428,1586,2510,860,1113,609,1397,577,3155,1005,1980,700,1175,543,2796,783,1306,473,1490,589,494,744,268,398,226,349,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1739686,1130,1617334,4922,1538853,6735,56747,3647,46976,3521,9771,1478,11177,1865,9095,1726,2082,727,5630,1438,4690,1049,940,597,4927,1812,3362,1509,1565,882,122352,4623,17467,2320,64748,4324,17983,2725,46765,3837,12361,1960,7578,1466,4783,1384,19114,2022,7302,1253,11812,1805,8662,2005,4049,1318,4613,1418,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2612849,907,2085295,10924,1763835,13373,262591,9133,228163,9493,34428,3873,21455,2943,19373,2761,2082,969,29078,3536,24645,3555,4433,1118,8336,2270,7648,2231,688,391,527554,10825,56975,3770,281774,8102,97914,5429,183860,8058,46147,4849,31334,3490,14813,2932,122921,4995,66901,3691,56020,4387,19737,3578,12246,2847,7491,1931,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1257652,1100,1182819,4669,1129903,6647,18774,2651,15034,2141,3740,1377,29787,3392,26260,3002,3527,957,3389,1042,3154,1041,235,202,966,569,852,549,114,140,74833,4575,22565,2286,10479,2001,3530,1127,6949,1920,25139,3172,15486,2119,9653,1887,13558,1997,7921,1631,5637,1313,3092,1382,1752,768,1340,958,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8368158,1706,6454069,21849,5524437,26086,620467,15133,507552,13544,112915,6895,201473,8208,183888,8254,17585,2212,67637,5196,58588,4833,9049,1579,40055,5171,36797,5022,3258,917,1914089,21931,297432,10686,694281,13249,225916,8315,468365,11775,501082,14434,288619,10811,212463,8609,326482,8112,183437,8074,143045,7153,94812,6978,58045,5342,36767,4123,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1946891,1358,1736301,9511,1223373,14657,400466,12489,347196,12753,53270,4292,9850,1550,9158,1482,692,323,5804,1293,4240,1140,1564,722,96808,3813,81458,3516,15350,1844,210590,9564,21914,2780,158188,8594,51438,4694,106750,7239,13213,2297,9462,1933,3751,1071,14075,1863,6497,1407,7578,1679,3200,1341,1519,680,1681,1069,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18480702,2387,14122117,34568,11856499,38357,1419475,23469,1125980,19404,293495,11931,576355,16911,470589,14417,105766,6646,176842,8705,139797,7447,37045,3474,92946,9391,81586,9036,11360,2032,4358585,34596,1054263,20175,1352521,21592,404299,12803,948222,20731,1055712,21607,522689,13102,533023,14425,715600,13477,226342,7549,489258,11069,180489,13025,113272,9111,67217,6654,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9240578,3658,8496240,13469,8086906,14871,312247,10529,246796,9963,65451,5670,52872,4307,48144,4402,4728,959,32838,3647,27274,3032,5564,1662,11377,2423,10019,2182,1358,570,744338,13201,132769,6616,376747,9891,110211,6629,266536,9039,94386,7585,63167,5328,31219,4037,110520,5564,53876,4088,56644,4554,29916,4990,19460,4098,10456,2163,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,675918,1110,654833,2437,633060,3168,7778,1318,6506,1183,1272,476,9913,1754,8522,1638,1391,768,1593,634,1195,569,398,310,2489,781,2224,736,265,201,21085,2329,6700,1527,1976,658,933,432,1043,551,4983,1292,3041,1150,1942,773,4033,1048,1371,683,2662,917,3393,1329,1897,880,1496,1084,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10879145,2799,10406202,15484,10051527,20804,157204,7823,121306,6916,35898,3723,139034,9575,103594,7918,35440,4874,30459,3306,26575,3327,3884,1039,27978,3767,24920,3675,3058,1006,472943,14660,107225,6219,77369,5816,23446,3032,53923,5049,122588,7466,71695,5079,50893,4852,95358,4877,44054,3938,51304,3764,70403,8463,40427,5738,29976,4563,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3587881,1439,3371706,6259,3205175,8631,118956,4771,99582,4673,19374,1958,17851,2179,15030,1683,2821,1152,12152,1917,9958,1769,2194,707,17572,1812,15640,1739,1932,576,216175,6080,29315,2595,123327,4247,37326,3016,86001,3519,15327,2401,10605,1729,4722,1316,40336,3119,16370,2175,23966,2292,7870,1961,6021,1947,1849,857,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3701662,2380,3312592,9788,3079939,12365,155709,6097,133107,6592,22602,2795,36773,3694,31582,3226,5191,1422,30573,3260,25521,3015,5052,1120,9598,2604,8097,2172,1501,1585,389070,9540,71178,4244,169339,7819,56674,5394,112665,6181,58104,5806,36051,3931,22053,3276,74915,4386,31505,2634,43410,3517,15534,4258,8610,1992,6924,3350,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12059233,2027,11269607,18591,10600538,22493,384802,10501,276624,8713,108178,6975,210759,10239,168381,8672,42378,3730,51637,5015,42939,4442,8698,1802,21871,3228,19259,2946,2612,910,789626,18394,185625,10501,160783,9372,54741,4361,106042,8286,211909,10466,114902,6453,97007,6870,180861,6811,75685,4901,105176,5532,50448,5408,30445,3917,20003,3383,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,997310,734,862145,6091,762478,6027,61550,3906,52365,3528,9185,1687,29451,2835,27206,2840,2245,620,6673,1478,5979,1366,694,462,1993,763,1884,791,109,178,135165,6105,22320,2890,54705,3716,19191,2153,35514,3322,36992,3804,19962,2597,17030,2662,15477,2087,6141,1328,9336,1545,5671,1618,3296,873,2375,1374,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
