GEO_ID,C14005_001E,C14005_001M,C14005_002E,C14005_002M,C14005_003E,C14005_003M,C14005_004E,C14005_004M,C14005_005E,C14005_005M,C14005_006E,C14005_006M,C14005_007E,C14005_007M,C14005_008E,C14005_008M,C14005_009E,C14005_009M,C14005_010E,C14005_010M,C14005_011E,C14005_011M,C14005_012E,C14005_012M,C14005_013E,C14005_013M,C14005_014E,C14005_014M,C14005_015E,C14005_015M,C14005_016E,C14005_016M,C14005_017E,C14005_017M,C14005_018E,C14005_018M,C14005_019E,C14005_019M,NAME,C14005_001EA,C14005_001MA,C14005_002MA,C14005_002EA,C14005_003MA,C14005_003EA,C14005_004EA,C14005_004MA,C14005_005MA,C14005_005EA,C14005_006MA,C14005_006EA,C14005_007EA,C14005_007MA,C14005_008EA,C14005_008MA,C14005_009EA,C14005_009MA,C14005_010EA,C14005_010MA,C14005_011EA,C14005_011MA,C14005_012MA,C14005_012EA,C14005_013MA,C14005_013EA,C14005_014EA,C14005_014MA,C14005_015MA,C14005_015EA,C14005_016EA,C14005_016MA,C14005_017EA,C14005_017MA,C14005_018MA,C14005_018EA,C14005_019EA,C14005_019MA,state
0400000US13,582016,8005,299550,6189,244061,6578,55489,4567,34827,3964,26381,3627,8446,1566,20662,2435,8547,1809,12115,2127,282466,6717,243864,6628,38602,3053,26561,2748,16645,2517,9916,1718,12041,1951,5354,1333,6687,1324,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,63512,2229,33083,1529,24612,1647,8471,1095,6852,1047,5375,1082,1477,533,1619,672,840,470,779,490,30429,1822,24904,2045,5525,1023,4687,1009,3294,949,1393,565,838,441,531,367,307,259,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,87967,3255,43492,2421,34128,2292,9364,1478,6544,1360,5150,1205,1394,565,2820,860,1809,730,1011,482,44475,2149,36746,2015,7729,1422,5049,1172,3858,914,1191,650,2680,847,1256,672,1424,628,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,702948,6443,358846,4750,310127,5512,48719,3049,33150,2422,24800,2126,8350,1207,15569,2329,6065,1338,9504,1788,344102,5201,305893,5892,38209,2960,29058,2486,18984,2128,10074,1649,9151,1813,4645,1325,4506,1106,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,362073,4898,182903,3517,155181,3752,27722,2630,17095,1992,13040,1773,4055,1021,10627,1650,6236,1294,4391,1111,179170,4039,155974,4408,23196,2419,14905,2087,10198,1686,4707,1105,8291,1286,3786,872,4505,1000,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,173906,4341,86606,2881,75722,2720,10884,1850,7963,1606,6056,1242,1907,1050,2921,708,1666,521,1255,440,87300,3272,78267,3461,9033,1620,6597,1439,5006,1196,1591,785,2436,756,1102,419,1334,670,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,166177,4491,84284,2911,72078,2745,12206,1828,8853,1529,7324,1427,1529,611,3353,1040,1861,722,1492,758,81893,3231,72814,3131,9079,1713,7217,1602,5369,1254,1848,781,1862,658,554,351,1308,563,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,232886,4746,120953,3541,97558,3343,23395,2652,17717,2242,14160,2088,3557,862,5678,1055,2960,866,2718,692,111933,3752,96218,3941,15715,2327,11909,1940,8128,1737,3781,898,3806,979,1060,413,2746,796,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,249146,5642,125778,4466,99181,3915,26597,3210,15381,2280,11192,1942,4189,1300,11216,1940,5176,1434,6040,1315,123368,4288,101391,3942,21977,2626,13322,2006,7397,1347,5925,1492,8655,1907,2745,1039,5910,1542,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,66039,2225,33622,1495,29282,1544,4340,939,3830,883,2670,702,1160,592,510,268,205,194,305,177,32417,1662,29501,1579,2916,790,1838,525,1578,428,260,219,1078,529,499,447,579,294,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,316056,4150,160879,2936,135100,3580,25779,2498,18619,2105,15116,1890,3503,1106,7160,1546,2966,1064,4194,1060,155177,2828,136482,3350,18695,2185,13869,1905,9751,1596,4118,1024,4826,1164,2184,698,2642,919,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,380565,4319,192371,2947,172056,3528,20315,2223,14133,1900,11223,1849,2910,962,6182,1194,2684,801,3498,896,188194,3430,173114,3713,15080,2025,10750,1708,8753,1540,1997,694,4330,1147,2133,848,2197,816,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,554776,5246,284042,3747,239752,4402,44290,2747,28615,2193,22942,2100,5673,881,15675,1829,6418,1286,9257,1508,270734,3854,234713,3927,36021,2740,23839,2186,17686,2002,6153,1121,12182,1748,5659,1327,6523,1315,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,288046,4258,149798,2704,130908,3081,18890,1947,12420,1539,10297,1458,2123,630,6470,1287,3268,838,3202,962,138248,3262,124720,3411,13528,1753,9792,1477,8396,1407,1396,532,3736,929,2459,820,1277,480,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,179348,5683,95687,4676,76520,3860,19167,2733,11555,2060,7931,1928,3624,1117,7612,1663,3257,1096,4355,1172,83661,4255,70351,3915,13310,1686,9511,1565,5948,1442,3563,1095,3799,1026,1232,656,2567,768,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,317309,5236,163073,3952,134774,3946,28299,2653,20508,2368,16500,2116,4008,871,7791,1514,3873,1180,3918,1026,154236,4175,132355,4120,21881,2226,15378,1811,10490,1699,4888,1152,6503,1245,3278,882,3225,994,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,54367,2248,27840,1579,22922,1699,4918,882,3563,736,3210,692,353,227,1355,557,935,513,420,258,26527,1847,21326,1624,5201,1142,3723,1012,3015,978,708,474,1478,601,1035,512,443,354,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,106433,3013,53435,2216,47036,2087,6399,1149,4963,945,4664,932,299,229,1436,493,914,425,522,287,52998,2058,47571,2204,5427,1019,4654,983,3693,767,961,558,773,402,579,348,194,133,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,144821,3309,74594,2192,57650,2922,16944,2066,11390,1730,8753,1588,2637,809,5554,1649,3085,1289,2469,975,70227,2364,58321,2708,11906,1689,9350,1510,6374,1322,2976,888,2556,761,1547,709,1009,489,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,74762,2340,37715,1660,33172,1835,4543,965,3795,832,3040,791,755,475,748,442,369,273,379,317,37047,1601,33536,1777,3511,1044,3204,1035,2739,985,465,481,307,224,137,171,170,143,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,460541,5282,239875,4367,211191,4273,28684,2705,21262,2338,15029,2142,6233,1140,7422,1427,2754,730,4668,1212,220666,3726,196904,4249,23762,2534,18350,2258,12012,1764,6338,1879,5412,1105,1629,667,3783,949,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,118458,4254,61881,3072,49811,2877,12070,1953,7290,1316,6085,1243,1205,517,4780,1520,2894,1388,1886,603,56577,3035,47838,2870,8739,1446,6287,1316,4125,1039,2162,858,2452,840,941,518,1511,616,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1048109,7552,530545,5976,461488,6144,69057,3385,44356,3137,29019,2342,15337,2088,24701,2361,10856,1759,13845,1708,517564,4867,459999,5858,57565,4080,38788,3131,23266,2458,15522,2041,18777,2342,6524,1326,12253,1936,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,524057,8532,271254,6241,221810,6112,49444,3374,32218,2598,24048,2072,8170,1633,17226,2651,8721,2054,8505,1475,252803,6190,220197,6243,32606,2779,22886,2302,14871,2021,8015,1628,9720,1707,4114,1181,5606,1257,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,38900,1923,20106,1421,16665,1426,3441,907,2460,747,2167,749,293,176,981,470,523,383,458,217,18794,1285,15861,1373,2933,906,2098,817,1921,769,177,185,835,424,448,365,387,197,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,626207,6161,320082,4207,273118,4967,46964,3339,32859,2730,26741,2530,6118,1379,14105,2008,7960,1361,6145,1401,306125,5223,266745,5717,39380,2839,29387,2543,21805,2144,7582,1465,9993,1679,5056,1004,4937,1195,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,210733,4384,108533,3248,85552,3148,22981,1760,15455,1589,11434,1371,4021,795,7526,1073,3724,816,3802,719,102200,2880,83984,2995,18216,1847,12396,1736,8557,1315,3839,941,5820,1141,2532,700,3288,772,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,200802,4656,103806,3860,82682,3873,21124,2351,15440,2015,11225,1846,4215,1318,5684,1422,4247,1359,1437,558,96996,2732,82940,3033,14056,1667,10913,1474,8871,1387,2042,710,3143,938,1133,516,2010,785,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,690506,7345,351637,4564,299874,4798,51763,3691,35716,2644,27825,2242,7891,1202,16047,2071,8373,1402,7674,1626,338869,5215,301830,5817,37039,2579,25678,2172,19493,1894,6185,1129,11361,1771,5525,1018,5836,1327,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,63484,1758,32556,1104,28364,1601,4192,1131,3254,935,2224,706,1030,474,938,545,326,275,612,401,30928,1519,27434,1563,3494,935,2577,820,1806,618,771,476,917,521,198,188,719,513,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,263250,6049,134888,4592,105860,4229,29028,3818,21552,3106,17112,2579,4440,1394,7476,1819,5025,1407,2451,1051,128362,4435,110091,4746,18271,2241,12353,1982,9626,1637,2727,1074,5918,1366,3210,996,2708,878,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,44648,2209,21827,1839,17933,1470,3894,1068,2880,951,2350,948,530,322,1014,506,645,409,369,274,22821,1314,19974,1285,2847,707,1802,640,1526,593,276,220,1045,421,279,192,766,348,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,339039,5236,174651,4526,143348,4504,31303,2658,24439,2616,17429,2340,7010,1626,6864,1362,2846,834,4018,921,164388,4113,139141,4178,25247,2230,20887,2155,15485,1890,5402,1249,4360,901,2107,686,2253,686,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1537300,13780,785152,9724,645303,11202,139849,7036,97070,6375,74929,5066,22141,2698,42779,3462,20330,2912,22449,2772,752148,9172,633715,10817,118433,6178,86287,5192,57412,4245,28875,2844,32146,3615,12910,2290,19236,2873,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,181399,3280,91394,2251,73049,2856,18345,1905,13480,1790,11107,1685,2373,747,4865,1144,3094,967,1771,676,90005,2499,78233,2867,11772,1620,9230,1512,7283,1400,1947,619,2542,913,1148,508,1394,835,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,36577,1645,18273,1360,15949,1266,2324,652,2215,658,1478,481,737,488,109,83,37,50,72,65,18304,1237,16355,1236,1949,549,1546,503,1250,477,296,193,403,302,332,290,71,72,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,445474,8278,227143,5768,189136,5329,38007,3787,30150,3454,20526,2834,9624,1793,7857,1590,3593,1174,4264,1008,218331,6154,190012,5567,28319,3153,22058,2686,15785,2067,6273,1700,6261,1410,2642,847,3619,1043,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,350507,5901,177662,3929,149969,4124,27693,2568,20598,2252,15860,2106,4738,1084,7095,1488,4065,1098,3030,850,172845,3800,149832,4082,23013,2458,17643,2238,11795,1989,5848,1134,5370,1290,2986,960,2384,760,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,92055,3285,49078,2259,40070,2130,9008,1432,7105,1319,5547,1082,1558,540,1903,597,1089,460,814,468,42977,2654,36542,2456,6435,1516,4838,1345,2210,748,2628,1069,1597,647,1073,454,524,344,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,308817,3710,156771,2336,133876,2692,22895,2035,16856,1692,13611,1646,3245,728,6039,1092,3068,792,2971,818,152046,3134,135757,3235,16289,1792,11815,1502,9310,1339,2505,635,4474,958,2334,724,2140,545,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,29745,2299,15627,1674,14248,1544,1379,476,1220,451,1017,433,203,152,159,144,0,193,159,144,14118,1971,11308,1739,2810,966,1647,780,1309,692,338,400,1163,575,919,493,244,197,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,219406,4609,112117,4144,88277,4528,23840,2484,16338,2000,7561,1471,8777,1547,7502,1356,1564,530,5938,1245,107289,3771,91265,3770,16024,1858,10405,1711,3664,1178,6741,1275,5619,1145,1053,533,4566,987,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
