GEO_ID,B19301I_001E,B19301I_001M,NAME,B19301I_001EA,B19301I_001MA,state
0400000US01,12588,967,Alabama,null,null,01
0400000US02,24588,2745,Alaska,null,null,02
0400000US04,13783,279,Arizona,null,null,04
0400000US05,11436,771,Arkansas,null,null,05
0400000US06,15650,118,California,null,null,06
0400000US08,15987,306,Colorado,null,null,08
0400000US09,17531,959,Connecticut,null,null,09
0400000US10,15527,1420,Delaware,null,null,10
0400000US11,34017,5103,District of Columbia,null,null,11
0400000US12,18591,304,Florida,null,null,12
0400000US13,13598,557,Georgia,null,null,13
0400000US15,19422,1243,Hawaii,null,null,15
0400000US16,12451,584,Idaho,null,null,16
0400000US17,16346,395,Illinois,null,null,17
0400000US18,14836,1999,Indiana,null,null,18
0400000US19,14726,948,Iowa,null,null,19
0400000US20,13640,565,Kansas,null,null,20
0400000US21,14094,1187,Kentucky,null,null,21
0400000US22,19164,1139,Louisiana,null,null,22
0400000US23,15295,3039,Maine,null,null,23
0400000US24,21901,769,Maryland,null,null,24
0400000US25,17288,723,Massachusetts,null,null,25
0400000US26,14887,511,Michigan,null,null,26
0400000US27,15291,830,Minnesota,null,null,27
0400000US28,13417,1704,Mississippi,null,null,28
0400000US29,15266,968,Missouri,null,null,29
0400000US30,15877,3333,Montana,null,null,30
0400000US31,12436,693,Nebraska,null,null,31
0400000US32,14928,491,Nevada,null,null,32
0400000US33,18399,2831,New Hampshire,null,null,33
0400000US34,19757,350,New Jersey,null,null,34
0400000US35,16913,462,New Mexico,null,null,35
0400000US36,18258,263,New York,null,null,36
0400000US37,12846,395,North Carolina,null,null,37
0400000US38,14832,2678,North Dakota,null,null,38
0400000US39,16459,956,Ohio,null,null,39
0400000US40,13344,563,Oklahoma,null,null,40
0400000US41,13236,671,Oregon,null,null,41
0400000US42,14939,477,Pennsylvania,null,null,42
0400000US44,13643,944,Rhode Island,null,null,44
0400000US45,13572,773,South Carolina,null,null,45
0400000US46,14609,1758,South Dakota,null,null,46
0400000US47,14574,2560,Tennessee,null,null,47
0400000US48,15461,136,Texas,null,null,48
0400000US49,13741,467,Utah,null,null,49
0400000US50,18993,4331,Vermont,null,null,50
0400000US51,21293,677,Virginia,null,null,51
0400000US53,15435,564,Washington,null,null,53
0400000US54,13561,2238,West Virginia,null,null,54
0400000US55,13633,699,Wisconsin,null,null,55
0400000US56,17724,1547,Wyoming,null,null,56
0400000US72,11123,199,Puerto Rico,null,null,72
