GEO_ID,B05003H_001E,B05003H_001M,B05003H_002E,B05003H_002M,B05003H_003E,B05003H_003M,B05003H_004E,B05003H_004M,B05003H_005E,B05003H_005M,B05003H_006E,B05003H_006M,B05003H_007E,B05003H_007M,B05003H_008E,B05003H_008M,B05003H_009E,B05003H_009M,B05003H_010E,B05003H_010M,B05003H_011E,B05003H_011M,B05003H_012E,B05003H_012M,B05003H_013E,B05003H_013M,B05003H_014E,B05003H_014M,B05003H_015E,B05003H_015M,B05003H_016E,B05003H_016M,B05003H_017E,B05003H_017M,B05003H_018E,B05003H_018M,B05003H_019E,B05003H_019M,B05003H_020E,B05003H_020M,B05003H_021E,B05003H_021M,B05003H_022E,B05003H_022M,B05003H_023E,B05003H_023M,NAME,B05003H_001EA,B05003H_001MA,B05003H_002MA,B05003H_002EA,B05003H_003EA,B05003H_003MA,B05003H_004EA,B05003H_004MA,B05003H_005MA,B05003H_005EA,B05003H_006EA,B05003H_006MA,B05003H_007MA,B05003H_007EA,B05003H_008MA,B05003H_008EA,B05003H_009EA,B05003H_009MA,B05003H_010EA,B05003H_010MA,B05003H_011EA,B05003H_011MA,B05003H_012MA,B05003H_012EA,B05003H_013MA,B05003H_013EA,B05003H_014EA,B05003H_014MA,B05003H_015EA,B05003H_015MA,B05003H_016MA,B05003H_016EA,B05003H_017MA,B05003H_017EA,B05003H_018MA,B05003H_018EA,B05003H_019MA,B05003H_019EA,B05003H_020EA,B05003H_020MA,B05003H_021EA,B05003H_021MA,B05003H_022EA,B05003H_022MA,B05003H_023EA,B05003H_023MA,state
0400000US13,5454931,5003,2685685,4180,582516,3474,576656,3848,5860,1590,3274,1169,2586,1003,2103169,2111,2037295,4713,65874,4304,35651,2781,30223,3634,2769246,3745,553333,3126,548104,3788,5229,1476,2753,1104,2476,842,2215913,1957,2144001,4703,71912,4600,39909,3343,32003,3440,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,322726,450,178151,921,22149,811,22026,814,123,140,0,185,123,140,156002,420,149126,1238,6876,1225,4426,1002,2450,754,144575,821,20113,822,19881,822,232,207,40,64,192,194,124462,75,113169,1545,11293,1555,5522,1079,5771,1349,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1340870,560,669667,1116,168319,1102,166831,1266,1488,660,907,578,581,375,501348,266,494123,1178,7225,1170,3040,800,4185,1157,671203,1153,156158,1093,155666,1210,492,386,37,58,455,387,515045,408,503325,1846,11720,1736,7599,1495,4121,1057,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8073211,3297,3961343,2674,810655,1521,799453,2703,11202,2447,3414,893,7788,2207,3150688,1837,2929282,7896,221406,7519,136150,5960,85256,5537,4111868,2036,768148,1221,757734,2625,10414,2289,3682,933,6732,1885,3343720,1530,3103643,7632,240077,7745,160714,6116,79363,5158,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5295482,3007,2602423,2300,591982,2047,589790,2216,2192,762,799,377,1393,647,2010441,1102,1983595,3258,26846,3154,14110,1790,12736,2533,2693059,2410,562770,1994,561067,2149,1703,668,473,257,1230,604,2130289,939,2099247,3397,31042,3201,18103,2349,12939,1798,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2704424,2726,1331421,1711,295241,1196,293233,1329,2008,784,1006,391,1002,725,1036180,1043,1022057,2528,14123,2300,7630,1537,6493,1712,1373003,1885,283588,1286,282660,1391,928,572,535,486,393,336,1089415,871,1075283,2308,14132,2156,8447,1706,5685,1227,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2229934,997,1102954,1005,251841,899,250814,988,1027,572,235,180,792,550,851113,452,838844,1990,12269,1939,7263,1405,5006,1286,1126980,1093,236149,1003,235129,1050,1020,470,270,225,750,434,890831,394,878173,1619,12658,1592,6914,1107,5744,1167,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3765523,1913,1847422,2150,417650,1906,416002,2078,1648,699,506,271,1142,666,1429772,968,1415437,2163,14335,1853,6644,1261,7691,1512,1918101,2101,393722,1829,391996,1919,1726,664,671,484,1055,468,1524379,906,1507772,2347,16607,2110,9179,1438,7428,1571,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2753492,1521,1356127,1596,296238,1433,295961,1463,277,229,128,136,149,187,1059889,543,1043543,3693,16346,3637,7465,1496,8881,3352,1397365,1838,281603,1625,281123,1664,480,264,152,165,328,226,1115762,518,1100681,2209,15081,2113,9370,1714,5711,1334,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1247425,1247,608644,1084,118413,976,117841,1107,572,524,71,76,501,510,490231,164,481365,1152,8866,1154,5605,1140,3261,763,638781,771,114195,684,113637,766,558,399,145,129,413,371,524586,314,510283,1665,14303,1720,8960,1424,5343,1151,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3152100,2516,1544425,1701,308929,863,303886,1812,5043,1522,1991,1037,3052,1077,1235496,1440,1181840,4584,53656,4250,35937,3259,17719,2457,1607675,1595,291943,1309,288415,1487,3528,891,1254,526,2274,764,1315732,1025,1247009,4821,68723,4746,46300,3403,22423,2716,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4995261,4686,2417133,2658,464093,1485,453550,2530,10543,2096,2751,831,7792,1922,1953040,1764,1784104,7082,168936,7001,98731,5462,70205,4998,2578128,2587,442839,1127,433890,1968,8949,1640,2211,661,6738,1456,2135289,2125,1956659,7188,178630,6433,108701,5397,69929,4007,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7514628,2081,3706363,1532,782483,1109,770942,2623,11541,2234,3717,1159,7824,2004,2923880,1031,2798299,5088,125581,5242,79938,3897,45643,3495,3808265,1372,740562,963,731931,1805,8631,1580,2605,654,6026,1403,3067703,788,2927997,6045,139706,6011,89054,4996,50652,3462,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4438070,2394,2196217,1643,469816,1271,465486,1972,4330,1679,1847,716,2483,1519,1726401,729,1696531,3143,29870,2964,16878,2104,12992,1824,2241853,1132,448043,627,445345,989,2698,727,1457,569,1241,409,1793810,919,1759006,2989,34804,2861,21951,2410,12853,1708,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1716080,2120,845695,2543,188638,2476,188453,2486,185,209,185,209,0,208,657057,540,652858,1328,4199,1172,1888,664,2311,956,870385,2850,174655,2471,173799,2513,856,600,534,460,322,398,695730,906,689169,1636,6561,1509,3803,1087,2758,916,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4859130,2157,2390274,1832,531586,1658,529478,2004,2108,896,1150,552,958,708,1858688,705,1829270,3246,29418,3224,17442,2200,11976,2197,2468856,2063,500003,1830,496648,2070,3355,761,1487,633,1868,735,1968853,904,1935620,3214,33233,3047,20642,2592,12591,1751,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,883575,384,443512,906,90364,860,90034,893,330,222,123,119,207,184,353148,241,348500,1218,4648,1204,2638,756,2010,932,440063,886,87101,826,87067,834,34,58,34,58,0,165,352962,284,346610,1125,6352,1106,4249,1003,2103,592,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1512709,1097,746885,1032,168590,782,168441,797,149,119,91,93,58,71,578295,590,570605,1846,7690,1612,3679,774,4011,1206,765824,927,161615,774,161240,819,375,291,214,187,161,222,604209,542,596804,1299,7405,1205,4466,863,2939,832,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1453526,2213,741302,1485,129237,981,127988,1154,1249,705,287,172,962,691,612065,1014,578897,2759,33168,2685,21813,2279,11355,1603,712224,1458,120240,1081,119398,1117,842,457,56,92,786,440,591984,733,554753,3737,37231,3618,24089,2745,13142,1840,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1209037,2045,595065,1205,118897,875,118373,927,524,298,360,229,164,162,476168,430,460460,2204,15708,2059,9728,1522,5980,1402,613972,1005,114928,565,114143,765,785,387,469,282,316,239,499044,556,481663,2348,17381,2251,11549,1593,5832,1408,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5099422,4698,2483969,2553,507966,1410,497944,2142,10022,1592,3743,1106,6279,1230,1976003,1766,1778456,6871,197547,6924,132080,5101,65467,4814,2615453,2764,481960,1113,471478,2319,10482,1972,4022,1160,6460,1561,2133493,2247,1914319,9234,219174,9229,150608,6898,68566,5259,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,819078,878,404546,1256,65138,1386,63945,1707,1193,772,105,111,1088,750,339408,721,329620,1486,9788,1460,4908,1022,4880,1022,414532,1461,63802,1257,63144,1309,658,433,198,193,460,396,350730,506,338011,1967,12719,1969,7964,1631,4755,933,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11185549,7594,5465822,4063,1073627,2174,1053548,3467,20079,2528,8434,1556,11645,2240,4392195,2538,3936110,10910,456085,10591,296964,8736,159121,6857,5719727,4782,1016531,2479,997998,3729,18533,2769,6872,1669,11661,2344,4703196,3084,4196561,11977,506635,11237,342498,8454,164137,7824,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6326195,4067,3093293,3165,631641,2847,628150,3016,3491,968,1363,612,2128,735,2461652,1104,2408762,3505,52890,3467,29075,2627,23815,2496,3232902,3578,594545,3039,591217,3132,3328,861,1299,643,2029,681,2638357,1247,2579618,4051,58739,3906,33782,3000,24957,2819,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,632146,452,321511,871,65899,771,65596,778,303,286,37,36,266,282,255612,313,253112,744,2500,657,669,270,1831,582,310635,747,64454,776,64081,871,373,245,71,67,302,241,246181,255,241780,1042,4401,1014,1702,686,2699,760,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9295777,3759,4555870,2472,996732,1659,990812,2134,5920,1457,2845,833,3075,1247,3559138,1386,3481131,5088,78007,4887,50423,3281,27584,3364,4739907,2281,945051,1524,940776,2167,4275,1292,1781,523,2494,1356,3794856,1489,3709762,5164,85094,4892,56291,4184,28803,2564,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2596766,1021,1277574,1119,267188,1049,267119,1055,69,81,0,157,69,81,1010386,183,1000098,1407,10288,1371,6091,1097,4197,1024,1319192,1002,251886,926,251225,1013,661,489,366,451,295,197,1067306,356,1053908,1621,13398,1624,8451,1219,4947,1091,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3039839,1980,1494670,1409,285830,1328,283786,1619,2044,907,437,367,1607,925,1208840,545,1167032,3073,41808,3120,22292,2346,19516,2561,1545169,1630,270490,1084,267804,1539,2686,966,1097,645,1589,761,1274679,1016,1224850,3313,49829,3112,30358,2551,19471,2014,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9994679,3891,4881529,2718,965095,1251,959580,1714,5515,1089,2591,684,2924,985,3916434,2265,3814683,6093,101751,5233,63519,3683,38232,3503,5113150,2027,916715,1114,910989,1832,5726,1582,1775,623,3951,1511,4196435,1348,4079586,5703,116849,5490,77990,4526,38859,3580,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,784547,2681,377481,1656,66941,1095,66254,1227,687,657,662,655,25,44,310540,1006,295229,2339,15311,1936,10513,1602,4798,1083,407066,1290,63925,502,63668,555,257,225,216,213,41,71,343141,988,323504,2648,19637,2541,12954,1654,6683,1535,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3047248,1431,1490904,2177,304686,1798,303010,1931,1676,716,946,565,730,430,1186218,968,1158399,2863,27819,2587,14891,1628,12928,2189,1556344,1813,288975,1806,287085,1960,1890,818,469,298,1421,792,1267369,416,1237515,3434,29854,3389,16365,2305,13489,2071,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,705020,1070,352283,1124,79188,799,78777,901,411,429,34,57,377,424,273095,703,270761,1129,2334,771,1349,552,985,597,352737,970,75292,847,75021,825,271,202,0,155,271,202,277445,330,274206,959,3239,948,2005,782,1234,496,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4862093,2086,2375931,2651,512278,2478,510355,2646,1923,711,1284,565,639,398,1863653,901,1832745,3600,30908,3696,16136,2534,14772,2408,2486162,2354,481575,2317,479258,2484,2317,784,1149,535,1168,595,2004587,846,1971438,3276,33149,3240,18253,2520,14896,2181,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11623414,4077,5758556,4418,1190543,3642,1177130,4428,13413,2132,3492,886,9921,1950,4568013,3159,4409637,7880,158376,7191,79222,4293,79154,5327,5864858,4904,1117421,3885,1103400,4054,14021,2343,3398,871,10623,2154,4747437,2661,4576625,7880,170812,7452,93911,5185,76901,4709,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2306939,2989,1154605,2140,344074,1399,342361,1803,1713,1108,477,370,1236,1043,810531,895,791211,2048,19320,1870,10525,1432,8795,1297,1152334,1269,325966,950,324276,1340,1690,713,468,349,1222,653,826368,618,800513,2639,25855,2550,14878,1631,10977,1673,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,588831,297,290594,460,57643,452,57551,447,92,111,27,36,65,105,232951,164,226482,1187,6469,1153,3784,876,2685,707,298237,519,53528,500,53190,603,338,304,276,254,62,104,244709,133,236773,1226,7936,1227,5676,1001,2260,637,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5246262,2185,2591824,2826,529994,2555,525089,2888,4905,1311,1699,620,3206,1030,2061830,1125,1986845,4398,74985,4275,44825,3386,30160,3187,2654438,2662,500890,2439,495281,2741,5609,1126,2532,693,3077,1069,2153548,971,2057632,4798,95916,4622,59632,3678,36284,2846,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4941666,2122,2460693,1873,480538,1396,474238,1903,6300,1302,2123,849,4177,1078,1980155,935,1875289,5811,104866,5635,57268,3789,47598,3937,2480973,1718,455531,1292,449497,1955,6034,1600,2554,1279,3480,1015,2025442,1139,1906747,5978,118695,5970,72534,4649,46161,3986,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1717430,1686,845689,1839,176685,1542,176360,1541,325,296,65,91,260,280,669004,1004,665923,1462,3081,882,2095,674,986,474,871741,1587,165513,1361,164848,1415,665,476,153,215,512,408,706228,644,702759,1040,3469,822,2067,669,1402,560,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4735896,1917,2346537,1357,484496,734,481412,1377,3084,1183,1351,505,1733,1079,1862041,965,1834462,2437,27579,2323,18019,1970,9560,1568,2389359,860,460298,599,457555,1049,2743,864,1392,539,1351,660,1929061,484,1897919,2560,31142,2556,20234,2141,10908,1583,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,493652,2184,250551,1650,55722,942,55673,958,49,88,0,193,49,88,194829,1246,192696,1542,2133,738,704,378,1429,666,243101,1357,53172,856,53034,871,138,161,80,128,58,95,189929,855,186533,1197,3396,860,2347,779,1049,435,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22063,3136,11371,2169,2579,1111,2299,1137,280,463,0,225,280,463,8792,1942,6972,1398,1820,1118,1394,1089,426,284,10692,1733,1533,753,1447,768,86,148,0,225,86,148,9159,1542,7284,1240,1875,849,1086,690,789,537,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
