GEO_ID,B11003_001E,B11003_001M,B11003_002E,B11003_002M,B11003_003E,B11003_003M,B11003_004E,B11003_004M,B11003_005E,B11003_005M,B11003_006E,B11003_006M,B11003_007E,B11003_007M,B11003_008E,B11003_008M,B11003_009E,B11003_009M,B11003_010E,B11003_010M,B11003_011E,B11003_011M,B11003_012E,B11003_012M,B11003_013E,B11003_013M,B11003_014E,B11003_014M,B11003_015E,B11003_015M,B11003_016E,B11003_016M,B11003_017E,B11003_017M,B11003_018E,B11003_018M,B11003_019E,B11003_019M,B11003_020E,B11003_020M,NAME,B11003_001MA,B11003_001EA,B11003_002EA,B11003_002MA,B11003_003MA,B11003_003EA,B11003_004EA,B11003_004MA,B11003_005EA,B11003_005MA,B11003_006MA,B11003_006EA,B11003_007MA,B11003_007EA,B11003_008MA,B11003_008EA,B11003_009MA,B11003_009EA,B11003_010EA,B11003_010MA,B11003_011EA,B11003_011MA,B11003_012MA,B11003_012EA,B11003_013MA,B11003_013EA,B11003_014EA,B11003_014MA,B11003_015MA,B11003_015EA,B11003_016EA,B11003_016MA,B11003_017EA,B11003_017MA,B11003_018MA,B11003_018EA,B11003_019EA,B11003_019MA,B11003_020EA,B11003_020MA,state
0400000US13,2389803,16893,1672704,16302,692412,12612,140932,7426,146569,8425,404911,11062,980292,11321,717099,13589,175702,7051,86540,5897,23757,3077,14100,3026,48683,3946,89162,4205,541397,10800,308607,8328,57318,3869,58885,4285,192404,7251,232790,7494,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,235190,4699,91038,3927,23992,2357,19535,2204,47511,3083,144152,3658,76013,4371,23044,2284,8807,1620,2795,882,1475,689,4537,979,14237,1701,52969,3858,20520,2547,4611,1213,3554,864,12355,1982,32449,2688,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,324922,6003,137775,4901,31774,3427,34626,2756,71375,3747,187147,4304,85139,4318,27618,2780,17336,2447,3754,1342,3097,896,10485,1914,10282,1566,57521,3831,35413,3147,6736,1694,6304,1191,22373,2470,22108,2539,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,2299644,18687,950188,12859,207135,7153,193605,6538,549448,9394,1349456,14578,828725,11913,222259,6496,102479,5179,30059,3338,17930,2579,54490,3478,119780,4731,606466,10790,331009,8262,66059,4648,57965,4292,206985,7136,275457,6347,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,1226204,11692,476033,8415,100790,5006,105952,4229,269291,7769,750171,9288,421737,9404,114273,5044,62159,4489,16802,2262,8064,1778,37293,3417,52114,3002,307464,8562,181889,6582,36690,3526,34003,2689,111196,5051,125575,5920,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,625107,7506,238739,5420,52544,3344,55357,3151,130838,4158,386368,5747,168642,5483,53032,3488,31724,2493,10254,1524,3983,1052,17487,1769,21308,2166,115610,4030,75030,3370,15688,1921,15388,1977,43954,2775,40580,2742,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,568165,7595,236490,5738,56272,3662,51535,2678,128683,4365,331675,6116,167431,5499,48344,3304,26924,2598,8151,1397,3521,904,15252,2052,21420,2259,119087,4906,71880,4444,15955,2065,16168,2031,39757,3232,47207,2806,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,833340,10185,305408,7387,70133,3768,63505,3918,171770,5423,527932,7664,306256,8441,86871,5021,40107,3299,8716,1491,6171,1523,25220,2527,46764,3395,219385,6726,123485,5210,28141,2839,20269,2127,75075,4356,95900,4699,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,745632,11816,282943,8481,61787,3669,59150,3897,162006,6737,462689,8272,383805,6621,90805,5732,39447,4043,11200,2015,5926,1694,22321,2734,51358,3877,293000,6946,161617,6474,35953,3054,36807,3096,88857,5306,131383,5203,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,263513,5652,81309,3727,17192,1767,15245,2112,48872,2904,182204,4717,75096,4747,23711,3075,15044,2405,4507,1233,1798,747,8739,1700,8667,1559,51385,3275,30398,2591,5983,1334,4663,1071,19752,2233,20987,1889,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,1022394,11685,423061,7943,95116,3599,82698,4604,245247,6912,599333,9450,421402,9185,102135,4894,45263,3224,12572,2192,7493,1544,25198,2472,56872,3815,319267,8427,164284,7201,26995,3267,30854,3219,106435,5417,154983,6117,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,1190249,14470,482070,10455,118146,4720,82392,4518,281532,8100,708179,10187,430553,9614,108042,5116,45346,3795,11745,2108,6884,1547,26717,2769,62696,3598,322511,8479,173842,7010,31758,3418,30518,2961,111566,5715,148669,6307,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,1809823,14928,675621,10462,139980,5249,136936,4767,398705,7383,1134202,11027,674735,9671,179352,5987,86999,4244,24997,2974,12002,1594,50000,3324,92353,4653,495383,8322,278711,6836,60270,4009,46963,3293,171478,5852,216672,7009,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,1077897,10738,436434,7402,103719,4340,91449,4084,241266,5401,641463,7595,294292,6001,85975,3866,47017,3149,10504,1482,8378,1450,28135,2639,38958,2559,208317,5677,133940,4856,29697,3075,25136,2417,79107,3507,74377,3598,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,487648,8108,176292,5464,33841,3445,39886,2930,102565,4512,311356,7561,257431,6411,53641,3815,21098,2735,5923,1333,3035,1089,12140,2078,32543,2738,203790,6217,112778,5238,20656,2185,22709,2726,69413,4624,91012,4305,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,1133983,12270,426596,9204,96512,4518,91361,5457,238723,7009,707387,8520,389102,9550,100783,4505,51740,3792,14454,2391,5186,1215,32100,3157,49043,3217,288319,8643,167346,7109,39388,3462,28906,3236,99052,4397,120973,5062,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,199251,4373,70607,3449,16675,1687,16203,1557,37729,2924,128644,3414,56840,3376,18977,1769,10491,1484,1943,644,1708,677,6840,1254,8486,1286,37863,2570,23873,2184,6336,1663,3917,938,13620,1473,13990,1554,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,372805,5101,149660,4248,34277,2666,38083,2543,77300,3323,223145,4182,102195,3944,30769,2595,17130,2130,4653,933,3175,1032,9302,1450,13639,1526,71426,3193,45929,3065,11856,1415,9003,1694,25070,2212,25497,2180,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,456219,8225,185645,5872,40118,2717,43977,3860,101550,4257,270574,5630,183606,5751,56409,3697,27424,2929,7684,1497,4301,1093,15439,2033,28985,2607,127197,4955,73826,4272,11656,1849,14677,2002,47493,3202,53371,3163,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,272206,5707,102397,4675,20714,2321,16386,1889,65297,3376,169809,4555,75066,4275,22694,2696,12848,2092,4326,1305,979,614,7543,1539,9846,1527,52372,3174,29990,2762,6309,1287,4729,1210,18952,2248,22382,2019,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,1609473,14908,703827,10546,154030,6096,129194,5351,420603,8543,905646,11814,597635,11075,160268,7112,66899,5417,16070,2293,9674,1621,41155,4087,93369,5320,437367,8419,214306,6446,34965,3274,39209,3133,140132,5297,223061,6789,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,336560,7661,125487,5400,23572,2309,31315,3648,70600,4323,211073,5427,146010,5728,39017,3127,22642,2676,6777,1639,3636,1008,12229,1840,16375,1783,106993,5422,62387,4302,10762,1807,13184,2055,38441,3138,44606,3235,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,3158468,21492,1303725,15168,303089,9220,258701,7774,741935,12512,1854743,14419,1425627,19479,363987,10085,142724,6549,34181,3202,21929,2759,86614,4379,221263,8101,1061640,16657,533678,13440,98201,6059,99182,5765,336295,10435,527962,10293,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,1786356,16658,674065,10168,154861,5857,131964,4611,387240,7604,1112291,12348,688446,10823,168512,6301,83845,5029,21449,2511,14942,2169,47454,3589,84667,4635,519934,9366,290834,7629,58527,4241,49306,4008,183001,5945,229100,6594,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,145079,3854,57092,2870,15717,1792,12318,1360,29057,2046,87987,2940,35134,2826,12969,1897,7839,1425,1693,646,1174,548,4972,1263,5130,1278,22165,1952,13807,1950,4337,1166,1455,495,8015,1377,8358,1188,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,2118209,18542,781239,12959,166031,6346,158876,6115,456332,9376,1336970,14807,805195,11677,212537,7056,107267,5065,27573,3126,13007,1335,66687,3991,105270,5514,592658,9734,343703,8458,80292,5100,59618,4674,203793,6076,248955,6851,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,702897,7365,271793,5586,61034,2872,65683,3405,145076,4088,431104,5229,253620,6574,72977,3412,37781,2370,8845,1249,6502,1088,22434,2019,35196,2194,180643,5576,106251,4480,24659,2251,21674,1964,59918,3565,74392,3140,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,731763,9486,276074,7626,65746,4066,59389,3883,150939,4903,455689,7218,229434,7627,66409,4584,34040,3508,9957,1920,4218,1603,19865,2538,32369,2584,163025,5390,95254,4968,18515,2489,14980,2485,61759,4640,67771,4043,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,2354778,15282,845149,11682,189686,6063,161021,5341,494442,9801,1509629,10723,797456,11304,208921,6855,97980,4834,25646,2221,13439,1710,58895,4323,110941,5267,588535,10203,310072,8799,58501,3936,57015,3969,194556,6762,278463,6674,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,180930,5269,66807,3354,15499,1951,11198,1729,40110,2955,114123,4152,78933,4520,21210,2570,9051,1723,3877,1134,1122,575,4052,1100,12159,1852,57723,3389,32215,2726,7207,1757,5616,1379,19392,2318,25508,2499,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,840762,13308,298898,7422,63302,3833,60463,4490,175133,6075,541864,9640,354342,9256,81127,4687,36090,3443,9963,1741,4639,1667,21488,2263,45037,3440,273215,8412,144897,6266,30647,2906,24635,3021,89615,5089,128318,5099,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,166793,4007,62905,2551,15829,1631,16098,1526,30978,1855,103888,3418,47045,3206,15340,1798,9406,1519,3893,984,849,306,4664,1031,5934,1158,31705,2689,21872,2242,4928,1122,4788,987,12156,1714,9833,1357,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,1208430,13046,439638,10134,96973,5379,86815,5251,255850,7843,768792,9435,449641,10475,116605,5754,58096,4744,18155,2671,6964,1669,32977,3253,58509,3796,333036,8911,179810,7000,38875,3354,35636,2954,105299,6101,153226,5306,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,4552753,28355,2049461,20753,434071,11634,484825,12663,1130565,15619,2503292,19216,1769789,22389,460617,12825,217369,7361,54322,4258,39714,3784,123333,6367,243248,8740,1309172,20796,767120,17382,147755,7894,152946,7282,466419,14257,542052,11862,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,551975,6283,283134,5530,66343,3926,87735,4463,129056,4825,268841,5060,125357,4825,38848,3317,20331,2725,5819,1111,4650,1430,9862,1746,18517,2189,86509,4171,48726,3888,7294,1157,8848,1550,32584,3464,37783,2753,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,123176,3371,40361,2236,9538,1323,6879,969,23944,1760,82815,2697,32757,2288,9699,1243,5818,928,1166,406,876,497,3776,737,3881,693,23058,1714,14216,1487,2642,791,2209,734,9365,1115,8842,1091,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,1530934,15461,622543,11689,150188,6573,122056,5012,350299,7838,908391,11285,518250,11534,132734,6014,58616,3873,15485,2207,8176,1589,34955,2652,74118,4708,385516,9284,206205,7732,43572,4066,36789,3155,125844,6021,179311,6322,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,1309075,12864,526959,9611,129470,5349,114212,4847,283277,7335,782116,11495,396037,10626,123287,5598,67492,4319,20372,2369,9434,1589,37686,3288,55795,3622,272750,8167,160664,6661,30513,3204,30244,3142,99907,5508,112086,4822,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,355958,7072,113167,4697,22867,2160,22354,2318,67946,3629,242791,5539,123431,5038,36884,2964,19104,2313,4831,1157,2947,951,11326,1760,17780,1810,86547,4337,45312,3583,8979,1442,8931,1827,27402,2845,41235,2484,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,1124707,11029,420513,7515,92397,3860,86883,3902,241233,5980,704194,7701,333775,7368,100615,4160,54790,3569,14860,1965,7728,1284,32202,2541,45825,3264,233160,6814,144424,6255,32933,2989,26079,2671,85412,4180,88736,3359,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,118017,4252,45915,2620,11586,1632,9338,1441,24991,2465,72102,3184,30539,2885,10300,1715,5518,1172,1106,593,1478,678,2934,871,4782,1087,20239,2477,13154,2174,3133,967,1928,669,8093,1909,7085,1363,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,508856,8449,173177,6012,28346,2674,29634,2595,115197,5639,335679,7049,386224,7992,79221,3732,33675,2678,9866,1542,5255,1205,18554,1938,45546,3007,307003,7963,150254,6449,25706,2877,24933,2844,99615,5132,156749,6042,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
