GEO_ID,B19053_001E,B19053_001M,B19053_002E,B19053_002M,B19053_003E,B19053_003M,NAME,B19053_001EA,B19053_001MA,B19053_002EA,B19053_002MA,B19053_003MA,B19053_003EA,state
0400000US01,1822439,11200,150612,5753,1671827,11536,Alabama,null,null,null,null,null,null,01
0400000US02,246015,2720,32089,2382,213926,3711,Alaska,null,null,null,null,null,null,02
0400000US04,2400809,11557,228774,8397,2172035,12605,Arizona,null,null,null,null,null,null,04
0400000US05,1125899,6925,104610,4606,1021289,7345,Arkansas,null,null,null,null,null,null,05
0400000US06,12650592,16944,1742283,20497,10908309,25340,California,null,null,null,null,null,null,06
0400000US08,2002800,8550,260940,7437,1741860,9551,Colorado,null,null,null,null,null,null,08
0400000US09,1339860,7005,151874,5573,1187986,9158,Connecticut,null,null,null,null,null,null,09
0400000US10,339071,3144,26651,2309,312420,3584,Delaware,null,null,null,null,null,null,10
0400000US11,271651,3228,27498,2405,244153,3950,District of Columbia,null,null,null,null,null,null,11
0400000US12,7211584,26752,648697,10164,6562887,26325,Florida,null,null,null,null,null,null,12
0400000US13,3546965,15286,339294,10995,3207671,17009,Georgia,null,null,null,null,null,null,13
0400000US15,450120,4406,57959,3550,392161,5288,Hawaii,null,null,null,null,null,null,15
0400000US16,588489,5467,80631,4051,507858,6577,Idaho,null,null,null,null,null,null,16
0400000US17,4783421,13914,444019,8484,4339402,15502,Illinois,null,null,null,null,null,null,17
0400000US18,2498395,10688,229425,6237,2268970,11741,Indiana,null,null,null,null,null,null,18
0400000US19,1236209,7287,159164,5395,1077045,8660,Iowa,null,null,null,null,null,null,19
0400000US20,1113729,6143,137609,4480,976120,6935,Kansas,null,null,null,null,null,null,20
0400000US21,1705623,9376,160623,5072,1545000,9455,Kentucky,null,null,null,null,null,null,21
0400000US22,1728149,9677,156337,6794,1571812,11561,Louisiana,null,null,null,null,null,null,22
0400000US23,547686,5711,78672,3585,469014,5800,Maine,null,null,null,null,null,null,23
0400000US24,2161680,8942,220627,6908,1941053,10643,Maryland,null,null,null,null,null,null,24
0400000US25,2536321,9232,277733,6319,2258588,9854,Massachusetts,null,null,null,null,null,null,25
0400000US26,3832466,10485,353695,7011,3478771,11594,Michigan,null,null,null,null,null,null,26
0400000US27,2119954,6871,259299,5805,1860655,8670,Minnesota,null,null,null,null,null,null,27
0400000US28,1091002,7807,87353,4997,1003649,8874,Mississippi,null,null,null,null,null,null,28
0400000US29,2362853,9949,242287,6049,2120566,11182,Missouri,null,null,null,null,null,null,29
0400000US30,406288,3840,60772,3496,345516,4768,Montana,null,null,null,null,null,null,30
0400000US31,730579,4441,99070,3711,631509,5321,Nebraska,null,null,null,null,null,null,31
0400000US32,1002571,7173,88817,3914,913754,7817,Nevada,null,null,null,null,null,null,32
0400000US33,519246,4617,65714,3751,453532,4782,New Hampshire,null,null,null,null,null,null,33
0400000US34,3176139,9966,283378,7804,2892761,11497,New Jersey,null,null,null,null,null,null,34
0400000US35,753507,6087,78040,3693,675467,6756,New Mexico,null,null,null,null,null,null,35
0400000US36,7219356,14194,736890,12622,6482466,18042,New York,null,null,null,null,null,null,36
0400000US37,3757480,13443,356981,8529,3400499,14839,North Carolina,null,null,null,null,null,null,37
0400000US38,298298,2835,49059,2848,249239,4053,North Dakota,null,null,null,null,null,null,38
0400000US39,4564745,13440,411672,8997,4153073,14459,Ohio,null,null,null,null,null,null,39
0400000US40,1447277,6526,149979,4530,1297298,7836,Oklahoma,null,null,null,null,null,null,40
0400000US41,1523799,7789,199303,6999,1324496,9938,Oregon,null,null,null,null,null,null,41
0400000US42,4938894,14403,447637,9640,4491257,16625,Pennsylvania,null,null,null,null,null,null,42
0400000US44,406366,4030,38080,2900,368286,4609,Rhode Island,null,null,null,null,null,null,44
0400000US45,1794989,10191,156639,6507,1638350,11428,South Carolina,null,null,null,null,null,null,45
0400000US46,331406,2992,54726,2812,276680,4011,South Dakota,null,null,null,null,null,null,46
0400000US47,2490249,12758,265435,7762,2224814,13000,Tennessee,null,null,null,null,null,null,47
0400000US48,9110853,20640,1039297,14887,8071556,24366,Texas,null,null,null,null,null,null,48
0400000US49,899475,5032,106422,4858,793053,6376,Utah,null,null,null,null,null,null,49
0400000US50,253234,2792,42009,2022,211225,3337,Vermont,null,null,null,null,null,null,50
0400000US51,3055863,11608,304966,8423,2750897,12947,Virginia,null,null,null,null,null,null,51
0400000US53,2644557,11069,289307,8129,2355250,12406,Washington,null,null,null,null,null,null,53
0400000US54,738653,5969,50012,3043,688641,6725,West Virginia,null,null,null,null,null,null,54
0400000US55,2289424,8727,232036,6347,2057388,10224,Wisconsin,null,null,null,null,null,null,55
0400000US56,224003,3223,26025,2528,197978,3471,Wyoming,null,null,null,null,null,null,56
0400000US72,1253690,9187,101821,4123,1151869,9251,Puerto Rico,null,null,null,null,null,null,72
