GEO_ID,B01002C_001E,B01002C_001M,B01002C_002E,B01002C_002M,B01002C_003E,B01002C_003M,NAME,B01002C_001EA,B01002C_001MA,B01002C_002EA,B01002C_002MA,B01002C_003MA,B01002C_003EA,state
0400000US01,37.6,5.2,31.8,6.8,39.8,3.8,Alabama,null,null,null,null,null,null,01
0400000US02,28.4,0.9,27.3,1.0,29.3,1.1,Alaska,null,null,null,null,null,null,02
0400000US04,28.5,0.4,28.0,0.7,29.0,0.6,Arizona,null,null,null,null,null,null,04
0400000US05,37.9,4.7,37.7,5.6,38.4,7.7,Arkansas,null,null,null,null,null,null,05
0400000US06,34.9,1.4,32.8,1.3,37.1,1.7,California,null,null,null,null,null,null,06
0400000US08,33.2,1.5,32.7,2.2,33.6,2.1,Colorado,null,null,null,null,null,null,08
0400000US09,32.6,7.2,36.6,7.2,26.2,4.5,Connecticut,null,null,null,null,null,null,09
0400000US10,29.8,26.6,51.0,9.0,28.6,11.1,Delaware,null,null,null,null,null,null,10
0400000US11,40.9,17.0,35.1,30.3,44.5,20.5,District of Columbia,null,null,null,null,null,null,11
0400000US12,35.2,3.3,32.3,2.8,38.7,5.0,Florida,null,null,null,null,null,null,12
0400000US13,40.7,4.3,42.8,5.3,39.3,3.5,Georgia,null,null,null,null,null,null,13
0400000US15,42.8,10.1,51.3,10.6,39.6,20.6,Hawaii,null,null,null,null,null,null,15
0400000US16,33.8,2.8,31.1,5.1,35.7,4.9,Idaho,null,null,null,null,null,null,16
0400000US17,36.5,5.8,38.0,7.0,34.9,7.2,Illinois,null,null,null,null,null,null,17
0400000US18,40.3,4.4,37.2,4.7,45.6,6.0,Indiana,null,null,null,null,null,null,18
0400000US19,29.7,6.1,25.0,6.2,38.4,11.5,Iowa,null,null,null,null,null,null,19
0400000US20,36.6,5.4,32.7,5.8,44.2,7.1,Kansas,null,null,null,null,null,null,20
0400000US21,40.8,8.8,49.5,20.3,40.5,7.3,Kentucky,null,null,null,null,null,null,21
0400000US22,30.8,3.6,29.1,6.1,32.0,6.6,Louisiana,null,null,null,null,null,null,22
0400000US23,36.5,8.1,33.5,12.8,43.3,8.7,Maine,null,null,null,null,null,null,23
0400000US24,36.7,8.6,35.1,9.4,37.0,13.6,Maryland,null,null,null,null,null,null,24
0400000US25,32.6,4.3,37.9,6.4,26.8,1.8,Massachusetts,null,null,null,null,null,null,25
0400000US26,37.4,2.1,36.3,2.3,38.4,3.8,Michigan,null,null,null,null,null,null,26
0400000US27,30.0,1.2,29.2,1.9,30.6,1.4,Minnesota,null,null,null,null,null,null,27
0400000US28,26.5,5.9,32.4,4.1,23.6,4.6,Mississippi,null,null,null,null,null,null,28
0400000US29,37.8,3.2,39.2,8.0,36.7,4.4,Missouri,null,null,null,null,null,null,29
0400000US30,26.3,1.1,25.7,1.4,27.1,1.7,Montana,null,null,null,null,null,null,30
0400000US31,26.8,4.7,25.7,3.7,30.1,7.0,Nebraska,null,null,null,null,null,null,31
0400000US32,36.2,2.8,33.5,1.5,39.7,2.8,Nevada,null,null,null,null,null,null,32
0400000US33,41.3,19.0,58.5,16.7,31.2,21.3,New Hampshire,null,null,null,null,null,null,33
0400000US34,36.3,3.5,35.5,4.3,37.8,8.5,New Jersey,null,null,null,null,null,null,34
0400000US35,30.1,0.6,29.0,1.0,30.9,0.7,New Mexico,null,null,null,null,null,null,35
0400000US36,34.7,2.7,30.7,3.3,40.2,4.3,New York,null,null,null,null,null,null,36
0400000US37,34.6,1.1,32.0,1.5,37.5,1.9,North Carolina,null,null,null,null,null,null,37
0400000US38,26.1,1.7,24.0,3.4,27.4,2.2,North Dakota,null,null,null,null,null,null,38
0400000US39,43.7,3.2,45.4,5.1,42.8,3.1,Ohio,null,null,null,null,null,null,39
0400000US40,30.0,0.7,28.6,1.0,31.2,0.8,Oklahoma,null,null,null,null,null,null,40
0400000US41,33.1,3.3,31.8,5.6,33.8,3.5,Oregon,null,null,null,null,null,null,41
0400000US42,35.7,5.3,35.0,4.3,38.6,8.7,Pennsylvania,null,null,null,null,null,null,42
0400000US44,47.3,14.0,56.4,11.2,35.2,11.2,Rhode Island,null,null,null,null,null,null,44
0400000US45,35.9,3.1,34.9,10.6,36.0,3.4,South Carolina,null,null,null,null,null,null,45
0400000US46,24.7,1.3,22.7,1.4,27.1,1.5,South Dakota,null,null,null,null,null,null,46
0400000US47,40.9,6.4,40.7,7.2,42.1,13.1,Tennessee,null,null,null,null,null,null,47
0400000US48,34.9,1.6,34.8,2.4,34.9,2.0,Texas,null,null,null,null,null,null,48
0400000US49,27.4,2.0,27.2,2.5,28.1,4.7,Utah,null,null,null,null,null,null,49
0400000US50,46.4,8.8,51.4,13.9,45.7,11.3,Vermont,null,null,null,null,null,null,50
0400000US51,40.2,5.2,40.3,7.4,40.0,10.6,Virginia,null,null,null,null,null,null,51
0400000US53,31.7,1.3,30.9,1.5,32.8,1.8,Washington,null,null,null,null,null,null,53
0400000US54,57.0,9.3,57.6,9.7,47.7,22.0,West Virginia,null,null,null,null,null,null,54
0400000US55,31.3,2.2,30.9,2.1,32.1,2.6,Wisconsin,null,null,null,null,null,null,55
0400000US56,26.2,3.5,23.4,4.8,30.3,5.0,Wyoming,null,null,null,null,null,null,56
0400000US72,30.4,3.1,30.5,5.7,30.2,4.2,Puerto Rico,null,null,null,null,null,null,72
