GEO_ID,B11004_001E,B11004_001M,B11004_002E,B11004_002M,B11004_003E,B11004_003M,B11004_004E,B11004_004M,B11004_005E,B11004_005M,B11004_006E,B11004_006M,B11004_007E,B11004_007M,B11004_008E,B11004_008M,B11004_009E,B11004_009M,B11004_010E,B11004_010M,B11004_011E,B11004_011M,B11004_012E,B11004_012M,B11004_013E,B11004_013M,B11004_014E,B11004_014M,B11004_015E,B11004_015M,B11004_016E,B11004_016M,B11004_017E,B11004_017M,B11004_018E,B11004_018M,B11004_019E,B11004_019M,B11004_020E,B11004_020M,NAME,B11004_001EA,B11004_001MA,B11004_002MA,B11004_002EA,B11004_003EA,B11004_003MA,B11004_004EA,B11004_004MA,B11004_005MA,B11004_005EA,B11004_006MA,B11004_006EA,B11004_007EA,B11004_007MA,B11004_008MA,B11004_008EA,B11004_009MA,B11004_009EA,B11004_010EA,B11004_010MA,B11004_011MA,B11004_011EA,B11004_012EA,B11004_012MA,B11004_013EA,B11004_013MA,B11004_014MA,B11004_014EA,B11004_015MA,B11004_015EA,B11004_016EA,B11004_016MA,B11004_017MA,B11004_017EA,B11004_018EA,B11004_018MA,B11004_019EA,B11004_019MA,B11004_020MA,B11004_020EA,state
0400000US13,2389803,16893,1672704,16302,748208,11924,160289,7665,162492,8842,425427,11248,924496,11606,717099,13589,175702,7051,101286,6490,26796,3056,18126,3389,56364,4093,74416,3800,541397,10800,368468,8115,74102,4319,75451,5225,218915,7137,172929,6620,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,235190,4699,104721,4274,28425,2519,24030,2394,52266,3164,130469,3816,76013,4371,23044,2284,12315,1930,3789,1083,2439,811,6087,1181,10729,1596,52969,3858,28663,2963,5991,1405,6526,1271,16146,1965,24306,2173,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,324922,6003,144662,4820,34114,3453,37014,2939,73534,3829,180260,4140,85139,4318,27618,2780,18816,2537,3933,1359,3506,966,11377,1973,8802,1308,57521,3831,40007,3155,7703,1686,7175,1273,25129,2534,17514,2305,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,2299644,18687,1008948,13802,226081,7636,216184,7137,566683,9574,1290696,13680,828725,11913,222259,6496,120402,5940,35670,3571,22951,2549,61781,3858,101857,4272,606466,10790,388722,8568,80326,5458,76331,5019,232065,6687,217744,5858,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,1226204,11692,509507,8480,112434,5245,114251,4134,282822,7764,716697,9054,421737,9404,114273,5044,68925,4362,18498,2320,10349,1847,40078,3441,45348,2648,307464,8562,209958,7381,45205,4349,41520,3038,123233,5204,97506,5349,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,625107,7506,248358,5496,55851,3580,58333,3238,134174,4203,376749,5718,168642,5483,53032,3488,34062,2610,10318,1562,5022,1051,18722,1774,18970,2044,115610,4030,82164,3552,17664,2120,18745,2260,45755,2977,33446,2546,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,568165,7595,249307,5707,60670,3937,55349,2887,133288,4467,318858,5880,167431,5499,48344,3304,29921,2611,8869,1369,4112,1044,16940,2130,18423,2157,119087,4906,82224,4400,19044,2065,19498,2142,43682,3233,36863,2747,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,833340,10185,334425,7471,78729,3815,70633,4300,185063,5444,498915,7519,306256,8441,86871,5021,47605,3792,11626,1859,7724,1674,28255,2750,39266,2991,219385,6726,145898,5505,34163,3049,26315,2474,85420,4257,73487,4100,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,745632,11816,312964,9038,70919,3949,65985,4053,176060,7061,432668,8459,383805,6621,90805,5732,47006,4447,12908,2238,7027,1847,27071,2820,43799,3513,293000,6946,197940,6617,45621,3756,47926,3614,104393,5338,95060,4950,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,263513,5652,87568,3961,19543,1871,16182,2251,51843,2913,175945,4520,75096,4747,23711,3075,16386,2556,4770,1270,2135,824,9481,1773,7325,1389,51385,3275,34474,2778,7245,1434,5650,1094,21579,2330,16911,1621,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,1022394,11685,453240,8426,106158,4100,91869,4735,255213,7243,569154,9359,421402,9185,102135,4894,55428,3596,15568,2412,9599,1774,30261,2771,46707,3605,319267,8427,197786,7246,38682,3922,40811,3537,118293,5815,121481,5456,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,1190249,14470,507111,11086,127033,5229,88276,4773,291802,8079,683138,10479,430553,9614,108042,5116,52926,4135,13775,2274,7997,1618,31154,2992,55116,3219,322511,8479,200444,7306,40894,3426,38078,3135,121472,5893,122067,5313,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,1809823,14928,713835,11053,153690,5545,147544,5170,412601,7639,1095988,10835,674735,9671,179352,5987,99349,4982,29462,3267,14661,1794,55226,3688,80003,4519,495383,8322,317654,7240,74037,4264,59808,3547,183809,6270,177729,6061,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,1077897,10738,451565,7403,109250,4446,96812,4377,245503,5299,626332,7540,294292,6001,85975,3866,51936,3265,11956,1566,9605,1473,30375,2616,34039,2277,208317,5677,147029,5034,33972,3306,28558,2601,84499,3569,61288,3257,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,487648,8108,198604,6101,40699,3528,45591,3202,112314,4982,289044,7543,257431,6411,53641,3815,26426,3025,7940,1499,4624,1292,13862,2165,27215,2414,203790,6217,140564,5416,29765,2501,31366,2833,79433,4767,63226,3366,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,1133983,12270,457500,9682,107523,4737,98722,5810,251255,7406,676483,8605,389102,9550,100783,4505,58325,3807,17112,2497,6043,1264,35170,3268,42458,3036,288319,8643,194312,7505,47099,3788,35287,3424,111926,4700,94007,4591,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,199251,4373,74108,3393,17476,1710,17680,1744,38952,2934,125143,3282,56840,3376,18977,1769,11839,1534,2264,677,1963,740,7612,1252,7138,1178,37863,2570,27333,2138,7307,1558,4913,1127,15113,1470,10530,1374,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,372805,5101,155841,4147,36648,2685,39924,2638,79269,3303,216964,4193,102195,3944,30769,2595,18539,2200,4968,946,3737,1111,9834,1553,12230,1492,71426,3193,51690,2926,12779,1463,10583,1666,28328,2190,19736,1968,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,456219,8225,199631,6458,44887,3283,47794,3877,106950,4428,256588,5169,183606,5751,56409,3697,32732,3012,9775,1599,5414,1269,17543,2022,23677,2502,127197,4955,85136,4466,15024,2162,17343,2246,52769,3341,42061,2820,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,272206,5707,107288,4914,22970,2480,18220,1989,66098,3436,164918,4583,75066,4275,22694,2696,13932,2107,4882,1289,1462,795,7588,1548,8762,1419,52372,3174,33759,2818,7787,1364,5405,1272,20567,2220,18613,1914,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,1609473,14908,741118,10466,166889,6320,139488,5796,434741,8480,868355,12003,597635,11075,160268,7112,76916,5798,18640,2474,12079,1792,46197,4039,83352,4858,437367,8419,254581,6600,46248,3272,52073,3448,156260,5729,182786,6126,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,336560,7661,138540,5632,28599,2644,36469,3578,73472,4299,198020,4989,146010,5728,39017,3127,25196,2637,7254,1644,4225,1085,13717,1770,13821,1687,106993,5422,75055,4601,13860,1815,16974,2146,44221,3125,31938,2640,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,3158468,21492,1381702,16086,332936,9288,284008,8468,764758,13072,1776766,14576,1425627,19479,363987,10085,177628,7047,43805,3494,30150,2880,103673,4829,186359,7309,1061640,16657,632637,14422,128633,6260,130586,7227,373418,10048,429003,9648,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,1786356,16658,719353,10659,169760,6002,143839,4767,405754,8089,1067003,12755,688446,10823,168512,6301,97033,5385,23351,2612,18829,2646,54853,3765,71479,4482,519934,9366,345093,8388,74944,5271,63243,4071,206906,6129,174841,6250,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,145079,3854,59494,2898,16208,1807,13090,1347,30196,2152,85585,2910,35134,2826,12969,1897,9125,1663,2140,745,1521,694,5464,1338,3844,1115,22165,1952,15716,1773,4894,1162,2093,636,8729,1362,6449,997,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,2118209,18542,837553,13225,186012,6543,171457,6217,480084,9540,1280656,14701,805195,11677,212537,7056,121189,5283,31476,3191,17006,1933,72707,4191,91348,5322,592658,9734,396342,8351,95433,5390,75203,5066,225706,6103,196316,5438,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,702897,7365,293929,6282,68101,3286,72382,3581,153446,4385,408968,5408,253620,6574,72977,3412,43226,2753,10837,1448,7892,1202,24497,2035,29751,2093,180643,5576,125631,4884,30129,2321,27239,2361,68263,3894,55012,2838,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,731763,9486,292095,7602,70682,4258,66026,3934,155387,4928,439668,7176,229434,7627,66409,4584,38340,3734,10565,1945,4993,1684,22782,2664,28069,2488,163025,5390,107841,4652,22449,2791,17684,2701,67708,4622,55184,3349,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,2354778,15282,902089,11860,211568,6235,174945,5390,515576,10451,1452689,10990,797456,11304,208921,6855,111829,4948,29734,2385,16930,1781,65165,4193,97092,5083,588535,10203,362194,9765,76164,4828,73532,4235,212498,7085,226341,5736,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,180930,5269,71335,3388,17444,2086,12297,1879,41594,3140,109595,4150,78933,4520,21210,2570,10758,1892,4540,1147,1203,565,5015,1336,10452,1848,57723,3389,36388,2825,8624,1814,6210,1272,21554,2460,21335,2246,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,840762,13308,325879,8015,71690,4140,66487,4439,187702,5947,514883,9339,354342,9256,81127,4687,43867,3692,12438,1919,6584,1729,24845,2515,37260,3311,273215,8412,177202,6307,39294,2993,33637,3424,104271,4930,96013,4218,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,166793,4007,66402,2554,16964,1574,17263,1529,32175,1903,100391,3348,47045,3206,15340,1798,10278,1466,4230,997,1207,368,4841,1037,5062,1123,31705,2689,24657,2245,5890,1193,5907,1005,12860,1760,7048,1214,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,1208430,13046,479811,10753,110101,6002,98301,5370,271409,7952,728619,9097,449641,10475,116605,5754,66995,4797,20892,2666,9423,1937,36680,3300,49610,3591,333036,8911,216309,7742,48678,3742,44319,3223,123312,6405,116727,4261,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,4552753,28355,2223895,22438,486052,12422,559688,14018,1178155,16348,2328858,19024,1769789,22389,460617,12825,261776,8554,66380,4558,52167,4615,143229,7206,198841,7937,1309172,20796,909609,18600,185373,8765,204110,7755,520126,14448,399563,9563,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,551975,6283,299471,5962,71611,3859,94429,4484,133431,5003,252504,4918,125357,4825,38848,3317,23975,2765,6517,1151,5558,1446,11900,1819,14873,1960,86509,4171,57164,3808,10049,1584,11754,1768,35361,3329,29345,2599,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,123176,3371,42687,2284,10619,1409,7312,1025,24756,1776,80489,2709,32757,2288,9699,1243,6386,967,1320,448,986,465,4080,791,3313,695,23058,1714,15573,1520,3230,884,2234,735,10109,1168,7485,994,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,1530934,15461,663291,11673,163441,6896,135440,5408,364410,7658,867643,10625,518250,11534,132734,6014,68735,4051,18737,2402,10530,1778,39468,2645,63999,4292,385516,9284,245902,8186,55769,4050,46957,3762,143176,6094,139614,5575,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,1309075,12864,555370,10153,138039,5491,123229,5390,294102,7976,753705,11623,396037,10626,123287,5598,75839,4456,22792,2652,12084,1912,40963,3197,47448,3530,272750,8167,179680,6487,35487,3529,36109,3418,108084,5653,93070,4438,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,355958,7072,123643,4834,25735,2011,24927,2223,72981,3729,232315,5470,123431,5038,36884,2964,21660,2496,5679,1204,3265,984,12716,1912,15224,1698,86547,4337,53222,3537,12018,1622,10381,1948,30823,2658,33325,2241,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,1124707,11029,438226,7777,99187,3948,92077,4118,246962,5993,686481,7595,333775,7368,100615,4160,60014,3635,16638,2074,8915,1428,34461,2640,40601,3164,233160,6814,161094,6460,37438,3217,30664,2593,92992,4354,72066,3465,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,118017,4252,48631,2793,12484,1781,9926,1461,26221,2472,69386,3087,30539,2885,10300,1715,6443,1418,1145,601,1706,741,3592,1104,3857,979,20239,2477,14865,2410,3292,971,2694,741,8879,2053,5374,1100,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,508856,8449,200064,6178,37045,3073,36835,2959,126184,5991,308792,7361,386224,7992,79221,3732,39608,2903,12050,1698,6613,1368,20945,2342,39613,2969,307003,7963,181933,6077,35704,3139,32365,3236,113864,5141,125070,5630,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
