GEO_ID,B27001G_001E,B27001G_001M,B27001G_002E,B27001G_002M,B27001G_003E,B27001G_003M,B27001G_004E,B27001G_004M,B27001G_005E,B27001G_005M,B27001G_006E,B27001G_006M,B27001G_007E,B27001G_007M,B27001G_008E,B27001G_008M,B27001G_009E,B27001G_009M,B27001G_010E,B27001G_010M,B27001G_011E,B27001G_011M,B27001G_012E,B27001G_012M,B27001G_013E,B27001G_013M,B27001G_014E,B27001G_014M,B27001G_015E,B27001G_015M,B27001G_016E,B27001G_016M,B27001G_017E,B27001G_017M,B27001G_018E,B27001G_018M,B27001G_019E,B27001G_019M,B27001G_020E,B27001G_020M,B27001G_021E,B27001G_021M,B27001G_022E,B27001G_022M,B27001G_023E,B27001G_023M,B27001G_024E,B27001G_024M,B27001G_025E,B27001G_025M,B27001G_026E,B27001G_026M,B27001G_027E,B27001G_027M,B27001G_028E,B27001G_028M,NAME,B27001G_001EA,B27001G_001MA,B27001G_002EA,B27001G_002MA,B27001G_003MA,B27001G_003EA,B27001G_004EA,B27001G_004MA,B27001G_005EA,B27001G_005MA,B27001G_006EA,B27001G_006MA,B27001G_007EA,B27001G_007MA,B27001G_008MA,B27001G_008EA,B27001G_009EA,B27001G_009MA,B27001G_010EA,B27001G_010MA,B27001G_011MA,B27001G_011EA,B27001G_012EA,B27001G_012MA,B27001G_013EA,B27001G_013MA,B27001G_014EA,B27001G_014MA,B27001G_015EA,B27001G_015MA,B27001G_016MA,B27001G_016EA,B27001G_017MA,B27001G_017EA,B27001G_018MA,B27001G_018EA,B27001G_019EA,B27001G_019MA,B27001G_020MA,B27001G_020EA,B27001G_021MA,B27001G_021EA,B27001G_022EA,B27001G_022MA,B27001G_023MA,B27001G_023EA,B27001G_024MA,B27001G_024EA,B27001G_025MA,B27001G_025EA,B27001G_026EA,B27001G_026MA,B27001G_027MA,B27001G_027EA,B27001G_028EA,B27001G_028MA,state
0400000US13,206069,11561,42986,3988,38894,3581,4092,1496,66103,5680,58984,5287,7119,1756,24996,3612,16325,2809,8671,2167,21660,2555,14674,2018,6986,1655,19809,2676,14812,2422,4997,1264,15840,2509,12129,2141,3711,1258,8682,1590,7228,1392,1454,625,3868,1388,3737,1371,131,212,2125,753,2125,753,0,214,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,323767,11686,44443,3081,43587,3056,856,569,82947,5218,80139,4813,2808,1194,38441,2902,33550,2853,4891,1491,46974,3577,42281,3400,4693,1437,35013,3151,31556,2933,3457,1055,30259,2643,27882,2494,2377,894,24644,1790,23721,1747,923,362,13406,1610,13286,1591,120,113,7640,1251,7618,1249,22,35,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,37641,4194,5243,1459,4945,1482,298,227,12456,2415,11344,2400,1112,730,5113,1542,3387,1289,1726,817,4653,1049,3016,772,1637,746,3122,931,2176,805,946,508,2811,782,1864,684,947,452,2651,657,2369,721,282,219,935,425,854,440,81,115,657,293,625,273,32,62,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,285889,10783,54217,3843,52955,3784,1262,605,85682,6231,82866,6208,2816,932,40090,3090,33349,3039,6741,1117,34568,3052,26209,2759,8359,1486,26823,2750,22966,2836,3857,897,19242,1987,15293,1702,3949,1029,14189,1903,11718,1692,2471,683,6593,1080,6536,1074,57,96,4485,1061,4485,1061,0,185,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,140256,6256,30187,2858,28684,2756,1503,636,47121,3811,44366,3861,2755,957,16926,2583,13991,2221,2935,976,14530,2271,9560,1789,4970,1489,10194,1626,7575,1346,2619,927,9628,1821,7090,1495,2538,939,5334,919,4427,850,907,383,4297,1244,4095,1172,202,292,2039,592,2039,592,0,190,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,52076,4613,11419,1698,10834,1672,585,351,18435,2380,17269,2290,1166,666,6895,1149,6080,1151,815,420,4774,1086,3111,823,1663,668,4026,961,3289,877,737,420,2772,708,2301,691,471,328,1782,581,1628,556,154,114,1308,573,1308,573,0,157,665,421,665,421,0,157,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,93266,5273,17143,1851,16108,1789,1035,486,29449,3063,27668,2980,1781,835,12296,1902,9763,1635,2533,870,11115,1599,7817,1356,3298,1141,8351,1588,6528,1331,1823,787,5261,1059,4606,1007,655,477,4950,1137,4207,1055,743,340,3125,755,3125,755,0,170,1576,560,1576,560,0,170,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,86096,6681,16466,2678,15609,2613,857,520,27580,3566,25769,3386,1811,974,9963,1949,6716,1314,3247,1224,9753,1727,6102,1349,3651,1088,6947,1432,5256,1247,1691,735,4947,1260,3883,1022,1064,605,5823,1175,4894,1173,929,436,2851,773,2727,706,124,194,1766,619,1766,619,0,189,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,74978,6055,14798,2435,13713,2365,1085,686,21918,2765,20523,2781,1395,690,8556,2010,7227,1772,1329,657,8857,1579,5942,1134,2915,801,5905,1291,4032,1162,1873,795,5756,1475,4159,1213,1597,657,5090,1144,4079,1068,1011,492,2691,952,2691,952,0,203,1407,438,1407,438,0,203,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,27332,2235,4638,916,4357,903,281,204,7341,1083,7038,1047,303,221,3493,1039,3050,1028,443,285,3169,834,2131,619,1038,548,1719,545,1201,446,518,356,2466,839,1987,713,479,301,2527,609,2250,612,277,236,1240,513,1240,513,0,165,739,381,739,381,0,165,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,166617,11167,32734,3528,31704,3449,1030,621,49927,4240,47848,4113,2079,950,17746,2378,15273,2214,2473,885,20423,3084,17696,2929,2727,923,14332,2217,11609,1884,2723,999,13831,1771,11707,1742,2124,912,9132,1368,7838,1227,1294,535,5549,1291,5025,1202,524,459,2943,898,2943,898,0,197,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,196386,9322,34684,3372,34599,3366,85,145,51008,4091,49418,4065,1590,826,24546,3058,22048,2906,2498,857,29335,3063,25815,2986,3520,1000,23402,3077,20994,2962,2408,900,16098,2048,13927,1889,2171,1070,9296,1627,8722,1556,574,441,5382,1135,5322,1134,60,104,2635,836,2635,836,0,203,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,262385,10383,47136,3574,45693,3501,1443,850,82229,5232,79072,5009,3157,1172,39028,3069,30734,2776,8294,1500,28106,2404,21009,2004,7097,1390,22983,2173,18343,1939,4640,1034,16913,1652,13891,1520,3022,754,13556,1352,11885,1192,1671,537,7722,1127,7696,1127,26,61,4712,810,4712,810,0,168,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,144509,7920,29203,3439,28403,3393,800,416,49929,3578,46098,3711,3831,1369,18427,1935,16110,1808,2317,754,15533,2237,12892,2075,2641,910,12166,1616,10644,1473,1522,561,8558,1352,7694,1339,864,334,6132,1055,5181,946,951,450,2992,763,2861,708,131,151,1569,512,1569,512,0,145,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,31167,4076,6810,1641,6239,1537,571,550,10495,2463,9438,2393,1057,710,2082,769,1523,710,559,332,2202,802,1604,675,598,380,2808,854,1774,783,1034,499,2502,825,1596,647,906,539,1807,666,1425,501,382,389,1023,472,1023,472,0,208,1438,717,1438,717,0,208,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,149296,8393,28156,3105,26374,3117,1782,777,48702,4139,45421,3963,3281,1315,16881,2040,13460,1753,3421,1087,17099,2646,12135,1879,4964,1479,10371,1586,8232,1377,2139,714,11982,1852,9487,1561,2495,770,8720,1366,7262,1287,1458,611,4793,966,4647,930,146,179,2592,629,2553,623,39,65,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25479,3183,3429,1093,3210,1043,219,187,7881,1678,7293,1630,588,357,3410,1034,2522,757,888,591,3914,1245,2198,840,1716,965,2242,728,1111,503,1131,535,1452,523,932,330,520,398,1823,639,1259,587,564,295,599,343,599,343,0,165,729,324,729,324,0,165,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,42138,4172,8858,1323,8204,1282,654,348,14112,2293,13254,2217,858,406,5183,1082,3765,988,1418,548,5420,1191,3894,899,1526,635,2583,841,1980,680,603,303,3397,1051,2769,1061,628,414,1233,608,867,505,366,294,573,308,573,308,0,157,779,416,651,367,128,188,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,115779,7016,22895,2676,20770,2465,2125,937,34614,3841,29694,3073,4920,1733,13360,2085,9595,1729,3765,1378,13900,1821,10387,1520,3513,982,11722,1841,9506,1599,2216,802,7636,1278,6187,1072,1449,655,6772,1203,4787,996,1985,769,3322,828,3283,838,39,71,1558,527,1558,527,0,206,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,24385,2923,4818,1252,4543,1206,275,222,6220,1485,6049,1448,171,279,3149,882,2362,805,787,433,2086,845,1291,651,795,551,2011,953,1569,833,442,302,2849,1054,2379,982,470,384,1937,656,1430,615,507,378,582,308,582,308,0,185,733,400,733,400,0,185,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,215764,12824,36151,3727,35018,3650,1133,628,61344,5338,58495,5300,2849,962,26016,3361,18422,2371,7594,2084,27582,3539,17540,2051,10042,3021,20770,2358,15137,1974,5633,1379,19522,2659,15529,2179,3993,1129,13485,2013,9995,1647,3490,1155,6001,1274,5735,1302,266,243,4893,1311,4893,1311,0,200,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,68760,6019,13009,2524,12814,2528,195,176,17652,2434,16404,2367,1248,665,8504,1636,6409,1390,2095,911,10245,1760,7836,1519,2409,912,5023,1231,3904,1064,1119,613,4878,1265,3926,1154,952,431,4871,1089,3883,943,988,600,3034,711,3019,708,15,26,1544,668,1544,668,0,195,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,557813,20167,95046,5316,91310,5429,3736,1206,138541,7571,132731,7421,5810,1497,66960,5120,56702,4660,10258,2128,80389,5879,59571,5170,20818,2694,58116,4861,45875,4168,12241,2070,49530,3991,39460,3507,10070,1847,38191,3552,32137,3038,6054,1596,20330,2343,19598,2325,732,440,10710,1370,10347,1321,363,464,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,230314,12004,48432,3960,46501,3833,1931,831,68941,5297,65393,5023,3548,1607,29197,3074,22910,2640,6287,1564,24257,2830,15200,2053,9057,2038,21893,2873,16311,2568,5582,1413,15926,2309,10862,1745,5064,1719,14319,2033,10829,1530,3490,1280,4024,857,3898,857,126,119,3325,860,3325,860,0,201,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14464,2136,2389,805,1720,717,669,534,4508,1104,4208,1041,300,317,2484,896,1767,756,717,539,1770,887,1095,604,675,604,1681,986,1319,897,362,298,658,261,506,233,152,107,596,281,514,253,82,88,165,100,165,100,0,149,213,173,213,173,0,149,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,291274,10271,59298,4068,56328,4236,2970,1045,95814,6245,90120,6074,5694,1655,40746,4146,33262,3643,7484,1743,33729,3177,24664,2619,9065,1636,20853,2268,16655,2074,4198,1165,15952,1734,13508,1627,2444,777,15105,1641,13566,1588,1539,547,6309,1175,6298,1176,11,17,3468,805,3468,805,0,190,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,279670,7822,45868,2643,41236,2634,4632,956,75024,3437,66080,3290,8944,1497,37284,2732,23410,2041,13874,1729,33612,2460,21814,2025,11798,1404,27750,1960,20180,1646,7570,1206,23526,1837,16843,1448,6683,1108,18298,1321,14714,1152,3584,639,11855,1223,11689,1234,166,142,6453,708,6403,717,50,53,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,163078,7265,23327,2630,22448,2627,879,507,46189,3212,44660,3278,1529,726,23907,2816,17951,2220,5956,1536,21159,2851,16781,2723,4378,1048,17300,2302,13755,1925,3545,1166,11614,1768,9124,1582,2490,823,10601,1433,8649,1265,1952,602,5585,972,5376,956,209,287,3396,1000,3396,1000,0,200,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,258093,10499,51898,3983,50035,3914,1863,819,80442,5022,77362,4722,3080,938,31882,2999,26417,2533,5465,1353,28300,3086,20689,2315,7611,1506,22649,2518,18207,2337,4442,1103,19418,2069,16143,1915,3275,1070,13888,1995,12134,1827,1754,630,6126,1027,5999,1048,127,120,3490,817,3490,817,0,172,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,26410,4303,5356,1155,5255,1158,101,212,6734,2055,6734,2055,0,210,4884,1205,4358,1081,526,457,2225,942,1827,815,398,353,2324,1026,2058,999,266,264,2212,802,2141,808,71,127,1234,605,1096,525,138,167,1028,483,1028,483,0,210,413,277,413,277,0,210,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,87727,6394,19404,2712,18364,2577,1040,804,27675,3344,26239,3277,1436,682,9913,1844,8139,1630,1774,764,9626,1889,6390,1340,3236,1231,6717,1643,4881,1366,1836,793,6438,1298,5112,1203,1326,588,5127,1091,3718,954,1409,515,1949,653,1949,653,0,204,878,497,878,497,0,204,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,23695,3546,4367,1037,3813,959,554,354,7618,1787,7212,1809,406,206,2402,822,1649,599,753,487,2245,727,1605,645,640,316,2956,917,1966,810,990,516,2256,667,1488,512,768,435,727,324,621,315,106,75,558,340,558,340,0,155,566,474,566,474,0,155,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,120968,7295,25987,2698,25063,2605,924,597,36045,4123,34451,4143,1594,1207,14375,2615,11824,2281,2551,996,12879,2203,9555,2071,3324,1102,11076,1793,8715,1559,2361,801,6979,1325,5490,1231,1489,549,7312,1256,6071,1200,1241,596,3955,917,3884,916,71,117,2360,854,2360,854,0,203,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
