GEO_ID,B19019_001E,B19019_001M,B19019_002E,B19019_002M,B19019_003E,B19019_003M,B19019_004E,B19019_004M,B19019_005E,B19019_005M,B19019_006E,B19019_006M,B19019_007E,B19019_007M,B19019_008E,B19019_008M,NAME,B19019_001EA,B19019_001MA,B19019_002EA,B19019_002MA,B19019_003MA,B19019_003EA,B19019_004EA,B19019_004MA,B19019_005EA,B19019_005MA,B19019_006EA,B19019_006MA,B19019_007EA,B19019_007MA,B19019_008MA,B19019_008EA,state
0400000US19,52229,533,26710,602,61005,845,66423,1898,79250,2149,75847,5413,75237,2615,75286,6791,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,50972,609,26715,604,58724,1024,65377,2231,73486,2208,71541,3415,71023,4031,71619,5729,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,43399,650,22032,672,48553,1023,57781,1516,66654,2824,65468,2775,64095,5441,55035,11237,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,44164,869,22765,689,50103,1123,58763,2451,71811,2896,63695,3665,60255,4649,70258,13326,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,46974,797,22947,1077,55504,1258,61702,2546,72346,3140,72206,6907,67308,6790,74152,12868,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,72483,718,39975,1351,79068,1432,91786,1797,103244,2517,99131,3882,98045,6279,100420,12403,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,66768,715,31357,709,73152,1268,86524,1939,104797,2737,101119,2802,102702,5917,103588,7915,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,48273,378,25874,348,54206,572,62990,1155,74512,1725,70562,1775,64076,4002,64571,4109,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,60702,432,29821,653,66709,785,81111,1646,91562,1490,88551,2997,76099,4154,78503,3876,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,37963,1029,19598,834,44202,1543,48310,2071,56977,2800,53199,3440,48063,4175,43953,5886,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,46931,427,25236,449,53006,895,61359,1105,70489,1610,66207,2059,62212,3249,64741,8096,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,46972,1140,23283,1371,55064,1656,61423,1789,67170,3220,79540,5187,70429,10904,72832,17811,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,51440,493,27114,921,59910,1161,65580,2486,77666,3203,76158,4814,71824,7590,58602,5466,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,51230,589,30003,873,56972,1250,61275,1861,70360,4217,63493,3640,67288,6018,71721,7877,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,64230,1347,29547,1740,68995,1904,81956,3748,92353,3591,88628,7885,100457,19074,74195,30821,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,70165,546,33721,916,73616,1259,89574,1925,105257,2002,100008,4000,95567,4967,90897,4386,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,43872,950,24652,1275,53634,1455,53866,2523,61182,2667,56983,4755,54585,5950,55186,12033,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,57369,431,30774,339,63921,631,74059,1443,87668,1768,82199,2399,79625,3704,80922,4314,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,45906,424,25539,370,52702,757,57574,1236,67517,1595,58906,2231,54462,5076,57619,2847,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,55759,1452,28562,1973,66862,2386,75693,4517,88070,2783,83984,9427,83733,7029,88195,9759,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,48081,406,25526,354,54743,661,62536,1031,75559,1254,73742,2297,69532,3876,62479,3610,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,45690,534,24723,622,53823,1070,57954,1439,63469,2179,59143,2921,60749,2577,60698,4335,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,50251,532,26689,561,57433,1286,64876,2088,71573,1847,63377,2098,66728,5256,72393,7004,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,52007,256,26238,315,58418,641,72676,1048,82301,1128,79826,2327,75844,3253,73881,7388,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,55902,1902,28690,1996,65597,2976,72735,4212,88023,7937,85144,5628,86227,26568,104504,24908,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,44163,659,23865,573,51717,944,55100,1779,65845,1955,59729,3590,60208,6067,53021,5241,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,48947,1091,26647,993,57604,2015,58494,2752,72892,2779,71230,4151,61534,9885,63427,17518,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,44297,501,24013,638,50839,624,57211,1521,66180,1668,62253,2777,59389,3416,55728,6394,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,51704,238,29302,597,58893,624,62042,925,70655,1090,63002,1413,59316,2781,62346,1970,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,59770,762,29727,1641,59149,1260,66515,1981,72160,2615,75997,2564,77031,3571,82296,2993,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,52578,1561,25672,1629,61403,2593,72356,4241,82385,5339,82160,8113,62390,18518,92500,36052,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,62666,665,34800,857,68791,1249,76061,1456,90193,2121,89123,3965,87534,6668,84337,7249,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,58405,671,31489,566,66526,873,75189,2034,83503,2089,74071,2565,72401,4265,77120,6089,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,41253,746,21434,733,46768,1117,55606,2354,65057,3507,60014,5367,61969,9090,62407,19072,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,51467,370,26788,448,59952,649,67321,1421,80672,1438,76618,2446,63360,5175,71238,6516,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,58752,1796,30256,1790,63132,2527,74575,7021,81569,6546,84009,6953,85111,8133,89987,17353,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,19183,313,10170,369,20212,477,25061,957,30169,1090,25283,1981,31046,3211,23447,4208,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
