GEO_ID,B17001_001E,B17001_001M,B17001_002E,B17001_002M,B17001_003E,B17001_003M,B17001_004E,B17001_004M,B17001_005E,B17001_005M,B17001_006E,B17001_006M,B17001_007E,B17001_007M,B17001_008E,B17001_008M,B17001_009E,B17001_009M,B17001_010E,B17001_010M,B17001_011E,B17001_011M,B17001_012E,B17001_012M,B17001_013E,B17001_013M,B17001_014E,B17001_014M,B17001_015E,B17001_015M,B17001_016E,B17001_016M,B17001_017E,B17001_017M,B17001_018E,B17001_018M,B17001_019E,B17001_019M,B17001_020E,B17001_020M,B17001_021E,B17001_021M,B17001_022E,B17001_022M,B17001_023E,B17001_023M,B17001_024E,B17001_024M,B17001_025E,B17001_025M,B17001_026E,B17001_026M,B17001_027E,B17001_027M,B17001_028E,B17001_028M,B17001_029E,B17001_029M,B17001_030E,B17001_030M,B17001_031E,B17001_031M,B17001_032E,B17001_032M,B17001_033E,B17001_033M,B17001_034E,B17001_034M,B17001_035E,B17001_035M,B17001_036E,B17001_036M,B17001_037E,B17001_037M,B17001_038E,B17001_038M,B17001_039E,B17001_039M,B17001_040E,B17001_040M,B17001_041E,B17001_041M,B17001_042E,B17001_042M,B17001_043E,B17001_043M,B17001_044E,B17001_044M,B17001_045E,B17001_045M,B17001_046E,B17001_046M,B17001_047E,B17001_047M,B17001_048E,B17001_048M,B17001_049E,B17001_049M,B17001_050E,B17001_050M,B17001_051E,B17001_051M,B17001_052E,B17001_052M,B17001_053E,B17001_053M,B17001_054E,B17001_054M,B17001_055E,B17001_055M,B17001_056E,B17001_056M,B17001_057E,B17001_057M,B17001_058E,B17001_058M,B17001_059E,B17001_059M,NAME,B17001_001MA,B17001_001EA,B17001_002MA,B17001_002EA,B17001_003EA,B17001_003MA,B17001_004MA,B17001_004EA,B17001_005EA,B17001_005MA,B17001_006EA,B17001_006MA,B17001_007EA,B17001_007MA,B17001_008MA,B17001_008EA,B17001_009EA,B17001_009MA,B17001_010MA,B17001_010EA,B17001_011EA,B17001_011MA,B17001_012EA,B17001_012MA,B17001_013MA,B17001_013EA,B17001_014MA,B17001_014EA,B17001_015EA,B17001_015MA,B17001_016MA,B17001_016EA,B17001_017EA,B17001_017MA,B17001_018MA,B17001_018EA,B17001_019MA,B17001_019EA,B17001_020EA,B17001_020MA,B17001_021EA,B17001_021MA,B17001_022EA,B17001_022MA,B17001_023EA,B17001_023MA,B17001_024EA,B17001_024MA,B17001_025MA,B17001_025EA,B17001_026EA,B17001_026MA,B17001_027MA,B17001_027EA,B17001_028MA,B17001_028EA,B17001_029EA,B17001_029MA,B17001_030MA,B17001_030EA,B17001_031EA,B17001_031MA,B17001_032EA,B17001_032MA,B17001_033MA,B17001_033EA,B17001_034EA,B17001_034MA,B17001_035MA,B17001_035EA,B17001_036MA,B17001_036EA,B17001_037EA,B17001_037MA,B17001_038MA,B17001_038EA,B17001_039MA,B17001_039EA,B17001_040MA,B17001_040EA,B17001_041MA,B17001_041EA,B17001_042MA,B17001_042EA,B17001_043MA,B17001_043EA,B17001_044EA,B17001_044MA,B17001_045EA,B17001_045MA,B17001_046MA,B17001_046EA,B17001_047MA,B17001_047EA,B17001_048MA,B17001_048EA,B17001_049MA,B17001_049EA,B17001_050EA,B17001_050MA,B17001_051EA,B17001_051MA,B17001_052MA,B17001_052EA,B17001_053EA,B17001_053MA,B17001_054EA,B17001_054MA,B17001_055EA,B17001_055MA,B17001_056EA,B17001_056MA,B17001_057EA,B17001_057MA,B17001_058MA,B17001_058EA,B17001_059EA,B17001_059MA,state
0400000US01,4716105,2548,883371,20758,383672,11572,45749,2944,10690,1798,52133,4133,21974,2440,6620,1085,14701,2022,58848,4367,40975,2688,35409,2876,35528,3074,35728,2649,16165,1925,9152,1297,499699,12872,45745,4079,8398,1625,46233,3435,22632,3325,8715,1632,14001,1869,71865,4441,73908,4182,61517,4126,51589,3442,46024,3055,24434,2089,24638,1952,3832734,21141,1889643,12801,99412,3142,21464,2329,133784,5172,80115,4038,25863,2505,44800,3096,172062,4757,250099,4708,247313,4147,279074,3312,258146,3131,174015,2232,103496,1998,1943091,13439,97189,3720,21366,2575,130636,5186,72080,4441,23911,2404,46271,3049,152018,5133,233608,4351,253187,4407,285966,4108,276688,3557,199955,2369,150216,2448,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,718359,1166,67016,4778,32287,2822,4025,801,672,255,3526,686,1705,536,553,336,830,342,4547,1279,3826,991,3237,586,3806,904,3914,717,780,353,866,534,34729,2693,3490,657,1031,521,3849,796,1251,444,468,193,977,342,5889,1000,6310,853,2969,673,3728,831,3062,598,908,321,797,472,651343,5197,341810,3599,23124,1238,4317,717,28400,1830,14567,1750,4978,789,9181,1201,36940,1987,55039,1626,43224,1629,47457,1396,43968,1184,21573,932,9042,940,309533,3227,23510,1012,4183,1015,24178,2422,13456,1607,4552,894,7838,1399,29889,1498,46033,1549,39678,1168,45418,1214,40177,984,19696,892,10925,689,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6477191,3417,1206460,32132,556176,18990,61209,3901,12323,1987,70368,5632,32995,3128,11129,1584,21825,2536,78678,4883,72967,4885,54724,3647,55426,3679,50895,3478,19536,1968,14101,1602,650284,18162,60582,4562,13641,1763,71710,4434,32853,3327,10100,1559,22365,2170,95937,5509,94089,4349,74196,4163,67234,4020,51664,3481,30213,2918,25700,2449,5270731,31828,2632815,18275,155474,4212,30787,3001,202338,7079,109310,5633,32397,2419,70799,2981,237199,5829,355646,5380,348106,4204,348394,4348,312897,3706,255606,2642,173862,1883,2637916,18555,145040,4853,32093,2924,190030,5296,100364,4834,35153,2708,64717,3069,208296,6304,331154,4729,335949,4159,351569,4159,355748,3523,279825,2760,207978,2605,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2873340,3117,565469,16418,260201,9760,32490,2948,9802,2163,35777,3287,14661,2257,4440,1009,11257,1892,34889,3859,29329,3122,24394,2140,25090,2411,23043,2367,8257,1311,6772,1100,305268,10313,28218,2970,6988,1287,33874,3336,13424,2155,3901,848,7624,1403,44117,3513,46748,3571,34766,2655,30151,2713,24412,2213,15208,1945,15837,1661,2307871,16913,1152072,10021,65679,3243,14853,2187,83980,3950,45866,3355,14103,1717,30498,2147,96060,3403,156395,5041,149347,3132,162950,3603,151564,2716,111511,1717,69266,1379,1155799,11225,59458,3157,13986,2196,78696,4054,44469,3328,15987,1657,27391,2310,81757,3755,142189,4035,151916,3846,164450,2697,164362,2875,121983,2133,89155,1984,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37593091,8648,6328824,64631,2917397,33730,308243,10058,62003,3959,364451,11046,169237,6393,59866,3289,116937,5239,423124,13916,379324,10411,332954,8710,287088,8329,237319,7637,101912,4664,74939,4350,3411427,37995,300488,9113,65506,4450,350247,9540,153259,6602,61001,3845,110113,5096,488028,13372,511559,10024,448624,10453,340113,9504,271147,8764,145758,5162,165584,6736,31264267,64133,15679379,33919,948501,10167,198772,6648,1165797,14403,605800,12505,203477,6230,415897,6902,1500530,13551,2413792,10868,2198770,9698,2261522,8931,1867650,7775,1137456,4776,761415,5456,15584888,37015,900373,9015,183053,7218,1115972,14517,579565,11495,196616,6682,394095,7604,1336688,13747,2189509,9950,2116697,10959,2264252,10196,1998052,9354,1282554,5694,1027462,6894,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5151461,2077,667446,21463,303214,11591,31449,3537,8385,1726,36398,3583,16465,2318,4562,1002,8677,1522,57463,3977,42610,3555,28448,2777,24483,2159,28085,2366,10661,1401,5528,1103,364232,12376,29292,2959,7225,1667,32826,3133,16306,2304,7378,1472,7679,1329,68062,3804,59729,3290,40181,3236,33909,3422,31490,2685,15272,1677,14883,1408,4484015,21721,2267934,11016,138332,3342,26539,2533,176519,4873,94066,4422,28711,2134,55740,2765,187361,4196,343471,4136,332906,3985,324881,3459,290615,2852,170692,1793,98101,1479,2216081,13699,130687,3426,27291,2905,172784,5085,86095,4857,29014,2212,53634,2866,155010,4193,313940,4193,306724,3631,323452,3731,303446,3521,181946,2299,132058,2331,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3485353,2242,373900,14722,165277,8116,16350,2309,3556,1092,19412,2541,8695,1596,3187,979,5219,1107,23399,2941,20877,2470,15517,1776,20201,2073,16285,2181,8367,1227,4212,904,208623,9006,15882,2272,3894,1109,17980,2273,8550,1736,3695,1170,6303,1441,24840,2885,35113,3076,21498,2375,24105,2559,20738,2248,12964,1541,13061,1459,3111453,14715,1530797,8482,79116,2592,17890,2137,116776,3842,58692,3325,21316,1963,43900,2073,127580,3177,192772,2735,199100,2156,247550,2524,212317,2312,125342,1510,88446,1267,1580656,8813,76472,2025,17040,1972,112066,3569,59434,3368,18203,1770,41503,2114,111346,3094,182860,2921,206947,2790,260488,2741,225153,2499,141459,1682,127685,2118,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,900322,1123,111327,9589,49144,5386,5644,1265,1450,551,5518,1604,2752,897,1036,500,1612,644,7487,1702,4860,1194,4799,1318,5261,1110,5140,1111,1865,656,1720,532,62183,5571,6123,1482,1396,670,5358,1490,2595,859,784,438,1792,630,7266,1677,10709,1732,7023,1534,7328,1103,5061,1081,3344,840,3404,774,788995,9661,384466,5460,22873,1274,5534,1350,25745,1962,15986,1946,5888,933,7876,858,32557,1592,52245,1623,48371,1500,55911,1355,51279,1325,37593,889,22608,743,404529,5394,20879,1491,4461,1429,28669,1974,13453,1943,4956,1027,8274,1103,32457,1732,48912,2125,50432,1668,60851,1448,58694,1318,42511,965,29980,929,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,611788,780,115551,7400,50153,4040,4702,1130,1071,546,4524,1191,2858,813,583,349,1366,608,9929,1632,5959,1168,3703,842,6255,1249,4345,912,3198,720,1660,661,65398,4853,4472,1078,1249,677,4803,1266,1477,553,1039,537,1561,489,11071,1775,11979,1801,7281,1229,6498,1192,6347,952,3077,784,4544,911,496237,7490,237981,4369,15745,1190,1939,649,12476,1431,4443,990,1089,405,3929,784,16376,1652,59530,1253,39936,919,31622,1343,26532,996,14450,887,9914,610,258256,4784,15665,1118,2477,828,12741,1261,4194,908,1900,617,3037,614,19451,1618,65230,1804,37777,1219,31014,1198,30220,953,19747,822,14803,1005,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,19129950,7199,3253333,61090,1484913,32306,146936,6800,29629,3340,162439,7783,82632,5279,24579,2944,49398,3882,192246,8370,168297,8118,156550,8257,168866,7557,159154,6580,82974,4750,61213,3884,1768420,33196,138196,6728,31188,4090,158858,8694,68744,4932,23922,2811,52244,3605,217654,8794,251611,10531,211738,9115,201299,8943,175261,6371,121509,5669,116196,5460,15876617,60744,7807585,32261,392902,7049,82808,5234,498165,10781,272569,8131,95233,4045,188508,4938,649052,9302,1018917,9504,999825,8627,1136059,8169,1007633,7439,836364,5859,629550,4912,8069032,34718,376520,6815,77576,5204,487295,11779,254529,8859,85137,4593,174268,5987,606226,9621,943993,11422,1001394,10302,1185091,9889,1146412,6756,929734,6535,800857,6057,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
