GEO_ID,C18101_001E,C18101_001M,C18101_002E,C18101_002M,C18101_003E,C18101_003M,C18101_004E,C18101_004M,C18101_005E,C18101_005M,C18101_006E,C18101_006M,C18101_007E,C18101_007M,C18101_008E,C18101_008M,C18101_009E,C18101_009M,C18101_010E,C18101_010M,C18101_011E,C18101_011M,C18101_012E,C18101_012M,C18101_013E,C18101_013M,C18101_014E,C18101_014M,C18101_015E,C18101_015M,C18101_016E,C18101_016M,C18101_017E,C18101_017M,C18101_018E,C18101_018M,C18101_019E,C18101_019M,C18101_020E,C18101_020M,C18101_021E,C18101_021M,NAME,C18101_001MA,C18101_001EA,C18101_002MA,C18101_002EA,C18101_003EA,C18101_003MA,C18101_004MA,C18101_004EA,C18101_005EA,C18101_005MA,C18101_006MA,C18101_006EA,C18101_007MA,C18101_007EA,C18101_008EA,C18101_008MA,C18101_009MA,C18101_009EA,C18101_010MA,C18101_010EA,C18101_011EA,C18101_011MA,C18101_012MA,C18101_012EA,C18101_013MA,C18101_013EA,C18101_014EA,C18101_014MA,C18101_015MA,C18101_015EA,C18101_016MA,C18101_016EA,C18101_017EA,C18101_017MA,C18101_018MA,C18101_018EA,C18101_019MA,C18101_019EA,C18101_020MA,C18101_020EA,C18101_021EA,C18101_021MA,state
0400000US13,9800887,3675,4727828,8687,1269050,6733,56689,3970,1212361,7667,2952986,6612,322029,10209,2630957,11719,505792,2817,179851,5285,325941,5318,5073059,7882,1218029,6673,40662,3878,1177367,7555,3198904,4639,351226,10512,2847678,11839,656126,2761,261374,5912,394752,5992,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1345168,3281,661352,3290,158445,1211,5920,1351,152525,1666,406345,3039,35140,2658,371205,3609,96562,764,33307,1890,63255,2087,683816,2110,148403,1187,3468,898,144935,1418,416197,1526,29655,2421,386542,2887,119216,740,43609,2188,75607,2215,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1592172,685,796967,2603,221768,2389,11413,1703,210355,2772,472071,2045,57017,4015,415054,4010,103128,1063,42732,2679,60396,2433,795205,2627,204180,2104,5710,1449,198470,2540,474872,1821,48845,3481,426027,3924,116153,1047,43113,2616,73040,2608,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12704616,1398,6216793,5500,1541919,3308,62477,4055,1479442,4627,3944682,4452,361886,8589,3582796,10461,730192,1870,250791,5098,479401,5260,6487823,5356,1476041,3833,39572,2702,1436469,4747,4066089,3904,353519,9682,3712570,10448,945693,2495,340447,6800,605246,7045,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6471551,786,3165813,4997,808450,3634,47955,4012,760495,5469,1971787,3603,243603,7216,1728184,8254,385576,2103,145507,4117,240069,4692,3305738,5074,775565,4146,30159,3264,745406,4842,2037163,3120,243663,8471,1793500,8526,493010,2060,187547,5142,305463,5298,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3045284,750,1504334,3691,368613,3010,17168,1745,351445,3471,934207,2350,90685,3973,843522,4582,201514,1379,68644,2462,132870,2451,1540950,3674,352651,3173,10045,1526,342606,3333,934645,2397,90876,4194,843769,4680,253654,1437,80312,2574,173342,2794,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2836733,1635,1400355,3591,368449,2713,18989,1932,349460,3302,860822,2848,91262,4659,769560,5082,171084,1296,62962,2644,108122,2798,1436378,3551,350485,2730,10687,1518,339798,2893,869547,2618,86863,4127,782684,4561,216346,1852,80005,3145,136341,2739,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4312100,1403,2105640,4175,518975,3660,36073,3257,482902,4715,1315811,3308,205630,6005,1110181,6517,270854,1649,113963,3448,156891,3293,2206460,4106,493145,3346,19077,2323,474068,3775,1371368,3652,216571,6198,1154797,6463,341947,2192,143467,4140,198480,4206,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4522910,1435,2176147,4812,560191,4134,43174,3446,517017,5483,1359668,3039,186174,6960,1173494,7024,256288,2011,107149,3821,149139,4130,2346763,4938,550786,4471,23536,3124,527250,5031,1465433,2823,181799,6574,1283634,7239,330544,1809,137614,4047,192930,4027,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314191,575,641305,2085,132959,1581,10057,1530,122902,1853,404804,1749,61066,3273,343738,3786,103542,903,36819,2051,66723,2251,672886,2064,126868,1536,5672,1256,121196,1923,420703,1445,56541,3145,364162,3164,125315,939,44080,2374,81235,2535,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5834039,2085,2808716,3898,684681,2328,30572,2981,654109,3337,1790937,3081,160099,7015,1630838,7516,333098,1601,101833,3686,231265,3810,3025323,3574,658437,2167,17912,2414,640525,3378,1931264,2835,161310,5410,1769954,5588,435622,1752,150956,4094,284666,3900,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6613654,1154,3199534,2499,711741,1820,44037,3597,667704,3900,2077396,2161,191613,6581,1885783,6832,410397,1522,130414,4247,279983,4265,3414120,2292,677424,1689,23599,2318,653825,2614,2195447,1966,198260,7971,1997187,7953,541249,1493,194281,5063,346968,5188,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9784451,851,4782902,4723,1147117,2539,72509,4168,1074608,4843,2993301,3793,391183,9287,2602118,10021,642484,2055,228763,5267,413721,5198,5001549,4686,1092886,2761,41475,3063,1051411,4093,3103460,3883,380339,9247,2723121,9181,805203,1958,299533,6226,505670,6027,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5362681,492,2657604,4203,653089,3350,29860,2931,623229,4269,1679652,2650,152885,5262,1526767,5877,324863,1570,107548,2971,217315,3155,2705077,4152,627147,3131,16009,1763,611138,3626,1677519,2746,134351,4470,1543168,4847,400411,1589,122789,3623,277622,3911,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2925211,1208,1401940,6050,374912,4448,21908,2716,353004,4569,854907,3621,137572,5989,717335,7319,172121,1842,76805,3268,95316,3371,1523271,5966,359163,4847,11629,2099,347534,5395,935839,3223,135576,6025,800263,6691,228269,1667,103926,3893,124343,3620,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5930677,1536,2885793,5048,712591,4282,39417,3421,673174,5987,1788252,3811,237342,6424,1550910,7691,384950,1563,142986,3960,241964,3751,3044884,4865,681997,3807,23651,2630,658346,4376,1877767,2891,228559,6455,1649208,7148,485120,2001,179383,4958,305737,5306,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,999390,857,496670,2242,112618,1259,5185,1121,107433,1358,308076,1859,40254,2714,267822,3127,75976,747,28731,1907,47245,1966,502720,2261,110425,1669,3489,1025,106936,1820,308049,2003,33853,2717,274196,3372,84246,1001,28301,1789,55945,1652,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1840659,988,909423,2444,233653,1863,10101,1572,223552,2244,562421,1713,52252,3401,510169,3674,113349,910,43789,2133,69560,1955,931236,2120,228984,1956,6252,1112,222732,2229,563004,1468,47446,2754,515558,3165,139248,1189,45514,2348,93734,2331,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2757207,1123,1376313,2556,336507,1713,17291,2202,319216,2752,862994,2075,95476,5130,767518,5105,176812,807,59673,2845,117139,2988,1380894,2325,324590,1893,10350,1699,314240,2354,856891,1547,97887,6132,759004,6108,199413,1101,76358,3184,123055,3524,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1308658,377,644859,2213,136956,1301,8456,1452,128500,1657,419117,1905,43850,3300,375267,3648,88786,986,30614,1673,58172,1732,663799,2133,133686,1291,4148,1030,129538,1779,423763,1890,42214,3781,381549,3995,106350,1216,36976,2291,69374,2218,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8791652,1201,4272037,3641,1030738,2142,49989,3629,980749,3777,2709556,2147,219822,7960,2489734,8564,531743,1580,164174,5711,367569,5804,4519615,3370,986974,2293,24172,2589,962802,3257,2819281,1844,224625,7266,2594656,7487,713360,1967,253051,5101,460309,5287,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051900,1154,1008227,2950,257870,2579,13303,1772,244567,2953,611782,1831,86812,5013,524970,5357,138575,1130,59240,2463,79335,2502,1043673,2686,249081,2225,6925,1300,242156,2632,631571,1549,78226,4183,553345,4050,163021,1077,67267,2694,95754,2967,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19400069,2026,9372524,5325,2163862,3485,100227,5664,2063635,6171,6048931,4143,528591,12774,5520340,12781,1159731,2726,367180,6059,792551,6065,10027545,5101,2067113,3488,59911,4085,2007202,5258,6391044,3547,552785,11675,5838259,12033,1569388,2475,562887,8951,1006501,9456,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9645320,3881,4640984,8103,1164447,6175,67973,4541,1096474,7572,2879124,5487,343878,8149,2535246,10061,597413,2776,225633,5583,371780,5757,5004336,7224,1116102,6731,38718,3060,1077384,7670,3121078,4214,358774,9459,2762304,9178,767156,2297,295828,5820,471328,5419,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,708181,783,359898,2199,82017,1592,2988,751,79029,1666,233881,1813,21423,2012,212458,2296,44000,544,15823,1239,28177,1258,348283,2069,78413,1564,1323,434,77090,1620,217423,1290,16877,1606,200546,1999,52447,509,16768,1116,35679,1123,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11398298,1524,5549819,4462,1351621,3390,76201,4848,1275420,5654,3465095,3632,426260,9690,3038835,11079,733103,2243,254961,5333,478142,5243,5848479,4420,1293331,3169,48142,2741,1245189,4136,3607019,3668,412455,9415,3194564,9731,948129,2723,337329,6497,610800,6719,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3770254,1443,1848734,4134,485071,2668,29686,2282,455385,3173,1127344,3140,161348,5105,965996,5350,236319,1653,108083,3027,128236,3300,1921520,4017,461062,2511,18963,1722,442099,3095,1168390,2823,158045,5356,1010345,5798,292068,1505,118292,3303,173776,3526,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3893092,601,1918225,3306,441242,3039,24034,2881,417208,3549,1207436,2441,153932,6053,1053504,6424,269547,1342,105777,3591,163770,3554,1974867,3282,417017,3122,14815,2117,402202,3650,1233316,2213,153940,6004,1079376,6265,324534,1643,119484,3759,205050,3419,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12569375,1134,6108662,4941,1383436,3287,87315,4805,1296121,5426,3853909,3598,418727,9545,3435182,9268,871317,2501,292088,5518,579229,5672,6460713,4826,1325407,3465,52960,3262,1272447,4590,3995607,3027,439736,9304,3555871,9348,1139699,2675,398297,6589,741402,6707,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1036046,798,504661,1669,110726,1223,6706,1298,104020,1832,327071,1517,31166,2687,295905,3049,66864,941,21135,1757,45729,1735,531385,1618,101704,1154,4019,1237,97685,1567,341377,1161,35278,3243,306099,3592,88304,885,33279,1879,55025,1970,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4678122,1962,2246037,4871,546923,3646,30602,2851,516321,4643,1386800,3194,186650,6826,1200150,7260,312314,1521,113890,4072,198424,4415,2432085,4421,529698,3623,18776,3212,510922,4950,1507042,2670,180920,7891,1326122,8010,395345,1782,149200,3755,246145,4091,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,827039,886,413194,2009,106081,1514,5703,1194,100378,1641,253068,1506,30186,2026,222882,2759,54045,801,20570,1413,33475,1403,413845,1983,101183,1652,3165,831,98018,1741,248701,1417,27124,2371,221577,2704,63961,644,21364,1512,42597,1499,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6394644,1872,3103674,5207,764808,4717,40815,3167,723993,6011,1932335,3991,264436,8001,1667899,7742,406531,2135,160182,4209,246349,4261,3290970,5173,724766,4407,27571,3056,697195,4993,2051225,3307,282110,7758,1769115,8231,514979,2121,208606,5542,306373,5586,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25976562,4689,12782688,9932,3594206,8019,183785,8043,3410421,11357,7904075,7323,800681,16531,7103394,18113,1284407,3334,505248,7445,779159,7382,13193874,8674,3434576,7912,112263,7815,3322313,11197,8161504,5415,801779,15994,7359725,16354,1597794,3660,643402,8900,954392,8920,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2874213,958,1437924,2688,459396,2185,16799,1819,442597,2813,849890,1929,75075,4355,774815,4633,128638,892,46422,2391,82216,2417,1436289,2563,434289,2152,10386,1679,423903,2898,851815,1748,71509,3721,780306,3746,150185,936,53960,2961,96225,2796,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620896,121,305866,1471,63808,1079,3823,829,59985,1260,196359,1108,23802,2144,172557,2373,45699,541,15877,1232,29822,1264,315030,1448,60004,1124,2438,622,57566,1022,201367,950,21905,1934,179462,2286,53659,586,18122,1278,35537,1390,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8054191,4117,3895923,7044,948364,4650,40942,3250,907422,5637,2471458,5727,232940,7262,2238518,8991,476101,2235,158878,4316,317223,4443,4158268,6203,913294,4539,26196,2658,887098,4375,2641465,4175,241439,7821,2400026,9003,603509,2952,207261,5043,396248,4781,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6864149,3132,3394143,4633,810743,3116,40411,3753,770332,4729,2159053,4250,254699,9013,1904354,10353,424347,2133,160841,5436,263506,5873,3470006,3595,783760,3139,24286,2676,759474,3861,2180146,3036,227580,7150,1952566,7973,506100,1765,186692,5025,319408,5698,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1824821,505,897692,2815,196279,2184,15178,2510,181101,3038,561062,1961,106565,4635,454497,4776,140351,1024,65599,2403,74752,2215,927129,2771,184877,1998,7329,1317,177548,2399,571641,1874,98576,3960,473065,4417,170611,1305,75736,3056,94875,3125,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5669266,705,2807862,3553,669701,2876,35597,2857,634104,3764,1769993,3074,181090,5351,1588903,6116,368168,1508,121535,3373,246633,3638,2861404,3419,635080,2552,23099,2318,611981,3115,1774110,2069,173967,5952,1600143,6565,452214,1583,150506,4262,301708,4382,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,573210,764,290942,2365,72673,1779,3587,1020,69086,2147,182407,1715,19486,1946,162921,2374,35862,799,12863,1301,22999,1326,282268,2342,66618,1638,2251,693,64367,1849,176119,1653,17032,1916,159087,2365,39531,827,13230,1415,26301,1368,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3588641,531,1708697,3711,418464,3386,41383,3767,377081,4937,1034322,1076,197800,7366,836522,7430,255911,994,119656,3776,136255,3772,1879944,3695,394803,3433,26237,2965,368566,4047,1148896,1138,194652,7221,954244,7158,336245,1130,175246,4592,160999,4423,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
