GEO_ID,B19301F_001E,B19301F_001M,NAME,B19301F_001MA,B19301F_001EA,state
0400000US01,12957,1457,Alabama,null,null,01
0400000US02,27213,7267,Alaska,null,null,02
0400000US04,13492,568,Arizona,null,null,04
0400000US05,11335,1203,Arkansas,null,null,05
0400000US06,14757,175,California,null,null,06
0400000US08,16432,931,Colorado,null,null,08
0400000US09,15157,1009,Connecticut,null,null,09
0400000US10,16939,2667,Delaware,null,null,10
0400000US11,27052,8291,District of Columbia,null,null,11
0400000US12,16144,824,Florida,null,null,12
0400000US13,12721,1221,Georgia,null,null,13
0400000US15,31309,7481,Hawaii,null,null,15
0400000US16,12469,1745,Idaho,null,null,16
0400000US17,15185,646,Illinois,null,null,17
0400000US18,12068,742,Indiana,null,null,18
0400000US19,13000,1382,Iowa,null,null,19
0400000US20,13934,1124,Kansas,null,null,20
0400000US21,12858,1504,Kentucky,null,null,21
0400000US22,17488,2514,Louisiana,null,null,22
0400000US23,14484,3997,Maine,null,null,23
0400000US24,17387,784,Maryland,null,null,24
0400000US25,14866,879,Massachusetts,null,null,25
0400000US26,14811,1498,Michigan,null,null,26
0400000US27,12999,1268,Minnesota,null,null,27
0400000US28,11572,2698,Mississippi,null,null,28
0400000US29,14224,2164,Missouri,null,null,29
0400000US30,21733,10831,Montana,null,null,30
0400000US31,14770,1662,Nebraska,null,null,31
0400000US32,14012,768,Nevada,null,null,32
0400000US33,18714,4646,New Hampshire,null,null,33
0400000US34,17312,686,New Jersey,null,null,34
0400000US35,16532,1133,New Mexico,null,null,35
0400000US36,15500,403,New York,null,null,36
0400000US37,11438,542,North Carolina,null,null,37
0400000US38,18864,4584,North Dakota,null,null,38
0400000US39,16608,1687,Ohio,null,null,39
0400000US40,15169,1602,Oklahoma,null,null,40
0400000US41,13407,1144,Oregon,null,null,41
0400000US42,12871,733,Pennsylvania,null,null,42
0400000US44,14878,1603,Rhode Island,null,null,44
0400000US45,12230,1141,South Carolina,null,null,45
0400000US46,15462,2160,South Dakota,null,null,46
0400000US47,14142,2556,Tennessee,null,null,47
0400000US48,15651,473,Texas,null,null,48
0400000US49,12721,830,Utah,null,null,49
0400000US50,18819,5952,Vermont,null,null,50
0400000US51,18305,1185,Virginia,null,null,51
0400000US53,14464,942,Washington,null,null,53
0400000US54,12847,5392,West Virginia,null,null,54
0400000US55,13212,1043,Wisconsin,null,null,55
0400000US56,20774,4824,Wyoming,null,null,56
0400000US72,9712,812,Puerto Rico,null,null,72
