GEO_ID,B06010_001E,B06010_001M,B06010_002E,B06010_002M,B06010_003E,B06010_003M,B06010_004E,B06010_004M,B06010_005E,B06010_005M,B06010_006E,B06010_006M,B06010_007E,B06010_007M,B06010_008E,B06010_008M,B06010_009E,B06010_009M,B06010_010E,B06010_010M,B06010_011E,B06010_011M,B06010_012E,B06010_012M,B06010_013E,B06010_013M,B06010_014E,B06010_014M,B06010_015E,B06010_015M,B06010_016E,B06010_016M,B06010_017E,B06010_017M,B06010_018E,B06010_018M,B06010_019E,B06010_019M,B06010_020E,B06010_020M,B06010_021E,B06010_021M,B06010_022E,B06010_022M,B06010_023E,B06010_023M,B06010_024E,B06010_024M,B06010_025E,B06010_025M,B06010_026E,B06010_026M,B06010_027E,B06010_027M,B06010_028E,B06010_028M,B06010_029E,B06010_029M,B06010_030E,B06010_030M,B06010_031E,B06010_031M,B06010_032E,B06010_032M,B06010_033E,B06010_033M,B06010_034E,B06010_034M,B06010_035E,B06010_035M,B06010_036E,B06010_036M,B06010_037E,B06010_037M,B06010_038E,B06010_038M,B06010_039E,B06010_039M,B06010_040E,B06010_040M,B06010_041E,B06010_041M,B06010_042E,B06010_042M,B06010_043E,B06010_043M,B06010_044E,B06010_044M,B06010_045E,B06010_045M,B06010_046E,B06010_046M,B06010_047E,B06010_047M,B06010_048E,B06010_048M,B06010_049E,B06010_049M,B06010_050E,B06010_050M,B06010_051E,B06010_051M,B06010_052E,B06010_052M,B06010_053E,B06010_053M,B06010_054E,B06010_054M,B06010_055E,B06010_055M,NAME,B06010_001EA,B06010_001MA,B06010_002EA,B06010_002MA,B06010_003MA,B06010_003EA,B06010_004EA,B06010_004MA,B06010_005EA,B06010_005MA,B06010_006EA,B06010_006MA,B06010_007EA,B06010_007MA,B06010_008MA,B06010_008EA,B06010_009EA,B06010_009MA,B06010_010MA,B06010_010EA,B06010_011EA,B06010_011MA,B06010_012EA,B06010_012MA,B06010_013MA,B06010_013EA,B06010_014MA,B06010_014EA,B06010_015EA,B06010_015MA,B06010_016MA,B06010_016EA,B06010_017EA,B06010_017MA,B06010_018EA,B06010_018MA,B06010_019MA,B06010_019EA,B06010_020MA,B06010_020EA,B06010_021EA,B06010_021MA,B06010_022EA,B06010_022MA,B06010_023EA,B06010_023MA,B06010_024MA,B06010_024EA,B06010_025EA,B06010_025MA,B06010_026EA,B06010_026MA,B06010_027EA,B06010_027MA,B06010_028MA,B06010_028EA,B06010_029EA,B06010_029MA,B06010_030MA,B06010_030EA,B06010_031EA,B06010_031MA,B06010_032EA,B06010_032MA,B06010_033MA,B06010_033EA,B06010_034MA,B06010_034EA,B06010_035MA,B06010_035EA,B06010_036MA,B06010_036EA,B06010_037MA,B06010_037EA,B06010_038MA,B06010_038EA,B06010_039MA,B06010_039EA,B06010_040EA,B06010_040MA,B06010_041MA,B06010_041EA,B06010_042MA,B06010_042EA,B06010_043MA,B06010_043EA,B06010_044EA,B06010_044MA,B06010_045MA,B06010_045EA,B06010_046EA,B06010_046MA,B06010_047MA,B06010_047EA,B06010_048MA,B06010_048EA,B06010_049EA,B06010_049MA,B06010_050EA,B06010_050MA,B06010_051EA,B06010_051MA,B06010_052MA,B06010_052EA,B06010_053MA,B06010_053EA,B06010_054EA,B06010_054MA,B06010_055EA,B06010_055MA,state
0400000US01,3910998,3826,595647,11076,3315351,11226,777386,13069,408152,11895,586355,11388,428599,11479,440546,11621,273831,8881,107305,5963,293177,7632,2609405,19250,402886,10216,2206519,16598,546017,10856,287084,8329,396935,10815,292161,9470,292140,9397,174464,6842,64815,4144,152903,5245,1111071,18673,151917,6828,959154,16581,199109,7632,105342,6548,153494,6709,119287,6327,131380,7147,89302,4545,37777,3024,123463,5219,36622,3879,5339,1181,31283,3683,8119,2018,2272,719,4626,1262,3401,1173,3802,1001,3642,1423,1715,783,3706,1015,153900,7382,35505,3969,118395,5992,24141,3119,13454,2560,31300,3684,13750,2275,13224,2185,6423,1398,2998,867,13105,1704,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,576379,1408,27622,2782,548757,2882,115406,4884,44864,2845,76476,3779,56679,3660,76066,4212,59928,4125,26902,2581,92436,4545,195371,5326,8863,1642,186508,5285,64185,3662,17177,1972,25320,2685,18908,2207,20733,2066,14994,2194,5859,1124,19332,2069,319737,5370,13397,1739,306340,5492,42721,3170,22955,2154,38243,2844,31416,2559,46521,3235,38881,3360,18700,2511,66903,3748,12017,2016,648,516,11369,1837,2050,835,862,480,2031,716,1348,555,1840,702,1250,649,384,289,1604,583,49254,3347,4714,1634,44540,2719,6450,1228,3870,891,10882,1808,5007,1025,6972,1424,4803,1129,1959,703,4597,990,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5281089,1395,880089,12950,4401000,13099,906167,14094,483770,12767,778331,13494,576282,11008,615114,14268,387816,10381,151350,6817,502170,11168,1495422,23071,364836,11713,1130586,18197,317428,10763,123661,6130,185306,8289,146391,6366,156113,7601,88483,4584,30247,2766,82957,5067,2856432,20969,307637,10049,2548795,19972,438972,10076,261705,7841,434510,9865,326506,9699,376842,10219,252633,8734,103876,4940,353751,9970,70654,5211,10936,1836,59718,4489,13397,1842,4669,1058,8814,1353,7598,1714,8250,1455,5954,1288,2524,801,8512,1476,858581,17509,196680,9319,661901,13604,136370,6476,93735,5837,149701,7364,95787,4759,73909,4712,40746,3759,14703,2153,56950,3780,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2363879,3205,330439,8365,2033440,8703,465198,9487,268171,6990,400410,10188,276027,8232,263529,7793,157532,6793,55042,3901,147531,5862,1362806,12512,200035,6934,1162771,13514,280237,8240,160330,5514,225886,7716,159185,6264,149303,5306,85437,4881,28233,3211,74160,4150,856603,11693,101213,5092,755390,11050,164598,6432,92917,5140,141743,6062,99193,4924,103090,5006,65194,3826,23389,2287,65266,3983,17248,2481,2427,860,14821,2164,3070,898,1305,537,2291,755,1327,616,2405,845,2102,910,638,508,1683,571,127222,5063,26764,2349,100458,4352,17293,2613,13619,1999,30490,3454,16322,2438,8731,1747,4799,1259,2782,717,6422,1417,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,30732852,3548,5472613,31605,25260239,31204,5087900,36743,2913157,20593,4126935,36364,2822815,27074,3009994,26262,2188604,24386,976447,17636,4134387,29424,14154321,56705,3038287,25499,11116034,52275,2578826,28184,1217188,14226,1634172,21920,1210757,20375,1350969,18173,1007465,16802,456876,12268,1659781,20253,6175357,38254,536679,13040,5638678,34507,777806,15292,565677,12178,801093,15626,600649,11437,700066,12504,563126,12833,270426,8086,1359835,20432,401618,8789,70557,4738,331061,7484,63901,4222,32621,3202,43785,3435,36125,2809,40064,3129,32576,3048,15614,1934,66375,3989,10001556,49591,1827090,23748,8174466,40901,1667367,24386,1097671,15913,1647885,25798,975284,18709,918895,15587,585437,13395,233531,8563,1048396,15071,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4224677,3383,477531,11198,3747146,11533,728684,13429,336809,8118,573627,11595,475250,11157,550373,10743,363449,8241,157546,5327,561408,8089,1457782,15726,208967,7491,1248815,14491,307092,8646,122140,4880,194290,6803,152041,6237,184087,6170,117600,4998,43979,2858,127586,5015,2231322,15359,181095,7776,2050227,15851,328082,9430,165040,5923,294597,9333,256829,9128,308760,8885,217011,5967,99030,4114,380878,6758,63428,4093,7447,1316,55981,3886,9941,1707,4735,1048,8010,1449,6978,1471,8714,1545,4744,1058,2180,655,10679,1701,472145,10704,80022,4873,392123,9028,83569,5034,44894,3009,76730,5185,59402,4191,48812,3971,24094,2389,12357,1493,42265,2893,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2955331,1273,354110,8703,2601221,8877,468586,10118,225268,8201,396266,10235,286131,8730,341542,7464,268378,7482,122988,4730,492062,9765,1470633,13825,180161,6189,1290472,13256,242968,7933,110928,6079,194126,6875,143653,5633,181378,6738,143241,5639,66461,3654,207717,7022,892745,14300,89575,5589,803170,13402,131780,5688,59777,3708,104380,5395,78212,4715,93842,5282,82433,4435,40987,2817,211759,5974,112914,5360,16788,2094,96126,4995,28158,3103,11919,1784,18608,2287,10635,1637,11798,2121,5932,1150,1961,651,7115,1457,479039,12339,67586,4605,411453,10447,65680,4886,42644,3806,79152,5011,53631,4306,54524,3828,36772,2748,13579,1996,65471,3505,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,754812,623,87353,3789,667459,3815,130238,5163,66593,4053,101848,4068,87210,5352,96469,4581,72330,4398,25663,2079,87108,4093,300145,7783,41796,2805,258349,7239,57376,3334,25314,2374,39354,2866,38548,3794,37278,3084,25531,2739,9081,1611,25867,2349,365861,7190,32524,2886,333337,7125,58803,3895,33605,3033,47967,3336,38061,3087,51044,3614,39381,3563,13601,1314,50875,3497,13904,2316,982,500,12922,2206,3321,1257,886,436,1824,853,1851,740,1419,639,1949,905,674,524,998,454,74902,4286,12051,2228,62851,3829,10738,1915,6788,1471,12703,2121,8750,1692,6728,1735,5469,1300,2307,672,9368,1164,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,550110,307,64995,3894,485115,3895,102135,4162,33161,2959,49525,2991,38801,3518,57363,4152,51383,3983,24571,2626,128176,4982,162918,5922,30400,2866,132518,5723,44448,3347,11962,1693,16525,1909,11701,1745,16993,2503,11460,1792,4171,965,15258,1846,288427,6552,21098,2535,267329,6483,43595,3332,14770,1773,19287,1672,17434,2044,30113,3089,33532,2872,17040,2305,91558,4130,10177,1734,1388,679,8789,1558,892,552,651,628,890,538,695,466,1001,566,1176,626,413,233,3071,895,88588,5060,12109,2130,76479,4382,13200,2001,5778,1223,12823,1694,8971,1719,9256,1566,5215,1268,2947,939,18289,2405,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16226496,3939,2552666,27607,13673830,27489,2837619,28364,1658163,24480,2584434,28146,1876135,21815,1827758,23286,1084343,19138,422997,13005,1382381,18998,4440483,31296,1036995,18393,3403488,32487,894982,18057,406962,11347,611423,13382,466715,11533,444873,13062,243843,8275,89452,5613,245238,8150,7520817,34704,778207,16152,6742610,35614,1145830,20474,764629,15973,1217913,20779,928876,17554,975816,16691,606990,15072,248184,8805,854372,13284,596234,17380,95111,6713,501123,15210,120805,8047,70799,5694,88537,6657,69937,5045,64121,5283,36484,3580,13588,2304,36852,3793,3668962,35191,642353,16884,3026609,32012,676002,16020,415773,13310,666561,17067,410607,11667,342948,10091,197026,8682,71773,4502,245919,8746,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
