GEO_ID,C08412_001E,C08412_001M,C08412_002E,C08412_002M,C08412_003E,C08412_003M,C08412_004E,C08412_004M,C08412_005E,C08412_005M,C08412_006E,C08412_006M,C08412_007E,C08412_007M,C08412_008E,C08412_008M,C08412_009E,C08412_009M,C08412_010E,C08412_010M,C08412_011E,C08412_011M,C08412_012E,C08412_012M,C08412_013E,C08412_013M,C08412_014E,C08412_014M,C08412_015E,C08412_015M,C08412_016E,C08412_016M,C08412_017E,C08412_017M,C08412_018E,C08412_018M,C08412_019E,C08412_019M,C08412_020E,C08412_020M,C08412_021E,C08412_021M,C08412_022E,C08412_022M,C08412_023E,C08412_023M,C08412_024E,C08412_024M,C08412_025E,C08412_025M,C08412_026E,C08412_026M,C08412_027E,C08412_027M,C08412_028E,C08412_028M,C08412_029E,C08412_029M,C08412_030E,C08412_030M,NAME,C08412_001EA,C08412_001MA,C08412_002EA,C08412_002MA,C08412_003EA,C08412_003MA,C08412_004EA,C08412_004MA,C08412_005EA,C08412_005MA,C08412_006EA,C08412_006MA,C08412_007EA,C08412_007MA,C08412_008MA,C08412_008EA,C08412_009EA,C08412_009MA,C08412_010EA,C08412_010MA,C08412_011EA,C08412_011MA,C08412_012EA,C08412_012MA,C08412_013EA,C08412_013MA,C08412_014EA,C08412_014MA,C08412_015MA,C08412_015EA,C08412_016EA,C08412_016MA,C08412_017EA,C08412_017MA,C08412_018MA,C08412_018EA,C08412_019EA,C08412_019MA,C08412_020MA,C08412_020EA,C08412_021MA,C08412_021EA,C08412_022EA,C08412_022MA,C08412_023MA,C08412_023EA,C08412_024MA,C08412_024EA,C08412_025EA,C08412_025MA,C08412_026MA,C08412_026EA,C08412_027MA,C08412_027EA,C08412_028MA,C08412_028EA,C08412_029MA,C08412_029EA,C08412_030EA,C08412_030MA,state
0400000US13,4077580,24619,438968,12240,520955,13197,643278,14553,634152,14844,234741,8884,581513,15443,274619,10419,382283,13880,367071,11591,2138822,17022,217541,9288,250391,8259,320370,11098,322917,11702,124551,6246,322222,9626,147977,6493,214646,9120,218207,7843,1938758,17925,221427,7744,270564,9034,322908,9056,311235,8298,110190,6418,259291,9411,126642,6933,167637,8201,148864,7950,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,643686,7296,77266,4375,81335,4868,91449,5217,89772,4778,33950,2879,113938,4919,35446,2758,62184,4174,58346,3723,352082,5785,45011,3363,43333,2839,49249,3468,48989,3435,19969,2349,61840,3386,18929,2059,32965,3007,31797,2822,291604,5334,32255,2846,38002,3483,42200,3214,40783,2955,13981,1509,52098,3344,16517,1805,29219,2867,26549,2320,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,635571,9495,142126,6402,119970,6552,114735,5603,89769,5986,32503,2912,61814,4120,26153,4444,23769,2411,24732,2684,349980,6403,74339,4326,61536,3828,60754,3940,50497,4456,17491,1973,37619,3284,16137,3530,13489,1751,18118,2291,285591,6565,67787,4124,58434,4391,53981,4050,39272,3198,15012,2075,24195,2763,10016,2104,10280,1681,6614,1281,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5709905,24548,704771,13719,718235,14108,760018,14019,743772,15108,334182,9147,776729,12458,466369,11041,574530,13185,631299,12134,3004891,18730,337644,9432,347985,9648,381646,9995,375004,10542,175102,6031,421232,9780,262574,8511,329664,9074,374040,10636,2705014,16860,367127,8782,370250,9503,378372,10345,368768,8254,159080,5995,355497,8347,203795,6974,244866,7538,257259,7130,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2815025,18579,463170,11432,428457,10257,469895,11478,434808,9504,196712,6258,334579,8604,177936,6154,170348,6167,139120,5784,1479834,13356,233757,7470,204771,6631,235587,6935,228084,7641,103866,5168,178299,6243,101670,4251,103257,4842,90543,4379,1335191,12258,229413,7690,223686,7007,234308,8636,206724,6184,92846,4575,156280,4983,76266,3909,67091,3682,48577,3220,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1485440,10028,366847,8162,275090,6839,251369,7755,197853,6052,88004,4346,134080,5606,60315,3443,59271,3737,52611,3106,778375,7060,182763,5707,143325,4236,128208,5009,101318,4426,45293,2553,73839,3258,33691,2420,35450,2734,34488,2261,707065,7075,184084,5253,131765,5100,123161,4560,96535,4380,42711,3165,60241,3790,26624,1997,23821,2067,18123,1611,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1348599,11224,309343,6124,235743,7120,239518,8729,189753,6338,77143,4485,137233,5763,57869,3903,57629,3637,44368,2653,728657,8160,159252,4112,121293,4718,128522,5601,104475,4302,42437,2924,77263,4161,33019,2957,33920,2993,28476,1921,619942,8103,150091,5343,114450,5179,110996,6003,85278,3677,34706,2969,59970,3714,24850,2045,23709,2193,15892,1731,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834182,15436,292734,9353,283449,9051,318980,9629,287234,8547,125736,6048,225978,7810,97759,4750,106613,5573,95699,5617,977977,9893,148058,6674,140444,6029,159258,6289,150608,6045,67975,4153,129415,5692,55721,3382,62068,3928,64430,4031,856205,10042,144676,6052,143005,6405,159722,6564,136626,6740,57761,4158,96563,4582,42038,3514,44545,3330,31269,2878,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1946770,15136,271846,8899,305640,9019,325170,9293,290953,9518,106300,6121,261071,10212,93925,4532,133285,6092,158580,7735,1034595,11507,136206,6686,147997,6492,159393,6834,150199,6483,57061,4378,138585,6455,51649,3535,80202,5005,113303,6674,912175,9286,135640,5232,157643,5881,165777,5744,140754,6128,49239,3958,122486,6607,42276,3524,53083,3699,45277,3626,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,577025,6632,108313,4420,93705,4328,85549,4092,82065,4125,36876,2334,62230,4033,32513,3169,41355,3513,34419,2977,290299,5175,50090,3419,43329,2856,41607,2736,40979,2821,17345,1607,31594,3060,18857,2223,23788,2417,22710,2201,286726,4850,58223,3205,50376,3488,43942,3270,41086,2769,19531,1749,30636,2286,13656,1659,17567,1935,11709,1545,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2549268,20022,219877,7457,267700,8909,351352,10715,345621,10466,165965,7205,387926,10460,222708,6812,277866,7911,310253,8913,1311430,14716,102651,4538,125940,6046,172665,7705,163744,6773,85303,4142,201837,6952,119706,4847,154783,5939,184801,6482,1237838,12997,117226,5549,141760,6057,178687,6673,181877,6959,80662,5068,186089,6773,103002,4686,123083,4973,125452,5928,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3251843,22578,358397,8991,399654,9992,421951,10172,425055,11082,201293,7828,456187,12211,263289,7850,333592,8521,392425,9190,1671641,14851,169696,6795,183306,6657,202366,8228,209126,7457,102118,5266,237713,8456,146512,6133,185273,5966,235531,7535,1580202,14044,188701,5428,216348,7348,219585,7383,215929,7537,99175,5729,218474,7164,116777,6017,148319,5847,156894,5640,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4076099,20929,600861,11489,599858,11731,662500,12715,617371,12196,290189,8084,495964,9645,281089,7149,290887,7616,237380,6995,2110661,14274,288688,6772,286474,8744,328221,9039,312375,8655,148555,5419,269567,7804,155833,4932,169667,5152,151281,5691,1965438,13922,312173,8122,313384,7863,334279,8589,304996,7940,141634,5180,226397,5878,125256,4777,121220,5409,86099,3797,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2654747,13838,442476,8022,393076,9997,407827,9162,388317,10392,190171,6028,328912,8860,176348,6617,182851,5589,144769,4673,1378371,10824,217428,6127,193012,6944,206628,7025,198688,6929,97270,4277,178731,6487,97340,4946,100099,4089,89175,3245,1276376,7436,225048,5715,200064,5927,201199,5383,189629,6298,92901,4446,150181,5697,79008,3860,82752,3706,55594,2888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1112639,13224,185839,9156,187895,7833,180888,6269,161965,7748,61825,3991,145332,5796,51583,3080,75357,4965,61955,4714,565529,9536,89773,5740,88357,5040,84447,5443,83535,4794,28917,2617,78710,3884,27041,2576,42896,3806,41853,3645,547110,8812,96066,6137,99538,5763,96441,4700,78430,5549,32908,3075,66622,4339,24542,2333,32461,2847,20102,2451,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2699324,17715,422530,8844,396545,8372,431321,11209,400518,10357,186493,6843,369404,10383,177013,7110,180766,6242,134734,5527,1392286,12340,202114,6362,197333,7035,211848,7510,195930,7868,97245,4745,201144,6716,99199,5494,104037,4441,83436,4610,1307038,12628,220416,7363,199212,5470,219473,7383,204588,7405,89248,4815,168260,6322,77814,5132,76729,3889,51298,3759,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,443622,6834,121393,4764,96074,4941,81036,4507,50710,3083,17922,2121,33986,2760,11017,1597,14016,1493,17468,1866,230644,5084,61604,3326,49114,3516,41507,3464,24184,1815,8659,1165,18815,2174,6136,1207,7977,1266,12648,1613,212978,4178,59789,3266,46960,2979,39529,2657,26526,2419,9263,1552,15171,1771,4881,909,6039,948,4820,890,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,930545,7261,219636,5425,174299,6072,163195,5902,142165,5177,52069,3091,90752,4019,30911,2091,30511,2494,27007,2575,494613,5549,112789,3964,90239,4140,87775,4196,73264,3684,27112,2184,50059,3189,18521,1735,17652,1835,17202,1785,435932,5635,106847,4151,84060,3680,75420,3819,68901,3180,24957,2065,40693,2727,12390,1134,12859,1372,9805,1235,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1205854,13371,132976,6411,160084,7843,218411,8334,231605,8380,98910,5452,192760,7877,59702,4389,52090,4088,59316,4284,650870,8819,65994,4392,81366,5292,114618,6274,125454,6181,54411,4594,106613,5565,33688,3191,30744,3183,37982,3321,554984,9168,66982,4464,78718,4525,103793,5120,106151,6186,44499,3344,86147,4774,26014,2946,21346,2563,21334,2647,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,601588,10264,96515,4541,89883,4466,92051,4237,85288,5785,40102,3015,75113,3792,42053,2735,43678,3049,36905,2882,305104,7240,43619,2842,42458,2895,43987,3370,44161,4232,19067,2127,39489,2574,21726,2318,25856,2100,24741,1987,296484,5903,52896,3382,47425,3412,48064,3002,41127,3217,21035,2083,35624,2992,20327,2173,17822,2003,12164,1499,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3717901,26144,410466,9797,475871,10946,518511,10193,513872,11569,241586,8398,512848,13014,290747,8440,339364,9342,414636,11043,1951703,15968,189377,6379,225908,7150,255951,7806,258410,7168,123043,6106,271933,9461,159365,6976,198618,7712,269098,7994,1766198,15783,221089,7281,249963,8044,262560,7657,255462,7552,118543,5483,240915,7849,131382,4781,140746,5328,145538,6518,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,825747,10555,149694,7485,147083,6789,147866,6683,118070,6577,43757,3009,95923,5081,35033,2727,43152,3443,45169,3118,444997,7108,76067,4804,72965,4444,77137,4915,67131,4825,22630,2617,54887,4022,20331,2286,24152,2372,29697,2331,380750,6822,73627,5130,74118,4549,70729,4307,50939,3429,21127,2101,41036,2805,14702,2163,19000,2015,15472,1811,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9009442,30390,877722,16844,934940,16308,1047942,17472,1088553,17459,465762,11117,1232574,19818,716968,14746,978048,16081,1666933,19214,4700737,23206,444652,11436,464746,10953,512407,10887,556757,12292,237576,7648,646734,13284,375301,11826,527047,10752,935517,16137,4308705,19892,433070,10829,470194,10683,535535,11986,531796,11451,228186,8099,585840,12990,341667,8799,451001,9676,731416,14470,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4149535,21396,529825,12822,640221,13900,733475,16446,665291,14568,286470,9026,539687,12979,255329,8559,272098,8777,227139,8747,2159294,15036,264600,8391,317355,10116,362131,10778,337393,9662,147720,6171,289748,8571,139491,6063,155928,6189,144928,6734,1990241,14053,265225,9003,322866,8932,371344,10956,327898,9909,138750,6185,249939,8978,115838,5425,116170,5388,82211,4854,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,409273,5960,111296,4583,92158,4311,72130,3571,46266,3681,13518,1839,26934,2281,8613,1217,12522,1312,25836,2415,233931,4269,60592,3658,49449,3563,40846,3084,25155,2759,7415,1090,15996,1719,4517,746,8484,1242,21477,2254,175342,4012,50704,2425,42709,3026,31284,2295,21111,2158,6103,1208,10938,1421,4096,745,4038,663,4359,775,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5078082,24137,728073,13749,750583,13793,838353,14636,834472,12468,384045,10021,645548,11377,335609,9189,309783,8294,251616,8466,2627525,15182,354450,9637,354873,8915,415735,11035,429250,9876,196967,6505,346476,8746,185800,6025,182428,5478,161546,6241,2450557,16274,373623,9447,395710,10284,422618,8998,405222,9916,187078,6139,299072,8071,149809,6575,127355,5595,90070,4543,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1639405,10903,303893,7382,280600,6633,285204,7156,261335,5851,94313,4638,197816,5620,68223,3467,72883,3378,75138,3239,895187,8898,153755,4962,143617,4644,150873,5215,145334,4905,52041,3139,113658,3973,38884,2832,43985,2683,53040,2679,744218,7365,150138,5041,136983,4483,134331,4607,116001,4371,42272,2909,84158,3635,29339,2271,28898,2229,22098,2216,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1680329,16973,275211,8929,265257,8828,286742,8393,245927,7825,104321,4966,195489,8016,95991,5591,106043,5275,105348,5606,891582,10115,136980,6425,130461,5289,146644,6614,130116,5581,54542,3839,114174,5524,52128,3974,60557,3713,65980,4164,788747,11645,138231,5417,134796,6347,140098,5456,115811,5396,49779,3345,81315,5072,43863,3378,45486,3228,39368,3145,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
