GEO_ID,B18105_001E,B18105_001M,B18105_002E,B18105_002M,B18105_003E,B18105_003M,B18105_004E,B18105_004M,B18105_005E,B18105_005M,B18105_006E,B18105_006M,B18105_007E,B18105_007M,B18105_008E,B18105_008M,B18105_009E,B18105_009M,B18105_010E,B18105_010M,B18105_011E,B18105_011M,B18105_012E,B18105_012M,B18105_013E,B18105_013M,B18105_014E,B18105_014M,B18105_015E,B18105_015M,B18105_016E,B18105_016M,B18105_017E,B18105_017M,B18105_018E,B18105_018M,B18105_019E,B18105_019M,B18105_020E,B18105_020M,B18105_021E,B18105_021M,B18105_022E,B18105_022M,B18105_023E,B18105_023M,B18105_024E,B18105_024M,B18105_025E,B18105_025M,B18105_026E,B18105_026M,B18105_027E,B18105_027M,B18105_028E,B18105_028M,B18105_029E,B18105_029M,B18105_030E,B18105_030M,B18105_031E,B18105_031M,B18105_032E,B18105_032M,B18105_033E,B18105_033M,NAME,B18105_001MA,B18105_001EA,B18105_002MA,B18105_002EA,B18105_003EA,B18105_003MA,B18105_004MA,B18105_004EA,B18105_005MA,B18105_005EA,B18105_006EA,B18105_006MA,B18105_007MA,B18105_007EA,B18105_008MA,B18105_008EA,B18105_009EA,B18105_009MA,B18105_010MA,B18105_010EA,B18105_011MA,B18105_011EA,B18105_012MA,B18105_012EA,B18105_013MA,B18105_013EA,B18105_014MA,B18105_014EA,B18105_015EA,B18105_015MA,B18105_016MA,B18105_016EA,B18105_017EA,B18105_017MA,B18105_018MA,B18105_018EA,B18105_019MA,B18105_019EA,B18105_020EA,B18105_020MA,B18105_021EA,B18105_021MA,B18105_022MA,B18105_022EA,B18105_023EA,B18105_023MA,B18105_024MA,B18105_024EA,B18105_025EA,B18105_025MA,B18105_026EA,B18105_026MA,B18105_027MA,B18105_027EA,B18105_028EA,B18105_028MA,B18105_029MA,B18105_029EA,B18105_030MA,B18105_030EA,B18105_031EA,B18105_031MA,B18105_032MA,B18105_032EA,B18105_033EA,B18105_033MA,state
0400000US13,9143871,5417,4394801,7940,936023,6292,4808,1288,931215,6343,1109882,6638,15990,2683,1093892,6530,1843104,6790,137291,5922,1705813,9050,331734,2812,51682,3055,280052,3719,174058,2424,50108,3195,123950,3104,4749070,6398,894040,5201,4084,1153,889956,5286,1174492,5309,19488,2868,1155004,5445,2024412,5392,175081,7074,1849331,9000,388337,2682,81552,4462,306785,4928,267789,2860,111048,4008,156741,3812,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1254479,3311,614399,3095,111492,790,885,500,110607,837,149350,2543,1263,558,148087,2501,256995,1896,11157,1702,245838,2338,57918,662,6649,1424,51269,1688,38644,435,10989,1216,27655,1253,640080,1884,104667,825,421,316,104246,878,151945,1281,1483,555,150462,1272,264252,1321,13402,1641,250850,2277,62395,473,8832,1033,53563,1199,56821,648,20948,1656,35873,1568,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1480933,1688,738042,2421,162843,1973,1208,593,161635,2007,178898,2191,2375,884,176523,2375,293173,2207,21718,2709,271455,3403,63907,1130,8878,1459,55029,1317,39221,695,10847,1530,28374,1540,742891,2423,151866,1727,837,590,151029,1776,177760,1641,2008,780,175752,1836,297112,1834,21886,2653,275226,2967,66394,964,12133,1737,54261,1895,49759,897,18510,1673,31249,1872,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11907527,3577,5807941,5305,1133067,3462,7321,1395,1125746,3378,1492202,3785,16921,2549,1475281,4352,2452480,3780,146143,5851,2306337,7303,440595,1838,56783,2827,383812,3473,289597,1544,83549,3859,206048,3602,6099586,5060,1087804,3034,6288,1118,1081516,3313,1499463,3672,16522,1907,1482941,4028,2566626,3531,186151,6958,2380475,7667,510156,1863,86557,3860,423599,4382,435537,2379,157701,5004,277836,5360,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6047487,3004,2947426,4827,590063,3488,4959,1101,585104,3522,734143,3550,10999,1976,723144,3790,1237644,3542,98964,5241,1138680,6205,237012,1887,37098,2682,199914,3052,148564,1334,43228,2736,105336,2653,3100061,4249,569888,3006,4933,1157,564955,3222,747856,3209,12100,1993,735756,3546,1289307,3229,124869,4875,1164438,5794,271026,1994,51854,3293,219172,3528,221984,1545,82694,3541,139290,3711,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2852377,2599,1405022,3739,269301,2848,962,351,268339,2919,352687,2334,4577,1023,348110,2483,581520,2226,30138,2215,551382,3138,116564,1176,13709,1386,102855,1550,84950,1049,21096,1515,63854,1716,1447355,3130,259056,2481,979,465,258077,2565,347077,2507,4681,1264,342396,2724,587568,2391,41834,3044,545734,3978,128371,1016,16820,1472,111551,1541,125283,1236,35545,2139,89738,2390,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2637429,2497,1298262,3525,266356,2474,1415,559,264941,2486,337243,2737,3463,849,333780,2520,523579,3055,32701,2666,490878,3845,100709,1195,12968,1489,87741,1710,70375,921,20313,1758,50062,1819,1339167,3386,253274,2288,1021,319,252253,2333,329658,2880,5005,1331,324653,3249,539889,2933,42218,2747,497671,3816,113682,1434,18662,1401,95020,1592,102664,1545,36815,2222,65849,2250,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4040263,2917,1965735,3735,379070,3105,4076,1129,374994,3371,476136,3225,9419,1497,466717,3363,839675,3376,97170,4743,742505,6168,172424,1241,33301,2134,139123,2404,98430,1343,32453,2249,65977,2504,2074528,4090,361213,2741,2563,814,358650,2780,485706,3176,10989,1556,474717,3625,885662,3052,120922,4681,764740,5276,193811,1437,44836,2616,148975,2692,148136,1837,56909,2660,91227,3044,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4217912,2291,2023223,4199,407267,3234,3708,1170,403559,3370,532780,3984,9128,2045,523652,3988,826888,3970,77201,4204,749687,5143,161642,2039,31776,2429,129866,2711,94646,1789,29930,1962,64716,2475,2194689,3687,398712,3005,1481,633,397231,2932,562778,3079,9666,1627,553112,3274,902655,3475,90960,4939,811695,5871,185241,1614,41459,2284,143782,2659,145303,1744,62028,2565,83275,2665,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1250182,1112,609067,2120,100721,1639,482,282,100239,1669,130893,1621,2585,763,128308,1713,273911,1608,22282,2267,251629,2924,63575,512,6904,884,56671,1007,39967,763,10327,1063,29640,1303,641115,1840,95097,1208,361,251,94736,1194,130280,1203,1743,637,128537,1292,290423,1360,25401,2277,265022,2420,68410,651,9244,1232,59166,1362,56905,847,19175,1689,37730,1780,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5467327,2448,2620705,3816,496670,2057,2171,860,494499,2283,658501,3103,8193,1562,650308,3330,1132436,2821,60906,4433,1071530,4685,205910,1629,24852,2032,181058,2431,127188,1336,33118,2350,94070,2443,2846622,3572,479736,1768,2135,910,477601,2085,682107,2922,8169,1677,673938,3338,1249157,2897,80207,4007,1168950,4424,244262,1547,37420,2645,206842,2754,191360,1693,68767,3196,122593,3222,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6249828,1957,3012802,2537,525009,1817,4838,1259,520171,1964,780911,1991,10266,1724,770645,2709,1296485,2474,70867,5214,1225618,5946,244769,1408,28411,2170,216358,2453,165628,1520,40472,2789,125156,3053,3237026,2331,500330,1456,3307,1051,497023,1854,806902,2136,9300,1793,797602,2862,1388545,2108,90790,5163,1297755,5308,286854,1381,43491,3157,243363,3414,254395,1632,85999,3675,168396,3791,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9214148,1983,4489818,4589,854033,2425,7361,1739,846672,2843,1073730,3770,18433,2131,1055297,4368,1919571,3831,157463,5252,1762108,5921,391200,1580,52523,2832,338677,3182,251284,1669,65904,3175,185380,3359,4724330,4519,815667,2392,5518,1164,810149,2666,1083336,3328,21867,2411,1061469,4153,2020124,3193,197296,6445,1822828,6892,436417,1517,80826,3280,355591,3607,368786,1772,134163,4481,234623,4397,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5016349,1857,2480738,3906,476223,2961,2907,774,473316,2981,623100,2812,6978,1444,616122,3277,1056552,2765,46608,3041,1009944,4200,193774,1130,18334,1393,175440,1713,131089,1134,30101,1903,100988,2318,2535611,3698,457681,2456,1578,444,456103,2515,613514,2958,5602,1011,607912,3151,1064005,2741,55485,2887,1008520,4198,212154,1051,23798,1564,188356,1899,188257,1456,56212,2910,132045,3275,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2727329,2134,1303776,4927,276748,3378,2372,946,274376,3394,324700,4202,6720,1320,317980,4553,530207,4084,66769,4112,463438,5152,108336,1740,23714,2284,84622,2497,63785,1691,23480,2001,40305,2002,1423553,4690,259445,3407,1419,573,258026,3417,348728,3755,7071,1418,341657,3865,587111,3831,76987,4156,510124,5049,128717,1592,34662,2292,94055,2540,99552,1904,45973,2742,53579,2533,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5556444,3330,2692556,4502,519354,3489,4133,1100,515221,3807,666309,4056,13030,2048,653279,4742,1121943,3804,99680,5139,1022263,5718,233174,1338,34487,2477,198687,2636,151776,1414,41846,2547,109930,2683,2863888,4135,501001,3136,3733,1085,497268,3280,688441,3635,11014,1987,677427,4078,1189326,3478,119234,5203,1070092,6244,266340,1584,49891,2975,216449,3264,218780,1644,80751,3383,138029,3521,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,938247,1580,465999,2198,81947,1240,319,259,81628,1208,112365,1728,1564,610,110801,1914,195711,1511,13775,1547,181936,2056,47030,584,5821,1012,41209,1190,28946,493,7467,1060,21479,1139,472248,2099,79953,1362,252,182,79701,1349,110544,1699,1278,701,109266,1754,197505,1362,17805,2143,179700,2401,46427,656,6222,861,40205,1017,37819,828,12805,1448,25014,1356,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711988,1599,844883,2498,169113,2055,748,371,168365,2082,218760,2064,2447,751,216313,2158,343661,1750,18283,1993,325378,2508,64843,760,7998,1160,56845,1168,48506,754,13079,1224,35427,1243,867105,1894,164853,1508,550,242,164303,1560,213798,1612,1719,631,212079,1788,349206,1704,23928,2181,325278,2656,72354,980,10561,1328,61793,1609,66894,997,21500,1880,45394,1834,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2579920,1489,1285784,2356,245978,1299,1911,799,244067,1453,323854,1840,4720,1223,319134,2181,539140,1971,39078,3245,500062,3562,114132,687,15937,2258,98195,2449,62680,688,16287,1593,46393,1653,1294136,1964,237832,1293,1173,541,236659,1286,314718,1234,5753,1409,308965,1718,542173,1780,49574,4390,492599,4642,121005,1171,24030,2190,96975,2425,78408,1106,29151,2091,49257,2077,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1242855,1236,612047,2155,104144,1035,784,488,103360,1078,137436,1155,1498,843,135938,1565,281681,2347,16933,2062,264748,3068,55353,747,7535,1192,47818,1166,33433,729,7260,985,26173,1009,630808,1888,100695,1170,357,224,100338,1181,137146,1715,1654,625,135492,1795,286617,1536,18681,2462,267936,2729,59992,976,10370,1298,49622,1546,46358,926,13541,1617,32817,1588,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8260492,2138,4001648,3550,760349,2029,4335,1042,756014,2177,956282,2357,10947,2115,945335,3347,1753274,2534,85620,4956,1667654,5358,317946,1513,34544,2608,283402,3102,213797,1964,57592,3128,156205,3317,4258844,2662,726203,1551,2305,671,723898,1617,944606,1796,11688,2085,932918,2467,1874675,1907,109557,5199,1765118,5522,377090,1844,61735,3708,315355,3548,336270,2138,122018,3723,214252,3946,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1913504,1685,937487,2484,187130,1753,1478,612,185652,1828,237560,2757,5703,1850,231857,3110,374222,2693,36056,2816,338166,4351,84816,1451,13821,1808,70995,1793,53759,1164,20412,1544,33347,1728,976017,2301,181425,1592,515,338,180910,1639,232494,1651,5754,1416,226740,2178,399077,2102,39889,3202,359188,3676,93516,1189,18644,1933,74872,2291,69505,1234,27111,1644,42394,1886,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18229644,3359,8773234,4839,1564572,3118,9815,1710,1554757,3245,2333418,3496,26541,2879,2306877,4827,3715513,3972,213406,7354,3502107,8540,688744,2031,88382,3848,600362,4360,470987,2063,130628,4159,340359,4164,9456410,4514,1495978,2891,8200,1410,1487778,3044,2385579,3343,29173,3092,2356406,4418,4005465,2745,283773,7577,3721692,7977,831749,1862,140618,4510,691131,4900,737639,2471,271690,6226,465949,6686,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9037963,5986,4333638,8146,857101,5139,7473,1370,849628,5087,1050922,7307,18095,2507,1032827,7784,1828202,6831,149494,5057,1678708,8424,380397,2615,60526,3819,319871,4061,217016,2209,64849,3324,152167,3376,4704325,5533,816091,4697,4227,898,811864,4823,1112710,4786,18613,2270,1094097,5217,2008368,5249,192067,7239,1816301,7436,436910,2290,84042,3765,352868,4052,330246,2451,132638,4121,197608,4180,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
