GEO_ID,C17023_001E,C17023_001M,C17023_002E,C17023_002M,C17023_003E,C17023_003M,C17023_004E,C17023_004M,C17023_005E,C17023_005M,C17023_006E,C17023_006M,C17023_007E,C17023_007M,C17023_008E,C17023_008M,C17023_009E,C17023_009M,C17023_010E,C17023_010M,C17023_011E,C17023_011M,C17023_012E,C17023_012M,C17023_013E,C17023_013M,C17023_014E,C17023_014M,C17023_015E,C17023_015M,C17023_016E,C17023_016M,C17023_017E,C17023_017M,C17023_018E,C17023_018M,C17023_019E,C17023_019M,C17023_020E,C17023_020M,C17023_021E,C17023_021M,C17023_022E,C17023_022M,C17023_023E,C17023_023M,NAME,C17023_001EA,C17023_001MA,C17023_002MA,C17023_002EA,C17023_003EA,C17023_003MA,C17023_004MA,C17023_004EA,C17023_005MA,C17023_005EA,C17023_006EA,C17023_006MA,C17023_007MA,C17023_007EA,C17023_008EA,C17023_008MA,C17023_009MA,C17023_009EA,C17023_010MA,C17023_010EA,C17023_011EA,C17023_011MA,C17023_012MA,C17023_012EA,C17023_013MA,C17023_013EA,C17023_014EA,C17023_014MA,C17023_015MA,C17023_015EA,C17023_016EA,C17023_016MA,C17023_017MA,C17023_017EA,C17023_018MA,C17023_018EA,C17023_019EA,C17023_019MA,C17023_020EA,C17023_020MA,C17023_021MA,C17023_021EA,C17023_022EA,C17023_022MA,C17023_023MA,C17023_023EA,state
0400000US13,2389803,16893,346652,9098,121547,6217,51362,3697,70185,4879,225105,7304,36259,3715,13547,2085,22712,3162,188846,7307,49733,3878,139113,6484,2043151,17369,1551157,16529,928930,12169,622227,11665,491994,12413,139443,6317,75615,3889,63828,4939,352551,9633,183057,6935,169494,7145,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311203,4720,22104,2150,9098,1355,4802,893,4296,940,13006,1611,3288,984,1726,708,1562,665,9718,1365,2394,473,7324,1279,289099,4979,226092,4799,139350,3654,86742,3783,63007,3971,19756,2125,12511,1657,7245,1421,43251,3488,30055,2611,13196,2049,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,410061,6537,42621,3508,20025,2292,8339,1556,11686,1811,22596,2518,5339,1542,684,288,4655,1541,17257,2240,2544,777,14713,2129,367440,6439,304897,6146,178808,4257,126089,4923,62543,3665,22279,2407,9598,1543,12681,2087,40264,3045,19564,2391,20700,2378,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3128369,16865,336300,8797,114178,5289,43751,3061,70427,4235,222122,6513,38918,3214,11969,1770,26949,2460,183204,6098,43078,3026,140126,5576,2792069,16410,2185466,17613,1305705,14116,879761,12210,606603,11632,183341,5881,107811,4785,75530,4313,423262,9450,232379,6395,190883,6958,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1647941,12570,195995,6985,66213,4206,27292,2603,38921,2912,129782,5588,22096,2619,6092,1313,16004,2204,107686,5389,22975,1949,84711,5302,1451946,12889,1159991,12181,722879,8923,437112,8784,291955,8414,92177,4459,46022,2733,46155,3950,199778,7560,102600,5740,97178,5008,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,793749,7802,64097,3688,20459,1867,10176,1165,10283,1386,43638,2894,7450,1116,1594,562,5856,1005,36188,2512,4450,694,31738,2414,729652,7685,604648,7402,376192,5555,228456,5361,125004,5124,45582,3176,19714,2192,25868,2161,79422,3915,36130,2650,43292,3020,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,70937,4162,27616,2432,11127,1417,16489,2071,43321,3714,5850,1173,2287,588,3563,905,37471,3467,5648,1098,31823,3059,664659,8088,540549,7886,320548,5925,220001,5721,124110,4907,42494,3195,19133,2252,23361,2401,81616,4034,41559,2568,40057,3279,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,165026,5325,61993,3848,31551,2791,30442,2667,103033,4941,19050,2336,7999,1657,11051,1739,83983,4090,20175,2153,63808,3696,974570,10050,771347,8914,496381,6875,274966,7486,203223,6723,67821,4643,38765,3048,29056,2886,135402,5445,75725,3839,59677,3881,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,173115,5872,41715,3054,23632,2297,18083,2245,131400,5137,15795,2153,7461,1461,8334,1715,115605,5018,33674,2532,81931,4717,956322,11629,703917,11605,439057,7652,264860,8692,252405,6243,75010,5466,43897,3497,31113,3663,177395,5878,97709,5000,79686,4781,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,32477,2997,12059,1586,6779,1057,5280,1072,20418,2331,3813,997,681,328,3132,994,16605,2265,3931,1066,12674,2032,306132,5500,251454,5302,175425,4651,76029,3491,54678,4018,19898,2682,7986,1501,11912,2117,34780,2749,17056,1476,17724,2092,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,101919,5268,32094,2988,15479,1950,16615,2305,69825,5054,9266,1712,3267,911,5999,1391,60559,4564,14562,1911,45997,4222,1341877,11651,990300,11818,583854,9912,406446,8201,351577,9490,92869,4626,53605,3880,39264,3109,258708,8759,140421,5690,118287,6857,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,138598,5776,40585,3237,18920,2179,21665,2447,98013,4546,15332,2021,5382,1190,9950,1704,82681,4038,15940,1943,66741,3864,1482204,12602,1149664,14236,689259,10372,460405,10145,332540,9472,92710,4654,57314,3355,35396,3494,239830,8209,132729,5863,107101,6100,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,305163,6944,97528,4237,40462,2622,57066,3718,207635,5408,36204,3048,12554,1557,23650,2862,171431,5223,36641,2612,134790,4944,2179395,15204,1712295,14909,1093740,10454,618555,10130,467100,8862,143148,5530,79799,4288,63349,3706,323952,7380,180031,5958,143921,5275,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,99247,3669,32824,2281,14153,1103,18671,2258,66423,3498,10498,1513,3002,803,7496,1384,55925,3479,7260,1264,48665,3274,1272942,10831,1045073,10587,627310,7499,417763,7401,227869,6100,75477,3593,35956,2284,39521,2768,152392,5184,67117,3266,85275,4441,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,141333,6145,40695,3550,21113,2233,19582,2900,100638,4748,10265,1738,4864,1237,5401,1231,90373,4730,26649,2297,63724,4197,603746,9725,446953,8316,290243,7469,156710,4975,156793,6075,43376,3305,27679,2546,15697,2342,113417,5218,64363,3458,49054,3953,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,175804,7497,64532,4472,30599,2964,33933,3454,111272,6072,18658,2282,5264,1147,13394,2054,92614,5700,20088,2590,72526,4888,1347281,11142,1069451,11725,676788,8816,392663,8067,277830,6802,82125,4160,43779,3120,38346,3182,195705,5643,100885,4142,94820,5221,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,28884,2866,10985,1659,5550,1080,5435,1197,17899,2470,4064,1042,1218,505,2846,866,13835,1911,2016,620,11819,1667,227207,4879,188266,4137,123094,3359,65172,3247,38941,3096,14913,1590,7268,1154,7645,1349,24028,2242,11974,1412,12054,1683,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,41593,2653,16521,1912,6679,984,9842,1631,25072,2145,4199,1025,922,345,3277,1010,20873,1950,3157,874,17716,1927,433407,5681,356284,5229,216466,4386,139818,4211,77123,3860,26570,2401,12717,1495,13853,1854,50553,3033,22340,2077,28213,2407,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,74004,4340,30683,2890,11300,1573,19383,2528,43321,3555,9005,1638,2781,842,6224,1358,34316,3246,6126,1095,28190,3006,565821,9522,425536,8068,259274,5635,166262,5986,140285,5562,47404,3683,26204,2660,21200,2597,92881,4499,47245,3064,45636,3367,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,17721,2286,6329,1230,3797,887,2532,821,11392,1961,1907,840,504,330,1403,783,9485,1586,1244,504,8241,1468,329551,6516,265877,5737,166012,4596,99865,4602,63674,3965,20787,2628,9342,1582,11445,1981,42887,2987,21138,2063,21749,2542,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,191576,8242,64999,4227,25773,2540,39226,3409,126577,6110,22203,2756,7211,1476,14992,2351,104374,5289,25821,2806,78553,4220,2015532,14743,1544474,14314,879873,11772,664601,9961,471058,10477,138065,6718,86158,4893,51907,4781,332993,8103,197240,6585,135753,4996,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,78772,4187,30433,3104,12899,1647,17534,2388,48339,3530,9143,1492,2390,560,6753,1383,39196,3119,8631,1373,30565,2805,403798,6847,306127,7165,198174,5459,107953,4591,97671,4090,29874,2608,13985,1694,15889,2210,67797,3845,35975,2705,31822,2845,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,555715,11514,202949,7530,80562,4247,122387,5501,352766,8891,52702,3756,21068,2304,31634,3259,300064,8614,80462,3715,219602,7783,4028380,22401,2955519,20351,1774181,14128,1181338,13806,1072861,16601,311285,9608,200195,7643,111090,5872,761576,12978,447500,10251,314076,9219,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,323394,8533,110320,4613,48392,3191,61928,4072,213074,6665,35366,3702,13327,2207,22039,2757,177708,5609,45929,3393,131779,5097,2151408,15990,1676036,17121,1063899,12410,612137,9965,475372,9433,133146,5932,71340,4554,61806,3944,342226,8317,183171,5621,159055,7079,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,12577,1557,4888,1061,2244,617,2644,732,7689,1429,1622,640,729,444,893,501,6067,1282,1111,383,4956,1318,167636,4086,140191,3687,85743,2910,54448,2711,27445,2596,11347,1818,4401,1136,6946,1407,16098,1809,7247,1112,8851,1504,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,339646,9215,100808,5172,43829,2872,56979,4148,238838,8218,38679,3440,10971,1716,27708,2781,200159,6890,41062,3238,159097,6115,2583758,18414,2017401,17699,1293141,14928,724260,12051,566357,11148,173858,6303,94299,5147,79559,4251,392499,8891,207893,6198,184606,6447,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,119549,4250,42975,2443,17777,1152,25198,1988,76574,3560,11294,1164,3430,702,7864,966,65280,3209,12560,1386,52720,3026,836968,7115,659922,7407,413327,5481,246595,5552,177046,5777,61683,3306,31766,2044,29917,2459,115363,4495,61832,3053,53531,3196,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,108668,5173,45052,3529,19961,2266,25091,2749,63616,4409,12243,2401,3544,925,8699,2066,51373,3705,11349,2015,40024,3490,852529,8622,686711,9053,435728,7414,250983,6459,165818,6126,54166,3654,28825,2501,25341,2680,111652,4842,56422,3473,55230,4295,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,293368,8876,91104,5389,43751,2971,47353,3897,202264,6464,30849,3422,10813,1665,20036,2734,171415,5988,38260,2747,133155,6053,2858866,18184,2263674,15688,1465878,10811,797796,11942,595192,11251,178072,6999,100128,5049,77944,4481,417120,8981,240203,6237,176917,6937,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,27696,2537,9042,1832,3916,1242,5126,1234,18654,2034,2881,854,780,528,2101,711,15773,1894,3526,1082,12247,1789,232167,5994,171888,5353,110207,3967,61681,3436,60279,4216,18329,2276,11379,1884,6950,1531,41950,3184,21982,2346,19968,2400,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,168466,6140,53918,3958,25208,2452,28710,2987,114548,5204,16109,2279,7681,1505,8428,1631,98439,4855,27491,2652,70948,4098,1026638,11110,786844,12553,516656,9503,270188,7067,239794,7201,65018,4063,37356,3222,27662,2865,174776,6526,100827,4682,73949,4856,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,19632,1935,6026,917,2774,566,3252,750,13606,1555,2731,723,694,308,2037,736,10875,1495,1520,399,9355,1492,194206,4218,160767,3874,101114,3400,59653,2516,33439,2742,12609,1714,5240,1062,7369,1372,20830,2061,8313,1261,12517,1676,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,220449,7821,78588,5105,34631,3216,43957,3533,141861,6855,23170,2763,7894,1206,15276,2475,118691,6029,29298,2817,89393,4725,1437622,14381,1129842,12607,734161,9401,395681,9750,307780,9367,93435,5079,50615,3647,42820,4017,214345,7850,123928,4887,90417,5337,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,860114,17817,348865,10943,121092,5922,227773,9565,511249,11937,77034,5006,26758,2588,50276,3902,434215,10654,94075,4378,340140,10465,5462428,27260,4203888,27827,2382200,19496,1821688,19063,1258540,20631,383583,11985,216490,8380,167093,6478,874957,18522,447977,10466,426980,14098,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,63176,4036,33188,2537,10040,1466,23148,2241,29988,3304,6076,1415,2095,713,3981,1225,23912,2765,4960,1333,18952,2242,614156,6429,518787,6178,258801,4882,259986,5841,95369,4689,32772,3065,16422,2095,16350,2362,62597,3616,32823,2349,29774,3261,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,12219,1569,3257,708,2038,578,1219,405,8962,1400,1476,593,130,137,1346,570,7486,1264,1485,589,6001,1162,143714,3508,119919,3418,80777,2705,39142,2240,23795,1691,8223,1037,3751,674,4472,741,15572,1241,7357,855,8215,861,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,172062,6900,58409,3115,26491,2482,31918,2723,113653,6222,17620,2154,6437,939,11183,1887,96033,5328,21504,2189,74529,4318,1877122,15824,1472525,14896,881900,11075,590625,10987,404597,10727,115114,5671,67681,4509,47433,3361,289483,8308,157807,6044,131676,6373,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,162515,6352,63721,4490,24869,2445,38852,3386,98794,5081,18582,2113,4761,1016,13821,1950,80212,4303,13188,1695,67024,3927,1542597,13775,1245354,13658,757247,11509,488107,9576,297243,8749,104705,4917,51034,3424,53671,3799,192538,6577,98898,4773,93640,4745,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,64863,3957,25260,2859,12482,1991,12778,1716,39603,3081,7634,1528,2064,759,5570,1260,31969,2995,7791,1180,24178,2723,414526,7241,330698,7131,230309,5156,100389,4627,83828,4265,29250,2844,15716,1681,13534,2152,54578,3123,33444,2273,21134,2263,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,133902,5057,41737,2611,19174,1552,22563,1887,92165,4344,15992,1864,4240,864,11752,1707,76173,4446,12269,1314,63904,4375,1324580,10607,1082970,10490,685020,7490,397950,7454,241610,6459,84623,3915,41585,3040,43038,3149,156987,5325,76467,3251,80520,4361,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,12405,1756,4466,1005,2650,709,1816,684,7939,1537,1226,607,753,464,473,324,6713,1400,1099,439,5614,1277,136151,3857,113551,4059,69452,3115,44099,2554,22600,2285,9074,1541,4029,1047,5045,1118,13526,1932,5986,1257,7540,1597,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
