GEO_ID,C17001D_001E,C17001D_001M,C17001D_002E,C17001D_002M,C17001D_003E,C17001D_003M,C17001D_004E,C17001D_004M,C17001D_005E,C17001D_005M,C17001D_006E,C17001D_006M,C17001D_007E,C17001D_007M,C17001D_008E,C17001D_008M,C17001D_009E,C17001D_009M,C17001D_010E,C17001D_010M,C17001D_011E,C17001D_011M,C17001D_012E,C17001D_012M,C17001D_013E,C17001D_013M,C17001D_014E,C17001D_014M,C17001D_015E,C17001D_015M,C17001D_016E,C17001D_016M,C17001D_017E,C17001D_017M,C17001D_018E,C17001D_018M,C17001D_019E,C17001D_019M,NAME,C17001D_001EA,C17001D_001MA,C17001D_002EA,C17001D_002MA,C17001D_003MA,C17001D_003EA,C17001D_004EA,C17001D_004MA,C17001D_005EA,C17001D_005MA,C17001D_006MA,C17001D_006EA,C17001D_007EA,C17001D_007MA,C17001D_008MA,C17001D_008EA,C17001D_009MA,C17001D_009EA,C17001D_010MA,C17001D_010EA,C17001D_011MA,C17001D_011EA,C17001D_012EA,C17001D_012MA,C17001D_013EA,C17001D_013MA,C17001D_014MA,C17001D_014EA,C17001D_015EA,C17001D_015MA,C17001D_016EA,C17001D_016MA,C17001D_017MA,C17001D_017EA,C17001D_018EA,C17001D_018MA,C17001D_019MA,C17001D_019EA,state
0400000US13,345698,5597,52426,6222,26173,3608,7278,1729,16797,2594,2098,769,26253,3417,5791,1435,18166,2487,2296,756,293272,7784,139758,4877,35502,2179,95206,3692,9050,994,153514,4790,35020,2377,107825,3343,10669,1288,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,523409,10757,35415,4360,14089,1985,2581,752,8385,1601,3123,780,21326,3083,3043,1104,13087,1865,5196,1173,487994,11102,231743,6375,36860,3080,146790,4316,48093,1295,256251,6328,35464,2806,155670,4322,65117,1629,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,24429,1851,4800,1883,2030,824,778,548,1070,490,182,205,2770,1305,570,642,1997,884,203,179,19629,2246,9762,1433,2424,820,6666,1040,672,367,9867,1265,1516,610,6529,971,1822,552,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,622516,5029,74235,6976,35819,4019,7167,1865,24333,2456,4319,1096,38416,3749,7826,1933,25805,2370,4785,929,548281,7802,263970,4420,62098,2710,176356,2939,25516,1374,284311,5276,59325,2603,194248,3353,30738,1412,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,111645,4083,21847,2875,10644,1564,1472,636,8875,1239,297,309,11203,1876,1778,821,8917,1415,508,398,89798,3872,42308,2392,10873,1359,29118,1845,2317,599,47490,2751,11154,1568,32788,2180,3548,905,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,60748,2330,11126,2539,5669,1431,1500,888,3950,776,219,190,5457,1346,872,489,4145,939,440,308,49622,3163,22527,1727,6336,1143,15324,1050,867,337,27095,2224,6807,1219,18889,1377,1399,455,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,70597,3031,14838,4291,7420,2422,2521,1639,4491,1217,408,310,7418,2078,1605,1116,5441,1199,372,316,55759,3666,25818,2112,6252,1309,18040,1094,1526,435,29941,2118,6754,1236,20381,1292,2806,581,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,51719,2297,6757,1996,3041,1170,1130,788,1911,654,0,189,3716,1179,756,460,2601,849,359,299,44962,2631,20252,1337,5571,873,13288,895,1393,377,24710,1945,7249,1321,14949,1410,2512,564,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,73259,2560,12220,2150,4708,1099,1248,630,3222,991,238,177,7512,1532,662,419,6012,1320,838,441,61039,2758,29841,2247,6314,1262,20905,1558,2622,626,31198,1998,8200,1193,20754,1602,2244,618,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13199,1442,1623,912,1018,716,101,127,751,649,166,189,605,405,187,191,286,260,132,177,11576,1552,4060,1072,939,503,2932,843,189,244,7516,1137,1801,557,4908,800,807,445,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,349130,5069,34198,4831,16328,2910,5669,1669,9129,1675,1530,494,17870,2435,3883,1094,11780,1771,2207,555,314932,6293,150428,3877,33202,2084,102055,2409,15171,1067,164504,3558,31745,1730,115002,2546,17757,754,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,368117,4819,51057,4771,22355,2965,5157,1550,15281,2112,1917,590,28702,2934,5014,1274,21048,2393,2640,714,317060,6471,154361,3915,35751,2395,106983,2714,11627,716,162699,3778,33698,1737,116040,3075,12961,1017,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,260422,4604,34306,4233,17641,2462,3527,1029,12981,1809,1133,575,16665,2453,2868,936,11762,1733,2035,658,226116,5349,108988,3446,29305,1974,71041,2279,8642,729,117128,3155,30853,1932,77176,2074,9099,777,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,229514,3784,40676,4839,20164,2663,8204,1665,10856,1719,1104,352,20512,3007,7068,1641,12451,1769,993,340,188838,6016,90328,3599,26002,2134,60630,2271,3696,544,98510,3639,26300,2170,66117,2212,6093,678,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,27645,2495,3659,1073,1971,659,100,125,1635,618,236,216,1688,690,155,148,1412,605,121,124,23986,2752,11849,1908,3260,878,7692,1408,897,381,12137,1439,3081,916,8096,870,960,511,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,99202,3300,18972,3417,9569,2005,2201,889,7049,1539,319,205,9403,2034,2419,1074,6604,1292,380,240,80230,3843,36107,2491,8127,1171,24850,1894,3130,531,44123,2241,8956,1296,30663,1610,4504,665,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,6123,993,743,524,274,251,0,165,192,217,82,112,469,371,37,63,432,367,0,165,5380,989,2245,697,339,242,1741,591,165,188,3135,700,650,308,2122,604,363,254,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,35869,1697,5892,1861,3525,1217,863,618,2352,728,310,262,2367,839,464,288,1617,564,286,331,29977,2230,13153,1418,2745,701,9740,1020,668,350,16824,1255,5226,748,10665,888,933,394,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,214145,4354,22236,3857,9307,2218,1887,985,6369,1546,1051,493,12929,2198,1500,693,9425,1884,2004,800,191909,5422,88280,3015,18546,1648,59025,2268,10709,640,103629,3301,16741,1792,71109,2164,15779,993,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,30002,1824,3976,1392,2127,885,28,50,2040,865,59,101,1849,815,61,80,1735,802,53,83,26026,1988,11806,1349,3523,921,7733,1057,550,353,14220,1229,4048,765,9090,964,1082,592,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,790539,6019,49170,5195,22918,3022,6357,1779,13924,1853,2637,775,26252,3313,5372,1340,18054,2483,2826,832,741369,8216,362503,4875,87041,3210,243467,2849,31995,929,378866,4724,85225,2120,257432,3476,36209,1273,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,26964,2626,2973,1067,1214,705,275,280,915,617,24,49,1759,672,339,260,999,412,421,387,23991,2612,10458,1606,2440,869,6896,1076,1122,286,13533,1788,2716,1138,9377,1128,1440,347,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1523916,9347,280612,16532,129902,9026,34000,3421,80947,5888,14955,1936,150710,8676,35042,3586,98085,5975,17583,1902,1243304,17355,600271,9644,121085,3920,422606,6529,56580,2153,643033,10021,114916,4322,461842,7116,66275,2175,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,233549,4487,33636,4689,16349,2561,4348,1359,11060,1655,941,528,17287,2645,4372,1315,12298,1887,617,366,199913,5828,92689,3210,24506,2244,62601,2460,5582,805,107224,3835,27518,2212,71400,2524,8306,1017,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8950,1153,2771,1238,2106,962,234,345,1859,831,13,23,665,464,39,68,626,441,0,149,6179,1350,2436,801,350,220,1862,693,224,164,3743,984,877,400,2767,780,99,89,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,206666,5276,23554,2606,10885,1576,1295,562,8947,1358,643,271,12669,1618,2006,661,9481,1355,1182,537,183112,5437,87550,3559,20810,1917,59214,2293,7526,908,95562,2954,23740,1858,63782,2173,8040,883,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,69148,3393,12015,2612,5156,1388,1488,582,3451,1067,217,139,6859,1600,1755,753,4696,1034,408,244,57133,2745,27057,1742,7086,1004,18118,1221,1853,325,30076,1730,6702,976,20658,1316,2716,530,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,148364,4311,26091,4255,12574,2522,2556,1089,8521,1881,1497,556,13517,2301,2495,1078,9679,1561,1343,465,122273,4981,55253,2918,12088,1559,38618,2353,4547,557,67020,3217,13795,1900,46900,2048,6325,602,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,370562,5265,68067,7434,32180,4067,7773,1609,21765,3030,2642,711,35887,3970,8382,1823,24309,2688,3196,725,302495,8033,145986,4864,36052,2430,98058,3270,11876,1009,156509,4427,35459,2364,108186,3054,12864,1006,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31446,2557,4186,1455,1778,826,0,210,1628,768,150,189,2408,1027,246,409,2137,934,25,43,27260,2666,12704,1599,3067,830,8924,1110,713,309,14556,1580,3380,750,9880,1270,1296,315,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,62740,3109,11726,3249,3743,1079,998,463,2745,886,0,204,7983,2530,2844,1216,4698,1483,441,454,51014,4088,22591,2312,4551,1094,16366,1711,1674,500,28423,2492,5565,1225,19580,1774,3278,784,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,8916,1244,1975,455,798,336,161,97,637,339,0,155,1177,348,492,174,685,340,0,155,6941,1181,2882,664,742,264,1977,537,163,217,4059,989,1741,909,2112,531,206,201,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,95762,3360,8726,2363,4040,1225,905,500,2898,981,237,203,4686,1529,1178,731,2989,1055,519,303,87036,4181,40385,2667,9766,1653,28000,1983,2619,815,46651,2613,10963,1568,31932,1839,3756,692,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,1077200,10049,116722,10384,56983,5661,13582,2884,38208,3591,5193,1052,59739,5871,13242,2166,41008,4413,5489,1481,960478,14384,467793,7931,117924,4227,316729,5175,33140,1910,492685,8446,110655,4014,339139,5924,42891,2139,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,61524,2723,11072,2510,5482,1370,1501,652,3789,931,192,195,5590,1420,1352,570,4238,1121,0,185,50452,2614,22901,1596,5353,1076,16028,1196,1520,268,27551,1806,4995,986,20021,1415,2535,392,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,6899,1203,437,282,233,187,70,94,163,159,0,151,204,220,0,151,129,162,75,82,6462,1248,3035,669,762,431,1855,368,418,223,3427,774,634,294,2458,645,335,218,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,475945,6421,38776,4651,17958,2733,4508,1227,11345,1955,2105,759,20818,2642,3488,955,14384,2052,2946,848,437169,8119,206071,4664,48897,2415,140817,3482,16357,1171,231098,4617,49379,2525,161911,3328,19808,1398,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,529174,8231,67765,8002,30079,4090,8011,2103,19056,2741,3012,684,37686,4931,6260,2001,25180,3283,6246,1385,461409,10606,212876,5702,47161,3256,146214,4111,19501,970,248533,6524,49782,2865,170945,4602,27806,1477,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,10170,1515,1082,641,227,326,153,244,74,90,0,190,855,493,59,98,752,451,44,77,9088,1465,4088,968,933,576,2664,630,491,291,5000,941,756,393,3767,794,477,257,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,138442,3135,22790,4020,11253,2119,4263,1119,6470,1236,520,292,11537,2351,4054,1218,7087,1485,396,292,115652,4630,55202,2633,16296,1638,36021,1662,2885,712,60450,3185,17047,1934,39969,2089,3434,620,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,5492,1325,2301,1082,1427,948,0,193,1427,948,0,193,874,499,0,193,614,433,260,314,3191,797,1216,569,162,127,1054,509,0,193,1975,559,162,127,1772,553,41,73,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,10818,2388,6569,1881,1038,527,342,338,577,359,119,190,5531,1548,1780,966,3109,985,642,451,4249,1343,1115,654,0,225,875,581,240,254,3134,1053,837,710,1775,704,522,376,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
