GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001MA,C23001_001EA,C23001_002MA,C23001_002EA,C23001_003EA,C23001_003MA,C23001_004MA,C23001_004EA,C23001_005MA,C23001_005EA,C23001_006MA,C23001_006EA,C23001_007MA,C23001_007EA,C23001_008MA,C23001_008EA,C23001_009EA,C23001_009MA,C23001_010EA,C23001_010MA,C23001_011EA,C23001_011MA,C23001_012MA,C23001_012EA,C23001_013MA,C23001_013EA,C23001_014EA,C23001_014MA,C23001_015MA,C23001_015EA,C23001_016MA,C23001_016EA,C23001_017EA,C23001_017MA,C23001_018MA,C23001_018EA,C23001_019MA,C23001_019EA,C23001_020EA,C23001_020MA,C23001_021MA,C23001_021EA,C23001_022MA,C23001_022EA,C23001_023EA,C23001_023MA,C23001_024MA,C23001_024EA,C23001_025EA,C23001_025MA,C23001_026EA,C23001_026MA,C23001_027MA,C23001_027EA,C23001_028EA,C23001_028MA,C23001_029EA,C23001_029MA,C23001_030MA,C23001_030EA,C23001_031MA,C23001_031EA,C23001_032EA,C23001_032MA,C23001_033MA,C23001_033EA,C23001_034EA,C23001_034MA,C23001_035MA,C23001_035EA,C23001_036MA,C23001_036EA,C23001_037EA,C23001_037MA,C23001_038MA,C23001_038EA,C23001_039MA,C23001_039EA,C23001_040EA,C23001_040MA,C23001_041MA,C23001_041EA,C23001_042MA,C23001_042EA,C23001_043EA,C23001_043MA,C23001_044EA,C23001_044MA,C23001_045MA,C23001_045EA,C23001_046EA,C23001_046MA,C23001_047MA,C23001_047EA,C23001_048MA,C23001_048EA,C23001_049EA,C23001_049MA,C23001_050EA,C23001_050MA,C23001_051MA,C23001_051EA,C23001_052EA,C23001_052MA,C23001_053MA,C23001_053EA,C23001_054EA,C23001_054MA,C23001_055EA,C23001_055MA,C23001_056EA,C23001_056MA,C23001_057MA,C23001_057EA,C23001_058MA,C23001_058EA,C23001_059MA,C23001_059EA,C23001_060EA,C23001_060MA,C23001_061MA,C23001_061EA,C23001_062MA,C23001_062EA,C23001_063EA,C23001_063MA,C23001_064MA,C23001_064EA,C23001_065MA,C23001_065EA,C23001_066EA,C23001_066MA,C23001_067MA,C23001_067EA,C23001_068MA,C23001_068EA,C23001_069EA,C23001_069MA,C23001_070MA,C23001_070EA,C23001_071MA,C23001_071EA,C23001_072EA,C23001_072MA,C23001_073MA,C23001_073EA,C23001_074MA,C23001_074EA,C23001_075EA,C23001_075MA,C23001_076EA,C23001_076MA,C23001_077MA,C23001_077EA,C23001_078EA,C23001_078MA,C23001_079MA,C23001_079EA,C23001_080EA,C23001_080MA,C23001_081MA,C23001_081EA,C23001_082MA,C23001_082EA,C23001_083MA,C23001_083EA,C23001_084EA,C23001_084MA,C23001_085MA,C23001_085EA,C23001_086MA,C23001_086EA,C23001_087EA,C23001_087MA,C23001_088MA,C23001_088EA,C23001_089MA,C23001_089EA,C23001_090EA,C23001_090MA,C23001_091EA,C23001_091MA,C23001_092MA,C23001_092EA,C23001_093EA,C23001_093MA,state
0400000US01,3845555,4919,1837881,5111,132194,4946,43537,3116,86,92,43451,3113,31019,2807,12432,1613,88657,4731,180576,4389,129820,4800,3054,940,126766,5010,100810,4523,25956,3009,50756,3840,595929,4711,501515,6599,6496,1400,495019,6629,452548,6808,42471,3638,94414,5100,322270,2717,260205,4267,635,320,259570,4276,243310,4858,16260,2350,62065,3850,297907,1803,182442,4493,145,235,182297,4458,172033,4620,10264,1719,115465,4037,192658,1829,47044,3116,44735,3190,2309,626,145614,3252,116347,1606,9874,1152,9340,1158,534,336,106473,1946,2007674,4279,132657,4364,45052,2914,0,192,45052,2914,31592,2671,13460,1865,87605,4280,174681,3800,122623,4568,191,231,122432,4547,100471,4364,21961,2675,52058,3526,625177,4713,455420,6690,601,295,454819,6700,412624,7079,42195,3305,169757,6167,338572,2475,228218,5215,176,168,228042,5218,213571,5131,14471,2011,110354,4877,324054,1760,162149,4583,6,12,162143,4584,151765,4392,10378,1842,161905,5024,227053,1876,40688,2929,39373,2894,1315,544,186365,3471,185480,1618,8005,1353,7743,1343,262,200,177475,2027,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,565724,1639,299089,1717,23746,2013,11498,1808,873,328,10625,1799,7906,1455,2719,930,12248,1814,33608,1767,27593,1893,4388,775,23205,2011,19328,1706,3877,868,6015,1213,108582,1799,97558,2171,8229,1451,89329,2565,81368,2575,7961,1461,11024,1461,51942,1335,44988,1518,668,349,44320,1491,41346,1639,2974,656,6954,1180,48548,861,34468,1876,39,56,34429,1882,31633,1804,2796,866,14080,1628,22454,947,8342,1301,7353,1097,989,544,14112,1116,10209,744,1681,524,1676,523,5,8,8528,850,266635,1635,18571,1898,7200,1208,15,34,7185,1208,5496,1051,1689,781,11371,1598,27140,1623,21282,1817,763,385,20519,1833,18415,1829,2104,514,5858,1145,95372,1651,74219,2045,1340,539,72879,2072,68598,2088,4281,881,21153,1879,49211,1079,38824,1666,18,41,38806,1662,36036,1738,2770,860,10387,1377,43420,827,28066,1511,0,147,28066,1511,26768,1447,1298,412,15354,1521,20702,848,6629,1126,6405,1097,224,165,14073,1055,12219,609,494,234,494,234,0,147,11725,657,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,5191686,4130,2565713,3138,187893,2975,65243,3176,995,332,64248,3152,46611,3102,17637,2259,122650,3743,250845,2364,190939,4912,4718,1061,186221,4823,155945,4629,30276,3173,59906,4348,874454,2896,738208,5605,6749,1219,731459,5413,676153,5941,55306,4345,136246,5163,414992,1820,343363,4081,387,253,342976,4069,318691,4424,24285,2454,71629,3807,369054,1140,236484,4889,26,43,236458,4894,219084,4719,17374,1928,132570,4780,278176,1526,67206,3266,62316,3373,4890,856,210970,3640,190299,1204,12014,1696,10909,1595,1105,560,178285,1991,2625973,3305,176707,4028,67757,3701,92,165,67665,3661,51216,3460,16449,1836,108950,4516,231504,2098,160607,3942,763,355,159844,3951,137764,4065,22080,2567,70897,3811,839372,2302,604531,7526,807,419,603724,7543,558864,8666,44860,3748,234841,7096,419755,1560,301266,6172,130,156,301136,6158,281310,6435,19826,2112,118489,5837,408386,1299,225410,4628,0,203,225410,4628,210456,4970,14954,2107,182976,4479,311230,1174,57025,3117,53153,2838,3872,1099,254205,3263,239019,992,9770,1241,9074,1175,696,355,229249,1688,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2325168,3559,1132421,3758,84836,3909,33473,2577,0,192,33473,2577,24184,2328,9289,1590,51363,3601,104389,3712,78002,3431,528,340,77474,3454,64351,3178,13123,1927,26387,3376,373259,4881,312910,5813,2692,993,310218,5680,286627,5844,23591,2555,60349,3538,192423,2892,151471,3832,200,184,151271,3819,142852,3990,8419,1474,40952,2466,177134,1665,104908,3446,0,192,104908,3446,99756,3484,5152,1002,72226,3460,122076,1237,31864,2283,30486,2207,1378,569,90212,2375,78304,963,7357,1112,6920,1066,437,277,70947,1485,1192747,3616,73585,3562,23593,2641,0,192,23593,2641,18787,2479,4806,1034,49992,3116,101855,2797,72157,3068,192,145,71965,3072,62666,2981,9299,1526,29698,2845,378183,3901,275218,5155,474,406,274744,5188,251767,5145,22977,2848,102965,3953,196340,2223,135523,3465,31,52,135492,3469,128969,3237,6523,1199,60817,3504,189622,1716,97504,3903,0,192,97504,3903,94023,3847,3481,763,92118,3564,138771,1344,26547,2173,25778,2134,769,340,112224,2265,114391,1067,4735,1120,4662,1120,73,138,109656,1616,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,30209117,10041,14917018,7255,1106341,6858,312909,7244,6325,1543,306584,7106,195076,6478,111508,4476,793432,9447,1513693,4005,1100242,10616,43620,3254,1056622,11497,871063,11682,185559,6859,413451,10102,5460367,4388,4816364,12690,60668,4382,4755696,13694,4348138,18274,407558,12069,644003,12365,2596053,3049,2233662,9693,4401,1211,2229261,9731,2060834,10821,168427,6106,362391,10106,2127404,2430,1494707,11302,265,179,1494442,11311,1373499,11435,120943,4418,632697,10611,1253798,2340,393226,6839,363325,7153,29901,2526,860572,7309,859362,2076,80018,4305,73402,3977,6616,1019,779344,5123,15292099,8183,1033705,8392,304660,7970,1038,470,303622,7958,212265,6683,91357,4444,729045,10205,1408146,3811,975778,10536,6803,1483,968975,10778,824513,11403,144462,6524,432368,9982,5282117,4389,3870112,18376,7355,1320,3862757,18314,3491426,17924,371331,9209,1412005,18260,2611351,2866,1905974,11938,221,150,1905753,11937,1751984,12170,153769,5820,705377,11743,2275832,2094,1321347,10407,71,97,1321276,10406,1223418,10127,97858,4495,954485,10350,1439108,2399,320345,7623,299279,7573,21066,1993,1118763,7387,1241840,1966,47609,3212,44474,2971,3135,782,1194231,3488,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4154394,4759,2076766,3862,142680,3902,57609,3622,2342,561,55267,3542,39317,3251,15950,2091,85071,3484,192786,3304,156643,4131,11148,1622,145495,4159,123569,4618,21926,2649,36143,3126,772247,3305,695511,5175,15580,1996,679931,5828,643006,6772,36925,3008,76736,4739,357075,2266,313781,3545,1852,696,311929,3526,297057,3943,14872,1938,43294,2932,321645,1717,232770,4081,51,84,232719,4071,220589,4251,12130,1570,88875,3724,183729,1262,59985,2843,56997,2574,2988,804,123744,2850,106604,1209,10120,1325,9669,1317,451,223,96484,1791,2077628,4160,129005,3701,56099,3045,399,307,55700,3032,42241,2737,13459,1754,72906,3746,175688,2434,134423,3871,1299,450,133124,3869,120068,4006,13056,1760,41265,3799,724760,2764,565897,6533,2072,810,563825,6449,530965,7169,32860,3043,158863,6027,358025,2097,278093,3912,0,195,278093,3912,261256,4099,16837,1899,79932,3784,335540,2024,207182,4008,0,195,207182,4008,195472,4186,11710,1732,128358,3917,198983,1636,49575,2347,47169,2491,2406,647,149408,2856,155627,1641,6546,925,6423,917,123,106,149081,1762,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2908882,2529,1402245,2155,105079,2219,45845,2905,1310,695,44535,2896,30872,2496,13663,2137,59234,3274,123416,1513,95816,2721,2263,473,93553,2818,75871,2813,17682,2068,27600,2554,439026,1938,394063,3523,3036,897,391027,3576,355622,4322,35405,3391,44963,3120,270755,1334,241093,3380,189,178,240904,3376,222572,3625,18332,2070,29662,2854,230679,746,179988,2977,0,201,179988,2977,165406,3001,14582,2002,50691,3060,136302,660,55068,2066,52267,2070,2801,715,81234,2145,96988,761,10539,1249,9953,1194,586,343,86449,1364,1506637,2335,101066,2298,43895,2747,125,283,43770,2750,34089,2340,9681,1560,57171,2468,114006,1306,84897,2919,193,142,84704,2894,74257,3309,10447,1755,29109,2496,448280,1707,361875,4310,670,520,361205,4256,334553,4955,26652,2341,86405,3999,285310,1119,228137,4151,356,449,227781,4052,210063,4492,17718,2258,57173,3728,246759,818,168284,3185,0,201,168284,3185,158851,3378,9433,1371,78475,3202,157082,774,44148,2520,40927,2450,3221,758,112934,2571,154134,981,6188,1051,5838,1032,350,242,147946,1453,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,742125,1353,354174,1283,21628,1035,8047,1202,145,199,7902,1238,6215,1118,1687,658,13581,1422,34380,734,26782,1317,436,261,26346,1349,20690,1738,5656,1323,7598,1424,113398,933,100976,2013,1482,740,99494,2076,91785,2234,7709,1197,12422,1776,62565,666,53469,1416,20,25,53449,1415,49642,1552,3807,844,9096,1269,57006,655,39007,1651,0,189,39007,1651,36294,1492,2713,934,17999,1455,39802,525,12265,1248,11743,1236,522,263,27537,1311,25395,442,2240,556,2102,553,138,155,23155,721,387951,1310,23618,1136,8765,1185,0,189,8765,1185,7014,1264,1751,516,14853,1285,32769,919,24655,1476,143,177,24512,1474,21569,1483,2943,839,8114,1406,117426,756,93634,2350,452,412,93182,2301,85895,2531,7287,1451,23792,2400,68236,938,54046,1679,0,189,54046,1679,50995,1681,3051,885,14190,1784,64154,666,38330,2321,0,189,38330,2321,35880,2310,2450,764,25824,2276,46203,464,9457,1150,8842,1153,615,270,36746,1165,35545,337,1713,539,1581,519,132,186,33832,636,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,545434,907,255815,768,15933,1656,3884,1076,209,302,3675,1012,2371,774,1304,573,12049,1299,28020,1541,19476,1781,1227,400,18249,1764,12471,1698,5778,998,8544,1536,111875,428,99418,1861,987,431,98431,1905,89867,1883,8564,1492,12457,1776,38454,303,31242,1214,158,187,31084,1221,27965,1263,3119,938,7212,1202,31366,222,22453,1089,0,203,22453,1089,20554,1135,1899,660,8913,1094,17910,531,6044,727,5616,728,428,293,11866,781,12257,576,2224,623,2148,616,76,96,10033,764,289619,740,16109,1611,4830,995,0,203,4830,995,3274,869,1556,629,11279,1702,32358,1312,21328,1719,111,160,21217,1707,18225,1793,2992,945,11030,1409,122726,275,105186,1855,110,108,105076,1875,96802,2252,8274,1357,17540,1809,37848,75,28491,1591,311,297,28180,1622,25361,1666,2819,812,9357,1589,36784,155,22857,1327,0,203,22857,1327,21022,1216,1835,640,13927,1353,23173,345,6727,933,6513,938,214,129,16446,886,20621,239,922,523,922,523,0,203,19699,564,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15996701,8104,7742759,5324,498189,6298,156669,6817,5032,2131,151637,6657,104305,5631,47332,4363,341520,7209,666595,5306,490340,9264,11533,1960,478807,9137,392841,9649,85966,5741,176255,8495,2425679,5913,2083931,12282,25516,2897,2058415,12840,1872031,14415,186384,8097,341748,10517,1335348,4640,1117591,8017,3027,897,1114564,8103,1033063,8434,81501,4835,217757,7494,1184169,3019,782440,8547,222,189,782218,8579,720693,9453,61525,3818,401729,7925,927190,2753,241326,7017,223538,6715,17788,1813,685864,6997,705589,2800,56282,3855,52219,3592,4063,1165,649307,4414,8253942,6380,468173,6924,151367,5564,764,858,150603,5514,109572,5118,41031,3427,316806,7533,636748,5527,459519,8533,2882,1312,456637,8684,390428,9455,66209,4765,177229,7283,2419212,4911,1850676,15186,2916,820,1847760,15099,1679301,16313,168459,6742,568536,14392,1391413,4463,1044106,8964,1115,783,1042991,8872,964486,10265,78505,4730,347307,8824,1326892,3024,745508,9594,0,218,745508,9594,691746,10710,53762,3746,581384,9666,1057731,2972,205003,6987,191170,6751,13833,1937,852728,7668,953773,2695,37513,3357,34597,3236,2916,940,916260,4071,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
