GEO_ID,C24030_001E,C24030_001M,C24030_002E,C24030_002M,C24030_003E,C24030_003M,C24030_004E,C24030_004M,C24030_005E,C24030_005M,C24030_006E,C24030_006M,C24030_007E,C24030_007M,C24030_008E,C24030_008M,C24030_009E,C24030_009M,C24030_010E,C24030_010M,C24030_011E,C24030_011M,C24030_012E,C24030_012M,C24030_013E,C24030_013M,C24030_014E,C24030_014M,C24030_015E,C24030_015M,C24030_016E,C24030_016M,C24030_017E,C24030_017M,C24030_018E,C24030_018M,C24030_019E,C24030_019M,C24030_020E,C24030_020M,C24030_021E,C24030_021M,C24030_022E,C24030_022M,C24030_023E,C24030_023M,C24030_024E,C24030_024M,C24030_025E,C24030_025M,C24030_026E,C24030_026M,C24030_027E,C24030_027M,C24030_028E,C24030_028M,C24030_029E,C24030_029M,C24030_030E,C24030_030M,C24030_031E,C24030_031M,C24030_032E,C24030_032M,C24030_033E,C24030_033M,C24030_034E,C24030_034M,C24030_035E,C24030_035M,C24030_036E,C24030_036M,C24030_037E,C24030_037M,C24030_038E,C24030_038M,C24030_039E,C24030_039M,C24030_040E,C24030_040M,C24030_041E,C24030_041M,C24030_042E,C24030_042M,C24030_043E,C24030_043M,C24030_044E,C24030_044M,C24030_045E,C24030_045M,C24030_046E,C24030_046M,C24030_047E,C24030_047M,C24030_048E,C24030_048M,C24030_049E,C24030_049M,C24030_050E,C24030_050M,C24030_051E,C24030_051M,C24030_052E,C24030_052M,C24030_053E,C24030_053M,C24030_054E,C24030_054M,C24030_055E,C24030_055M,NAME,C24030_001MA,C24030_001EA,C24030_002MA,C24030_002EA,C24030_003EA,C24030_003MA,C24030_004EA,C24030_004MA,C24030_005MA,C24030_005EA,C24030_006MA,C24030_006EA,C24030_007EA,C24030_007MA,C24030_008MA,C24030_008EA,C24030_009EA,C24030_009MA,C24030_010EA,C24030_010MA,C24030_011MA,C24030_011EA,C24030_012MA,C24030_012EA,C24030_013EA,C24030_013MA,C24030_014EA,C24030_014MA,C24030_015EA,C24030_015MA,C24030_016MA,C24030_016EA,C24030_017MA,C24030_017EA,C24030_018MA,C24030_018EA,C24030_019MA,C24030_019EA,C24030_020EA,C24030_020MA,C24030_021EA,C24030_021MA,C24030_022EA,C24030_022MA,C24030_023MA,C24030_023EA,C24030_024EA,C24030_024MA,C24030_025EA,C24030_025MA,C24030_026EA,C24030_026MA,C24030_027EA,C24030_027MA,C24030_028EA,C24030_028MA,C24030_029MA,C24030_029EA,C24030_030EA,C24030_030MA,C24030_031EA,C24030_031MA,C24030_032EA,C24030_032MA,C24030_033EA,C24030_033MA,C24030_034EA,C24030_034MA,C24030_035MA,C24030_035EA,C24030_036EA,C24030_036MA,C24030_037EA,C24030_037MA,C24030_038MA,C24030_038EA,C24030_039EA,C24030_039MA,C24030_040MA,C24030_040EA,C24030_041MA,C24030_041EA,C24030_042EA,C24030_042MA,C24030_043EA,C24030_043MA,C24030_044EA,C24030_044MA,C24030_045MA,C24030_045EA,C24030_046MA,C24030_046EA,C24030_047EA,C24030_047MA,C24030_048EA,C24030_048MA,C24030_049EA,C24030_049MA,C24030_050EA,C24030_050MA,C24030_051MA,C24030_051EA,C24030_052MA,C24030_052EA,C24030_053EA,C24030_053MA,C24030_054EA,C24030_054MA,C24030_055EA,C24030_055MA,state
0400000US13,4347839,24667,2259341,15620,44152,3683,40285,3537,3867,956,246657,9163,318611,9018,90793,5525,248379,8518,190226,7564,158450,7144,31776,3134,65752,5000,124268,5183,79818,4628,44450,3755,281705,10059,162350,7258,1024,575,118331,7639,214163,8498,114960,6911,99203,4898,194301,7863,38521,3649,155780,7697,110566,6768,129768,6754,2088498,17748,10879,1871,9982,1894,897,542,27238,3196,142560,5997,38499,3957,264945,9902,64508,4107,56778,4020,7730,1710,46931,4422,159926,6930,117565,6500,42361,3578,203446,7469,119732,5779,2066,656,81648,4865,695676,12944,296301,8924,399375,11354,220648,10878,31811,2956,188837,10557,108432,5969,104810,5051,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,643571,7883,336565,6138,7123,1709,6999,1690,124,144,41042,3750,13451,1663,9697,1650,31605,2993,28086,2644,23200,2350,4886,1067,7681,1270,18032,1812,8738,1223,9294,1426,37454,2865,17063,1809,0,185,20391,2108,42323,2853,20070,2380,22253,2295,52248,3623,10113,1689,42135,3359,12378,1818,35445,3094,307006,5332,2188,809,2188,809,0,185,3964,835,5172,1069,5053,1080,43263,3551,11855,1937,10891,1939,964,533,3843,850,25495,2365,15495,1802,10000,1670,23330,2144,13513,1808,112,109,9705,1424,96326,4372,41141,2948,55185,3519,50692,2767,6779,1592,43913,2725,13894,2001,21931,2338,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,710293,9330,392529,5612,35491,2631,31696,2548,3795,885,47261,3396,52755,3488,15015,2096,45826,3623,25804,2434,19776,2047,6028,1168,6039,1216,15481,2194,9166,1737,6315,1384,41363,4051,22821,2683,261,238,18281,2787,41274,3444,23161,2414,18113,2335,29668,2786,6933,1447,22735,2934,15712,2562,20840,2730,317764,6918,5569,1187,5379,1165,190,154,4481,961,20303,2478,4175,913,41197,3656,6483,1202,5894,1163,589,338,6308,1297,23702,2365,16249,2107,7453,1510,26839,2376,17244,2297,113,141,9482,1752,113715,4806,41342,3418,72373,4035,33134,3745,6227,1859,26907,3248,15410,2152,16448,1942,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6074089,20530,3162401,15086,56576,3223,47194,2842,9382,1371,283675,8148,543034,13644,129397,6440,337892,8805,265343,8427,232955,8343,32388,2230,65236,4310,206580,6895,153935,5740,52645,3915,390875,9229,235110,7079,3511,945,152254,7278,368641,8535,193977,5599,174664,6364,265348,9827,62830,3665,202518,9196,126995,5360,122809,5314,2911688,15313,11098,1255,9992,1209,1106,380,28520,2472,235647,6670,56343,3523,323942,9590,89075,4992,79617,4751,9458,1409,54129,3684,233979,6809,189401,6494,44578,3424,303421,8158,191515,6399,3328,838,108578,5661,1034091,13579,397026,8574,637065,11715,285967,9444,60593,4059,225374,8659,155899,6076,99577,3977,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3025786,15743,1587220,11843,36187,2770,29361,2315,6826,1230,154993,6938,407052,9410,54356,3867,166363,6597,122166,5808,104480,5863,17686,1908,23845,2144,60265,3831,36928,2996,23337,2341,136404,5543,67465,4215,495,395,68444,4209,168754,6292,91863,4776,76891,4514,120081,5807,27369,2457,92712,5253,73688,4680,63066,3661,1438566,11394,7084,1087,6453,1014,631,370,16337,2312,159316,6322,21708,2592,176472,6821,37475,3518,32630,3188,4845,1193,20761,1950,91429,4192,72419,3950,19010,2113,104687,5224,59816,3690,725,414,44146,3830,532531,9209,189576,6225,342955,8068,148412,5841,24455,2289,123957,5601,68761,3709,53593,3575,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1576091,8695,817035,6682,50824,2810,48924,2676,1900,482,87173,4215,174862,5165,35130,2551,88808,4250,54410,2990,44223,2912,10187,1273,12902,1609,43909,2956,36474,2601,7435,1363,61566,3962,30060,2469,158,154,31348,3003,89419,4037,49701,3015,39718,2555,57163,4158,15672,2018,41491,3508,31071,2344,29798,2580,759056,6391,10325,1514,10028,1445,297,205,7162,1262,69592,3526,10317,1271,93111,4356,16138,1336,13526,1376,2612,588,14361,1247,72159,2855,62801,2851,9358,1599,50172,3129,28453,1829,248,160,21471,2433,294840,6213,107308,4446,187532,5242,64428,3823,12705,1525,51723,3273,34954,2310,21497,2051,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1399578,10271,743390,6062,43872,2603,35450,2307,8422,1246,80152,4115,136426,5725,29186,3216,82509,3464,48885,2949,37672,2635,11213,1392,16240,2353,33128,2979,25064,2499,8064,1169,72973,4315,43949,3397,1110,641,27914,2846,84832,4906,44606,3324,40226,3327,50021,3233,12007,1816,38014,2737,29297,2546,35869,2685,656188,7543,6764,1059,5504,993,1260,486,5710,1203,50429,3677,9024,1596,71812,4051,16779,1615,13499,1529,3280,781,13361,1659,49387,3573,39177,2944,10210,1720,54158,3124,34803,2342,512,269,18843,2173,257590,6426,99553,4738,158037,4574,62063,3810,10943,1567,51120,3369,31535,2539,27576,2164,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1894116,12461,993492,7990,45517,3491,25996,2635,19521,2181,104137,5869,201911,6115,37717,3451,108141,4858,84915,4051,68554,3648,16361,1916,14858,2013,41944,3025,28480,2728,13464,1718,85216,3945,43317,2674,292,234,41607,3097,106077,4089,52395,3097,53682,3488,74395,4165,16272,1924,58123,3546,43534,3140,45130,3233,900624,9411,6217,1180,4849,1066,1368,469,10117,1663,69264,4068,13676,1994,113820,5334,25829,2810,21525,2504,4304,1185,13269,1740,59902,3316,47775,3228,12127,1864,66009,4712,35543,3355,1172,646,29294,3092,355291,7709,133664,5215,221627,6583,84704,4714,13148,2077,71556,4632,44573,3258,37953,2944,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2011783,15819,1057617,11090,86924,5242,20782,2714,66142,4703,146018,7811,134444,5347,40655,3429,104998,4959,86810,4933,66919,5132,19891,2256,18083,2675,37938,3699,21752,2669,16186,2329,103592,5958,57115,3871,329,234,46148,3808,103854,5395,46142,3119,57712,4370,91459,4462,23201,2434,68258,4320,45904,3263,56938,4185,954166,9517,12666,1922,3326,734,9340,1865,17092,2494,31670,2939,14813,2386,120191,5884,21089,2487,16804,2281,4285,967,12868,2087,68035,4199,52373,3505,15662,2322,78267,4507,49816,3623,280,216,28171,3114,366497,8914,132379,5612,234118,7622,110392,6275,25044,3227,85348,5757,50933,3703,49653,4371,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,643378,6579,321712,4932,14114,1622,13137,1647,977,625,42337,2887,44888,2815,11831,1740,42167,2900,17955,1632,13808,1629,4147,912,7067,1333,13538,1628,9212,1415,4326,920,27644,2413,15107,1888,0,165,12537,1696,43770,2591,21243,2080,22527,1754,25797,2724,6423,1306,19374,2265,14198,1974,16406,1958,321666,5064,2584,616,2543,621,41,69,3083,743,14870,1979,3554,973,43446,3078,4867,959,3796,842,1071,446,5010,1000,23496,2346,20144,2217,3352,787,26658,2660,15914,2074,53,84,10691,1601,133624,4549,45378,2858,88246,3975,31047,2445,4892,1035,26155,2392,15800,2081,13627,1540,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2983367,14133,1499572,9876,11416,1768,10136,1763,1280,452,170661,6516,98643,4434,42386,4437,148819,6280,94527,4887,79085,4525,15442,1946,35568,2803,90176,4640,54139,3761,36037,2964,259334,6967,176699,6250,940,516,81695,5060,186007,6295,91026,5024,94981,4813,121324,5634,30997,2756,90327,4944,71730,3447,168981,6932,1483795,10225,3960,1165,3503,1092,457,397,22629,2474,39461,2727,17704,2456,138347,6042,28734,2692,24750,2617,3984,912,27654,2618,107198,4559,74261,3965,32937,2864,194563,6828,136831,5418,1050,520,56682,4529,524737,9315,197593,7570,327144,7595,123923,5725,27381,2484,96542,5541,90831,5266,164054,6348,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3398003,20562,1723854,13902,7361,1276,6155,1174,1206,494,160806,6623,221139,7684,53798,3758,185862,6439,90989,4544,74239,4571,16750,1840,46093,3206,128219,4804,97518,3857,30701,2875,268041,7443,187635,6393,1208,552,79198,5431,273877,8161,138094,5444,135783,6305,143080,6804,34066,3007,109014,6122,64552,4420,80037,4317,1674149,12158,3428,991,3298,987,130,144,14404,2075,98237,4001,26407,2525,177450,6264,31711,2700,27334,2427,4377,1017,30896,2298,129188,5105,104463,4839,24725,2587,191355,6501,138885,5544,2334,986,50136,3682,681949,12524,251177,7543,430772,9706,152454,7005,32907,3115,119547,6168,85254,4868,51416,3706,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4369787,19964,2252261,13599,44016,3108,39071,3096,4945,930,187475,6429,574459,8524,72807,4036,236258,7130,129561,5132,102841,4554,26720,2291,38368,3243,102399,4693,65903,3467,36496,3100,235735,6862,126204,4781,1310,507,108221,5354,264154,7638,128236,5662,135918,4813,188008,7725,45014,3372,142994,6578,97557,4264,81464,3329,2117526,13877,11775,1442,11306,1411,469,251,18222,1839,206419,6109,26717,2279,263486,6809,50918,3178,41104,2961,9814,1418,31523,3018,142352,5448,109462,4928,32890,2795,181739,6499,108481,4083,948,371,72310,4459,771501,10961,261988,7431,509513,9858,226777,6613,42234,3053,184543,6265,111964,4704,74133,4261,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2828280,11413,1460904,8602,57287,2561,49712,2422,7575,948,136043,4752,264660,6517,55605,3070,162486,5907,101298,4098,84983,4123,16315,1543,29245,2163,91580,4307,68375,4098,23205,2318,167482,5611,100529,4431,1516,492,65437,4311,177057,5427,82125,3333,94932,4381,113478,4885,31300,2940,82178,4522,58349,3255,46334,2838,1367376,7136,10138,1104,9246,1053,892,429,14361,1758,114707,4549,23638,2129,160005,5512,29947,2092,25684,1922,4263,773,24232,2092,111746,4819,92182,4355,19564,1928,118594,4815,78044,4344,1769,541,38781,2706,519287,7814,168082,4833,351205,7565,121052,4908,25944,2284,95108,4372,71000,2864,48669,2490,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1196784,12502,605264,7886,32450,2733,17565,2018,14885,2157,71699,5275,113760,5975,21331,2564,70802,4611,47727,3620,39439,3185,8288,1659,7814,1448,21717,2664,13748,2264,7969,1607,42269,3234,22592,2527,451,465,19226,2404,63694,4093,32171,3016,31523,3200,44852,3577,14396,2251,30456,2971,31778,3211,35371,3185,591520,8830,3996,1125,3347,1039,649,446,5570,1197,47586,3667,8948,1715,77928,4737,16198,1943,13300,1826,2898,942,8255,1644,36171,3265,29187,2864,6984,1371,37664,3242,21167,2259,267,245,16230,2553,224070,6970,83134,4859,140936,6579,67768,4801,16259,2397,51509,4279,28858,3177,28508,2989,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2808535,14504,1442268,8978,43185,3782,38025,3569,5160,921,148751,5724,231593,5928,52305,3124,171288,6992,111739,5471,88736,4873,23003,2362,34259,2723,79220,4321,54701,3805,24519,2420,145027,6754,78320,4229,1039,455,65668,4789,168180,5159,85456,3909,82724,4052,122916,5541,28241,2772,94675,5280,67473,4273,66332,4209,1366267,11139,7592,1186,6653,1097,939,436,15460,2114,89271,5426,18773,2281,169713,7024,33407,2954,28036,2816,5371,1149,25329,2220,112541,4926,91608,4212,20933,2478,118644,5555,74453,4642,1201,425,42990,3357,509408,11124,174352,6141,335056,10509,140665,6184,26101,2541,114564,5768,71235,3593,54229,3416,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,482603,6120,249953,4354,28945,2301,20158,1671,8787,1589,32847,2365,17573,1964,7708,1281,28895,2613,19074,2025,15498,1918,3576,916,4271,1098,10254,1608,6397,1405,3857,840,21649,2201,13278,1713,142,208,8229,1340,29639,2909,14098,1901,15541,1999,23426,2206,5999,1229,17427,2143,9962,1581,15710,1862,232650,3929,7059,1283,5582,1075,1477,585,4212,827,4661,927,3314,891,29873,2801,5503,1043,4246,860,1257,472,3815,1211,18171,2004,13414,1653,4757,980,18555,1706,13164,1531,18,33,5373,1043,80764,3497,28372,2245,52392,2834,29789,2565,4999,891,24790,2452,11872,1687,15062,1524,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,965779,6495,506597,4839,37074,2140,36056,2164,1018,406,58388,3094,74589,3262,19326,1764,56824,3185,44185,2639,34366,2662,9819,1499,9792,1273,29777,2167,23162,1774,6615,1395,44165,2888,26352,2390,274,169,17539,1597,54454,2885,29336,2173,25118,2136,34887,3374,8423,1440,26464,3063,22029,1957,21107,2066,459182,4773,6261,959,6116,946,145,129,6388,1187,31276,2343,6047,841,57571,3579,9723,1184,7855,1027,1868,546,8240,1049,40761,2513,35738,2266,5023,930,35969,2159,20845,1646,500,324,14624,1378,173647,4231,61977,2904,111670,3721,43564,2895,6889,1189,36675,2859,20782,1973,18953,1624,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1262730,12070,675941,8058,20227,2312,4826,1388,15401,2080,68240,4628,37587,3242,16930,1982,72663,5235,48936,3701,42433,3602,6503,1237,13790,1747,30367,2751,13777,1665,16590,2477,81445,5088,35103,3341,287,281,46055,3957,52435,3548,22808,2476,29627,2490,171553,6706,61589,5328,109964,5307,26330,2859,35438,3270,586789,8946,3934,1120,1251,534,2683,944,6585,1294,15497,2156,8637,1640,76093,4674,16760,2346,14266,2190,2494,828,7949,1205,37778,3135,24102,2510,13676,2196,60178,3539,32595,2828,443,313,27140,2870,146211,5771,54375,3433,91836,5004,150149,6138,49504,3667,100645,5572,32827,3155,24191,2539,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,694508,7769,362498,4789,4112,850,3822,811,290,235,43003,3485,70328,3484,13331,1919,44085,3085,19241,2107,14473,1721,4768,1031,8123,1491,17337,2020,12151,1802,5186,1164,45843,3250,28796,2669,103,121,16944,2117,40611,3295,21586,2368,19025,2083,27413,2645,7621,1535,19792,2262,14547,1997,14524,1886,332010,5304,1575,643,1261,547,314,393,3385,1055,28028,2792,5679,1050,40382,3243,8480,1227,6591,1139,1889,700,6525,1491,22915,2595,18017,2380,4898,870,27803,2649,19870,2083,219,202,7714,1603,129377,4990,52952,3223,76425,4400,30585,2885,5687,1102,24898,2743,16354,2148,10922,1607,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4252626,20357,2226651,10879,8410,1346,7088,1293,1322,517,217122,7479,222931,7061,96580,5014,258641,8217,186209,7153,161269,6829,24940,2692,70519,3609,191017,6533,144801,5696,46216,3606,324726,9055,211402,7232,2502,760,110822,6108,266505,7877,131651,5331,134854,6190,193127,7120,54648,3961,138479,5715,88209,5655,102655,4832,2025975,15242,3464,1006,2923,991,541,332,20272,2551,134835,5900,48550,3423,227093,8315,56326,3749,50170,3538,6156,1162,45518,3382,166465,6881,129837,5912,36628,3121,225830,6861,153786,6085,2701,806,69343,4752,745671,12754,294631,7191,451040,10158,169332,6465,44040,3387,125292,5614,106001,5085,76618,4806,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,872487,9827,463052,6967,32296,3128,13358,1881,18938,2203,54587,4094,32376,3015,12833,1924,50974,3887,32265,3448,23985,2982,8280,1518,7496,1099,13981,1940,6831,1331,7150,1417,57754,4230,36386,2854,41,68,21327,2933,58486,3613,29659,2703,28827,2772,47514,4617,11963,2010,35551,3768,23341,2617,39149,3148,409435,6199,4836,1195,2770,833,2066,727,4621,951,12939,1787,4685,1059,43977,4036,9174,1602,6979,1542,2195,717,6339,1400,24312,2379,17007,1992,7305,1491,38063,2935,26624,2382,0,195,11439,1858,154521,5049,61577,3545,92944,4552,49902,3686,10401,1613,39501,3510,22909,2282,33157,3421,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
