GEO_ID,C18105_001E,C18105_001M,C18105_002E,C18105_002M,C18105_003E,C18105_003M,C18105_004E,C18105_004M,C18105_005E,C18105_005M,C18105_006E,C18105_006M,C18105_007E,C18105_007M,C18105_008E,C18105_008M,C18105_009E,C18105_009M,C18105_010E,C18105_010M,C18105_011E,C18105_011M,C18105_012E,C18105_012M,C18105_013E,C18105_013M,C18105_014E,C18105_014M,C18105_015E,C18105_015M,C18105_016E,C18105_016M,C18105_017E,C18105_017M,C18105_018E,C18105_018M,C18105_019E,C18105_019M,C18105_020E,C18105_020M,C18105_021E,C18105_021M,NAME,C18105_001EA,C18105_001MA,C18105_002EA,C18105_002MA,C18105_003MA,C18105_003EA,C18105_004EA,C18105_004MA,C18105_005EA,C18105_005MA,C18105_006EA,C18105_006MA,C18105_007EA,C18105_007MA,C18105_008EA,C18105_008MA,C18105_009EA,C18105_009MA,C18105_010EA,C18105_010MA,C18105_011EA,C18105_011MA,C18105_012EA,C18105_012MA,C18105_013EA,C18105_013MA,C18105_014EA,C18105_014MA,C18105_015EA,C18105_015MA,C18105_016MA,C18105_016EA,C18105_017EA,C18105_017MA,C18105_018EA,C18105_018MA,C18105_019MA,C18105_019EA,C18105_020EA,C18105_020MA,C18105_021EA,C18105_021MA,state
0400000US29,5556444,3330,2692556,4502,519354,3489,4133,1100,515221,3807,1788252,3811,112710,5498,1675542,6894,384950,1563,76333,3520,308617,3574,2863888,4135,501001,3136,3733,1085,497268,3280,1877767,2891,130248,5430,1747519,6377,485120,2001,130642,4915,354478,5309,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,938247,1580,465999,2198,81947,1240,319,259,81628,1208,308076,1859,15339,1670,292737,2469,75976,747,13288,1529,62688,1654,472248,2099,79953,1362,252,182,79701,1349,308049,2003,19083,2177,288966,2992,84246,1001,19027,1666,65219,1472,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711988,1599,844883,2498,169113,2055,748,371,168365,2082,562421,1713,20730,2144,541691,2510,113349,910,21077,1669,92272,1586,867105,1894,164853,1508,550,242,164303,1560,563004,1468,25647,2346,537357,2821,139248,1189,32061,2353,107187,2250,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2579920,1489,1285784,2356,245978,1299,1911,799,244067,1453,862994,2075,43798,3645,819196,3950,176812,807,32224,2955,144588,3131,1294136,1964,237832,1293,1173,541,236659,1286,856891,1547,55327,4687,801564,4594,199413,1101,53181,3239,146232,3563,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1242855,1236,612047,2155,104144,1035,784,488,103360,1078,419117,1905,18431,2283,400686,2791,88786,986,14795,1317,73991,1413,630808,1888,100695,1170,357,224,100338,1181,423763,1890,20335,2620,403428,3090,106350,1216,23911,2066,82439,2086,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8260492,2138,4001648,3550,760349,2029,4335,1042,756014,2177,2709556,2147,96567,5801,2612989,6363,531743,1580,92136,4561,439607,4344,4258844,2662,726203,1551,2305,671,723898,1617,2819281,1844,121245,5737,2698036,6061,713360,1967,183753,5017,529607,5154,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1913504,1685,937487,2484,187130,1753,1478,612,185652,1828,611782,1831,41759,3449,570023,3787,138575,1130,34233,2172,104342,2116,976017,2301,181425,1592,515,338,180910,1639,631571,1549,45643,3418,585928,3421,163021,1077,45755,2121,117266,2445,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18229644,3359,8773234,4839,1564572,3118,9815,1710,1554757,3245,6048931,4143,239947,7385,5808984,8700,1159731,2726,219010,5779,940721,5956,9456410,4514,1495978,2891,8200,1410,1487778,3044,6391044,3547,312946,8715,6078098,8379,1569388,2475,412308,7680,1157080,8062,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9037963,5986,4333638,8146,857101,5139,7473,1370,849628,5087,2879124,5487,167589,5922,2711535,7872,597413,2776,125375,4755,472038,5266,4704325,5533,816091,4697,4227,898,811864,4823,3121078,4214,210680,7856,2910398,7213,767156,2297,216680,5147,550476,4868,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,660706,1358,335586,2089,57705,1447,382,255,57323,1445,233881,1813,7589,1201,226292,2332,44000,544,7508,955,36492,936,325120,1711,55250,1175,95,109,55155,1180,217423,1290,8914,1261,208509,1725,52447,509,11631,954,40816,1039,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10706635,3455,5195213,4596,997015,3397,6479,1275,990536,3586,3465095,3632,196798,5987,3268297,7266,733103,2243,140424,5053,592679,5234,5511422,4542,956274,2973,6435,1348,949839,3316,3607019,3668,230292,7050,3376727,7279,948129,2723,233708,5944,714421,6769,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3507581,2209,1715339,3853,351676,2198,2448,619,349228,2239,1127344,3140,80060,3354,1047284,4648,236319,1653,60399,2630,175920,2926,1792242,3817,331784,2213,3087,783,328697,2215,1168390,2823,94971,3817,1073419,4483,292068,1505,87157,3129,204911,3351,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3664689,2485,1799770,3120,322787,2655,1721,704,321066,2860,1207436,2441,67663,4771,1139773,4960,269547,1342,51834,2788,217713,2663,1864919,3110,307069,2587,1297,618,305772,2630,1233316,2213,76998,3854,1156318,3998,324534,1643,81359,3565,243175,3735,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11854807,2303,5744083,4579,1018857,2859,7584,1510,1011273,3247,3853909,3598,187520,6681,3666389,7121,871317,2501,159357,4975,711960,5423,6110724,3922,975418,2565,5554,1306,969864,3017,3995607,3027,237135,7436,3758472,7664,1139699,2675,269899,6130,869800,6107,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,981880,1161,476829,1678,82894,1207,825,540,82069,1329,327071,1517,13210,1931,313861,2608,66864,941,11013,1462,55851,1554,505051,1519,75370,951,813,582,74557,1064,341377,1161,17174,2269,324203,2762,88304,885,22001,2173,66303,2254,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4384504,3137,2096521,4657,397407,3173,3680,911,393727,3426,1386800,3194,88604,4701,1298196,5730,312314,1521,61657,3608,250657,3850,2287983,3550,385596,2700,2887,1043,382709,2953,1507042,2670,105827,6006,1401215,6220,395345,1782,107698,3443,287647,3794,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,768422,1187,382812,2185,75699,1496,625,401,75074,1485,253068,1506,13178,1727,239890,2363,54045,801,10885,1175,43160,1237,385610,1949,72948,1462,247,170,72701,1480,248701,1417,13678,1495,235023,1950,63961,644,14771,1274,49190,1324,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5997436,3621,2898433,5108,559567,3846,3328,1084,556239,3953,1932335,3991,133352,5971,1798983,5894,406531,2135,86632,3846,319899,3810,3099003,4562,532799,3238,4432,1125,528367,3416,2051225,3307,164103,6254,1887122,7192,514979,2121,152450,5016,362529,5148,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24050199,5391,11800027,8540,2611545,6226,17401,2485,2594144,6742,7904075,7323,360755,10207,7543320,12275,1284407,3334,282741,5366,1001666,6065,12250172,7474,2490874,6036,16554,2441,2474320,6545,8161504,5415,437187,11553,7724317,12134,1597794,3660,471787,8445,1126007,8564,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2620804,1564,1307930,2702,329402,2058,870,366,328532,2102,849890,1929,28926,2866,820964,3183,128638,892,21278,1923,107360,2018,1312874,2283,310874,1711,1957,698,308917,1921,851815,1748,35205,2999,816610,3371,150185,936,35088,2616,115097,2633,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,590593,683,289754,1407,47696,974,427,217,47269,964,196359,1108,8893,1326,187466,1711,45699,541,7644,923,38055,1013,300839,1378,45813,943,814,477,44999,880,201367,950,10585,1535,190782,1832,53659,586,12100,1162,41559,1313,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7544587,5490,3637193,6524,689634,4059,3711,1051,685923,4128,2471458,5727,101723,5549,2369735,8064,476101,2235,82867,4273,393234,4418,3907394,4790,662420,3146,3250,959,659170,3400,2641465,4175,130365,6149,2511100,7472,603509,2952,146365,4947,457144,5094,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6422351,3763,3170134,4776,586734,2859,3034,1032,583700,3099,2159053,4250,103183,5038,2055870,6857,424347,2133,77071,3574,347276,4254,3252217,3280,565971,2677,3607,1034,562364,2820,2180146,3036,115955,5146,2064191,5974,506100,1765,132784,4730,373316,5302,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721985,1310,844667,2625,143254,1675,1940,719,141314,1609,561062,1961,55848,3644,505214,4149,140351,1024,36772,2099,103579,2088,877318,2392,135066,1409,1352,556,133714,1449,571641,1874,61145,3351,510496,3864,170611,1305,54835,3053,115776,3310,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5327826,1816,2631530,3702,493369,2659,1927,654,491442,2617,1769993,3074,71995,3752,1697998,5176,368168,1508,61561,2795,306607,3192,2696296,3285,469972,2272,3280,951,466692,2479,1774110,2069,89324,4476,1684786,4808,452214,1583,104567,4055,347647,4336,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,534831,1423,271177,2395,52908,1799,1017,615,51891,1982,182407,1715,6810,1292,175597,2044,35862,799,5326,1007,30536,1324,263654,2303,48004,1466,266,255,47738,1521,176119,1653,9450,1521,166669,2176,39531,827,9010,1089,30521,1280,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3389294,534,1604326,2422,314093,2114,2208,782,311885,2343,1034322,1076,91227,5403,943095,5599,255911,994,74139,3803,181772,3758,1784968,2448,299827,2155,2950,974,296877,2413,1148896,1138,106227,5500,1042669,5413,336245,1130,129571,4193,206674,4064,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
