GEO_ID,C17022_001E,C17022_001M,C17022_002E,C17022_002M,C17022_003E,C17022_003M,C17022_004E,C17022_004M,C17022_005E,C17022_005M,C17022_006E,C17022_006M,C17022_007E,C17022_007M,C17022_008E,C17022_008M,C17022_009E,C17022_009M,C17022_010E,C17022_010M,C17022_011E,C17022_011M,C17022_012E,C17022_012M,C17022_013E,C17022_013M,C17022_014E,C17022_014M,C17022_015E,C17022_015M,C17022_016E,C17022_016M,C17022_017E,C17022_017M,C17022_018E,C17022_018M,C17022_019E,C17022_019M,C17022_020E,C17022_020M,C17022_021E,C17022_021M,NAME,C17022_001EA,C17022_001MA,C17022_002MA,C17022_002EA,C17022_003MA,C17022_003EA,C17022_004EA,C17022_004MA,C17022_005EA,C17022_005MA,C17022_006MA,C17022_006EA,C17022_007EA,C17022_007MA,C17022_008EA,C17022_008MA,C17022_009EA,C17022_009MA,C17022_010EA,C17022_010MA,C17022_011EA,C17022_011MA,C17022_012MA,C17022_012EA,C17022_013EA,C17022_013MA,C17022_014EA,C17022_014MA,C17022_015MA,C17022_015EA,C17022_016EA,C17022_016MA,C17022_017EA,C17022_017MA,C17022_018MA,C17022_018EA,C17022_019EA,C17022_019MA,C17022_020EA,C17022_020MA,C17022_021EA,C17022_021MA,state
0400000US19,793749,7802,91546,4535,34241,2365,57305,3741,10750,1523,46555,3100,21996,2105,12406,1482,9590,1488,2287,802,7303,1325,42520,2706,26878,2323,15642,1670,5068,1028,10574,1511,637687,7008,551582,7218,86105,4135,34927,2761,51178,3262,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,735596,7493,100727,4455,42578,2845,58149,3957,10748,1342,47401,3893,22319,1998,13618,1611,8701,1435,2097,621,6604,1193,42991,3139,26286,2378,16705,1864,4652,1030,12053,1750,569559,7565,485683,7305,83876,3858,30847,2764,53029,3225,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1139596,10907,227292,7034,95622,4908,131670,5885,26456,2548,105214,4775,43233,3241,25522,2316,17711,2210,3788,1055,13923,1872,67423,3515,44565,2806,22858,2395,6830,1286,16028,2114,801648,10427,667631,9040,134017,5699,49797,3687,84220,4462,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1129437,12269,239566,6683,69306,3809,170260,5569,23038,3034,147222,5161,41193,3111,21520,2661,19673,1810,3580,826,16093,1620,71405,4060,40435,3048,30970,2878,6592,1388,24378,2486,777273,11154,614371,10540,162902,5929,57595,5013,105307,4949,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,338609,6098,48923,3432,21062,2020,27861,2651,6543,1435,21318,2486,10303,1520,5812,999,4491,987,1172,499,3319,898,20680,2120,13612,1668,7068,1334,2810,962,4258,939,258703,5629,223027,4982,35676,3038,13186,2098,22490,2089,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1443796,11656,144628,5949,52078,3616,92550,5725,13177,1850,79373,5352,29947,2819,14796,2025,15151,1995,3528,1101,11623,1633,59666,3814,31980,2517,27686,3186,5476,1218,22210,3042,1209555,10970,923540,11183,286015,7912,79954,4475,206061,7095,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1620802,11444,193234,7465,65951,4800,127283,5424,20315,2385,106968,5263,31693,3072,14835,2085,16858,2287,2733,903,14125,2069,65850,3861,33448,3090,32402,3060,7610,1495,24792,2527,1330025,12999,1076015,13898,254010,7956,77384,3950,176626,6616,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2484558,15688,413487,8561,150385,4943,263102,6576,47912,3527,215190,6315,71117,3600,39484,2250,31633,3103,6403,1375,25230,2734,146478,5495,89215,4445,57263,3351,15923,1650,41340,2836,1853476,15017,1530739,13622,322737,8284,109114,4562,213623,6667,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1372189,10600,147322,4873,57341,3172,89981,3981,15834,1775,74147,4047,28639,2336,15923,1544,12716,1706,3050,825,9666,1525,66866,4026,40393,2768,26473,2611,6411,1226,20062,2278,1129362,10342,964240,9883,165122,5065,60680,3072,104442,4545,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,745079,9844,190966,6897,63263,3988,127703,5589,15084,2311,112619,5456,30865,2808,15352,1960,15513,1980,3109,1034,12404,1791,54511,3823,33895,3076,20616,2204,4161,1019,16455,1984,468737,9230,375138,8328,93599,4794,31287,3110,62312,3815,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1523085,12213,250505,7873,102458,4943,148047,6899,25600,2540,122447,6487,49300,3556,29987,2600,19313,2209,4786,1100,14527,1805,94005,4432,59791,3107,34214,3398,8208,1482,26006,2936,1129275,11843,941747,10554,187528,6392,62189,3761,125339,5213,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,256091,4820,40946,3299,18215,2054,22731,2778,4873,1150,17858,2254,6896,1205,3838,704,3058,912,875,370,2183,863,13991,1717,9935,1375,4056,1173,1577,715,2479,744,194258,4052,167263,3636,26995,2444,11652,1532,15343,1695,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,475000,5447,63335,3193,28165,2248,35170,2515,6070,1220,29100,2360,12570,1750,7352,1163,5218,1232,1468,722,3750,978,27934,2143,17472,1570,10462,1554,3857,992,6605,1185,371161,4830,319816,4618,51345,2967,19374,2114,31971,2375,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,639825,9575,109696,5622,49373,3784,60323,4328,13347,1902,46976,3842,21390,2327,11576,1652,9814,1565,2730,859,7084,1430,43354,3161,26885,2701,16469,1962,4532,1140,11937,1732,465385,8580,368385,7029,97000,4864,35800,3050,61200,4074,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,347272,6740,28417,2888,11641,1731,16776,2361,2396,891,14380,1950,9433,1731,5045,1014,4388,1447,1446,769,2942,1176,15434,2272,8378,1505,7056,1588,2367,1159,4689,1141,293988,6084,247142,5673,46846,3315,16485,2300,30361,2484,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2207108,15690,268221,9482,100726,5127,167495,6966,31849,3514,135646,6095,47517,3500,24080,2573,23437,2692,3907,1013,19530,2508,96383,4955,54198,4292,42185,3274,9629,1621,32556,2899,1794987,14260,1430469,13204,364518,9291,114883,6013,249635,7681,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482570,8454,110949,5048,46373,3462,64576,4219,12895,1985,51681,3572,15404,1656,9337,1479,6067,1140,1097,492,4970,1084,33933,2534,20244,1955,13689,1856,3105,818,10584,1652,322284,7117,260606,6633,61678,3467,21920,2493,39758,2649,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4584095,23648,772623,14670,310214,9408,462409,11182,78528,5112,383881,10100,135009,5278,70783,3993,64226,3703,14623,2081,49603,3797,231567,6825,129113,5779,102454,5614,27208,2673,75246,5085,3444896,22741,2648358,20781,796538,14610,243628,8335,552910,12054,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2474802,16886,458256,10084,177163,6727,281093,7438,50725,4207,230368,6341,91111,5421,50141,3970,40970,3068,8508,1488,32462,2689,154227,6109,94371,4462,59856,3366,15315,1962,44541,3290,1771208,16811,1464681,16416,306527,7425,93964,5533,212563,7036,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,180213,4276,19072,2291,9542,1583,9530,1674,1981,691,7549,1489,4628,905,3081,627,1547,700,436,259,1111,595,7411,1210,4847,887,2564,703,790,417,1774,559,149102,4005,127609,3749,21493,2356,9762,1714,11731,1421,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2923404,17892,475997,10836,161285,6775,314712,8697,54533,3968,260179,7557,86663,5366,46059,3504,40604,3745,9354,1779,31250,3000,163637,6191,95828,4213,67809,4544,16265,2017,51544,4236,2197107,16574,1815037,17124,382070,7817,132385,6056,249685,6064,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,956517,8198,172160,5208,72128,2993,100032,4407,17253,1661,82779,3996,35253,2519,21517,2057,13736,1468,3644,789,10092,1210,65636,3066,42330,2426,23306,1890,7553,975,15753,1639,683468,6981,566922,7805,116546,4486,44527,2791,72019,3174,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,961197,8560,158228,5792,74189,4497,84039,5087,17539,2977,66500,4202,28940,2843,18850,2378,10090,1762,2698,999,7392,1309,61083,3724,38516,3019,22567,2708,6626,1440,15941,2157,712946,8843,600208,8946,112738,5148,39546,3114,73192,4444,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3152234,16466,414831,10286,152307,6711,262524,6828,42739,3579,219785,6734,90612,4527,48672,3488,41940,2964,8837,1408,33103,2827,166906,6009,100473,4793,66433,3886,16882,2060,49551,3595,2479885,15334,2053326,14819,426559,8453,140463,5248,286096,7511,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259863,5566,38239,3036,13297,2050,24942,2459,4899,1224,20043,2129,5771,1129,2365,768,3406,1008,1361,764,2045,718,14519,2381,6298,1327,8221,1789,1879,908,6342,1527,201334,5238,158970,5087,42364,3548,13071,1934,29293,2844,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1195104,11860,229628,7597,82984,4980,146644,6058,22519,2506,124125,5685,45300,3438,25734,2657,19566,2372,3086,932,16480,2217,87112,4971,47525,3881,39587,3489,8075,1595,31512,3066,833064,11472,684519,12153,148545,6479,47447,3663,101098,5347,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,213838,4685,29723,2117,11106,1133,18617,1853,4040,823,14577,1766,6075,1344,3562,1043,2513,712,462,329,2051,670,12799,1697,8021,1149,4778,1097,2013,770,2765,818,165241,3880,144104,3844,21137,2110,8825,1270,12312,1550,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1658071,14416,314809,8460,131248,6525,183561,7336,33700,3474,149861,6399,61159,3796,35891,3225,25268,2801,5685,1301,19583,2680,107534,5022,69037,4363,38497,3134,8766,1671,29731,2680,1174569,13714,972254,12023,202315,7783,68454,4191,133861,5910,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6322542,26601,1224023,19361,552854,13737,671169,13874,110853,5992,560316,12121,230943,8845,138010,7040,92933,5190,23084,2624,69849,4626,401173,10617,257167,9141,144006,6663,38163,3492,105843,5570,4466403,28457,3604722,27549,861681,15919,288517,9934,573164,14429,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,677332,6098,93125,4838,53594,3124,39531,3753,9146,1618,30385,3029,23105,2232,16549,1536,6556,1490,2385,908,4171,1051,43950,2808,33278,2384,10672,1713,2860,967,7812,1339,517152,6326,448554,5627,68598,3836,24457,2707,44141,2833,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,155933,3601,18339,1798,6883,992,11456,1484,2291,629,9165,1348,3372,570,1966,439,1406,405,405,240,1001,319,9105,1063,5902,845,3203,624,822,329,2381,610,125117,3416,108425,3351,16692,1609,6181,913,10511,1148,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2049184,16114,254135,8273,98005,4272,156130,6899,24996,2824,131134,5891,49423,3612,27650,2318,21773,2637,4379,1153,17394,2145,101300,4668,60325,3690,40975,3394,9580,1951,31395,2716,1644326,16086,1344954,15755,299372,8929,93779,5251,205593,6756,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1705112,13920,230167,7713,99290,4872,130877,6492,26562,2443,104315,5712,45897,3368,27885,2555,18012,2198,5064,1148,12948,1906,85781,4236,55943,3923,29838,3318,9339,1737,20499,2643,1343267,13083,1125957,12997,217310,7863,82322,4629,134988,6271,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,479389,7296,92069,4490,39110,3522,52959,3484,10813,1767,42146,3232,15825,1883,10480,1691,5345,1011,976,365,4369,988,32278,2702,22496,2259,9782,1430,3018,985,6764,1248,339217,7602,283872,6869,55345,3621,22077,2635,33268,2463,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1458482,10630,191349,6232,69588,3259,121761,5286,22551,2366,99210,5081,41757,2941,24031,2183,17726,1931,4003,775,13723,1873,77038,3697,47788,2537,29250,2694,7570,1003,21680,2528,1148338,10333,983300,10034,165038,5261,66491,3133,98547,4309,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,148556,4206,17619,2162,7072,1261,10547,1912,2046,850,8501,1626,3085,1042,1682,633,1403,674,216,201,1187,634,7008,1240,4861,1106,2147,673,682,473,1465,540,120844,3914,104402,4113,16442,1927,7356,1257,9086,1643,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895080,9229,464703,7861,207293,5819,257410,7237,48768,3338,208642,6584,57700,3496,35639,2900,22061,2308,5489,1292,16572,1973,83483,4398,54469,3744,29014,2735,6645,1378,22369,2528,289194,7031,211455,6199,77739,4251,18319,1743,59420,3742,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
