GEO_ID,B19056_001E,B19056_001M,B19056_002E,B19056_002M,B19056_003E,B19056_003M,NAME,B19056_001EA,B19056_001MA,B19056_002MA,B19056_002EA,B19056_003EA,B19056_003MA,state
0400000US01,1822439,11200,118276,4869,1704163,10922,Alabama,null,null,null,null,null,null,01
0400000US02,246015,2720,10195,1728,235820,3265,Alaska,null,null,null,null,null,null,02
0400000US04,2400809,11557,98734,4267,2302075,11867,Arizona,null,null,null,null,null,null,04
0400000US05,1125899,6925,79233,3890,1046666,7656,Arkansas,null,null,null,null,null,null,05
0400000US06,12650592,16944,786163,12511,11864429,19275,California,null,null,null,null,null,null,06
0400000US08,2002800,8550,67287,3631,1935513,8641,Colorado,null,null,null,null,null,null,08
0400000US09,1339860,7005,53807,3784,1286053,8298,Connecticut,null,null,null,null,null,null,09
0400000US10,339071,3144,14769,1628,324302,3431,Delaware,null,null,null,null,null,null,10
0400000US11,271651,3228,15489,2051,256162,3124,District of Columbia,null,null,null,null,null,null,11
0400000US12,7211584,26752,357787,9614,6853797,27158,Florida,null,null,null,null,null,null,12
0400000US13,3546965,15286,187821,5843,3359144,15707,Georgia,null,null,null,null,null,null,13
0400000US15,450120,4406,19505,2076,430615,4166,Hawaii,null,null,null,null,null,null,15
0400000US16,588489,5467,30221,2955,558268,6243,Idaho,null,null,null,null,null,null,16
0400000US17,4783421,13914,225569,6652,4557852,14436,Illinois,null,null,null,null,null,null,17
0400000US18,2498395,10688,125678,5154,2372717,11569,Indiana,null,null,null,null,null,null,18
0400000US19,1236209,7287,51857,2714,1184352,6960,Iowa,null,null,null,null,null,null,19
0400000US20,1113729,6143,46674,2837,1067055,6646,Kansas,null,null,null,null,null,null,20
0400000US21,1705623,9376,132164,5551,1573459,10357,Kentucky,null,null,null,null,null,null,21
0400000US22,1728149,9677,127834,6896,1600315,11334,Louisiana,null,null,null,null,null,null,22
0400000US23,547686,5711,36035,2749,511651,5997,Maine,null,null,null,null,null,null,23
0400000US24,2161680,8942,93652,4476,2068028,9707,Maryland,null,null,null,null,null,null,24
0400000US25,2536321,9232,160042,7009,2376279,10667,Massachusetts,null,null,null,null,null,null,25
0400000US26,3832466,10485,243894,6490,3588572,11825,Michigan,null,null,null,null,null,null,26
0400000US27,2119954,6871,81452,4300,2038502,7662,Minnesota,null,null,null,null,null,null,27
0400000US28,1091002,7807,85627,3856,1005375,7409,Mississippi,null,null,null,null,null,null,28
0400000US29,2362853,9949,122996,5136,2239857,10289,Missouri,null,null,null,null,null,null,29
0400000US30,406288,3840,20542,1927,385746,4086,Montana,null,null,null,null,null,null,30
0400000US31,730579,4441,26967,1829,703612,4564,Nebraska,null,null,null,null,null,null,31
0400000US32,1002571,7173,41895,3198,960676,7660,Nevada,null,null,null,null,null,null,32
0400000US33,519246,4617,22270,2120,496976,5160,New Hampshire,null,null,null,null,null,null,33
0400000US34,3176139,9966,143989,6262,3032150,10912,New Jersey,null,null,null,null,null,null,34
0400000US35,753507,6087,44810,2771,708697,6828,New Mexico,null,null,null,null,null,null,35
0400000US36,7219356,14194,455116,8454,6764240,15236,New York,null,null,null,null,null,null,36
0400000US37,3757480,13443,185196,5379,3572284,13638,North Carolina,null,null,null,null,null,null,37
0400000US38,298298,2835,6986,1007,291312,2834,North Dakota,null,null,null,null,null,null,38
0400000US39,4564745,13440,264815,7452,4299930,13374,Ohio,null,null,null,null,null,null,39
0400000US40,1447277,6526,84859,3468,1362418,6568,Oklahoma,null,null,null,null,null,null,40
0400000US41,1523799,7789,67896,4153,1455903,8552,Oregon,null,null,null,null,null,null,41
0400000US42,4938894,14403,292753,6839,4646141,15789,Pennsylvania,null,null,null,null,null,null,42
0400000US44,406366,4030,28107,2706,378259,4471,Rhode Island,null,null,null,null,null,null,44
0400000US45,1794989,10191,92821,4585,1702168,10343,South Carolina,null,null,null,null,null,null,45
0400000US46,331406,2992,14443,1886,316963,3609,South Dakota,null,null,null,null,null,null,46
0400000US47,2490249,12758,148225,5856,2342024,14330,Tennessee,null,null,null,null,null,null,47
0400000US48,9110853,20640,455768,10840,8655085,21080,Texas,null,null,null,null,null,null,48
0400000US49,899475,5032,32169,2223,867306,5557,Utah,null,null,null,null,null,null,49
0400000US50,253234,2792,15756,1840,237478,3271,Vermont,null,null,null,null,null,null,50
0400000US51,3055863,11608,125158,5099,2930705,13095,Virginia,null,null,null,null,null,null,51
0400000US53,2644557,11069,121726,5290,2522831,12525,Washington,null,null,null,null,null,null,53
0400000US54,738653,5969,60999,3282,677654,6292,West Virginia,null,null,null,null,null,null,54
0400000US55,2289424,8727,106333,4720,2183091,10103,Wisconsin,null,null,null,null,null,null,55
0400000US56,224003,3223,6337,1257,217666,3606,Wyoming,null,null,null,null,null,null,56
0400000US72,1253690,9187,6099,1054,1247591,9153,Puerto Rico,null,null,null,null,null,null,72
