GEO_ID,B14007I_001E,B14007I_001M,B14007I_002E,B14007I_002M,B14007I_003E,B14007I_003M,B14007I_004E,B14007I_004M,B14007I_005E,B14007I_005M,B14007I_006E,B14007I_006M,B14007I_007E,B14007I_007M,B14007I_008E,B14007I_008M,B14007I_009E,B14007I_009M,B14007I_010E,B14007I_010M,B14007I_011E,B14007I_011M,B14007I_012E,B14007I_012M,B14007I_013E,B14007I_013M,B14007I_014E,B14007I_014M,B14007I_015E,B14007I_015M,B14007I_016E,B14007I_016M,B14007I_017E,B14007I_017M,B14007I_018E,B14007I_018M,B14007I_019E,B14007I_019M,NAME,B14007I_001MA,B14007I_001EA,B14007I_002MA,B14007I_002EA,B14007I_003EA,B14007I_003MA,B14007I_004EA,B14007I_004MA,B14007I_005MA,B14007I_005EA,B14007I_006EA,B14007I_006MA,B14007I_007EA,B14007I_007MA,B14007I_008EA,B14007I_008MA,B14007I_009MA,B14007I_009EA,B14007I_010EA,B14007I_010MA,B14007I_011MA,B14007I_011EA,B14007I_012MA,B14007I_012EA,B14007I_013MA,B14007I_013EA,B14007I_014MA,B14007I_014EA,B14007I_015MA,B14007I_015EA,B14007I_016EA,B14007I_016MA,B14007I_017MA,B14007I_017EA,B14007I_018MA,B14007I_018EA,B14007I_019MA,B14007I_019EA,state
0400000US18,393293,3208,144701,3520,9969,1655,9312,1512,8674,1255,10370,1536,7904,1428,8878,1602,9148,1591,9474,1376,9395,1749,7793,1340,7955,1233,6271,1039,7501,1318,7264,1489,21952,1677,2841,741,248592,3162,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,156259,2244,63544,2887,4620,1002,4709,859,5090,1267,2643,621,4252,956,3919,953,2817,804,3595,1110,2879,788,2372,740,3179,1012,4359,1269,3354,817,3424,884,11417,1858,915,416,92715,2503,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,299371,1568,121127,3153,7325,1323,8511,1492,6048,1198,9361,1329,6682,1113,7169,1367,6349,1325,7583,1408,7331,1373,6026,1546,6756,1392,6125,1191,6947,1330,6861,1370,20379,2265,1674,808,178244,3508,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,131923,3219,49149,2557,3284,1152,3279,907,3928,811,2664,844,3666,811,2957,887,3312,1004,3311,1074,2683,908,3241,1002,3168,774,1951,554,2270,576,974,520,7247,1086,1214,937,82774,3040,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,207756,2757,59876,2765,5941,1182,3947,884,4463,1117,3379,971,2463,754,4292,1130,2695,912,3421,1033,2577,726,2653,854,2641,965,2695,699,2410,820,3075,813,11402,1912,1822,801,147880,3535,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,17313,647,6649,1059,491,265,72,96,210,134,353,240,395,268,265,175,487,325,398,339,370,213,663,574,400,223,387,408,127,162,390,223,1521,548,120,132,10664,1005,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,500426,2230,166815,4276,10783,1833,10636,1636,8910,1478,10104,1525,9164,1602,9626,1887,7890,1462,10057,1636,8523,1780,8161,1728,7784,1609,8167,1600,6948,1231,9058,1734,35019,3162,5985,1499,333611,4337,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,661056,2030,237397,3888,14629,2201,14935,1736,11493,1651,14787,2090,13442,2014,9637,1462,12012,1831,11582,1733,10894,1560,12454,1937,14906,1833,12182,1583,13223,1652,12014,1905,50066,3053,9141,1651,423659,3938,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,435818,1923,173649,3480,10082,1403,11046,1740,10611,1740,11156,1659,8601,1211,9831,1529,10193,1645,8799,1552,11512,1690,9163,1325,8499,1150,10052,1362,10005,1385,9183,1430,30125,2663,4791,1082,262169,3318,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,248439,1698,102126,2356,6959,1167,7099,1351,6102,1066,5820,1267,7717,1208,6409,1165,6324,1204,6394,1252,4840,1061,6052,1177,4896,830,5541,939,5574,1030,5236,1039,14156,1517,3007,920,146313,2611,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,76236,3957,23998,2558,1419,639,2001,666,2218,733,1194,429,1577,900,2044,861,1615,797,1513,623,1286,526,946,516,686,368,893,454,1261,718,1189,609,4041,1344,115,140,52238,3042,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,216450,2423,83798,3128,7400,1296,5040,1105,5884,1102,5224,1143,3506,1003,7057,1378,5670,1268,5273,1345,4163,1033,4267,928,4135,1042,3354,808,3857,886,2556,748,14223,1947,2189,694,132652,2519,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,31606,999,12885,1321,432,295,1079,605,398,280,418,235,753,629,449,292,301,200,376,237,910,501,827,527,787,509,828,531,1187,530,1584,709,2435,996,121,213,18721,1266,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,171147,1342,67314,2280,4809,1002,3584,888,4204,1087,4521,1109,5237,965,3007,1024,4367,987,3614,929,5170,1108,3158,762,3343,840,3628,841,4169,876,3988,1000,9682,1364,833,418,103833,2134,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,725914,2387,245562,4439,10061,1937,15034,2120,17549,2154,16442,2164,13647,2186,15897,1669,14356,1739,16683,2266,13296,2254,14246,2010,14608,1961,12870,1731,15336,2108,16859,1804,35547,3650,3131,1051,480352,4746,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,39413,756,14282,1100,540,250,1082,475,496,405,1797,625,790,437,913,620,721,448,682,309,808,442,571,304,623,248,543,249,940,509,879,412,2182,747,715,512,25131,1376,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1599093,3462,504552,6495,43165,3494,33941,3528,24273,2713,29576,2834,27594,2620,22277,2566,30548,3159,24856,2213,25152,2704,30163,3083,26481,2876,23274,2330,22718,1990,28443,2599,97714,5104,14377,1857,1094541,5919,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,939369,2766,308483,5962,16525,2265,17231,2023,18058,2188,18417,2244,17051,2375,16607,2464,16867,2353,14312,1814,14232,1767,20372,2492,17361,2204,16203,1819,15055,2022,20246,2531,60924,4779,9022,1799,630886,6127,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3432590,5133,1064991,10070,67374,4191,58426,4298,57755,3639,52540,4190,57242,3814,55270,4272,56829,3492,52826,3547,53832,3903,53460,3935,50047,3915,58029,3501,53246,3705,64023,3865,238023,8110,36069,3150,2367599,10323,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,809842,3893,298610,6491,20795,2347,22658,2573,21304,2517,19622,2657,17394,2245,22233,2853,17983,2423,19346,2276,14685,2164,16908,2491,17291,2252,16544,2352,12048,1942,15495,2266,39921,3637,4383,1197,511232,5365,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,16657,920,5745,885,201,120,221,145,464,357,332,203,138,93,188,170,304,198,372,284,671,561,318,262,250,169,83,95,10,24,138,167,1890,685,165,305,10912,1123,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,356996,3303,132422,3304,9483,1590,8678,1435,8167,1326,8278,1351,8263,1580,8199,1526,6518,986,8067,1529,7681,1406,7136,1333,7012,1067,7254,1180,6533,958,6695,1186,20375,1922,4083,963,224574,3318,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,343989,1754,129464,2631,10629,1457,10731,1623,8007,1033,8433,1184,9474,1137,7869,913,8601,994,7337,1137,6745,1021,7740,987,6816,1064,6910,1105,7194,1114,6385,985,14795,1691,1798,686,214525,2816,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,452705,2841,175144,4501,9334,2188,13289,2232,10852,1778,9262,1602,9905,1692,10637,1906,8521,1907,14241,2333,8363,1986,10493,2141,10167,1860,8403,1339,8686,1242,11616,2112,27875,2876,3500,1050,277561,3866,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,757042,3350,261781,5235,16186,2642,17224,1655,16536,2140,15264,2134,13208,1848,13606,1880,14410,1886,14166,1854,16246,1970,15257,2034,15335,1905,13476,1760,16263,1860,14951,2030,42733,3477,6920,1411,495261,5584,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,134250,972,45450,2840,1653,632,2143,872,2247,953,2664,1072,1093,514,3670,909,3489,975,2263,807,1923,797,2719,977,3182,1050,1951,737,3050,665,3037,842,9672,1797,694,473,88800,2995,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,239340,2212,81508,3015,4978,1288,7061,1448,8474,1917,6253,1468,4312,1007,4497,1190,4055,908,4388,1039,3604,1060,3931,1243,3679,927,3665,1159,3407,918,5512,1441,12493,1995,1199,480,157832,3195,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,24365,983,9169,879,268,155,780,367,468,248,999,446,421,227,496,280,250,171,339,177,622,294,680,292,223,153,493,323,269,134,137,226,2053,578,671,444,15196,1197,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,285777,2940,103125,3803,5896,1312,9708,1692,6560,1314,7039,1226,6694,1420,6650,1244,5933,1279,6103,1252,5619,1185,4944,1168,6138,1523,5689,1270,5161,1118,4984,1253,13470,2275,2537,869,182652,2988,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9598695,8708,3318839,18953,213195,8484,217030,8634,208213,6882,194671,6768,204823,7642,198469,7401,191014,6823,190169,7747,192791,8244,187483,7244,188681,8382,173120,6171,165558,6385,182900,7903,549827,14639,60895,4407,6279856,18855,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,362857,2128,144852,3909,7508,1356,9952,1676,9195,1616,7292,1129,8416,1624,10062,1897,7201,1376,6880,1080,8534,1620,8527,1323,8997,1382,6764,1208,7631,1261,9552,1606,26204,2797,2137,728,218005,3499,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,8952,475,3384,623,189,166,30,50,223,195,72,79,315,281,218,160,16,29,75,66,353,358,215,144,153,131,160,164,331,345,0,151,841,330,193,222,5568,502,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,665143,3510,218749,4923,11179,1674,15463,2215,12750,2021,13019,1813,14652,2133,10735,1372,11153,1930,10552,1831,13065,1942,11574,1624,9897,1520,13100,2197,9215,1314,11368,1769,42936,3722,8091,1285,446394,4942,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,777383,2808,287780,4564,15656,2181,16530,1901,20073,2681,17983,2148,18735,1846,17655,2601,16234,2123,18085,2202,17722,2187,16596,2123,16379,2271,17586,1928,15799,1905,16378,2149,42172,3514,4197,1232,489603,4729,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,24599,1538,8035,1099,749,394,1085,482,208,198,171,156,216,201,184,219,647,355,418,261,195,158,724,321,459,335,326,177,262,255,434,348,1844,498,113,143,16564,1546,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,340617,2014,135716,3903,7042,1381,13154,1738,8759,1874,9265,1215,9289,1219,7670,1434,7111,1197,7345,1331,7623,1337,7337,1291,7423,1352,7003,1081,6413,972,6678,1168,21534,2097,2070,670,204901,3684,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,48511,1390,18225,1798,1032,328,740,378,1546,697,1335,483,1433,576,1214,534,402,272,482,290,1169,497,883,405,1127,498,677,359,888,477,608,336,4554,1374,135,125,30286,1648,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3470386,5459,935126,9332,54968,4060,41894,3093,43272,3859,43928,3077,41754,3621,42321,3477,44985,3093,47178,3225,56262,3587,54468,3659,52937,3423,44266,3262,50485,3230,50485,4133,230855,6680,35068,3938,2535260,9618,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
