GEO_ID,B24090_001E,B24090_001M,B24090_002E,B24090_002M,B24090_003E,B24090_003M,B24090_004E,B24090_004M,B24090_005E,B24090_005M,B24090_006E,B24090_006M,B24090_007E,B24090_007M,B24090_008E,B24090_008M,B24090_009E,B24090_009M,B24090_010E,B24090_010M,B24090_011E,B24090_011M,B24090_012E,B24090_012M,B24090_013E,B24090_013M,B24090_014E,B24090_014M,B24090_015E,B24090_015M,B24090_016E,B24090_016M,B24090_017E,B24090_017M,B24090_018E,B24090_018M,B24090_019E,B24090_019M,B24090_020E,B24090_020M,B24090_021E,B24090_021M,NAME,B24090_001EA,B24090_001MA,B24090_002EA,B24090_002MA,B24090_003MA,B24090_003EA,B24090_004MA,B24090_004EA,B24090_005EA,B24090_005MA,B24090_006EA,B24090_006MA,B24090_007EA,B24090_007MA,B24090_008EA,B24090_008MA,B24090_009EA,B24090_009MA,B24090_010MA,B24090_010EA,B24090_011EA,B24090_011MA,B24090_012EA,B24090_012MA,B24090_013MA,B24090_013EA,B24090_014EA,B24090_014MA,B24090_015MA,B24090_015EA,B24090_016MA,B24090_016EA,B24090_017EA,B24090_017MA,B24090_018EA,B24090_018MA,B24090_019MA,B24090_019EA,B24090_020MA,B24090_020EA,B24090_021MA,B24090_021EA,state
0400000US13,3099574,25956,1736602,17357,1341027,17523,1242744,17749,98283,6459,72226,4408,99473,5282,58854,4278,70367,4900,92182,5539,2473,832,1362972,17267,936473,14899,903952,14451,32521,2954,100368,5199,138091,5215,103485,5401,48953,3860,33932,3987,1670,882,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,442243,7730,247836,5661,156584,5425,145660,5462,10924,1650,14422,2084,11807,1557,19474,1920,29787,2759,15624,2281,138,117,194407,5409,115946,4711,110712,4525,5234,1101,20761,2443,6799,1229,30965,2476,11918,1560,7933,1331,85,95,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,467330,7641,288692,6243,213062,5919,194357,6203,18705,2092,13224,1987,16597,2176,12702,1671,12447,1979,20251,2260,409,361,178638,5892,111910,5343,107316,5210,4594,1369,18334,2176,16553,2365,17997,2099,5426,1350,8341,1166,77,83,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4161719,20778,2370471,14686,1887440,17719,1771931,18500,115509,5866,126504,4743,133062,5868,68095,3620,51991,2777,101669,5304,1710,637,1791248,13843,1243518,13841,1210490,13470,33028,3059,224321,6325,143023,4637,87633,4197,40302,3131,51212,3214,1239,581,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2063876,15336,1192532,12429,960752,12464,907494,12148,53258,3548,60783,3371,56594,3463,37471,3027,25665,2447,49845,3565,1422,543,871344,10733,606657,10755,593268,10421,13389,1780,113307,4121,60690,3998,48095,2937,18176,2213,23245,2403,1174,706,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1094997,9287,624162,6936,478395,7010,446488,6538,31907,2525,32008,2763,29439,2410,28019,2436,12135,1784,43360,2595,806,482,470835,6899,310519,6394,303315,6461,7204,1054,59205,3514,32939,2327,37335,3112,10483,1376,19786,1931,568,264,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,981843,10670,568887,6505,431780,6620,404465,6531,27315,2127,24185,2126,34220,2358,23186,2261,17352,1737,37481,2185,683,271,412956,7510,262590,7577,255092,7765,7498,900,51413,3009,37305,2425,33475,2835,13745,1920,14107,1628,321,221,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1311163,13847,744777,9723,575380,10129,545534,9735,29846,2732,34362,3007,35324,2695,36822,2946,21580,2119,40886,3367,423,261,566386,9075,368681,8385,357942,8396,10739,1440,65018,3896,42855,3210,59337,4162,16364,1911,13342,1932,789,418,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1441400,15373,812602,10647,629432,11031,592683,11066,36749,3340,33661,3390,50668,3757,31599,3019,21898,2356,45064,4466,280,209,628798,10186,421909,9533,408561,9105,13348,2344,53569,3760,61415,4420,60476,4083,13606,1974,17167,2215,656,375,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,418266,6615,229362,4627,158284,4732,146249,4543,12035,1613,19321,1883,13326,1672,10388,1560,9492,1289,18541,1989,10,17,188904,4556,107783,3975,103814,3887,3969,971,39415,2429,16510,2089,11695,1676,5240,857,7967,1087,294,233,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2166795,13217,1158841,9250,779148,9119,731668,9948,47480,3118,77558,3954,69735,4010,41709,3220,147391,6201,42784,3584,516,284,1007954,10023,559028,10033,544130,10141,14898,1540,137095,6269,87168,4944,55136,3770,141296,5612,27759,3230,472,298,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2246168,19509,1274463,13114,940751,12415,884664,12237,56087,3596,110047,5230,71031,4202,49271,3291,32820,2938,69747,3907,796,422,971705,12408,617695,10965,602697,10795,14998,1806,176349,6297,77100,5086,48894,3322,17878,1973,33163,3180,626,382,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2841439,18127,1624310,11609,1291931,12621,1210647,12320,81284,3722,96640,4929,70069,3648,56843,3604,29808,2632,76663,3936,2356,550,1217129,13306,838419,12980,815404,12624,23015,2239,166961,5731,76708,3883,69618,3399,27407,2272,36625,2728,1391,504,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1889458,13688,1079513,9824,841426,8979,780040,8550,61386,3010,70444,3537,52452,2609,35206,2367,19377,2020,59390,2912,1218,432,809945,7904,532277,7537,512662,7921,19615,2002,124469,4343,65251,3156,42270,2536,15930,1687,28418,2321,1330,427,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,851496,11567,464345,7117,344395,7755,325173,7836,19222,2457,17717,2086,28583,3002,26560,2703,18834,2252,27727,3156,529,400,387151,8289,256384,7495,250584,7254,5800,1249,26145,2719,30503,3131,52731,3501,12326,1766,8757,1656,305,254,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1941118,15284,1074413,9721,813246,9639,767210,8922,46036,2879,70596,3922,57854,3624,41640,3281,28951,2469,61023,3407,1103,417,866705,10926,575020,10510,560631,10300,14389,1743,125727,5745,56007,3855,58655,3967,25709,2549,24304,2249,1283,512,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,311452,6319,177524,3966,119093,4338,103981,4420,15112,1737,9307,1427,9952,1397,11778,1696,9785,1491,17096,1646,513,310,133928,4395,79689,4095,75424,3975,4265,876,15789,1830,13563,1628,11436,1458,7143,1054,6128,1150,180,107,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,676597,7136,389274,4832,286615,4585,264852,4702,21763,1660,22330,1823,22784,2106,16865,1807,9501,1360,30767,1845,412,192,287323,5165,188233,4594,181237,4630,6996,1079,37327,2559,23221,1689,20826,1877,6531,1125,10536,1023,649,318,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,865223,11352,485580,7938,395117,7528,375461,7401,19656,2187,13811,2096,26939,2765,14721,1760,16317,2158,18352,2108,323,261,379643,7994,286470,7981,279331,8011,7139,1325,19295,2085,34358,2990,16166,2143,10007,1578,13098,2370,249,155,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,463976,7804,270405,5247,208664,4982,194740,5276,13924,1825,14537,1989,12404,1810,8167,1226,8319,1406,17972,1907,342,266,193571,5146,122536,4365,118020,4286,4516,1046,30656,2628,19698,2080,9266,1447,4631,921,6525,1163,259,211,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2974774,18934,1711013,12442,1357529,13169,1257843,12779,99686,4384,74878,4379,97847,4837,64955,4016,43177,3581,71394,4448,1233,475,1263761,12917,907836,12364,879791,12444,28045,2439,116216,4517,103866,5495,78172,4121,24593,2705,31492,2972,1586,642,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,593312,9135,339498,6136,224335,6326,211950,6303,12385,1738,14492,1655,29168,3064,20115,2290,29103,2852,21064,2713,1221,898,253814,6061,141202,6206,136546,6125,4656,928,24153,2314,28236,2663,32648,2737,17086,1896,10126,1637,363,371,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6412496,29895,3551474,21189,2597239,22947,2408862,23788,188377,6394,231913,8396,311604,7618,146986,6499,77220,4342,182543,7718,3969,1148,2861022,17758,1834692,16159,1778874,15894,55818,3666,380219,10969,329965,9173,162366,5346,54854,4402,95321,4685,3605,1056,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3013408,21548,1663704,13435,1280247,12350,1198734,12994,81513,3922,79395,4269,84798,5003,81759,4788,47828,3944,88207,4638,1470,737,1349704,15509,924085,15619,894346,15582,29739,2798,125470,5343,91977,4916,131899,5730,34804,3397,39462,3142,2007,887,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272102,5056,162107,3521,116399,3643,107875,3699,8524,1218,7473,1091,7914,1189,6844,1190,5981,1146,17238,1913,258,212,109995,3976,64272,4054,62707,4080,1565,487,17661,1766,9780,1221,8963,1378,3383,686,5582,1067,354,179,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3653400,22447,2075537,16970,1631521,19632,1551500,20052,80021,5007,110947,6281,121759,5713,65120,4272,49227,3562,95324,4743,1639,682,1577863,13209,1074538,13832,1051911,13705,22627,2319,208697,6939,145121,5679,73159,3912,38025,3247,37211,3121,1112,441,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1252915,11216,725796,8558,541818,8300,509184,8271,32634,2407,28586,1999,36122,2529,34036,2533,40120,2592,44565,2809,549,280,527119,7064,341807,7149,331654,6957,10153,1212,44261,2712,39934,2353,58860,2630,23405,1985,18243,1634,609,273,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1118517,13959,657708,9028,492131,9026,458188,8626,33943,3057,40088,3488,37837,3097,28316,2502,15107,1906,43256,3366,973,517,460809,9729,297850,8901,285450,9046,12400,1711,60248,3906,35961,2671,33888,2489,10630,1514,21625,2616,607,366,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4113760,22203,2332027,14533,1777778,15534,1676355,15846,101423,5067,166964,5471,115250,5610,79457,4570,60423,3581,130412,5927,1743,562,1781733,15339,1205698,15208,1179247,15137,26451,2404,290163,6529,117180,4009,82170,3940,40715,2625,43989,2927,1818,641,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,331566,7814,191207,5088,140452,4746,131267,4699,9185,1703,17041,2145,10009,1605,7792,1309,6661,1339,8909,1479,343,298,140359,5050,92901,4163,90409,4132,2492,743,23157,2788,9789,1714,7373,1355,3096,839,4043,1031,0,210,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1449105,13289,801384,9885,620846,11182,584143,10951,36703,3581,30894,2815,41301,3576,43281,3800,25700,3007,39006,3706,356,262,647721,10286,430643,9442,418913,9286,11730,1837,49689,3370,51243,3915,82793,5329,16539,2374,15885,2226,929,520,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,300790,5393,172748,4162,118699,3803,108286,3734,10413,1410,9233,1587,9231,1334,6715,1243,7331,1604,21118,1820,421,159,128042,3586,76471,3139,73737,3019,2734,659,19893,1844,11433,1414,8998,1355,5469,1034,5576,904,202,141,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2028128,17177,1131284,10993,843535,11321,808842,10569,34693,2869,56696,3826,73788,4552,37994,2927,38581,3415,79112,4824,1578,849,896844,12211,601742,11845,590136,11569,11606,1522,94686,5501,83066,5199,56188,3549,28327,2842,31475,3315,1360,581,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8704947,36789,5090227,27410,4001460,29308,3818471,28544,182989,7419,179130,7064,269891,10099,163985,7690,153981,7264,317691,9805,4089,1001,3614720,25889,2490584,25217,2432133,25169,58451,3625,279992,8259,338156,8939,279323,8306,97269,5775,124513,5607,4883,1201,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,861477,11499,549848,7574,430354,7715,399038,7792,31316,2415,24473,1997,23991,1999,27410,2183,22963,2609,20028,2306,629,367,311629,8044,209780,6248,204083,6042,5697,996,29806,2863,23134,2376,28880,2628,11937,1646,7598,1228,494,290,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,210212,4193,114565,3081,80331,3264,73025,3153,7306,1039,9864,1234,5707,937,4768,853,2912,752,10611,1294,372,228,95647,2679,50290,2577,47037,2579,3253,715,21565,1715,8152,1136,6985,1140,2624,707,5961,912,70,60,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2831887,19916,1594997,13781,1120072,14471,1053794,14993,66278,3874,80423,4568,91815,4517,53268,3284,181479,6903,66850,4342,1090,464,1236890,14168,769510,11975,744217,11767,25293,2222,128585,5721,126283,5760,65456,4001,112391,5340,33323,3202,1342,676,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2166880,17918,1270205,12542,955494,12225,898844,12314,56650,3571,64938,4262,75089,4923,60337,3514,55784,3663,58039,3960,524,293,896675,12390,566875,11019,543415,10562,23460,2548,109135,4939,65533,3485,80841,4327,36095,3242,36987,3321,1209,518,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531264,9085,307521,6618,230939,6476,220398,6460,10541,1559,12831,2005,16568,2115,20759,2053,15186,1758,11168,1737,70,129,223743,5854,133191,6094,130561,5987,2630,650,24529,2187,20576,2140,25731,2404,13437,1731,6224,1378,55,77,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1914320,13198,1097131,8843,875736,8793,825697,9399,50039,2834,50078,2532,59150,3456,35222,2379,16549,1842,58335,2762,2061,761,817189,9095,557803,8055,544550,7959,13253,1429,110475,4351,64678,2917,44431,3026,13282,1427,25582,1725,938,280,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,205116,4756,120663,3263,85160,3504,79742,3660,5418,1300,3597,953,11135,1786,8507,1458,5695,1354,6279,1117,290,277,84453,3643,43692,3141,41300,3110,2392,768,9085,1714,13004,1871,9520,1555,4144,979,4476,1192,532,318,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,720400,12133,394713,8496,254033,7717,240875,7195,13158,1984,15187,2360,25262,2878,56544,3736,9699,1800,33784,3219,204,274,325687,7881,186245,6823,181143,6865,5102,1109,23082,2690,24680,2670,73804,5111,6411,1135,11023,1925,442,370,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
